r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
1.7883125,0.809070576326102,0.800063145954804,0.779823678531632,1.12583993111544
1.79575,0.810568538065003,0.80156302717551,0.781354807253449,1.12349379701639
1.8031875,0.812050600390571,0.803047301654805,0.782871089124986,1.12114177050517
1.810625,0.813516813711665,0.80451601796592,0.784372567511642,1.11878390793296
1.8180625,0.814967229062352,0.805969225295329,0.785859286368394,1.11642026576462
1.8255,0.816401898948455,0.807406974258396,0.787331290232069,1.11405090330323
1.8329375,0.817820882828531,0.808829322178438,0.788788624213608,1.1116759004083
1.840375,0.819224235213707,0.81023632161978,0.790231333990304,1.10929531966169
1.8478125,0.82061200958438,0.811628024164214,0.791659465798036,1.10690921859398
1.85525,0.821984259997502,0.813004481959889,0.793073066423476,1.10451765480621
1.8626875,0.823341041198011,0.81436574782855,0.794472183196296,1.10212068636151
1.870125,0.824682414568623,0.815711880989906,0.795856863981357,1.0997183917232
1.8775625,0.826008439351954,0.817042938612088,0.797227157170891,1.09731084085929
1.885,0.827319171866651,0.818358975060248,0.798583111676679,1.09489809233707
1.8924375,0.828614668958873,0.819660045218638,0.799924776922212,1.09248020474721
1.899875,0.829894987991654,0.820946204480407,0.801252202834856,1.09005723668716
1.9073125,0.831160190814688,0.822217512562111,0.802565439838008,1.08762926062111
1.91475,0.832410341743438,0.823474031558258,0.803864538843249,1.08519635625537
1.9221875,0.833645499755495,0.824715818444014,0.805149551242495,1.08275858323279
1.929625,0.834865724251671,0.82594293061332,0.806420528900149,1.08031600097664
1.9370625,0.836071075100218,0.827155425921423,0.807677524145253,1.07786866886153
1.9445,0.837261614643458,0.828353364610341,0.80892058976364,1.07541665353252
1.9519375,0.838437411100548,0.829536812571024,0.810149778990089,1.07296004163318
1.959375,0.839598526448358,0.830705829713802,0.811365145500488,1.07049889581479
1.9668125,0.84074502240782,0.831860475715905,0.812566743403996,1.06803327616565
1.97425,0.841876961117718,0.83300081066815,0.813754627235217,1.06556324266343
1.9816875,0.842994405823913,0.834126895735317,0.814928851946381,1.06308885781448
1.989125,0.844097427057801,0.835238799073382,0.816089472899527,1.06061021042683
1.9965625,0.845186090298762,0.836336584006606,0.817236545858708,1.05812736897875
2.004,0.84626045935419,0.837420312269922,0.818370126982195,1.05564039404604
2.0114375,0.847320598399644,0.838490045964101,0.819490272814698,1.05314934602356
2.018875,0.848366572026255,0.839545847601124,0.820597040279607,1.05065428533002
2.0263125,0.849398451406572,0.840587786000144,0.821690486671234,1.04815529718236
2.03375,0.850416306081519,0.841615928427776,0.822770669647082,1.04565245933297
2.0411875,0.851420201712926,0.842630338452661,0.823837647220123,1.04314583265612
2.048625,0.852410204281073,0.843631079961547,0.824891477751099,1.04063547776432
2.0560625,0.853386380073457,0.844618217148605,0.82593221994084,1.03812145497555
2.0635,0.854348799529185,0.845591818184742,0.826959932822597,1.03560384054344
2.0709375,0.85529753647892,0.846551954486714,0.827974675754405,1.03308272408487
2.078375,0.856232658344261,0.847498691364036,0.828976508411458,1.0305581671362
2.0858125,0.857154232680529,0.848432094267775,0.829965490778514,1.02803023031346
2.09325,0.858062327300284,0.849352228908556,0.830941683142321,1.02549897383799
2.1006875,0.858957012139669,0.850259163034223,0.831905146084067,1.02296446584673
2.108125,0.85983836389407,0.8511529708404,0.832855940471854,1.0204268035503
2.1155625,0.860706452236774,0.852033719842784,0.833794127453207,1.01788605216118
2.123,0.861561346071443,0.852901476838018,0.8347197684476,1.0153422720675
2.1304375,0.862403114508839,0.853756308834405,0.835632925139014,1.01279552314406
2.137875,0.863231827432991,0.854598283589969,0.83653365946853,1.01024586742133
2.1453125,0.864047562691802,0.855427476441058,0.837422033626945,1.00769340337388
2.15275,0.864850392844234,0.856243957705082,0.838298110047422,1.00513820409536
2.1601875,0.865640387919075,0.857047795308951,0.839161951398172,1.00258032949334
2.167625,0.866417618101756,0.857839057343183,0.840013620575171,1.00001983881937
2.1750625,0.867182153738572,0.858617812066079,0.840853180694905,0.997456790686102
2.1825,0.867934071961493,0.859384134178489,0.841680695087157,0.994891276550858
2.1899375,0.868673448961897,0.860138097494744,0.842496227287822,0.992323382956029
2.197375,0.86940035567437,0.860879770860565,0.843299841031764,0.989753169050211
2.2048125,0.87011486313907,0.861609223236873,0.84409160024571,0.987180693150314
2.21225,0.870817042488535,0.862326523687579,0.844871569041173,0.984606012656086
2.2196875,0.871506968889748,0.863031745101448,0.845639811707425,0.982029205345603
2.227125,0.872184722228612,0.8637249648279,0.846396392704504,0.979450374274893
2.2345625,0.872850374409556,0.864406252687929,0.84714137665626,0.976869579016792
2.242,0.873503997111236,0.865075678304873,0.847874828343443,0.974286876597685
2.2494375,0.87414566205151,0.865733311355143,0.848596812696831,0.971702322878087
