galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,n_starts,parameters_json,worst_restart_objective,baseline_same_split_objective,objective_improvement_over_baseline
ESO116-G012,free_family,False,15,15,0,8.140649962848515,0.5427099975232343,1.8904351341423284,10.031085096990843,3.524375367967793e-14,4.182563567878298,120.08089121763966,3.2297436120113723,120.30251806932709,0.6226668638406132,0.7,1.2950141157717292,74.37302353401637,0.9833803859057637,False,True,True,,,271.86576923186203,,"{""disk_pull"": 0.9528575036228527, ""distance_pull"": 0.9833803859057637, ""inclination_pull"": 0.124341178005457}",6,True,4.024517058680338e-05,True,lower,False,5,"[1.172402756997775, 4.7900095543436745, 3.5243753679677314e-14, 0.9528575036228527, 0.9833803859057637, 0.124341178005457]",16.064177183260536,10.3449414607561,0.3138563637652574
ESO444-G084,free_family,False,7,7,0,11.496850100733184,1.6424071572475978,4.226812485368651,15.723662586101835,3.968957801564375e-22,1.4811305080103794,60.35642595402273,1.3983089195327671,74.93081871785637,0.6661071565325632,0.7,1.059229822051973,41.13838777012189,1.5230646283536478,False,True,True,,,173.6171025786176,,"{""disk_pull"": 1.2457409532580281, ""distance_pull"": 0.5960000843979768, ""inclination_pull"": 1.5230646283536478}",6,True,0.00045425217401627756,True,lower,False,5,"[0.3352635918848918, 4.316565270752618, 3.968957801564375e-22, 1.2457409532580281, 0.5960000843979768, 1.5230646283536478]",15.723662587332594,16.113477332659627,0.3898147465577928
ESO563-G021,free_family,False,30,30,0,260.7803050104062,8.692676833680206,14.358926187129729,275.13923119753593,9.632640080114464e-24,6.043232017657977,433.6037896252548,6.92660632120457,433.4181044693735,0.213698433806106,0.7,0.8724665063117129,82.8029288097892,3.691686651006265,False,True,True,,,1055.6604550822403,,"{""disk_pull"": -3.691686651006265, ""distance_pull"": -0.8520919138733912, ""inclination_pull"": -0.06569039673693404}",6,True,0.0014154646043977256,True,lower,False,5,"[1.9353699849156332, 6.071702861347861, 9.632640080114464e-24, -3.691686651006265, -0.8520919138733912, -0.06569039673693404]",275.1392312842761,293.7678266846494,18.6285954871135
F565-V2,free_family,False,7,7,0,0.2587304635221513,0.03696149478887876,6.953208328118366e-06,0.2587374167304794,3.3365977567939386e-19,3.517750256220771,97.9611961632165,3.517441468688673,97.96552807382392,0.49970500080835534,0.7,1.0000877875395644,60.0043887159884,0.0025630866047928677,False,True,True,,,494.57074592824176,,"{""disk_pull"": -0.0025630866047928677, ""distance_pull"": 0.0004372494759073461, ""inclination_pull"": 0.00043887159884012454}",6,True,3.285397868841528e-07,True,lower,False,5,"[1.2577338698363107, 4.584615662441764, 3.3365977567939386e-19, -0.0025630866047928677, 0.0004372494759073461, 0.00043887159884012454]",0.8197158128309774,0.2864172066028322,0.027679789872352756
F568-3,free_family,False,18,18,0,13.973113787721433,0.7762840993178574,0.1998343144431856,14.172948102164618,1.5590149985983416e-18,4.28781375367287,140.82761227215875,4.323441394586725,129.04246083219905,0.4775421687106957,0.7,0.9917594254987557,36.08579093826745,0.3914209061732549,False,True,True,,,195.2193120594402,,"{""disk_pull"": -0.1995827694031672, ""distance_pull"": -0.08240574501244306, ""inclination_pull"": -0.3914209061732549}",6,True,0.00014944986768529854,True,lower,False,5,"[1.4640517042407188, 4.860141503940442, 1.5590149985983416e-18, -0.1995827694031672, -0.08240574501244306, -0.3914209061732549]",14.172948102234534,14.573794613133245,0.4008465109686252
F568-V1,free_family,False,15,15,0,5.109575467378143,0.3406383644918762,0.24821249930311234,5.357787966681255,1.5881064592372278e-17,2.711426357908585,129.68608534290476,2.6759103888477007,142.00811768788623,0.5091057300260314,0.7,1.0132724807261495,44.73764952924494,0.47376495292449433,False,True,True,,,233.326761222712,,"{""disk_pull"": 0.07837980748230336, ""distance_pull"": 0.13272480726149527, ""inclination_pull"": 0.47376495292449433}",6,True,7.338919388961442e-05,True,lower,False,5,"[0.9842896547275903, 4.955884222783401, 1.5881064592372278e-17, 0.07837980748230336, 0.13272480726149527, 0.47376495292449433]",5.357787966781746,5.949172499693677,0.5913845330124214
F571-8,free_family,False,13,13,0,6.121249632280823,0.47086535632929405,6.446722462799286,12.567972095080108,2.960409816468629e-18,2.796287425510381,181.65676590335295,4.866888022839283,181.5079024604803,0.3626676548253533,0.7,0.5745534749079888,84.489334722366,2.1192803539630094,False,True,True,,,327.91172127630676,,"{""disk_pull"": -1.3946118037197546, ""distance_pull"": -2.1192803539630094, ""inclination_pull"": -0.10213305552680013}",6,True,2.953459663136427e-05,True,lower,False,5,"[1.5824547231568669, 5.201299192484243, 2.960409816468629e-18, -1.3946118037197546, -2.1192803539630094, -0.10213305552680013]",12.567972095971449,13.258127342191909,0.6901552471118002
F571-V1,free_family,False,7,7,0,0.40676582689421853,0.05810940384203122,0.00493081118434964,0.41169663807856816,2.0974396457835484e-18,4.3518417365417745,96.23046578532403,4.347383941682775,97.99137881767635,0.5038999231233121,0.7,1.0010253970937,30.607192098927342,0.06071920989273416,False,True,True,,,972.2221757743364,,"{""disk_pull"": 0.033742877623101235, ""distance_pull"": 0.010266788400670787, ""inclination_pull"": 0.06071920989273416}",6,True,1.0639979007990489e-06,True,lower,False,5,"[1.4695742714748543, 4.584879503552674, 2.0974396457835484e-18, 0.033742877623101235, 0.010266788400670787, 0.06071920989273416]",0.41169663807978857,0.4974580690806362,0.08576143100206807
F574-1,free_family,False,14,14,0,6.927692351316144,0.4948351679511531,1.0561224976615653,7.983814848977709,1.5019051573937022e-18,3.2340217691148947,108.67503921182299,3.096534262548882,113.1542966199986,0.5918840764583344,0.7,1.0444004473739752,70.6761104358491,0.732666519066554,False,True,True,,,210.89470356729538,,"{""disk_pull"": 0.732666519066554, ""distance_pull"": 0.4440044737397511, ""inclination_pull"": 0.5676110435849101}",6,True,0.00026142270628692687,True,lower,False,5,"[1.1302835062625463, 4.7287523441380825, 1.5019051573937022e-18, 0.732666519066554, 0.4440044737397511, 0.5676110435849101]",7.9838148493952525,9.200653303327469,1.2168384543497597
F583-1,free_family,False,25,25,0,6.326404786660996,0.2530561914664398,0.2609516457441297,6.587356432405126,1.1017872843480844e-16,3.900712349771207,100.67269542505475,3.498975374389425,101.44554506779782,0.5162542421660077,0.7,1.1148156052546914,63.87644711227024,0.4592624210187651,False,True,True,,,33.59385819470158,,"{""disk_pull"": 0.1389362902910484, ""distance_pull"": 0.4592624210187651, ""inclination_pull"": 0.17528942245404833}",6,True,0.00017558822512676804,True,lower,False,5,"[1.2524701754612206, 4.619522152718163, 1.1017872843480844e-16, 0.1389362902910484, 0.4592624210187651, 0.17528942245404833]",6.587356432698072,7.556050770807707,0.9686943384025808
F583-4,free_family,False,12,12,0,7.282765853158089,0.6068971544298408,1.6565136434438141,8.939279496601904,5.139186988749748e-30,3.153569063828221,64.32271045887424,2.777382917802236,69.37312885694675,0.6064222694322461,0.7,1.135446266200724,62.063738105066214,0.8380513702471315,False,True,True,,,35.368460443439496,,"{""disk_pull"": 0.8380513702471315, ""distance_pull"": 0.6746996250933266, ""inclination_pull"": 0.7063738105066213}",6,True,0.0006201907972952697,True,lower,False,5,"[1.0215090878365756, 4.239499600271465, 5.139186988749748e-30, 0.8380513702471315, 0.6746996250933266, 0.7063738105066213]",9.961208352825594,9.137191565694923,0.19791206909301806
IC2574,free_family,False,34,34,0,73.41550681773322,2.159279612286271,5.089019834562733,78.50452665229595,8.496642033543745e-11,9.180461857968933,100.97543518723755,8.886913461773561,102.69925631022443,0.8062325210193783,0.7,1.0330315353534216,79.23938083667973,2.0749030798064645,False,True,True,,,111.3206269929558,,"{""disk_pull"": 2.0749030798064645, ""distance_pull"": 0.6457665161593931, ""inclination_pull"": 0.6056258338113905}",6,True,0.0007174459672648251,True,lower,False,5,"[2.1845797970892087, 4.631804875527811, 8.496642033182779e-11, 2.0749030798064645, 0.6457665161593931, 0.6056258338113905]",79.15002925411711,78.6345205733007,0.12999392100476825
IC4202,free_family,False,32,32,0,286.8527429338319,8.964148216682247,61.292022302069675,348.14476523590156,766.7895111686067,0.06117349333408437,5.556052973086685,0.07707582479196803,5.556052973086685,1.4362808112412362,0.1758320502056706,0.7936793864897982,89.99999999999218,5.999999999999999,True,True,True,,,4016.2017938161553,,"{""disk_pull"": 4.582693539894065, ""bulge_pull"": -5.999999999999999, ""distance_pull"": -2.0714589596424267, ""inclination_pull"": -7.812500001858892e-12}",7,True,0.009857351576070853,False,none,False,5,"[-2.562965604106388, 1.7148879592394972, 6.64351562158332, 4.582693539894065, -5.999999999999999, -2.0714589596424267, -7.812500001858892e-12]",348.14481112583235,379.13285632317934,30.988091087277724
KK98-251,free_family,False,15,15,0,2.523798160668896,0.16825321071125973,0.0035881932432771453,2.5273863539121733,4.068334342493129,0.6076549908249257,14.057995003148617,0.6049376602259494,14.061865170378695,0.4933939665799282,0.7,1.0044919183870307,59.026261584767184,0.057761698776097416,False,True,True,,,18.837170304392853,,"{""disk_pull"": -0.057761698776097416, ""distance_pull"": 0.01497306129010257, ""inclination_pull"": 0.005252316953437159}",6,True,1.7428781044783136e-05,False,none,False,5,"[-0.5026298672092228, 2.643466535505906, 1.623012231571977, -0.057761698776097416, 0.01497306129010257, 0.005252316953437159]",2.527386354161634,2.9604990082794376,0.43311265436726387
NGC0024,free_family,False,29,29,0,9.752458425151872,0.33629166983282316,32.87161590837058,42.62407433352245,1.738921308348193e-13,7.115038277773732,127.7913513044639,6.739555094290224,131.0662467221192,1.7819166718173018,0.7,1.0557133487641668,67.19470658900728,5.519173868260738,False,True,True,,,689.0163776190036,,"{""disk_pull"": 5.519173868260738, ""distance_pull"": 1.1297429054956054, ""inclination_pull"": 1.0649021963357597}",6,True,1.2362052270837238e-06,True,lower,False,5,"[1.9079939129962513, 4.875702895546762, 1.738921308348042e-13, 5.519173868260738, 1.1297429054956054, 1.0649021963357597]",42.71969789983533,42.64156080183811,0.017486468315652814
NGC0055,free_family,False,21,21,0,2.2958417825321376,0.10932579916819703,0.0489228257772279,2.3447646083093656,0.08457122596427448,4.373531993131776,92.10248800059014,4.385446101178298,92.07542563380765,0.476004727268247,0.7,0.9972832620053589,76.9272788214589,0.21358738556030543,False,True,True,,,762.6327390433769,,"{""disk_pull"": -0.21358738556030543, ""distance_pull"": -0.052111974260843553, ""inclination_pull"": -0.024240392847033655}",6,True,8.759562149817675e-05,False,none,False,5,"[1.4782913540996607, 4.5226080850063815, 0.08118472544380302, -0.21358738556030543, -0.052111974260843553, -0.024240392847033655]",2.344764608323388,2.361675916408862,0.01691130809949648
NGC0100,free_family,False,21,21,0,2.6748516200877424,0.12737388667084487,0.33720696704100533,3.0120585871287475,2.6195051624261862e-24,3.946595182821157,100.24382365103817,3.483740139181665,100.2438547180341,0.5451667516425508,0.7,1.132861529605425,89.00101780328342,0.4428717653514163,False,True,True,,,71.49678766239761,,"{""disk_pull"": 0.375593570993969, ""distance_pull"": 0.4428717653514163, ""inclination_pull"": 0.0010178032834199464}",6,True,0.0001023414012241647,True,lower,False,5,"[1.2481064692916555, 4.607605764737051, 2.6195051624261862e-24, 0.375593570993969, 0.4428717653514163, 0.0010178032834199464]",5.637161637707616,3.25742921777407,0.2453706306453225
NGC0247,free_family,False,26,26,0,43.56864511031278,1.6757171196274145,41.98273891644808,85.55138402676086,999.3817011403457,1647.5487843483322,9712.303762586536,1481.7345670338107,9857.761558759932,1.990535852767477,0.7,1.1119054795667314,77.33226153479988,5.99999999999998,True,True,True,,,1148.3340567611374,,"{""disk_pull"": 5.99999999999998, ""distance_pull"": 2.1792119705100337, ""inclination_pull"": 1.1107538449332937}",6,True,0.000660566340889374,False,none,False,5,"[7.300968685249314, 9.196014399385046, 6.908136907293135, 5.99999999999998, 2.1792119705100337, 1.1107538449332937]",85.55138484790778,85.55151851888488,0.00013449212400473698
NGC0289,free_family,False,28,28,0,49.41581380890464,1.7648504931751656,3.2050649222367262,52.62087873114136,3.0978050514665855e-13,22.78569467702958,165.9499619875748,17.904242983752233,176.87199375892672,0.6538465971896561,0.7,1.2726421718978664,50.05697928206328,1.1650586354678152,False,True,True,,,23871.666935220564,,"{""disk_pull"": 1.1650586354678152, ""distance_pull"": 1.0905686875914657, ""inclination_pull"": 0.8113958564126558}",6,True,0.00013838055495421172,True,lower,False,5,"[2.885037722956043, 5.175426271837099, 3.0978050514661054e-13, 1.1650586354678152, 1.0905686875914657, 0.8113958564126558]",52.62087873115143,52.94149251539715,0.3206137842557837
NGC0300,free_family,False,25,25,0,13.887290517958888,0.5554916207183556,5.876323476174042,19.763613994132932,4.425539447300354e-17,4.368427563141438,82.6155821885604,4.307731006522227,102.78945522049749,0.779948833311834,0.7,1.0140901454912834,56.35903825472653,1.9309610843240614,False,True,True,,,1371.7924934769576,,"{""disk_pull"": 1.9309610843240614, ""distance_pull"": 0.29307502621869286, ""inclination_pull"": 1.435903825472653}",6,True,0.0008554933198419498,True,lower,False,5,"[1.460411316890205, 4.632682772083726, 4.425539447300354e-17, 1.9309610843240614, 0.29307502621869286, 1.435903825472653]",22.82251528664451,20.201447698456924,0.43783370432399593
NGC0801,free_family,False,13,13,0,58.856805425133345,4.527446571164104,1.338502856746984,60.19530828188033,3.7562965171408547e-14,27.831782053791784,204.99518642011628,26.70216142717499,205.01223780513615,0.640645447677885,0.7,1.0423044639924606,80.02706462326927,1.076477401316599,False,True,True,,,22561.362446692958,,"{""disk_pull"": 1.076477401316599, ""distance_pull"": 0.42304463992460495, ""inclination_pull"": 0.027064623269267053}",6,True,4.697430778218881e-05,True,lower,False,5,"[3.284744514458392, 5.323069673967057, 3.7562965171407846e-14, 1.076477401316599, 0.42304463992460495, 0.027064623269267053]",61.70288832319714,60.38765250358493,0.19234422170460164
NGC0891,free_family,False,18,18,0,15.699952309645367,0.8722195727580759,7.91351947238275,23.613471782028117,2.321210885457438e-14,4.47523659966924,230.390153359596,4.633292173169296,230.390153359596,0.26708507947371396,0.6682868037464336,0.9658869832523553,89.99999999999952,2.7232037720280546,True,True,True,,,41534.16537147092,,"{""disk_pull"": -2.7232037720280546, ""bulge_pull"": -0.201351545552189, ""distance_pull"": -0.6761199919383167, ""inclination_pull"": -4.897361981455732e-13}",7,True,4.410356368893169e-06,True,lower,False,5,"[1.5332676679404367, 5.439774190753947, 2.3212108854574112e-14, -2.7232037720280546, -0.201351545552189, -0.6761199919383167, -4.897361981455732e-13]",23.613471782041852,24.413653624245455,0.8001818422173415
NGC1003,free_family,False,36,36,0,112.64560242413528,3.1290445117815353,6.510008902005027,119.1556113261403,2.0016128533813642e-13,19.064613749493045,124.35284597247754,11.484381874116965,127.5132235033409,0.6377383787545764,0.7,1.660047006313862,70.71702397524211,2.200156687712873,False,True,True,,,3685.5023374044567,,"{""disk_pull"": 1.056725490473453, ""distance_pull"": 2.200156687712873, ""inclination_pull"": 0.7434047950484215}",6,True,0.0005299611339790326,True,lower,False,5,"[2.4409880144155514, 4.848220072972275, 2.0016128533811638e-13, 1.056725490473453, 2.200156687712873, 0.7434047950484215]",129.4060238044469,120.75902332651901,1.6034120003786967
NGC1090,free_family,False,24,24,0,60.38824390297861,2.5161768292907754,1.3979628821534993,61.78620678513211,2.95605339874758e-13,12.666179276627743,154.7822899996391,11.273164451016813,155.22147138196772,0.6394330225325652,0.7,1.1235691035701412,64.335335534865,1.0682505664773094,False,True,True,,,1724.8221364742758,,"{""disk_pull"": 1.0682505664773094, ""distance_pull"": 0.49427641428056457, ""inclination_pull"": 0.1117785116216643}",6,True,0.0005146538696852938,True,lower,False,5,"[2.422425073999706, 5.0448529447134165, 2.956053398747143e-13, 1.0682505664773094, 0.49427641428056457, 0.1117785116216643]",65.83010710826183,62.34502318927889,0.5588164041467678
NGC2403,free_family,False,73,73,0,1468.821666988436,20.120844753266244,8.090642901353915,1476.9123098897899,3.209888701763253e-17,5.026387005482842,143.94246220367387,5.148659090922745,141.91248877368537,0.9435145125563552,0.7,0.9762516641166876,61.45486436297352,2.757785802652714,False,True,True,,,488.7888263573461,,"{""disk_pull"": 2.757785802652714, ""distance_pull"": -0.4690296336954197, ""inclination_pull"": -0.5150452123421619}",6,True,0.0626000774776071,True,lower,False,5,"[1.638736310078698, 4.9552105913833495, 3.209888701763253e-17, 2.757785802652714, -0.4690296336954197, -0.5150452123421619]",2703.689024855364,1580.1002344338767,103.18792454408685
NGC2683,free_family,False,11,11,0,10.30738827673982,0.9370352978854382,1.7137541057862262,12.021142382526046,9.777378830412548e-21,6.971601833718135,174.1746403440588,6.874493180827934,174.59169917616458,0.669030566693573,0.714449458872904,1.0141259363178983,80.81061253543461,1.2647595594763543,False,True,True,,,19612.948184609046,,"{""disk_pull"": 1.2647595594763543, ""bulge_pull"": 0.0887347161662912, ""distance_pull"": 0.28280701077261605, ""inclination_pull"": 0.16212250708692327}",7,True,0.0012440732626617867,True,lower,False,5,"[1.9278179216829443, 5.162450100328982, 9.777378830412548e-21, 1.2647595594763543, 0.0887347161662912, 0.28280701077261605, 0.16212250708692327]",12.021142385483813,12.538646257548452,0.5175038750224061
NGC2841,free_family,False,50,50,0,127.85282739429066,2.557056547885813,17.268483861509356,145.1213112558,4.748175016942005e-25,24.95785763617289,292.0240007466496,21.76375504610787,298.8181858411253,1.2035749993134457,0.7215838935690249,1.1467624765716262,83.15416765978625,3.815031536511157,False,True,True,,,74918.01563383441,,"{""disk_pull"": 3.815031536511157, ""bulge_pull"": 0.13188790766632638, ""distance_pull"": 1.4781077997570933, ""inclination_pull"": 0.7154167659786259}",7,True,0.0004289910425437048,True,lower,False,5,"[3.0802459735570267, 5.699835314328696, 4.748175016942005e-25, 3.815031536511157, 0.13188790766632638, 1.4781077997570933, 0.7154167659786259]",205.70723410223013,151.00183255142636,5.880521295626323
NGC2903,free_family,False,34,34,0,322.9071976789982,9.497270519970536,0.8697635601498718,323.7769612391481,4.469840559510651e-16,4.916679795625183,204.9298921083042,5.938892327162661,204.57194804918302,0.5917185786260859,0.7,0.8278782514944423,65.77620540350863,0.7314520102029222,False,True,True,,,19143.55961892399,,"{""disk_pull"": 0.7314520102029222, ""distance_pull"": -0.5737391616851923, ""inclination_pull"": -0.07459819883045934}",6,True,0.003899055215409033,True,lower,False,5,"[1.78152263907693, 5.320919737808619, 4.46984055951065e-16, 0.7314520102029222, -0.5737391616851923, -0.07459819883045934]",323.7769612422017,336.4481911004262,12.671229861278107
NGC2915,free_family,False,30,30,0,26.020931394334333,0.8673643798111444,0.2339015706771431,26.254832965011477,6.231989590007529e-16,2.1406646365987565,110.42922934968301,2.145958160847496,109.92282678250575,0.4485931395212084,0.7,0.9975332584086127,55.612405168541464,0.4711737684311641,False,True,True,,,1006.0120899224747,,"{""disk_pull"": -0.4711737684311641, ""distance_pull"": -0.05007485430516156, ""inclination_pull"": -0.096898707864634}",6,True,0.0007237358941018882,True,lower,False,5,"[0.7635861476752521, 4.699778544869223, 6.231989590007528e-16, -0.4711737684311641, -0.05007485430516156, -0.096898707864634]",26.254832967887314,27.98993167355786,1.735098708546385
NGC2955,free_family,False,24,24,0,47.710230075562464,1.987926253148436,5.978508596370781,53.688738671933244,3.285942844064376,3.9663822136180267,120.36772176346422,4.082613564505263,114.96859387158851,0.31820987634957393,0.9513531761136792,0.9715301609983943,52.358815187127945,1.9625634952338973,False,True,True,,,23377.03476964749,,"{""disk_pull"": -1.9625634952338973, ""bulge_pull"": 1.332437324050508, ""distance_pull"": -0.28440788145481605, ""inclination_pull"": -0.5201692589817217}",7,True,0.0023342957355465327,False,none,False,5,"[1.4067373628681803, 4.744658994296741, 1.455340561466521, -1.9625634952338973, 1.332437324050508, -0.28440788145481605, -0.5201692589817217]",53.688738683108454,56.55630604243426,2.867567370501021
NGC2976,free_family,False,27,27,0,7.027814200850612,0.26028941484631896,0.08419596630199183,7.1120101671526035,3.3285035625020747,0.5523511396374663,37.01997018398667,0.5535451019642444,36.36869436722538,0.4746533133261927,0.7,0.9978430622499568,59.23056319361248,0.2259348751535736,False,True,True,,,84.07665295926331,,"{""disk_pull"": -0.2259348751535736, ""distance_pull"": -0.04289909525085881, ""inclination_pull"": -0.17694368063875204}",6,True,1.2901711799061975e-05,False,none,False,5,"[-0.5914120451229183, 3.593708359735483, 1.4652218847072154, -0.2259348751535736, -0.04289909525085881, -0.17694368063875204]",7.115615421257616,7.174792277299583,0.06278211014697899
NGC2998,free_family,False,13,13,0,22.1603795010721,1.704644577005546,4.630982928182694,26.791362429254793,38.98778595485171,2.565062638909097,22.88621003978651,2.2213512980336114,23.053523808017204,0.7668183100504165,0.7,1.1547307448307462,58.67674561013088,1.8572247005639153,False,True,True,,,1787.891415235316,,"{""disk_pull"": 1.8572247005639153, ""distance_pull"": 1.0330552669582174, ""inclination_pull"": 0.3383728050654415}",6,True,0.0003269529992318282,False,none,False,5,"[0.7981157035137947, 3.1378186344617713, 3.6885740563560807, 1.8572247005639153, 1.0330552669582174, 0.3383728050654415]",26.831351389703027,27.767575375419533,0.9762129461647362
NGC3109,free_family,False,25,25,0,8.236576583895124,0.32946306335580494,0.06826810972025608,8.30484469361538,1.8444513655266222e-17,2.6430951467257158,79.71528621355448,2.636138982611727,79.86534000021396,0.5295514930078659,0.7,1.0026387698675496,70.29845786478855,0.24938192481147692,False,True,True,,,25.75570124345588,,"{""disk_pull"": 0.24938192481147692, ""distance_pull"": 0.05013662748344189, ""inclination_pull"": 0.05969157295770938}",6,True,1.0790555744243734e-05,True,lower,False,5,"[0.969315340065124, 4.380341966419535, 1.8444513655266222e-17, 0.24938192481147692, 0.05013662748344189, 0.05969157295770938]",17.59121442045689,9.046893342289374,0.742048648673995
NGC3198,free_family,False,43,43,0,145.6246933859784,3.386620776418102,6.244159451406842,151.86885283738522,1.816439728422197e-17,13.213798842596798,160.54306202788703,11.351623024654641,161.85483339861142,0.7617530870855457,0.7,1.1640448959499174,74.60499840482356,1.8284421858691815,False,True,True,,,3615.923507452384,,"{""disk_pull"": 1.8284421858691815, ""distance_pull"": 1.6170139743634717, ""inclination_pull"": 0.5349994682745219}",6,True,0.007063347444349148,True,lower,False,5,"[2.4293607314711343, 5.086699843371585, 1.816439728422197e-17, 1.8284421858691815, 1.6170139743634717, 0.5349994682745219]",151.8688528438009,163.04655936687914,11.177706529493918
NGC3521,free_family,False,41,41,0,6.036762371483994,0.14723810662156084,0.1823905249377744,6.219152896421768,1.870279285538425,4.9886772483327455,116.55053195721842,4.540215688840931,116.70117025973194,0.53139062174378,0.7,1.0987753865073098,75.27890479105115,0.3306828156983849,False,True,True,,,22452.191583008786,,"{""disk_pull"": 0.26443881152491805, ""distance_pull"": 0.3306828156983849, ""inclination_pull"": 0.055780958210228805}",6,True,2.433760668948621e-05,False,none,False,5,"[1.5129745194800321, 4.75961656717481, 1.0544093370713152, 0.26443881152491805, 0.3306828156983849, 0.055780958210228805]",6.28480381949516,6.370117460806863,0.1509645643850952
NGC3726,free_family,False,12,12,0,17.83089326917457,1.4859077724312142,0.9559918545872276,18.7868851237618,1.4254364978619287e-10,24.352746230669002,224.41514033610443,23.1410176238973,225.28968329744401,0.6136920279329976,0.7,1.0523628055803549,53.29732891227406,0.8898047735235147,False,True,True,,,12821.24888334305,,"{""disk_pull"": 0.8898047735235147, ""distance_pull"": 0.37701220017855597, ""inclination_pull"": 0.14866445613702922}",6,True,5.749493776062196e-05,True,lower,False,5,"[3.1416066976307864, 5.41738705543301, 1.4254364977603354e-10, 0.8898047735235147, 0.37701220017855597, 0.14866445613702922]",18.84740358993558,18.799594207205313,0.012709083443517954
NGC3741,free_family,False,21,21,0,22.177410651381404,1.056067173875305,9.50251152950133,31.679922180882734,3.102278614242733e-19,2.2916900295666993,59.616152658122935,2.196694178101752,60.59962208262415,0.9726530659515341,0.7,1.0432449142952784,72.78374732556577,2.8898795575655387,False,True,True,,,160.93388005867791,,"{""disk_pull"": 2.8898795575655387, ""distance_pull"": 0.8165657346343742, ""inclination_pull"": 0.6959368313914422}",6,True,0.000994142830365715,True,lower,False,5,"[0.7869535839416663, 4.104288656795496, 3.102278614242733e-19, 2.8898795575655387, 0.8165657346343742, 0.6959368313914422]",31.67992218441615,33.04689437376335,1.3669721928806169
NGC3769,free_family,False,12,12,0,16.792510137438978,1.3993758447865814,0.43189097861515474,17.224401116054132,1.8322334127043803e-23,8.187757148986382,146.42426386265961,7.647317319892168,146.60682869320007,0.5487515984285622,0.7,1.0706705118262092,70.1972059530445,0.5088276851487055,False,True,True,,,9901.791586291376,,"{""disk_pull"": 0.4040579394867978, ""distance_pull"": 0.5088276851487055, ""inclination_pull"": 0.0986029765222525}",6,True,0.0015471111669977872,True,lower,False,5,"[2.0343549091985595, 4.987754368812464, 1.8322334127043803e-23, 0.4040579394867978, 0.5088276851487055, 0.0986029765222525]",17.224401119872212,18.28107996363516,1.056678847581022
NGC3877,free_family,False,13,13,0,20.357007493955376,1.5659236533811827,4.002776712091732,24.35978420604711,6.559627598859829e-16,2.153803247953934,176.60916176507294,2.5616069932313072,176.56244037832306,0.34284867360697113,0.7,0.8408015958908068,75.93933572731721,1.6386753070463411,False,True,True,,,4153.360737187828,,"{""disk_pull"": -1.6386753070463411, ""distance_pull"": -1.1462285095861913, ""inclination_pull"": -0.06066427268278067}",6,True,0.000658301956371052,True,lower,False,5,"[0.9406347932813006, 5.173674583660409, 6.559627598859828e-16, -1.6386753070463411, -1.1462285095861913, -0.06066427268278067]",31.186142447364624,25.141535488985493,0.7817512829383872
NGC3893,free_family,False,10,10,0,4.3289411695891085,0.43289411695891084,0.020153608956465223,4.349094778545574,7.061762224326087e-18,4.697594950034095,188.6248048553076,4.68593259457092,188.6696974964377,0.5164531506264223,0.7,1.0024888013704438,49.0156893280973,0.14060926849248478,False,True,True,,,23069.18620359137,,"{""disk_pull"": 0.14060926849248478, ""distance_pull"": 0.017919369867195768, ""inclination_pull"": 0.007844664048650219}",6,True,0.00023474568024693928,True,lower,False,5,"[1.5445649555542598, 5.239997853874792, 7.061762224326087e-18, 0.14060926849248478, 0.017919369867195768, 0.007844664048650219]",4.349094778741953,4.729367309280915,0.38027253073534073
NGC3917,free_family,False,17,17,0,21.838593222565468,1.2846231307391451,0.7340260020378107,22.57261922460328,3.962390760741217e-15,3.55445993615091,154.29846235443668,3.756997598160387,154.2605231993154,0.41944690185424094,0.7,0.9460905532362731,78.92775791472143,0.7629301340550282,False,True,True,,,923.2943818635958,,"{""disk_pull"": -0.7629301340550282, ""distance_pull"": -0.38814801669883386, ""inclination_pull"": -0.03612104263928644}",6,True,0.000253881392252942,True,lower,False,5,"[1.3236201272944188, 5.038642882172054, 3.962390760741209e-15, -0.7629301340550282, -0.38814801669883386, -0.03612104263928644]",47.64237973721326,24.933589394491527,2.3609701698882546
NGC3949,free_family,False,7,7,0,1.6008452582721062,0.22869217975315803,0.051218919817642865,1.6520641780897491,996.2740313771918,358.07857847148165,9891.396626601385,353.0089970754378,9900.288884092108,0.5233135213553526,0.7,1.014361054358511,55.07362903184322,0.19791951833329846,False,True,True,,,14499.45351348125,,"{""disk_pull"": 0.19791951833329846, ""distance_pull"": 0.10339959138127972, ""inclination_pull"": 0.03681451592160869}",6,True,3.306142355875871e-06,False,none,False,5,"[5.866493544074326, 9.200319215908271, 6.90502558814089, 0.19791951833329846, 0.10339959138127972, 0.03681451592160869]",1.6520642966383465,1.6521169052268607,5.272713711157451e-05
