galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized
UGC10310,C_core,full,inner_third,3,False,0.20651173539300252,0.06883724513100084,1.327584757910429,-0.8075156597880925,-0.15958807505693529
UGC10310,C_core,full,middle_third,2,False,0.34140929211219184,0.17070464605609592,2.0906107901189683,2.059244687799577,0.40696535332007455
UGC10310,C_core,full,outer_third,2,False,0.5761351297741845,0.28806756488709223,2.7157994595225827,-1.8191235853481018,-0.3595105899897435
UGC11455,C_core,full,inner_third,12,False,89.27449223098998,7.439541019249165,18.47560021300584,-2.350458658681292,0.3143470789331108
UGC11455,C_core,full,middle_third,12,False,10.66735984861649,0.8889466540513742,5.413703930931832,-3.478244047926843,-0.5351606345326968
UGC11455,C_core,full,outer_third,12,False,41.70276336664832,3.4752302805540265,12.758281378184648,2.4866758089290997,0.3447313805589552
UGC11557,C_core,full,inner_third,4,False,1.36018522733035,0.3400463068325875,4.82489602161396,3.571862102443719,0.4385932183807931
UGC11557,C_core,full,middle_third,4,False,0.20506073317171725,0.05126518329292931,1.7887034660087509,-0.37080974906669084,-0.046937942919834275
UGC11557,C_core,full,outer_third,4,False,1.5962537992859946,0.39906344982149866,4.632457572330406,-0.5152176248394369,-0.03661154611205322
UGC11820,C_core,full,inner_third,4,False,4.943901055945968,1.235975263986492,4.157553588691599,2.984833155310163,0.8063316368303515
UGC11820,C_core,full,middle_third,3,False,5.190336298742833,1.7301120995809445,1.4559408808480208,-1.3147184236213765,-0.964807258542403
UGC11820,C_core,full,outer_third,3,False,2.6307375547021907,0.8769125182340636,0.5537950994438685,0.07320226907943568,0.21589110156462385
UGC11914,C_core,full,inner_third,22,False,15.773321698868967,0.7169691681304076,16.422138363173975,5.7893190239757875,0.12056813112395326
UGC11914,C_core,full,middle_third,22,False,3.7836745845299475,0.17198520838772488,2.128151533100239,-1.7126948400478093,-0.29432331031427045
UGC11914,C_core,full,outer_third,21,False,10.322436171220136,0.4915445795819113,2.4037512600273283,0.7899331633279655,0.1255332126120397
UGC12506,C_core,full,inner_third,11,False,28.51337886768696,2.5921253516079052,30.06301815118217,-16.553775550450055,-0.8089513465766024
UGC12506,C_core,full,middle_third,10,False,1.3355447570506163,0.13355447570506163,4.300520993194879,-0.48860329296624344,-0.047095148726906906
UGC12506,C_core,full,outer_third,10,False,0.29803389086643844,0.029803389086643844,2.5614659542661258,0.5586249035981978,0.0466977342285016
UGC12632,C_core,full,inner_third,5,False,2.572850210814969,0.5145700421629937,3.4756416854674357,-2.7978336174222536,-0.5959069247856057
UGC12632,C_core,full,middle_third,5,False,1.8525113475158366,0.37050226950316734,2.130770434923651,2.0583783648934655,0.5918381109896307
UGC12632,C_core,full,outer_third,5,False,2.6347232943728356,0.5269446588745671,2.0564631232052037,-0.9851189018736364,-0.3436912591524095
UGC12732,C_core,full,inner_third,6,False,1.9284504717311415,0.32140841195519027,2.348183042528675,-2.013190820650161,-0.4939397284364128
UGC12732,C_core,full,middle_third,5,False,0.6580626040196595,0.1316125208039319,1.2080036634676088,0.9127560385314638,0.26923663806786047
UGC12732,C_core,full,outer_third,5,False,1.2423175624047629,0.24846351248095258,1.6104820806520277,-0.32841921528129775,-0.11746987860018838
UGCA442,C_core,full,inner_third,3,False,5.971950370387145,1.9906501234623815,2.6807341993996503,-1.89782483603354,-1.0032770078581235
UGCA442,C_core,full,middle_third,3,False,0.7233812602210861,0.241127086740362,1.111087199840526,1.071140613021214,0.4670687584066317
UGCA442,C_core,full,outer_third,2,False,0.028369030277704346,0.014184515138852173,0.17118923336202418,-0.15937952482146045,-0.11373508444123145
UGCA444,C_core,full,inner_third,12,False,7.534274815467811,0.6278562346223177,2.3936311041149274,-2.2297295061589426,-0.7175781165132289
UGCA444,C_core,full,middle_third,12,False,3.195531556854638,0.26629429640455315,1.6083815193231519,1.3706018257006694,0.4295071030992423
UGCA444,C_core,full,outer_third,12,False,1.934092670846351,0.16117438923719593,2.496057304887302,-1.4711870868663925,-0.23521620446615488
CamB,C_core,inner,withheld_outer,2,False,33.8114266525411,16.90571332627055,6.167483683327321,-5.844725866457612,-3.8964839109717415
D631-7,C_core,inner,withheld_outer,4,False,4.518059213306339,1.1295148033265847,4.221109427802574,3.6882927933208833,0.9379652138866431
DDO064,C_core,inner,withheld_outer,3,False,0.5380910680392726,0.17936368934642422,2.485613393784249,2.45357607403569,0.4011055568026632
DDO154,C_core,inner,withheld_outer,3,False,6.49272916450329,2.16424305483443,0.9324579560234966,-0.6869068230610841,-1.1239562416943316
DDO161,C_core,inner,withheld_outer,7,False,99.4803102008338,14.2114728858334,3.7920204056620683,-3.6067026283755914,-3.287805725598889
DDO168,C_core,inner,withheld_outer,2,False,17.603703954587612,8.801851977293806,7.869998602377452,7.514423252539597,2.8597945598568946
DDO170,C_core,inner,withheld_outer,2,False,98.78884973509686,49.39442486754843,7.284698649783541,-6.8149573327666815,-6.325564882179284
ESO079-G014,C_core,inner,withheld_outer,3,False,169.33114505249316,56.443715017497716,15.723548417894381,-14.546219986161598,-6.868119288923585
ESO116-G012,C_core,inner,withheld_outer,3,False,3.975399637424145,1.325133212474715,4.40724710758225,-3.62611130701796,-1.0638092913339463
ESO563-G021,C_core,inner,withheld_outer,6,False,244.24656429226894,40.70776071537816,56.70180222654349,-55.90403403138985,-6.118655373591934
F568-3,C_core,inner,withheld_outer,4,False,23.064222340218087,5.766055585054522,28.00529895448466,-25.260260490147257,-2.2036649770806873
F568-V1,C_core,inner,withheld_outer,3,False,6.527354746234966,2.1757849154116555,21.148634132415378,-17.838606099176857,-1.237477450185964
F571-8,C_core,inner,withheld_outer,3,False,95.62731429084243,31.87577143028081,26.7317192605951,-22.880805213963942,-5.032053508105817
F574-1,C_core,inner,withheld_outer,3,False,9.430371499457088,3.143457166485696,8.421526352164381,-8.300012448267642,-1.7548340364362554
F583-1,C_core,inner,withheld_outer,5,False,24.372756919493646,4.874551383898729,14.6080610199777,-12.59089995405252,-1.782637097960346
F583-4,C_core,inner,withheld_outer,3,False,12.86208164102637,4.28736054700879,10.145911823669723,-9.604558657281032,-1.9601140116900064
IC2574,C_core,inner,withheld_outer,7,False,10.653902538367511,1.5219860769096445,2.8892381868092425,-2.414604555971393,-0.7275696434731891
IC4202,C_core,inner,withheld_outer,7,False,195.72231779103993,27.960331113005704,35.96762715676408,-34.22782053899308,-4.263109022969624
KK98-251,C_core,inner,withheld_outer,3,False,32.262934296474995,10.754311432158332,6.558753366961844,6.042854342265024,3.021427171132512
NGC0024,C_core,inner,withheld_outer,6,False,795.4768918501518,132.5794819750253,36.05988130471443,-30.829806952871802,-9.23039934715459
NGC0055,C_core,inner,withheld_outer,5,False,7.698366585262502,1.5396733170525003,4.304243737760824,-3.808361220063799,-0.9667549741401246
NGC0100,C_core,inner,withheld_outer,5,False,4.917743226533647,0.9835486453067294,7.277219034091557,-6.8254851772322835,-0.8854211164752817
NGC0247,C_core,inner,withheld_outer,6,False,5.684518554506748,0.947419759084458,8.228083584416785,-7.985338904290583,-0.9369333138881027
NGC0289,C_core,inner,withheld_outer,6,False,4.426983542605433,0.7378305904342389,5.892601503775595,0.7543478508748649,0.2564780345244728
NGC0300,C_core,inner,withheld_outer,5,False,69.58033894913443,13.916067789826887,10.794355054113595,-10.717602332501485,-2.84557699965798
NGC0801,C_core,inner,withheld_outer,3,False,105.07401172415702,35.024670574719,23.679451713635995,-22.327044659387337,-5.111727533343567
NGC0891,C_core,inner,withheld_outer,4,False,9.690647448765244,2.422661862191311,6.56210527610426,-6.239678937916693,-1.5219760690377817
NGC1003,C_core,inner,withheld_outer,8,False,102.36027347171155,12.795034183963944,7.402603529378931,-7.30221003176316,-3.4279583691264865
NGC1090,C_core,inner,withheld_outer,5,False,2.3330293658222474,0.46660587316444946,1.523280783919856,-1.360701745009169,-0.6101801547126318
NGC2403,C_core,inner,withheld_outer,15,False,2097.8807265695973,139.85871510463983,23.09994476134437,-22.133859922077523,-8.965620201645425
NGC2683,C_core,inner,withheld_outer,3,False,15.093354182203473,5.031118060734491,23.855210755992292,-23.81903464217392,-2.2405257473377174
NGC2841,C_core,inner,withheld_outer,10,False,532.0682499836983,53.206824998369825,39.63795476428225,-36.356330113766106,-6.939014537472221
NGC2903,C_core,inner,withheld_outer,7,False,158.35260652461656,22.62180093208808,17.809827450503565,-17.102715516050967,-4.667582533251385
NGC2915,C_core,inner,withheld_outer,6,False,33.068311921104915,5.511385320184153,13.851479918348414,-13.398996352949675,-2.2210246516503127
NGC2955,C_core,inner,withheld_outer,5,False,1.1010767620915216,0.2202153524183043,7.071599748405717,5.0250922150836175,0.3359876771683391
NGC2976,C_core,inner,withheld_outer,6,False,2.215339495400917,0.36922324923348615,2.86170830866151,2.3280148199289457,0.5158996398686476
NGC2998,C_core,inner,withheld_outer,3,False,10.517354394076317,3.5057847980254393,5.064691279278957,4.574405638801674,1.733873290895654
NGC3109,C_core,inner,withheld_outer,5,False,5.6916464797493855,1.1383292959498772,3.348425139028092,-3.276532206934698,-1.043390132724468
NGC3198,C_core,inner,withheld_outer,9,False,496.7612623023869,55.195695811376325,17.33418472578026,-15.395774763498196,-6.757431342415628
NGC3521,C_core,inner,withheld_outer,9,False,19.183095271922898,2.1314550302136555,15.519703573701053,-13.381685464401228,-1.1316609743395694
NGC3726,C_core,inner,withheld_outer,3,False,8.924580591360655,2.9748601971202184,20.335297374811997,-20.272480113854964,-1.7077337794119085
NGC3741,C_core,inner,withheld_outer,5,False,40.04926923248446,8.009853846496892,7.539134744594045,-7.242752934590892,-2.783846887903899
NGC3769,C_core,inner,withheld_outer,3,False,39.80839227602695,13.269464092008983,37.73911562175793,-37.725801419186794,-3.6404373153838137
NGC3877,C_core,inner,withheld_outer,3,False,12.457806169737932,4.152602056579311,12.56090463129978,-12.056459557785956,-2.0114499160241244
NGC3893,C_core,inner,withheld_outer,2,False,1.2550334540423682,0.6275167270211841,9.723032066741927,-9.635138096298292,-0.7760474989207415
NGC3917,C_core,inner,withheld_outer,4,False,16.77822497158283,4.1945562428957075,11.465781483059533,-10.781930302428943,-2.0102486087842184
NGC3953,C_core,inner,withheld_outer,2,False,6.609868925058095,3.3049344625290473,13.918657836086595,-13.842150522705921,-1.8037812573047372
NGC3972,C_core,inner,withheld_outer,2,False,15.44625948206501,7.723129741032505,14.585002460945386,-14.441914956002648,-2.6983380458243924
NGC3992,C_core,inner,withheld_outer,2,False,0.3723264677399555,0.18616323386997774,3.1030959465950536,-3.101216506322814,-0.4279711336145697
NGC4010,C_core,inner,withheld_outer,3,False,60.66351125554921,20.221170418516405,19.404627919379,18.564013269677712,4.145283455388892
NGC4013,C_core,inner,withheld_outer,8,False,6.082036540570792,0.760254567571349,4.974117800789791,-3.5774840897483813,-0.6811471691569727
NGC4088,C_core,inner,withheld_outer,3,False,3.1519814938105273,1.0506604979368424,8.003975112849302,-6.061232017113336,-0.7504592255589496
NGC4100,C_core,inner,withheld_outer,5,False,2.5545257831941823,0.5109051566388365,4.813987763431301,3.4221513576522966,0.49325779190326474
NGC4157,C_core,inner,withheld_outer,4,False,0.3917479345897478,0.09793698364743696,3.7812572061931835,-3.65659509245139,-0.30713957180726825
NGC4183,C_core,inner,withheld_outer,5,False,33.6104302936258,6.722086058725159,18.44065124642985,-17.861369071019457,-2.560265385327161
NGC4217,C_core,inner,withheld_outer,4,False,1.2266343206095758,0.30665858015239394,5.919212660804776,-4.424125703393095,-0.4407321395181184
NGC4559,C_core,inner,withheld_outer,7,False,0.3237832247985626,0.046254746399794655,1.277938359387581,-0.44623818820572786,-0.07029978417332916
NGC5005,C_core,inner,withheld_outer,4,False,1.5161528225522112,0.3790382056380528,13.531672603355908,-11.624781829988287,-0.5286976866050583
NGC5033,C_core,inner,withheld_outer,5,False,42.52252816376907,8.504505632753814,12.426933674156027,-9.008676018428456,-2.1851504928477614
NGC5055,C_core,inner,withheld_outer,6,False,2321.434989328088,386.9058315546813,24.14062393285749,-23.701441375992932,-13.845328690288698
NGC5371,C_core,inner,withheld_outer,4,False,295.0168207427056,73.7542051856764,39.60456308020542,-38.27801435547704,-8.467723588989594
NGC5585,C_core,inner,withheld_outer,5,False,25.34945653593646,5.069891307187293,3.934044089167067,-3.6938237331018113,-2.042584077061536
NGC5907,C_core,inner,withheld_outer,4,False,8.210514843821201,2.0526287109553003,5.690608457950783,-5.535881263385136,-1.4148457011375464
NGC5985,C_core,inner,withheld_outer,7,False,371.11909881732504,53.01701411676072,30.225041916140786,-29.242813126340447,-6.8556035726122335
NGC6015,C_core,inner,withheld_outer,9,False,699.060633343644,77.67340370484933,38.232273490987765,36.659936755435425,7.450907812203692
NGC6195,C_core,inner,withheld_outer,5,False,233.1269120057129,46.62538240114258,36.49997421606302,-33.19484720270923,-5.703141577466729
NGC6503,C_core,inner,withheld_outer,7,False,116.92420252093146,16.703457502990208,11.980458032622234,-11.33596162366496,-3.8731021729876103
NGC6674,C_core,inner,withheld_outer,3,False,4.351427639247936,1.4504758797493118,2.8985261798668542,0.07840362507728098,-0.35537804746540047
NGC6946,C_core,inner,withheld_outer,12,False,0.5569937549979386,0.04641614624982821,2.7793908130048606,-0.8816683638806708,-0.030149622457343567
NGC7331,C_core,inner,withheld_outer,8,False,65.18876680258565,8.148595850323206,15.718532136531248,-14.832057456018408,-2.8253948263673854
NGC7793,C_core,inner,withheld_outer,10,False,228.79309819383235,22.879309819383234,26.876420624844066,17.082693039912108,2.7808127433749
NGC7814,C_core,inner,withheld_outer,4,False,64.90375444722822,16.225938611807056,19.48395989893962,-18.727501142063723,-3.886147354880843
UGC00128,C_core,inner,withheld_outer,5,False,44.059078680973556,8.811815736194712,8.394151078787132,-8.10450684077517,-2.742602480677788
UGC00191,C_core,inner,withheld_outer,2,False,590.2081489505101,295.10407447525506,15.365683214674506,-14.601038297387298,-17.110139507963954
UGC00731,C_core,inner,withheld_outer,3,False,12.116954652338606,4.038984884112868,6.428469306277292,-6.3478186993229855,-2.0009695406315227
UGC01281,C_core,inner,withheld_outer,5,False,140.08286011052863,28.016572022105727,21.172273197597175,-21.144759701009356,-5.286189925252339
UGC02259,C_core,inner,withheld_outer,2,False,45.397584706788365,22.698792353394182,13.108577345998373,-12.73353973772943,-4.7325035175888
UGC02487,C_core,inner,withheld_outer,4,False,96.29888991265791,24.074722478164478,31.92342093118443,-29.475050320881778,-4.570884554365332
UGC02885,C_core,inner,withheld_outer,4,False,11.324939526635019,2.8312348816587547,16.826273745719085,-16.326081112585115,-1.6326081112585116
UGC02916,C_core,inner,withheld_outer,9,False,2.8051331417904937,0.3116814601989437,5.793339181606487,1.2045445734163707,0.09923666278200327
UGC02953,C_core,inner,withheld_outer,23,False,2414.0423559914957,104.95836330397808,42.63377433328057,-37.25481419983331,-9.25679317470827
UGC03205,C_core,inner,withheld_outer,10,False,1808.9923256783902,180.89923256783902,40.16033887561483,28.79981009409454,10.397542191481259
UGC03546,C_core,inner,withheld_outer,6,False,18.074297952061567,3.012382992010261,15.753829704467336,-11.407532385713969,-1.3755456693199715
UGC03580,C_core,inner,withheld_outer,10,False,1718.953644963137,171.8953644963137,23.91637218161369,-19.16503088716107,-10.845253310652101
UGC04278,C_core,inner,withheld_outer,5,False,16.189077588473005,3.237815517694601,10.653415243855978,9.938982303300042,1.411760140717793
UGC04325,C_core,inner,withheld_outer,2,False,18.749889222771454,9.374944611385727,9.33865205730547,-9.245912863288645,-3.0314468404225066
UGC04483,C_core,inner,withheld_outer,2,False,4.979023052534145,2.4895115262670724,2.3088007961835397,-2.301676114357127,-1.4847497224312212
UGC04499,C_core,inner,withheld_outer,2,False,4.226354532342256,2.113177266171128,3.8779064496323428,-3.725954862152271,-1.3973550712734575
UGC05005,C_core,inner,withheld_outer,3,False,1.0465676199926084,0.3488558733308695,5.906402232585158,-5.487854896100217,-0.5487854896100216
UGC05253,C_core,inner,withheld_outer,15,False,1217.507784780404,81.16718565202694,38.78674192011914,-35.118932141335236,-7.843234214730398
UGC05716,C_core,inner,withheld_outer,3,False,8.396716825121338,2.7989056083737793,3.085133299511797,-1.9205873598942798,-0.9191446012499629
UGC05721,C_core,inner,withheld_outer,5,False,29.068805203535163,5.813761040707033,11.019066111021493,-10.50503686197726,-2.298695155793711
UGC05750,C_core,inner,withheld_outer,3,False,3.0071351660923127,1.0023783886974376,11.016379239099761,-8.430666199108005,-0.763202848839708
UGC05764,C_core,inner,withheld_outer,2,False,0.5618149986660048,0.2809074993330024,1.4051621681639774,1.0914833398159622,0.4101923756511269
UGC05829,C_core,inner,withheld_outer,3,False,8.575400598483801,2.858466866161267,8.554942562895826,-7.975699141554155,-1.5762251267893586
UGC05918,C_core,inner,withheld_outer,2,False,3.7564199137996352,1.8782099568998176,5.3859785520666525,-5.218987664890708,-1.3279866831782972
UGC05986,C_core,inner,withheld_outer,3,False,0.22983911464249013,0.07661303821416338,1.1571731413672628,-1.11195621912339,-0.24625040030742404
UGC06399,C_core,inner,withheld_outer,2,False,1.589161181026336,0.794580590513168,4.367823254004352,-4.013140012728279,-0.8190081658629139
UGC06446,C_core,inner,withheld_outer,4,False,8.05287236415067,2.0132180910376674,9.232029650167428,-9.144338506471453,-1.3678950014669606
UGC06614,C_core,inner,withheld_outer,3,False,2.3494543685318368,0.7831514561772789,14.162078511694158,-10.82548651159207,-0.6747593338138236
UGC06667,C_core,inner,withheld_outer,2,False,4.548973358297806,2.274486679148903,4.9766745975572935,-4.752431731871646,-1.4619971702976127
UGC06786,C_core,inner,withheld_outer,9,False,1012.2437612087924,112.47152902319915,32.64797330570916,-28.55741821859957,-8.781996401471787
UGC06787,C_core,inner,withheld_outer,15,False,9558.1096431952,637.2073095463467,71.45971163869616,-67.79352735332809,-23.689881483203724
UGC06818,C_core,inner,withheld_outer,2,False,8.093254963192823,4.046627481596412,12.069738577842969,11.962632078875778,1.9937720131459629
UGC06917,C_core,inner,withheld_outer,3,False,11.525451287016143,3.8418170956720474,10.33119912829711,-9.750512594752289,-1.9049399352787757
UGC06930,C_core,inner,withheld_outer,2,False,6.0526268564844905,3.0263134282422453,12.873263895785923,-12.799680928135146,-1.7296866119101548
UGC06983,C_core,inner,withheld_outer,4,False,3.001906391867915,0.7504765979669787,9.21378764461249,-8.787110505395336,-0.8498652471320842
UGC07089,C_core,inner,withheld_outer,3,False,1.8416908552342044,0.6138969517447348,5.289310801156608,-4.8170421655937234,-0.7255044481990479
UGC07125,C_core,inner,withheld_outer,3,False,3.9900778900691427,1.330025963356381,3.943400500927534,-3.3702409376849594,-1.0084090504365737
UGC07151,C_core,inner,withheld_outer,3,False,21.327438448896277,7.1091461496320925,8.6487346747015,-8.361936159478782,-2.5691873187927463
UGC07323,C_core,inner,withheld_outer,2,False,0.17123356945080992,0.08561678472540496,1.1323753896804352,1.1121973052505894,0.28738948456087576
UGC07399,C_core,inner,withheld_outer,2,False,21.017705196823144,10.508852598411572,15.952588830030106,-15.672202536831428,-3.193104607543727
UGC07524,C_core,inner,withheld_outer,7,False,8.559725352186211,1.222817907455173,4.1004844127138895,-3.692424817957055,-1.0382157395496
UGC07577,C_core,inner,withheld_outer,2,False,3.4261506922235174,1.7130753461117587,4.149038785736095,-4.008132126862433,-1.2643949927010831
UGC07603,C_core,inner,withheld_outer,3,False,9.813985130178954,3.271328376726318,5.227089222048527,-4.760327382948141,-1.6471721048263464
UGC08286,C_core,inner,withheld_outer,4,False,139.94222612244877,34.98555653061219,11.851685798291621,-11.656264279505049,-5.815413527292189
UGC08490,C_core,inner,withheld_outer,6,False,8.777572236571753,1.4629287060952922,4.463113661454759,-4.273772499485216,-1.1582039293997874
UGC08550,C_core,inner,withheld_outer,3,False,7.222531543321185,2.407510514440395,3.2402379811531237,-3.2071619880013693,-1.5395534307753518
UGC08699,C_core,inner,withheld_outer,9,False,471.53937129033227,52.39326347670359,39.76586807670466,-33.58334829660831,-6.268467456111068
UGC08837,C_core,inner,withheld_outer,2,False,0.9000633028459052,0.4500316514229526,2.027568461153236,0.7432541404358339,0.256824181293384
UGC09037,C_core,inner,withheld_outer,5,False,0.6755323199307152,0.13510646398614304,4.642291051008294,-1.686483879402033,-0.213950951612443
UGC09133,C_core,inner,withheld_outer,14,False,1373.132547763642,98.08089626883157,17.032149396231034,15.818421003649078,8.017513008521288
UGC11455,C_core,inner,withheld_outer,8,False,302.90162346018604,37.862702932523256,39.65869448528679,-35.33870458806341,-5.5172435971860105
UGC11557,C_core,inner,withheld_outer,3,False,95.26746135563717,31.755820451879057,37.756042961158556,35.337289644880165,5.274222335056741
UGC11820,C_core,inner,withheld_outer,2,False,204.24161474463995,102.12080737231997,10.688791999209515,-10.29329468021917,-10.105365755007416
UGC11914,C_core,inner,withheld_outer,13,False,785.2954892294517,60.40734532534244,22.570488170630306,-14.560685021239713,-4.422809315690196
UGC12506,C_core,inner,withheld_outer,7,False,15.640526282618463,2.234360897516923,18.893728009588674,18.287363245767256,1.3867361921538244
UGC12632,C_core,inner,withheld_outer,3,False,12.300441864510795,4.100147288170265,5.765730340664008,-5.735339965118523,-2.008110361686392
UGC12732,C_core,inner,withheld_outer,4,False,15.676567791422436,3.919141947855609,6.355999710697899,-5.875220827616506,-1.8129860630971686
UGCA442,C_core,inner,withheld_outer,2,False,46.51586550933237,23.257932754666186,4.023389366953697,-4.008669273381841,-3.9955861754923028
UGCA444,C_core,inner,withheld_outer,8,False,10.9732313614796,1.37165392018495,6.668911424547842,-6.29022802578634,-1.1408546543211169
CamB,C_nfw,full,inner_third,3,False,12.315329998033278,4.1051099993444256,3.0391606569125225,2.974792822321161,1.9831952148807737
CamB,C_nfw,full,middle_third,3,False,7.064243318092748,2.3547477726975825,2.3017781145387497,2.163414214296065,1.4422761428640432
CamB,C_nfw,full,outer_third,3,False,14.709344701822213,4.903114900607404,3.321446751999294,-2.533969172622761,-1.6893127817485072
D512-2,C_nfw,full,inner_third,2,False,0.3184855376508102,0.1592427688254051,1.0814318372096587,-0.023345989228758413,-0.008614756172973581
D512-2,C_nfw,full,middle_third,1,False,0.058552343837792835,0.058552343837792835,1.0138790872932901,-1.0138790872932901,-0.2419759158217876
D512-2,C_nfw,full,outer_third,1,False,0.23939388289529537,0.23939388289529537,2.9258880720029126,2.9258880720029126,0.4892789418065071
D564-8,C_nfw,full,inner_third,2,False,2.9207396758469817,1.4603698379234908,1.8401905317627871,1.567357452361163,1.0411918317120674
D564-8,C_nfw,full,middle_third,2,False,0.47195377257872184,0.23597688628936092,0.8776810571269261,-0.8663702182440058,-0.47910091945254574
D564-8,C_nfw,full,outer_third,2,False,0.1692740703652802,0.0846370351826401,0.5499048125618783,-0.3740385772125414,-0.19850408569609398
D631-7,C_nfw,full,inner_third,6,False,52.483932797021126,8.747322132836855,5.512664264360385,5.032409920376948,2.595153935075324
D631-7,C_nfw,full,middle_third,5,False,7.124288665952992,1.4248577331905985,2.4348742897213875,-1.787383500500414,-0.8886690865507372
D631-7,C_nfw,full,outer_third,5,False,4.993722024835566,0.9987444049671131,3.125017556606426,-2.1632736380112134,-0.6902774805108092
DDO064,C_nfw,full,inner_third,5,False,2.8824246725729754,0.576484934514595,3.5078091504888524,3.065081326113325,0.6634375164747456
DDO064,C_nfw,full,middle_third,5,False,2.683491109252289,0.5366982218504578,3.4401658696821222,-2.0687480841862538,-0.437736627618493
DDO064,C_nfw,full,outer_third,4,False,0.43604071474042067,0.10901017868510517,2.501467291507687,0.890920266408175,0.0638525971632154
DDO154,C_nfw,full,inner_third,4,False,51.55254530544944,12.88813632636236,3.41680091643959,3.053243444189719,3.3609373134425846
DDO154,C_nfw,full,middle_third,4,False,12.35405426004994,3.088513565012485,0.3921763148040088,-0.1760846277615986,-1.1315112678116757
DDO154,C_nfw,full,outer_third,4,False,31.5903662921611,7.897591573040275,3.003987435768665,2.174096910114528,2.31652462863455
DDO161,C_nfw,full,inner_third,11,False,13.788386255066904,1.2534896595515368,3.693767557488973,3.571153255521946,1.0525215063958984
DDO161,C_nfw,full,middle_third,10,False,8.352360216775958,0.8352360216775958,1.5218867934815374,-0.013252806209012391,-0.2597188623563714
DDO161,C_nfw,full,outer_third,10,False,4.469951487097544,0.4469951487097544,0.9672511689748426,-0.20268853303143713,0.007262847591794741
DDO168,C_nfw,full,inner_third,4,False,40.137369205547174,10.034342301386793,4.787231670311616,4.618125101536546,2.9014012832643417
DDO168,C_nfw,full,middle_third,3,False,25.7527380767977,8.584246025599233,3.7479855804845514,-3.2249016808315027,-2.4466091266187444
DDO168,C_nfw,full,outer_third,3,False,5.386162887176218,1.7953876290587394,3.4845445680280407,1.0899576158232946,0.3381102566797834
DDO170,C_nfw,full,inner_third,3,False,9.836815625232111,3.278938541744037,4.157105645727085,2.098027969795409,0.4296090469974973
DDO170,C_nfw,full,middle_third,3,False,1.5811741719844306,0.5270580573281435,0.8632585369398443,0.38707617439295444,0.3056523065337666
DDO170,C_nfw,full,outer_third,2,False,1.5404695516247076,0.7702347758123538,1.0484242665000783,0.2516401483711732,0.10516890172546367
ESO079-G014,C_nfw,full,inner_third,5,False,29.63219532245201,5.926439064490402,14.365681680405972,12.027555742487845,1.896871645289457
ESO079-G014,C_nfw,full,middle_third,5,False,12.428942184231772,2.4857884368463545,8.065006612610961,-4.903496966196454,-0.9042290401392006
ESO079-G014,C_nfw,full,outer_third,5,False,4.610324918442425,0.9220649836884849,2.597969490995984,-0.8510562527616571,-0.21357048833392317
ESO116-G012,C_nfw,full,inner_third,5,False,13.186490656589594,2.6372981313179187,5.011659043925842,3.727000189401599,1.1672631762603936
ESO116-G012,C_nfw,full,middle_third,5,False,11.694823064209437,2.3389646128418873,5.153211653492304,-3.886602978738813,-1.122423279954986
ESO116-G012,C_nfw,full,outer_third,5,False,5.318820751718229,1.0637641503436457,2.7863541953395994,1.5555567218654887,0.49442204085089897
ESO444-G084,C_nfw,full,inner_third,3,False,1.9789751349022795,0.6596583783007598,1.957335674978933,0.23457104135945053,0.3421424957247732
ESO444-G084,C_nfw,full,middle_third,2,False,0.4402887629343081,0.22014438146715404,0.9163021339266985,-0.8973062670058027,-0.45652145256288157
ESO444-G084,C_nfw,full,outer_third,2,False,0.5670480361190671,0.28352401805953353,3.830835697883081,2.815659806549661,0.44852105284831856
ESO563-G021,C_nfw,full,inner_third,10,False,463.0485961249022,46.30485961249022,39.78670010386081,18.933146702247267,2.4106061949579924
ESO563-G021,C_nfw,full,middle_third,10,False,8.02110828808234,0.802110828808234,6.398265950204051,0.8649803175551825,-0.0027860220180368376
ESO563-G021,C_nfw,full,outer_third,10,False,4.004831378040803,0.40048313780408035,5.503910759069611,1.3128882446232182,0.1038978631110696
F565-V2,C_nfw,full,inner_third,3,False,1.3191869658639737,0.43972898862132453,6.527381441629282,4.3315639514796045,0.40480782554397826
F565-V2,C_nfw,full,middle_third,2,False,0.46457316199630616,0.23228658099815308,3.3737282743145607,-3.0555820315582736,-0.43651171879403905
F565-V2,C_nfw,full,outer_third,2,False,0.08571112373585837,0.04285556186792919,1.2343477377486973,1.007890947306727,0.17290367461288247
F568-3,C_nfw,full,inner_third,6,False,24.992369775815995,4.165394962635999,8.083238014623447,3.9618115652471295,1.191492322233987
F568-3,C_nfw,full,middle_third,6,False,23.977806556849938,3.996301092808323,13.908449229203892,-13.673661893716712,-1.892640356949176
F568-3,C_nfw,full,outer_third,6,False,0.22403886763703826,0.03733981127283971,2.26360207555617,-0.3446939675212069,-0.02384221267680761
F568-V1,C_nfw,full,inner_third,5,False,1.2177407380228882,0.24354814760457763,12.698065576191182,9.899220605912742,0.45346405614226837
F568-V1,C_nfw,full,middle_third,5,False,0.9824227328830872,0.19648454657661746,3.2223102652923803,-2.6023319411128343,-0.3143663847525301
