galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
UGC08550,B_core,inner,outer,3,False,5.491935025727775,1.8306450085759252,2.832511601363529,-2.791955801590492,-1.3384936151018858,False,False,True,False,True,0.3
UGC08699,B_core,inner,outer,9,False,318.53769132216496,35.393076813573884,33.480484969849,-26.8663535488988,-4.902501603812195,False,False,False,False,True,0.3
UGC08837,B_core,inner,outer,2,False,0.9000263679361761,0.45001318396808804,2.0275286836004964,0.7431903621800622,0.2568032881646708,False,False,False,True,True,0.3
UGC09037,B_core,inner,outer,5,False,0.8032659949154461,0.16065319898308922,4.8610797562149015,-2.306745254864455,-0.2616946724864408,False,False,False,False,True,0.3
UGC09133,B_core,inner,outer,14,False,1395.495825998541,99.67827328561008,17.20381096706208,15.98684087286637,8.09366584719478,False,False,False,False,True,0.3
UGC11455,B_core,inner,outer,8,False,328.4763163607249,41.059539545090615,41.25264066543839,-37.01531218196425,-5.783147204250737,False,False,True,False,True,0.3
UGC11557,B_core,inner,outer,3,False,95.24585058958394,31.748616863194645,37.751760369402746,35.33359111084594,5.273670315051633,False,False,False,True,True,0.3
UGC11820,B_core,inner,outer,2,False,210.83376310117904,105.41688155058952,10.849162922535072,-10.452402151244698,-10.267041193991671,False,False,False,False,True,0.3
UGC11914,B_core,inner,outer,13,False,785.2148794734821,60.40114457488324,22.569453376689417,-14.567019584634282,-4.424103138638231,False,False,False,False,True,0.3
UGC12506,B_core,inner,outer,7,False,20.844581557712914,2.977797365387559,21.67438545347687,20.87191454041628,1.5889506130493054,False,False,False,False,True,0.3
UGC12632,B_core,inner,outer,3,False,13.43359339565096,4.477864465216986,6.025530095741348,-5.994485911525179,-2.098837873242575,False,False,False,False,True,0.3
UGC12732,B_core,inner,outer,4,False,15.033229080920929,3.7583072702302323,6.222731243394581,-5.738718732087587,-1.7712334397216067,False,False,False,False,True,0.3
UGCA442,B_core,inner,outer,2,False,59.39161074845696,29.69580537422848,4.480368631917789,-4.455737732458253,-4.492720952518218,False,False,False,False,True,0.3
UGCA444,B_core,inner,outer,8,False,11.453806882487385,1.431725860310923,6.809334064082518,-6.423934307193877,-1.1654236793650086,False,False,False,False,True,0.3
CamB,B_nfw,full,all,9,False,34.088918017948245,3.787657557549805,2.919285786710006,0.8680792879981549,0.5787195253321031,True,False,False,False,True,
D512-2,B_nfw,full,all,4,False,0.6164317643838985,0.15410794109597462,1.7268295696594462,0.4663292515630264,0.057518378409693094,False,False,False,False,True,
D564-8,B_nfw,full,all,6,False,3.5619675187909836,0.5936612531318306,1.2191555183961782,0.10898288563487195,0.12119560885447588,True,False,False,False,True,
D631-7,B_nfw,full,all,16,False,64.60194348780968,4.037621467988105,4.037391960075831,0.6525733643564722,0.4797619234465134,True,False,False,False,True,
DDO064,B_nfw,full,all,14,False,6.001956496565685,0.4287111783261204,3.2263057785937796,0.6103819482334326,0.09885105949529464,True,False,False,False,True,
DDO154,B_nfw,full,all,12,False,95.49696585766048,7.958080488138374,2.636428852237541,1.6837519088475494,1.5153168914218196,False,False,False,False,True,
DDO161,B_nfw,full,all,31,False,26.610697958940406,0.8584096115787228,2.427000331066512,1.1975249167205455,0.29203794911964887,False,False,False,False,True,
DDO168,B_nfw,full,all,10,False,71.27627016952108,7.1276270169521085,4.125999133970095,1.206766821112156,0.5280108523240484,True,False,False,False,True,
DDO170,B_nfw,full,all,8,False,12.95845934884125,1.6198074186051563,2.652324801923282,0.9948240911634296,0.30201523300558986,False,False,False,False,True,
ESO079-G014,B_nfw,full,all,15,False,46.6714624251262,3.1114308283417467,9.629236509719695,2.091000841176578,0.2596907056054444,False,False,False,False,True,
ESO116-G012,B_nfw,full,all,15,False,30.200134472517263,2.0133422981678177,4.4510705236732715,0.46531797750942494,0.17975397905210228,False,False,False,False,True,
ESO444-G084,B_nfw,full,all,7,False,2.9863119339556548,0.42661599056509353,2.464702599366378,0.6486314575951526,0.1443466696778848,False,False,False,False,True,
ESO563-G021,B_nfw,full,all,30,False,475.0745357910252,15.83581785970084,23.481995556652194,7.03700508814189,0.8372393453503418,True,False,False,False,True,
F565-V2,B_nfw,full,all,7,False,1.8694712515961383,0.2670673216565912,4.684799722305087,1.2713299551336743,0.09817248403851739,True,False,False,False,True,
F568-3,B_nfw,full,all,18,False,49.19421520030297,2.7330119555723873,9.379189572645357,-3.3521814319969296,-0.24166341579733222,True,False,False,False,True,
F568-V1,B_nfw,full,all,15,False,2.816589080100164,0.18777260534001092,8.168893431645733,4.097288614328921,0.15030304910521966,False,False,False,False,True,
F571-8,B_nfw,full,all,13,False,16.112183150570868,1.2393987038900667,5.7115142610653855,1.7980378759947977,0.269994454466013,False,False,True,False,True,
F571-V1,B_nfw,full,all,7,False,1.553206670407115,0.22188666720101644,4.235939509798211,1.0917124280819601,0.08174955852661163,False,False,False,False,True,
F574-1,B_nfw,full,all,14,False,19.644234384939626,1.403159598924259,5.416598235833159,0.540878377704354,0.14535965757085664,False,False,False,False,True,
F583-1,B_nfw,full,all,25,False,35.66819150698573,1.4267276602794292,6.792218764804852,1.4030713973608187,0.1973206463887378,False,False,False,False,True,
F583-4,B_nfw,full,all,12,False,1.4920697008800412,0.12433914174000343,1.6201356873991446,0.10185591110241443,0.019150026019138112,False,False,False,False,True,
IC2574,B_nfw,full,all,34,False,905.1362543855017,26.62165454075005,4.377628935391237,-2.008659035316518,-0.39220080285592085,True,False,True,False,True,
IC4202,B_nfw,full,all,32,False,526.431445281749,16.450982665054656,17.314806344588327,6.254611293179744,0.7695455293601401,False,False,True,False,True,
KK98-251,B_nfw,full,all,15,False,13.146598323549213,0.8764398882366142,1.8723673659157962,0.37121620431692104,0.18560810215846052,True,False,False,False,True,
NGC0024,B_nfw,full,all,29,False,22.170815896620308,0.7645108929869072,5.8402270070170434,-0.4730216466823052,-0.016702343286652186,False,False,False,False,True,
NGC0055,B_nfw,full,all,21,False,45.43663251971495,2.163649167605474,3.5090905216443002,0.979663214017088,0.26772852097391137,False,False,False,False,True,
NGC0100,B_nfw,full,all,21,False,14.189635015515456,0.675696905500736,3.7198687465937765,1.2378251064218635,0.1904135967652851,True,False,False,False,True,
NGC0247,B_nfw,full,all,26,False,42.3854658579631,1.630210225306273,2.705625885405646,-0.40667391609933534,-0.01381982200019059,False,False,False,False,True,
NGC0289,B_nfw,full,all,28,False,44.89835691219663,1.6035127468641655,10.19909982821946,2.824508613671999,0.12652610978875195,False,False,False,False,True,
NGC0300,B_nfw,full,all,25,False,14.846836793289867,0.5938734717315947,3.9133616973369842,0.2674853007321136,0.033871534864441576,False,False,False,False,True,
NGC0801,B_nfw,full,all,13,False,54.13026691363686,4.163866685664374,12.585673922545002,0.7216059277202367,0.1196455493370069,False,False,False,False,True,
NGC0891,B_nfw,full,all,18,False,40.99856560358073,2.2776980890878185,11.078972236084187,1.9208562982620552,0.2519205564020673,False,False,True,False,True,
NGC1003,B_nfw,full,all,36,False,76.7627445490653,2.1322984596962584,4.007393977150741,-0.13451476828970044,-0.07752909768964317,False,False,False,False,True,
NGC1090,B_nfw,full,all,24,False,51.76906976552072,2.1570445735633634,9.18538318126194,0.16363732551135315,0.04514652983857056,False,False,False,False,True,
NGC2403,B_nfw,full,all,73,False,609.8680929321606,8.354357437426858,4.284983139568315,0.0378068448737643,0.09550908842010797,False,False,False,False,True,
NGC2683,B_nfw,full,all,11,False,7.505075386296496,0.6822795805724087,7.921410028715697,1.8457199104288355,0.12230352301526737,False,False,False,False,True,
NGC2841,B_nfw,full,all,50,False,64.97068936062038,1.2994137872124076,6.025159071332466,0.11321085752580756,-0.0747690800936235,False,False,False,False,True,
NGC2903,B_nfw,full,all,34,False,183.9371375943245,5.409915811597779,17.622363806926824,3.224618357753924,0.29123794166515,False,False,False,False,True,
NGC2915,B_nfw,full,all,30,False,24.246436125965733,0.8082145375321911,8.969887297074472,1.6842329245848167,0.12649991083152715,False,False,False,False,True,
NGC2955,B_nfw,full,all,24,False,72.38386906763498,3.0159945444847907,12.267909596485987,-2.064476642901898,-0.197977929110654,False,False,False,False,True,
NGC2976,B_nfw,full,all,27,False,18.18816484393399,0.6736357349605181,3.234064318871784,0.230925470606668,0.09973247569979413,False,False,False,False,True,
NGC2998,B_nfw,full,all,13,False,24.404317304162866,1.8772551772432975,18.701891751106757,-10.481167689040701,-0.5587074783021863,False,False,False,False,True,
NGC3109,B_nfw,full,all,25,False,191.19297750722274,7.647719100288909,4.756599086017275,-1.9134363262986434,-0.054163616783895675,True,False,False,False,True,
NGC3198,B_nfw,full,all,43,False,55.49793273894293,1.2906495985800681,8.724180182722481,3.6215523706068264,0.24254123248640372,False,False,False,False,True,
NGC3521,B_nfw,full,all,41,False,8.87713283754187,0.21651543506199683,4.592948294185313,0.3096403342244352,0.002669257524692913,True,False,False,False,True,
NGC3726,B_nfw,full,all,12,False,18.83473383593747,1.5695611529947893,6.861383196935358,0.4233872452548013,0.09115443340972536,True,False,False,False,True,
NGC3741,B_nfw,full,all,21,False,6.53038647779207,0.31097078465676525,1.2704961851211283,0.08523493821692804,0.023915642817004455,False,False,False,False,True,
NGC3769,B_nfw,full,all,12,False,6.549000097068122,0.5457500080890102,4.903385166033732,1.3401814304916684,0.12925378459527992,False,False,False,False,True,
NGC3877,B_nfw,full,all,13,False,47.3050589896816,3.638850691513969,15.784822455381843,3.5110158618268312,0.3157289343749594,False,False,False,False,True,
NGC3893,B_nfw,full,all,10,False,5.029342214847617,0.5029342214847616,5.866475438536582,1.802403569009749,0.13153096114310694,False,False,False,False,True,
NGC3917,B_nfw,full,all,17,False,39.626039583606044,2.3309435049180025,6.086839786351302,0.35085725137788765,0.12241590743679094,True,False,False,False,True,
NGC3949,B_nfw,full,all,7,False,1.491992988246776,0.21314185546382514,3.9799671443481195,-1.2184622985441638,-0.041768035531884795,True,False,False,False,True,
NGC3953,B_nfw,full,all,8,False,1.5253584587211255,0.1906698073401407,2.763613729229949,0.32477574653503183,0.02807948038408442,False,False,False,False,True,
NGC3972,B_nfw,full,all,10,False,8.986150084234728,0.8986150084234727,4.7189202908733785,0.10534993116516134,0.05913985446506111,False,False,False,False,True,
NGC3992,B_nfw,full,all,9,False,2.8882814419491187,0.3209201602165688,3.99609672396193,0.2569159064598302,0.02075295767824782,False,False,False,False,True,
NGC4010,B_nfw,full,all,12,False,21.635523989792556,1.802960332482713,7.205484601406008,0.7501821151699358,0.1076950560133388,False,False,False,False,True,
