guard,model,galaxy,anchor_offset,T,n_test,r_anchor,r_max,radial_factor,core_mass_growth,nfw_mass_growth,core_mass_fraction_anchor,core_mass_fraction_final,core_effective_halo_speed_slope,nfw_effective_halo_speed_slope,core_anchor_halo2,nfw_anchor_halo2,core_original_loss,nfw_original_loss,core_with_nfw_growth_loss,nfw_with_core_growth_loss,core_swap_admissible,nfw_swap_admissible,core_signed_fraction,core_swapped_signed_fraction,core_guard_active,nfw_guard_active,core_nuisance_bound,nfw_nuisance_bound
0.01,fixed_core,UGC02953,1,2,23,30.05,62.39,2.076206322795341,1.367337237605494,1.8049617013961665,0.728794646993823,0.996508059402205,-0.2858678361012419,-0.0958212570263075,41433.708682577126,54123.87894711077,43.06320264190303,8.187147156363674,21.359929851564115,28.82786012320829,True,True,-0.09009226354051454,-0.062246054925535074,False,False,False,False
0.01,fixed_core,UGC02953,2,2,23,28.85,62.39,2.1625649913344884,1.432814470084381,1.8750593493045735,0.6954899466806185,0.996508059402205,-0.2668592012533233,-0.09247739117271886,41184.912689747194,54267.59130008332,43.06320264190303,8.187147156363674,23.027800178375283,27.24173481423059,True,True,-0.09009226354051454,-0.06483337844855554,False,False,False,False
0.01,fixed_core,UGC03205,0,2,10,16.53,40.04,2.422262552934059,14.206864846293408,1.7529192831095164,9.807590934598569e-07,1.3933511887557432e-05,0.999784763594807,-0.1827844105471898,13118.674440456427,39199.68704023283,180.91180309258434,45.957162478312135,132.44959872316744,2600.8246024394048,True,True,0.1339466837373941,-0.12412776205590384,False,False,False,False
0.01,fixed_core,UGC03205,1,2,10,16.32,40.04,2.4534313725490193,14.762349682035467,1.7698378801034147,9.438546158077624e-07,1.3933511887557432e-05,0.9997867292658327,-0.1819521817877972,12787.493152863375,39324.54725767991,180.91180309258434,45.957162478312135,141.2958574866226,2800.682941119626,True,True,0.1339466837373941,-0.1281137798106818,False,False,False,False
0.01,fixed_core,UGC03205,2,2,10,16.02,40.04,2.4993757802746566,15.607279568163824,1.7948335951114471,8.927572436121032e-07,1.3933511887557432e-05,0.9997895323370953,-0.18073901452435948,12321.719995338204,39503.053795452535,180.91180309258434,45.957162478312135,154.34731614153537,3110.936058668699,True,True,0.1339466837373941,-0.13371786770264554,False,False,False,False
0.01,fixed_core,UGC03546,0,1,6,16.72,29.23,1.7482057416267944,1.295594105895833,1.8633118183604755,0.7632219233929471,0.988825825438383,-0.268193691071144,0.05707717979715754,22182.64010759758,27453.61930767814,3.586326218943912,2.585679758106579,0.3247311282830933,1.963791382812956,True,True,-0.0639249322482718,-0.01715138452430165,False,False,False,False
0.01,fixed_core,UGC03546,1,1,6,15.35,29.23,1.9042345276872965,1.4231029357860832,2.0713235818456037,0.6948378789565092,0.988825825438383,-0.22609024027575286,0.06529289501866509,21997.52275090723,26900.79341836391,3.586326218943912,2.585679758106579,0.4529371493958516,1.91013918588193,True,True,-0.0639249322482718,-0.01332721111094212,False,False,False,False
0.01,fixed_core,UGC03546,2,1,6,13.88,29.23,2.105907780979827,1.6238923754123253,2.3546878411951306,0.6089232515715882,0.988825825438383,-0.1745027418770475,0.07496612909922185,21319.242084374644,26169.692006534682,3.586326218943912,2.585679758106579,0.3983007283534814,1.9079392946449893,True,True,-0.0639249322482718,-0.014534482811369745,False,False,False,False
0.01,fixed_core,UGC03580,0,1,10,9.05,27.06,2.990055248618784,1.9295460315111592,3.3970889640363295,0.5177453141859992,0.9990134163210929,-0.1999499496890299,0.05826164553961355,8142.826859687464,10827.669867093993,181.97791357644581,25.274960642199765,63.30335743836008,145.77694206446276,True,True,-0.15686132472405284,-0.09529444673550706,False,False,False,False
0.01,fixed_core,UGC03580,1,1,10,9.03,27.06,2.9966777408637872,1.9366109398470015,3.4070680654095282,0.5158565387428918,0.9990134163210929,-0.19888977469746177,0.05847260302217727,8131.09045042324,10819.8675703489,181.97791357644581,25.274960642199765,63.55177635711859,145.4381891781557,True,True,-0.15686132472405284,-0.09554302588598403,False,False,False,False
0.01,fixed_core,UGC03580,2,1,10,8.82,27.06,3.0680272108843534,2.0146128261555454,3.515435575402514,0.4958835779019113,0.9990134163210929,-0.18759798507324227,0.06071563953036141,8002.372136479897,10736.006776052724,181.97791357644581,25.274960642199765,66.41141578373053,141.66455339723996,True,True,-0.15686132472405284,-0.09835220820397517,False,False,False,False
0.01,fixed_core,UGC04278,0,7,5,5.4,6.69,1.238888888888889,1.8575684246189372,1.534318367163774,0.0126499593165033,0.023498164999050684,0.9454369756908965,0.4991979568850273,5351.202111996079,4967.995823799781,3.24113234122495,0.3853124291141203,1.0337061504123302,0.09727953916794829,True,True,0.11030388164929665,0.06277178157503185,False,False,True,True
0.01,fixed_core,UGC04278,1,7,5,5.13,6.69,1.3040935672514622,2.157331247605161,1.6999534700663057,0.010892237817041697,0.023498164999050684,0.9479249246625387,0.4992174445965324,4850.156310894068,4719.935528062992,3.24113234122495,0.3853124291141203,0.6528707220746737,0.26179101981007846,True,True,0.11030388164929665,0.04583637458200921,False,False,True,True
0.01,fixed_core,UGC04278,2,7,5,4.85,6.69,1.3793814432989693,2.5422392299790095,1.901760793005165,0.009243097471690222,0.023498164999050684,0.9504714792457574,0.49923803699425573,4353.432144436079,4462.650108888497,3.24113234122495,0.3853124291141203,0.3455732909315374,0.6043068479878653,True,True,0.11030388164929665,0.027739074594906387,False,False,True,True
0.01,fixed_core,UGC04325,0,9,2,4.19,5.59,1.3341288782816227,1.0341521406797287,1.4686417878753513,0.9635751160211538,0.9964832689389942,-0.44175441968535967,0.166608763547739,5623.887565922623,6909.5744552810565,10.473932681517674,3.647997191652249,0.39892285822570667,1.724440486594997,True,True,-0.1062813873948354,-0.016892171246949562,False,False,False,False
0.01,fixed_core,UGC04325,1,9,2,3.49,5.59,1.6017191977077363,1.1086177208665051,1.903877852260019,0.8988520119993519,0.9964832689389942,-0.3905552359977442,0.1834254570020658,6298.365281895693,6399.067575840478,10.473932681517674,3.647997191652249,3.0634397443724213,9.802588694858441,True,True,-0.1062813873948354,0.05651143240858938,False,False,False,False
0.01,fixed_core,UGC04325,2,9,2,2.79,5.59,2.003584229390681,1.3176290626475091,2.657989321776215,0.7562699527412992,0.9964832689389942,-0.3015405119486562,0.20335078603693268,6628.842786291504,5733.55218973936,10.473932681517674,3.647997191652249,14.578978512416061,20.660372119576294,True,True,-0.1062813873948354,0.12574142012983372,False,False,False,False
0.01,fixed_core,UGC04483,0,10,2,0.89,1.21,1.3595505617977528,1.2008971596930336,1.8268783345568467,0.7903386517642009,0.9491154420992503,-0.20199182541182037,0.4809547281338239,336.15659256391535,380.90675349207316,2.327837296784557,1.4935595525711225,0.29309525596466063,0.843082555768714,True,True,-0.09199767030314003,0.008589485998621341,False,False,False,False
0.01,fixed_core,UGC04483,1,10,2,0.73,1.21,1.6575342465753424,1.5063759149377747,2.699528965412692,0.6300654655238936,0.9491154420992503,-0.09461558358884453,0.48260060759607426,326.7241477666135,314.27327623445376,2.327837296784557,1.4935595525711225,2.0826197449752253,2.8179405202760424,True,True,-0.09199767030314003,0.07012867727979574,False,False,False,False
0.01,fixed_core,UGC04483,2,10,2,0.57,1.21,2.1228070175438596,2.2560520042796894,4.401672310070128,0.42069750178577253,0.9491154420992503,0.040437047028643924,0.484394320163541,279.3916967433572,246.8457995989507,2.327837296784557,1.4935595525711225,3.9648874670736407,4.169271337939131,True,True,-0.09199767030314003,0.10466014294011569,False,False,False,False
0.01,fixed_core,UGC04499,0,8,2,6.37,8.18,1.2841444270015698,1.1360440502897566,1.5370408730859013,0.8392670836773973,0.9534443770157429,-0.24499034580887213,0.35939951381319424,3540.881478218693,4107.240338605486,2.4602296006413304,3.6216335709870906,0.45996851911667913,0.45805357834790966,True,True,-0.05443945335402489,0.02205886254229679,False,False,False,False
0.01,fixed_core,UGC04499,1,8,2,5.45,8.18,1.5009174311926605,1.3136005340714845,2.023355803261794,0.7258252050648584,0.9534443770157429,-0.1641373754514444,0.36776426234421977,3579.2017193573165,3646.751782083654,2.4602296006413304,3.6216335709870906,4.026607104961005,3.083104875664848,True,True,-0.05443945335402489,0.07146965119867764,False,False,False,False
0.01,fixed_core,UGC04499,2,8,2,4.55,8.18,1.7978021978021979,1.6654810579094887,2.7969981027172617,0.5724738642254543,0.9534443770157429,-0.06516833003454198,0.3767543923436729,3381.387163673294,3159.885871158474,2.4602296006413304,3.6216335709870906,8.862063897845918,6.195105526574727,True,True,-0.05443945335402489,0.10672682341157966,False,False,False,False
0.01,fixed_core,UGC05005,0,10,3,17.97,28.61,1.5920979410127991,1.2997884982271048,2.5276245266916484,0.7492404775036593,0.97385415506544,-0.21809473377115335,0.49696241556818,7416.277209368384,7458.4972752054755,0.44593697164766305,1.1810667846097782,1.2611667006805074,0.533754420144239,True,True,-0.06227001443540314,0.09353593864445663,False,False,False,False
0.01,fixed_core,UGC05005,1,10,3,10.17,28.61,2.8131760078662733,3.3234881521253805,7.875276313024519,0.29302170204598366,0.97385415506544,0.08058518350280541,0.49763131791737003,5124.973612084216,4229.852468279172,0.44593697164766305,1.1810667846097782,4.033600556853507,1.9247287965861872,True,True,-0.06227001443540314,0.18929188658601329,False,False,False,False
0.01,fixed_core,UGC05005,2,10,3,8.6,28.61,3.3267441860465117,4.872035270344889,11.008529016065713,0.19988651580441077,0.97385415506544,0.1587019706542001,0.4977878967403988,4134.260580542655,3578.361649234546,0.44593697164766305,1.1810667846097782,3.1660814048869264,1.5221727324482355,True,True,-0.06227001443540314,0.16524919768838334,False,False,False,False
0.01,fixed_core,UGC05253,0,2,15,13.35,53.29,3.991760299625468,1.7385920171050477,10.25474937771654,0.5751751718000274,0.9999949621285521,-0.300222984427036,0.34080574225776394,25206.69751954641,31911.570903246284,86.12513352307812,140.09855126029433,67.74539295450197,59.05889679750776,True,True,-0.1612520196129702,0.11565462594897562,False,False,False,False
0.01,fixed_core,UGC05253,1,2,15,11.61,53.29,4.590008613264428,2.190610875215891,13.256808503205647,0.4564913711706101,0.9999949621285521,-0.2427030129175789,0.34800248258730104,23003.68636044691,28384.633927061674,86.12513352307812,140.09855126029433,73.48347552014117,65.74368064584212,True,True,-0.1612520196129702,0.12585102211389074,False,False,False,False
0.01,fixed_core,UGC05253,2,2,15,10.0,53.29,5.329,2.922006373911962,17.495026418245597,0.34222887775216104,0.9999949621285521,-0.1795679476429033,0.3552411223249017,20022.289561345257,24971.2278588036,86.12513352307812,140.09855126029433,70.95348134151573,62.86618764814102,True,True,-0.1612520196129702,0.12158598046486903,False,False,False,False
0.01,fixed_core,UGC05716,0,9,3,9.28,12.37,1.3329741379310345,1.2014227351972062,1.4532277936407427,0.7814133662017403,0.938807783741751,-0.18076131337506418,0.15026219360679505,2867.946516880246,4400.64561447039,3.174546948709594,9.124653948944689,2.061487322221575,2.669171579605822,True,True,-0.02902664894537058,0.004085208610740965,False,False,False,False
0.01,fixed_core,UGC05716,1,9,3,8.26,12.37,1.4975786924939467,1.3620748814385253,1.7058094790380258,0.6892482906301375,0.938807783741751,-0.1174204628291598,0.16118645075474491,2842.0639055155866,4211.9916050017955,3.174546948709594,9.124653948944689,4.147796118931438,2.679032650619149,True,True,-0.02902664894537058,0.014018869406236025,False,False,False,False
0.01,fixed_core,UGC05716,2,9,3,7.23,12.37,1.7109266943291837,1.6330969486473796,2.061382437692316,0.5748634730591609,0.938807783741751,-0.0433462963798924,0.1734911519919914,2708.099429917971,3981.9994772686614,3.174546948709594,9.124653948944689,4.769258313088758,2.945378082848086,True,True,-0.02902664894537058,0.016302544733501453,False,False,False,False
0.01,fixed_core,UGC05721,0,7,5,4.49,6.74,1.5011135857461024,1.0150046158148376,1.5293032270152613,0.9850177083833863,0.9997975206684905,-0.48166802652103413,0.022900874558785755,4374.095920915216,6176.590636169255,6.202289065037204,1.2688697727939648,0.7152128486846067,1.4730375067794963,True,True,-0.13806206948113164,-0.04853914342357977,False,False,False,False
0.01,fixed_core,UGC05721,1,7,5,4.04,6.74,1.6683168316831682,1.0330262581919343,1.7254974556126215,0.9678335983621532,0.9997975206684905,-0.4682574813372034,0.03292218935102642,4776.501680262988,6084.054227840232,6.202289065037204,1.2688697727939648,0.03600023117607955,3.0995376711571536,True,True,-0.13806206948113164,-0.008399957649027817,False,False,False,False
0.01,fixed_core,UGC05721,2,7,5,3.61,6.74,1.8670360110803326,1.0680009411742437,1.9716579958694496,0.9361391756539421,0.9997975206684905,-0.4473144910968034,0.04366338631855593,5170.396197417381,5958.678838406258,6.202289065037204,1.2688697727939648,0.33625124300820464,5.477279360385627,True,True,-0.13806206948113164,0.03298341635445028,False,False,False,False
0.01,fixed_core,UGC05750,0,8,3,7.86,22.85,2.9071246819338423,2.727469773707033,8.417752811969454,0.3632924394597376,0.9908691476427264,-0.029887685373015282,0.4981323797486691,3618.1229283619205,2881.592948131679,0.1629866856382148,1.3688483917233414,2.752832406342114,0.5266625264372093,True,True,-0.030793546215104852,0.15495667752514886,False,False,False,False
0.01,fixed_core,UGC05750,1,8,3,6.6,22.85,3.4621212121212124,3.9667792179054167,11.934594282195945,0.2497918571243136,0.9908691476427264,0.0547850259760615,0.4982600306615914,2962.6738609858285,2420.4702659711998,0.1629866856382148,1.3688483917233414,2.531236143240325,0.46133277855720595,True,True,-0.030793546215104852,0.14303910050416546,False,False,False,False
0.01,fixed_core,UGC05750,2,8,3,4.82,22.85,4.740663900414938,8.547344359551088,22.366371016527737,0.11592713548922315,0.9908691476427264,0.18938828054532386,0.49845909524206145,1882.727954615908,1768.5151486024533,0.1629866856382148,1.3688483917233414,1.601718623332293,0.1937621207651753,True,True,-0.030793546215104852,0.08088707711335984,False,False,False,False
0.01,fixed_core,UGC05764,0,10,2,2.9,3.62,1.2482758620689656,1.0602384390161208,1.3236681809193265,0.9263678827678647,0.9821708379804699,-0.3681165273097384,0.13222097968477398,2123.8336299170137,2685.7288768599933,0.21271255485597132,7.5806762719362535,2.2372022017985786,1.9306189746132156,True,True,0.015976438843422352,0.08116735891129394,False,False,False,False
0.01,fixed_core,UGC05764,1,10,2,2.54,3.62,1.425196850393701,1.139726516496629,1.579230364130273,0.8617601010104906,0.9821708379804699,-0.3154323104203248,0.14482753553568395,2255.732868088077,2570.1596047985636,0.21271255485597132,7.5806762719362535,5.353549541839309,0.38427638434603517,True,True,0.015976438843422352,0.12554369610256597,False,False,False,False
0.01,fixed_core,UGC05764,2,10,2,2.17,3.62,1.6682027649769586,1.3028596946585305,1.964210038604373,0.7538577192979242,0.9821708379804699,-0.24151124783164268,0.15959383783587366,2309.7482888607688,2418.753638367139,0.21271255485597132,7.5806762719362535,9.09156176519328,0.1350547260845995,True,True,0.015976438843422352,0.1635915794088103,False,False,False,False
0.01,fixed_core,UGC05829,0,10,3,5.03,6.91,1.3737574552683895,1.130874310031904,1.8600693857247814,0.864226847904745,0.9773319403353258,-0.30634357835987586,0.47719173051189423,1844.0947913926009,2401.599713487426,3.023440440683013,0.030039420968617336,0.34726464438388893,2.1198229827780946,True,True,-0.12433065464787585,-0.04278757509317762,False,False,False,False
0.01,fixed_core,UGC05829,1,10,3,4.4,6.91,1.5704545454545453,1.2609632890547715,2.4190094131764313,0.7750677191149172,0.9773319403353258,-0.24313926175410366,0.47854057516293547,1890.6469792587147,2111.0937413094252,3.023440440683013,0.030039420968617336,0.028790980332489575,3.6920180982121966,True,True,-0.12433065464787585,0.0030464492654002813,False,False,False,False
0.01,fixed_core,UGC05829,2,10,3,3.77,6.91,1.83289124668435,1.5041640393967204,3.2789203626274968,0.6497509013227756,0.9773319403353258,-0.16311198032084456,0.47996758783793236,1849.818049612007,1817.7139242121987,3.023440440683013,0.030039420968617336,0.3446020411953095,5.236109194872818,True,True,-0.12433065464787585,0.044981860677287315,False,False,False,False
0.01,fixed_core,UGC05918,0,10,2,3.34,4.46,1.3353293413173652,1.0871716720941849,1.593918974218782,0.9056158163360826,0.9845598613210393,-0.3554877281190679,0.3060706785642012,1254.072695076851,1478.1038654943002,2.076488576679937,0.21015283425882242,0.06961938667786147,0.7804543594254265,True,True,-0.12555274266589134,-0.023825138871175967,False,False,False,False
0.01,fixed_core,UGC05918,1,10,2,2.79,4.46,1.5985663082437276,1.2315070886169435,2.1548552079235095,0.7994755941086457,0.9845598613210393,-0.27804784506141933,0.3182816008489595,1325.3365872272539,1308.866532763274,2.076488576679937,0.21015283425882242,0.2919968324364979,2.282646131242873,True,True,-0.12555274266589134,0.04869800925835177,False,False,False,False
0.01,fixed_core,UGC05918,2,10,2,2.23,4.46,2.0,1.591269485877076,3.170719669474416,0.6187260360732486,0.9845598613210393,-0.164910909627618,0.33240516556778643,1283.2719711822633,1112.8969451823955,2.076488576679937,0.21015283425882242,1.4076795772843655,3.786914273064048,True,True,-0.12555274266589134,0.1070081333035153,False,False,False,False
0.01,fixed_core,UGC05986,0,9,3,7.54,9.41,1.2480106100795756,1.0910224956473256,1.5567551921758862,0.8858807576725036,0.9665158350817985,-0.3033964736166813,0.49887634531784186,10402.466416593852,10743.16351797337,0.18122471514311367,9.135385323162273,3.364410720574355,0.8849746478478729,True,True,-0.017410936916099656,0.08698392659129499,False,False,True,True
0.01,fixed_core,UGC05986,1,9,3,6.9,9.41,1.363768115942029,1.1587729817981391,1.8586208789799232,0.8340855804059191,0.9665158350817985,-0.26251258894457297,0.49892291559238866,10702.714050146635,9832.952755620727,0.18122471514311367,9.135385323162273,9.138053227576556,0.013923374317012576,True,True,-0.017410936916099656,0.1434449878155051,False,False,True,True
0.01,fixed_core,UGC05986,2,9,3,6.28,9.41,1.4984076433121019,1.258733060356724,2.2433549215130073,0.767848136766892,0.9665158350817985,-0.21549948597760527,0.49896950803077733,10825.503153421861,8950.890046002074,0.18122471514311367,9.135385323162273,17.832100413599537,0.9945755060770051,True,True,-0.017410936916099656,0.19760177716532665,False,False,True,True
0.01,fixed_core,UGC06399,0,9,2,6.11,7.85,1.2847790507364973,1.1953471283728405,1.6498924602580647,0.7677487054004916,0.9177262103124435,-0.14396237817117363,0.4990753561024125,5471.271878304377,6177.959889838497,0.9981438917976211,2.9733789997657256,0.6094910187193767,0.16096654872889335,True,True,-0.052083707186049724,0.042149295725689,False,False,False,False
0.01,fixed_core,UGC06399,1,9,2,5.24,7.85,1.498091603053435,1.4290525081278014,2.2427188473954627,0.642192085380232,0.9177262103124435,-0.05836383032912135,0.4991400548944048,5336.34716496903,5299.5111798822845,0.9981438917976211,2.9733789997657256,3.121659932757785,1.0532624569626388,True,True,-0.052083707186049724,0.0987211005232262,False,False,False,False
0.01,fixed_core,UGC06399,2,9,2,4.37,7.85,1.7963386727688786,1.888714799672489,3.223842862814533,0.48589983541802134,0.9177262103124435,0.04280497666177574,0.4992087401521884,4841.453095289316,4420.655077492109,0.9981438917976211,2.9733789997657256,6.052022555864987,2.3357695046734546,True,True,-0.052083707186049724,0.13809539418436315,False,False,False,False
0.01,fixed_core,UGC06446,0,7,4,7.62,10.22,1.341207349081365,1.0226955177593344,1.3878437252530498,0.9761033454992283,0.9982565163119518,-0.4617777878758095,0.058216142234666535,3770.622460007726,5674.02706758174,2.0676891506982855,0.051642139438358874,0.746003958207948,0.5749070781299018,True,True,-0.11158953889138733,-0.05720416612925934,False,False,False,False
0.01,fixed_core,UGC06446,1,7,4,6.98,10.22,1.4641833810888252,1.042942563718726,1.5405352273727557,0.9571538750442393,0.9982565163119518,-0.444864459334127,0.06665689637071703,4036.440541040829,5580.330027417252,2.0676891506982855,0.051642139438358874,0.29862093483856794,1.3048718627852933,True,True,-0.11158953889138733,-0.031284873745228176,False,False,False,False
0.01,fixed_core,UGC06446,2,7,4,6.4,10.22,1.596875,1.0742874253912669,1.7130412305705258,0.9292266601262473,0.9982565163119518,-0.42345070304085713,0.07501538803783137,4273.7971753075335,5473.172684659271,2.0676891506982855,0.051642139438358874,0.07566633452001952,2.183957047542775,True,True,-0.11158953889138733,-0.006577391457070039,False,False,False,False
0.01,fixed_core,UGC06614,0,1,3,34.96,64.59,1.8475400457665905,1.4509975134259145,3.2236391645629863,0.677642895758017,0.9832581567356187,-0.19679221450218493,0.45340984662076045,29917.853409048876,31399.199132204707,0.9937057726796005,3.0884649997339655,2.608308494826411,0.9204064009028795,True,True,-0.06016778258386552,0.09664885911095045,False,False,False,False
0.01,fixed_core,UGC06614,1,1,3,26.3,64.59,2.455893536121673,2.2582406548290526,5.599251369586066,0.4354089342218713,0.9832581567356187,-0.04669198340738223,0.45862593783223415,25553.03865149238,24029.83037324557,0.9937057726796005,3.0884649997339655,4.779287104575265,1.829660311855534,True,True,-0.06016778258386552,0.14728914145895944,False,False,False,False
0.01,fixed_core,UGC06614,2,1,3,24.94,64.59,2.5898155573376105,2.496902877989693,6.209704586120471,0.39379111034036685,0.9832581567356187,-0.019197171562896853,0.4595097332170718,24370.835764524873,22849.09636934347,0.9937057726796005,3.0884649997339655,4.852838223908347,1.8602373724975567,True,True,-0.06016778258386552,0.1487265138659283,False,False,False,False
0.01,fixed_core,UGC06667,0,6,2,6.11,7.85,1.2847790507364973,1.1467378281003353,1.5988829997025737,0.8264990203676799,0.9477776915434883,-0.22679873242210474,0.4364127275892087,5955.2889711847365,6693.623206554978,2.855565554955879,7.290827552205939,1.5377486627000456,0.3605445926594776,True,True,-0.062412614842392425,0.044653407726814115,False,False,False,False
0.01,fixed_core,UGC06667,1,6,2,5.24,7.85,1.498091603053435,1.3316095882310637,2.138956239693691,0.7117534297740636,0.9477776915434883,-0.14572727377347622,0.4405405211461797,5979.983538758474,5834.262565324133,2.855565554955879,7.290827552205939,9.064735768587393,3.7171301324478643,True,True,-0.062412614842392425,0.112836105471402,False,False,False,False
0.01,fixed_core,UGC06667,2,6,2,4.37,7.85,1.7963386727688786,1.703050011765178,3.0254378759676626,0.5565178268377071,0.9477776915434883,-0.04552258385644925,0.4449891980592393,5606.597131577687,4945.94725025388,2.855565554955879,7.290827552205939,19.240489589033437,8.679061932002904,True,True,-0.062412614842392425,0.16468525601259026,False,False,False,False
0.01,fixed_core,UGC06786,0,0,9,14.93,34.05,2.280643000669792,1.9659039902743796,2.2038761642777116,0.5004584487268151,0.9838532613185718,-0.09006240454637515,-0.02076500087521993,28772.665162001955,43564.05562712551,16.138271711583396,2.1998826417874233,36.3255476170979,12.308802889561946,True,True,-0.05369247410256297,-0.05902006149649535,False,False,False,False
0.01,fixed_core,UGC06786,1,0,9,12.78,34.05,2.664319248826291,2.616994045184638,2.6311053628531744,0.37594784104644674,0.9838532613185718,-0.00914447749379882,-0.006400609126180068,25250.420526124595,42629.10413559557,16.138271711583396,2.1998826417874233,91.99139128624692,89.73166569690058,True,True,-0.05369247410256297,-0.09177722133874193,False,False,False,False
0.01,fixed_core,UGC06786,2,0,9,12.33,34.05,2.7615571776155714,2.8125526117039277,2.7444315057641933,0.34980794927157804,0.9838532613185718,0.009006622126584984,-0.0030620181110997957,24352.21513983892,42360.37797478381,16.138271711583396,2.1998826417874233,111.37637081260858,126.05218895690298,True,True,-0.05369247410256297,-0.1003572010660014,False,False,False,False
0.01,fixed_core,UGC06787,0,2,15,17.58,37.19,2.11547212741752,1.018627593592802,2.0624350271282887,0.9817121215968009,0.9999990560230336,-0.4876839941656132,-0.016943429819445133,34945.749682664406,27030.251843160153,600.0160114712502,160.4878349208681,196.03862329850733,422.94141974198254,True,True,-0.2640239310359346,-0.15221580787495595,False,False,False,False
0.01,fixed_core,UGC06787,1,2,15,16.57,37.19,2.244417622208811,1.028808037339607,2.203115220506657,0.9719977097077603,0.9999990560230336,-0.48243489105803644,-0.011487289597144401,36708.93730626547,26846.614050547374,600.0160114712502,160.4878349208681,151.09056187258543,460.47796653482783,True,True,-0.2640239310359346,-0.13264572720172813,False,False,False,False
0.01,fixed_core,UGC06787,2,2,15,15.44,37.19,2.408678756476684,1.0463988164314604,2.3878750189737166,0.9556576711672286,0.9999990560230336,-0.4742033403815814,-0.0049338640640920195,38733.267332484415,26582.165068427432,600.0160114712502,160.4878349208681,106.435976301869,503.5791331578574,True,True,-0.2640239310359346,-0.10964547700366566,False,False,False,False
0.01,fixed_core,UGC06818,0,9,2,5.24,6.98,1.33206106870229,2.3635494294277173,1.773564487045081,1.5577284850056082e-07,3.6817682719383077e-07,0.99996901127406,0.4991917744436739,3847.549703297713,2769.2638938509212,4.046691964833909,0.9135379502017915,0.5621475655550873,0.03417846274335175,True,True,0.1672292311965542,0.06206560564646057,False,False,False,False
0.01,fixed_core,UGC06818,1,9,2,4.37,6.98,1.597254004576659,4.074846041964934,2.549447167642262,9.035355530053155e-08,3.6817682719383077e-07,0.9999735651513963,0.4992576365648116,2676.0090228608233,2310.016919998457,4.046691964833909,0.9135379502017915,0.08118517473053519,1.2205250841826514,True,True,0.1672292311965542,-0.014758166965714428,False,False,False,False
0.01,fixed_core,UGC06818,2,9,2,3.5,6.98,1.9942857142857144,7.931382547335985,3.9734899420200853,4.642025838452276e-08,3.6817682719383077e-07,0.9999779218598892,0.4993284598724258,1716.576937344304,1850.5569379532476,4.046691964833909,0.9135379502017915,1.443644565631524,5.855401242754594,True,True,0.1672292311965542,-0.09806488579923409,False,False,False,False
0.01,fixed_core,UGC06917,0,9,3,7.85,10.47,1.3337579617834396,1.1142286117086744,1.5784328858848418,0.8757822856170432,0.975821680262128,-0.3122184856962257,0.2924161961754075,7325.532307819513,8716.901693442604,4.297988461101247,0.5608491950199719,0.21749289371950678,1.6524810956356752,True,True,-0.09426489511142466,-0.018663596411490447,False,False,False,False
0.01,fixed_core,UGC06917,1,9,3,6.98,10.47,1.5,1.21693827905955,1.914474180355762,0.8018662055862382,0.975821680262128,-0.2578853356951082,0.3008617665158414,7543.261722288317,8082.6354135591755,4.297988461101247,0.5608491950199719,0.2489142331895524,3.894945662432574,True,True,-0.09426489511142466,0.01990359753887089,False,False,False,False
0.01,fixed_core,UGC06917,2,9,3,6.11,10.47,1.7135842880523733,1.3961452478823904,2.393013702484433,0.6989399432059163,0.975821680262128,-0.19019407381428338,0.31003916471005755,7511.234804402995,7387.058357102564,4.297988461101247,0.5608491950199719,1.5129255074166563,6.529696721845547,True,True,-0.09426489511142466,0.053386130985127844,False,False,False,False
0.01,fixed_core,UGC06930,0,7,2,13.94,16.61,1.1915351506456242,1.0158658321292953,1.2198526579332654,0.9798632420284752,0.9954095877361661,-0.4550871398141296,0.06701444718369243,5829.942248854016,8656.689884699439,3.2089895991117814,0.003504360997351476,1.4334255823887996,0.6122646225107062,True,True,-0.12206122390276702,-0.08188405971030399,False,False,False,False
0.01,fixed_core,UGC06930,1,7,2,12.19,16.61,1.3625922887612798,1.0469556575311447,1.4316964672208252,0.9507657564824369,0.9954095877361661,-0.4258432232400097,0.07994968289830506,6468.9141285788855,8434.655541615173,3.2089895991117814,0.003504360997351476,0.4188726392655394,1.9441409243044225,True,True,-0.12206122390276702,-0.04410120859175387,False,False,False,False
0.01,fixed_core,UGC06930,2,7,2,10.47,16.61,1.586437440305635,1.1183757098990987,1.7312123549311893,0.8900493625938756,0.9954095877361661,-0.37878702055700486,0.09461838550681922,7050.6470073604,8121.289382729257,3.2089895991117814,0.003504360997351476,0.008934103256371357,3.7560551641754945,True,True,-0.12206122390276702,-0.004806574347123587,False,False,False,False
0.01,fixed_core,UGC06983,0,6,4,12.19,15.68,1.2863002461033635,1.0402916404266174,1.329183177587611,0.9546304806380886,0.9930941087042475,-0.4215532308806947,0.06512793550075413,7365.998044956229,10035.282559748206,0.7943919978013316,0.2157805528233125,0.13327521370889434,0.10458961200198731,True,True,-0.08330636809365433,-0.03389399630624125,False,False,False,False
