tier,model,fit_mode,galaxy,n_rows,n_train,n_outer,n_parameters,eta,chi2_data,prior_penalty,objective,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,maximum_abs_pull,regime_ratio,guard_active,guard_refitted_here,optimizer_success,train_admissible,outer_admissible,current_display,nfw_reused_from_matched_tier
fixed_inputs,core,inner,ESO079-G014,15,12,3,2,0.3,7.087318941484902,0.0,7.087318941484902,4.75038366897817,163.5333093646135,4.75038366897817,163.5333093646135,0.5,0.7,1.0,79.0,False,False,False,0.0,4.806608341435995e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,ESO079-G014,15,12,3,2,,33.69112047705696,0.0,33.69112047705696,4999.999999999995,4097.076414119671,4999.999999999995,4097.076414119671,0.5,0.7,1.0,79.0,True,False,False,0.0,0.00018676982942927953,False,False,True,True,True,False,False
fixed_inputs,core,inner,ESO116-G012,15,12,3,2,0.3,13.543474737792511,0.0,13.543474737792511,2.4399102484800186,113.35058339236993,2.4399102484800186,113.35058339236993,0.5,0.7,1.0,74.0,False,False,False,0.0,2.3092651642876872e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,ESO116-G012,15,12,3,2,,19.20658616665522,0.0,19.20658616665522,58.33483284776183,432.5341275499786,58.33483284776183,432.5341275499786,0.5,0.7,1.0,74.0,False,False,False,0.0,2.0816099414121485e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,ESO563-G021,30,24,6,2,0.3,193.9537721618019,0.0,193.9537721618019,6.114728883789671,320.9338949224054,6.114728883789671,320.9338949224054,0.5,0.7,1.0,83.0,False,False,False,0.0,1.8512175484464004e-06,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,ESO563-G021,30,24,6,2,,570.3862104556456,0.0,570.3862104556456,46.00212646575049,692.5187602082284,46.00212646575049,692.5187602082284,0.5,0.7,1.0,83.0,False,False,False,0.0,5.336071986971859e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,F568-3,18,14,4,2,0.3,8.852509130233239,0.0,8.852509130233239,3.531552706793315,105.1320639356175,3.531552706793315,105.1320639356175,0.5,0.7,1.0,40.0,False,False,False,0.0,1.9865370339998366e-07,False,False,True,True,True,True,False
fixed_inputs,nfw,inner,F568-3,18,14,4,2,,50.690679304090246,0.0,50.690679304090246,4999.999999999995,2660.979749311676,4999.999999999995,2660.979749311676,0.5,0.7,1.0,40.0,True,False,False,0.0,7.878467233088741e-05,False,False,True,True,True,True,False
fixed_inputs,core,inner,F568-V1,15,12,3,2,0.3,1.0240586258952855,0.0,1.0240586258952855,2.188457584944175,124.40932157252811,2.188457584944175,124.40932157252811,0.5,0.7,1.0,40.0,False,False,False,0.0,2.7818398774341856e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,F568-V1,15,12,3,2,,1.5792573916860917,0.0,1.5792573916860917,12.25514111397739,277.596052224774,12.25514111397739,277.596052224774,0.5,0.7,1.0,40.0,False,False,False,0.0,8.57403328891914e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,F571-8,13,10,3,2,0.3,97.29653993066299,0.0,97.29653993066299,274.68334833180836,7459.107352059359,274.68334833180836,7459.107352059359,0.5,0.7,1.0,85.0,False,False,False,0.0,0.0010000000000000007,True,True,True,True,True,False,False
fixed_inputs,nfw,inner,F571-8,13,10,3,2,,194.1868698454975,0.0,194.1868698454975,4999.999999999995,3568.7018196591475,4999.999999999995,3568.7018196591475,0.5,0.7,1.0,85.0,True,False,False,0.0,0.00014170302412652786,False,False,True,True,True,False,False
fixed_inputs,core,inner,F574-1,14,11,3,2,0.3,4.75538237344932,0.0,4.75538237344932,2.568839400212078,102.81196979892113,2.568839400212078,102.81196979892113,0.5,0.7,1.0,65.0,False,False,False,0.0,1.8998252032528786e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,F574-1,14,11,3,2,,15.73204125479571,0.0,15.73204125479571,24.78571410312321,261.67098005020455,24.78571410312321,261.67098005020455,0.5,0.7,1.0,65.0,False,False,False,0.0,7.618504284634016e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,F583-1,25,20,5,2,0.3,2.27253712396561,0.0,2.27253712396561,2.618998451371034,82.29261206190245,2.618998451371034,82.29261206190245,0.5,0.7,1.0,63.0,False,False,False,0.0,1.2171608642382513e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,F583-1,25,20,5,2,,20.687038487541468,0.0,20.687038487541468,4999.999999999995,2744.3908067292023,4999.999999999995,2744.3908067292023,0.5,0.7,1.0,63.0,True,False,False,0.0,8.380125175629462e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,F583-4,12,9,3,2,0.3,4.785170615626136,0.0,4.785170615626136,1.5146287786053294,62.9611086666688,1.5146287786053294,62.9611086666688,0.5,0.7,1.0,55.0,False,False,False,0.0,7.124772777234639e-08,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,F583-4,12,9,3,2,,1.3509145237036284,0.0,1.3509145237036284,20.25234773581335,174.22404564163912,20.25234773581335,174.22404564163912,0.5,0.7,1.0,55.0,False,False,False,0.0,3.377339991787521e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,IC2574,34,27,7,2,0.3,92.00913653382425,0.0,92.00913653382425,4.169120770512127,60.64247994772673,4.169120770512127,60.64247994772673,0.5,0.7,1.0,75.0,False,False,False,0.0,6.609676304981947e-08,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,IC2574,34,27,7,2,,989.20377769271,0.0,989.20377769271,4999.999999999995,1534.5068615396483,4999.999999999995,1534.5068615396483,0.5,0.7,1.0,75.0,True,False,False,0.0,2.6199696689611974e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,IC4202,32,25,7,2,0.3,923.4212832630895,0.0,923.4212832630895,4.556539929475678,206.08133956658463,4.556539929475678,206.08133956658463,0.5,0.7,1.0,90.0,False,False,False,0.0,7.633146930000524e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,IC4202,32,25,7,2,,1180.729656930984,0.0,1180.729656930984,141.61609298206946,840.2083142336664,141.61609298206946,840.2083142336664,0.5,0.7,1.0,90.0,False,False,False,0.0,7.854753196522085e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,KK98-251,15,12,3,2,0.3,0.9199393635677622,0.0,0.9199393635677622,349.12089377920864,7459.107352059359,349.12089377920864,7459.107352059359,0.5,0.7,1.0,59.0,False,False,False,0.0,0.0010000000000000007,True,True,True,True,True,False,False
fixed_inputs,nfw,inner,KK98-251,15,12,3,2,,18.99849840751918,0.0,18.99849840751918,4999.999999999826,1421.0398436634707,4999.999999999826,1421.0398436634707,0.5,0.7,1.0,59.0,True,False,False,0.0,2.2468346053007043e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0024,29,23,6,2,0.3,5.020171975242096,0.0,5.020171975242096,0.7805599108549868,102.18956686317952,0.7805599108549868,102.18956686317952,0.5,0.7,1.0,64.0,False,False,False,0.0,1.8768925114908698e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0024,29,23,6,2,,10.924553405175333,0.0,10.924553405175333,48.78407135250434,620.877932192248,48.78407135250434,620.877932192248,0.5,0.7,1.0,64.0,False,False,False,0.0,4.28914809954274e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0055,21,16,5,2,0.3,2.086749190499281,0.0,2.086749190499281,4.066476278238693,84.34451727206742,4.066476278238693,84.34451727206742,0.5,0.7,1.0,77.0,False,False,False,0.0,1.2786155998245904e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0055,21,16,5,2,,44.790828503209816,0.0,44.790828503209816,4999.999999999427,2289.479098462863,4999.999999999427,2289.479098462863,0.5,0.7,1.0,77.0,True,False,False,0.0,5.832193979305299e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0100,21,16,5,2,0.3,1.2964619556440091,0.0,1.2964619556440091,2.6778712346168425,86.86963539930504,2.6778712346168425,86.86963539930504,0.5,0.7,1.0,89.0,False,False,False,0.0,1.3563203637398575e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0100,21,16,5,2,,13.57599555141487,0.0,13.57599555141487,4999.999999999995,2854.5650197210566,4999.999999999995,2854.5650197210566,0.5,0.7,1.0,89.0,True,False,False,0.0,9.06647510311728e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0247,26,20,6,2,0.3,303.3236239688528,0.0,303.3236239688528,2.339332266542178,88.9815394920414,2.339332266542178,88.9815394920414,0.5,0.7,1.0,74.0,False,False,False,0.0,1.4230695154656165e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0247,26,20,6,2,,44.02551633430878,0.0,44.02551633430878,21.628175500337424,226.7179655571565,21.628175500337424,226.7179655571565,0.5,0.7,1.0,74.0,False,False,False,0.0,5.719136548244332e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0289,28,22,6,2,0.3,151.84224449354434,0.0,151.84224449354434,10.532030853824386,186.10565523356743,10.532030853824386,186.10565523356743,0.5,0.7,1.0,46.0,False,False,False,0.0,6.225087001278877e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0289,28,22,6,2,,45.1948763109891,0.0,45.1948763109891,22.36231332186813,327.62958393325374,22.36231332186813,327.62958393325374,0.5,0.7,1.0,46.0,False,False,False,0.0,1.1943313018695791e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0300,25,20,5,2,0.3,21.29349679837609,0.0,21.29349679837609,2.356475930606815,94.60986022484128,2.356475930606815,94.60986022484128,0.5,0.7,1.0,42.0,False,False,False,0.0,1.60878899406103e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0300,25,20,5,2,,13.925242124531854,0.0,13.925242124531854,20.89335610435383,235.25747426387605,20.89335610435383,235.25747426387605,0.5,0.7,1.0,42.0,False,False,False,0.0,6.158081812091043e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0801,13,10,3,2,0.3,124.03434182838669,0.0,124.03434182838669,7.885274658835028,185.76124848146816,7.885274658835028,185.76124848146816,0.5,0.7,1.0,80.0,False,False,False,0.0,6.202068053390654e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0801,13,10,3,2,,60.2571827784081,0.0,60.2571827784081,13.00011303467905,318.0456762030034,13.00011303467905,318.0456762030034,0.5,0.7,1.0,80.0,False,False,False,0.0,1.1254794914627838e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC0891,18,14,4,2,0.3,207.9660606308076,0.0,207.9660606308076,10.354440631615873,230.45801416165207,10.354440631615873,230.45801416165207,0.5,0.7,1.0,90.0,False,False,False,0.0,9.54574690570497e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC0891,18,14,4,2,,285.9074828942737,0.0,285.9074828942737,4999.999999962727,3790.9320596340194,4999.999999962727,3790.9320596340194,0.5,0.7,1.0,90.0,True,False,False,0.0,0.0001599007852278461,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC1003,36,28,8,2,0.3,254.45271268716732,0.0,254.45271268716732,5.693496045134848,108.54990503309357,5.693496045134848,108.54990503309357,0.5,0.7,1.0,67.0,False,False,False,0.0,2.117801153352926e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC1003,36,28,8,2,,74.39420591089697,0.0,74.39420591089697,21.181173766583584,218.5387687809545,21.181173766583584,218.5387687809545,0.5,0.7,1.0,67.0,False,False,False,0.0,5.31392692806734e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC1090,24,19,5,2,0.3,91.42637958211202,0.0,91.42637958211202,6.468632100877345,153.21887818137694,6.468632100877345,153.21887818137694,0.5,0.7,1.0,64.0,False,False,False,0.0,4.2194013870882174e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC1090,24,19,5,2,,50.89732130937245,0.0,50.89732130937245,23.089654559077204,300.49085633367565,23.089654559077204,300.49085633367565,0.5,0.7,1.0,64.0,False,False,False,0.0,1.0046646392297086e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2403,73,58,15,2,0.3,2692.612149823608,0.0,2692.612149823608,3.103703918027618,130.11034019872886,3.103703918027618,130.11034019872886,0.5,0.7,1.0,63.0,False,False,False,0.0,3.0426353706748133e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2403,73,58,15,2,,649.5837278129101,0.0,649.5837278129101,10.181577424660212,252.59395771455408,10.181577424660212,252.59395771455408,0.5,0.7,1.0,63.0,False,False,False,0.0,7.099119869726568e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2683,11,8,3,2,0.3,7.338794079898761,0.0,7.338794079898761,4.00432147383586,175.48093272145962,4.00432147383586,175.48093272145962,0.5,0.7,1.0,80.0,False,False,False,0.0,5.534598907609943e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2683,11,8,3,2,,7.570374892521018,0.0,7.570374892521018,6.555500734408032,301.68431430525584,6.555500734408032,301.68431430525584,0.5,0.7,1.0,80.0,False,False,False,0.0,1.0126609298179506e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2841,50,40,10,2,0.3,745.2402617192575,0.0,745.2402617192575,6.802592314236211,340.5811859024782,6.802592314236211,340.5811859024782,0.5,0.7,1.0,76.0,False,False,False,0.0,2.0848153285920206e-06,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2841,50,40,10,2,,14.435767647088992,0.0,14.435767647088992,9.190016527016873,548.8842478061063,9.190016527016873,548.8842478061063,0.5,0.7,1.0,76.0,False,False,False,0.0,3.352124411823802e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2903,34,27,7,2,0.3,291.37292029025724,0.0,291.37292029025724,5.070707540082989,176.32898262640316,5.070707540082989,176.32898262640316,0.5,0.7,1.0,66.0,False,False,False,0.0,5.588222483306228e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2903,34,27,7,2,,407.1415438585235,0.0,407.1415438585235,31.054168568185965,414.118467221853,31.054168568185965,414.118467221853,0.5,0.7,1.0,66.0,False,False,False,0.0,1.9081292542337112e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2915,30,24,6,2,0.3,10.412948951597656,0.0,10.412948951597656,1.6754015699160292,96.4319580992016,1.6754015699160292,96.4319580992016,0.5,0.7,1.0,56.0,False,False,False,0.0,1.6713532709413545e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2915,30,24,6,2,,26.464397058692573,0.0,26.464397058692573,5.244869744197828,174.82109506879962,5.244869744197828,174.82109506879962,0.5,0.7,1.0,56.0,False,False,False,0.0,3.400527307559901e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2955,24,19,5,2,0.3,88.28115765544437,0.0,88.28115765544437,13.859136065084304,289.2112803688299,13.859136065084304,289.2112803688299,0.5,0.7,1.0,56.0,False,False,False,0.0,1.503338366138349e-06,False,False,True,True,True,True,False
fixed_inputs,nfw,inner,NGC2955,24,19,5,2,,89.73454237001815,0.0,89.73454237001815,4999.999999996656,3724.546019397663,4999.999999996656,3724.546019397663,0.5,0.7,1.0,56.0,True,False,False,0.0,0.00015434952007851722,False,False,True,True,True,True,False
fixed_inputs,core,inner,NGC2976,27,21,6,2,0.3,6.449449218767276,0.0,6.449449218767276,1.7455067281374272,106.88385919465512,1.7455067281374272,106.88385919465512,0.5,0.7,1.0,61.0,False,False,False,0.0,2.0532911594619014e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2976,27,21,6,2,,32.79991855672292,0.0,32.79991855672292,4999.999999999276,3233.014435648525,4999.999999999276,3233.014435648525,0.5,0.7,1.0,61.0,True,False,False,0.0,0.00011629843797731841,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC2998,13,10,3,2,0.3,76.27040273128615,0.0,76.27040273128615,8.423006866572262,197.9617439930037,8.423006866572262,197.9617439930037,0.5,0.7,1.0,58.0,False,False,False,0.0,7.043504998939327e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC2998,13,10,3,2,,21.93566199671816,0.0,21.93566199671816,12.418504521569602,359.3345345094662,12.418504521569602,359.3345345094662,0.5,0.7,1.0,58.0,False,False,False,0.0,1.4366683024025763e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3109,25,20,5,2,0.3,5.9787297798884085,0.0,5.9787297798884085,2.2307492572458294,68.85549011805462,2.2307492572458294,68.85549011805462,0.5,0.7,1.0,70.0,False,False,False,0.0,8.521252467288746e-08,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3109,25,20,5,2,,174.71423968179116,0.0,174.71423968179116,4999.999999997685,2266.31674988878,4999.999999997685,2266.31674988878,0.5,0.7,1.0,70.0,True,False,False,0.0,5.7147838836881683e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3198,43,34,9,2,0.3,222.13811765612,0.0,222.13811765612,5.221479999955326,161.18856716372463,5.221479999955326,161.18856716372463,0.5,0.7,1.0,73.0,False,False,False,0.0,4.669762081382789e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3198,43,34,9,2,,41.2938880258323,0.0,41.2938880258323,17.814054204355134,293.7380172504828,17.814054204355134,293.7380172504828,0.5,0.7,1.0,73.0,False,False,False,0.0,9.600169748063384e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3521,41,32,9,2,0.3,7.50742315604489,0.0,7.50742315604489,0.9046160041752468,115.58286738956184,0.9046160041752468,115.58286738956184,0.5,0.7,1.0,75.0,False,False,False,0.0,2.401116396161793e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3521,41,32,9,2,,3.040076008251648,0.0,3.040076008251648,2.155296051805437,202.588590442142,2.155296051805437,202.588590442142,0.5,0.7,1.0,75.0,False,False,False,0.0,4.566553600839091e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3726,12,9,3,2,0.3,21.00247419875616,0.0,21.00247419875616,6.621992870939609,129.96705090446247,6.621992870939609,129.96705090446247,0.5,0.7,1.0,53.0,False,False,False,0.0,3.035937409458483e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3726,12,9,3,2,,18.41607912667393,0.0,18.41607912667393,56.57734000160214,332.5768643725488,56.57734000160214,332.5768643725488,0.5,0.7,1.0,53.0,False,False,False,0.0,1.2306729722696361e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3741,21,16,5,2,0.3,31.133840055967188,0.0,31.133840055967188,1.5234097121148866,48.74685699397381,1.5234097121148866,48.74685699397381,0.5,0.7,1.0,70.0,False,False,False,0.0,4.270901186134592e-08,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3741,21,16,5,2,,5.311404587374122,0.0,5.311404587374122,45.69432211133274,211.53382190427453,45.69432211133274,211.53382190427453,0.5,0.7,1.0,70.0,False,False,False,0.0,4.978726005486804e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3769,12,9,3,2,0.3,2.832889229346205,0.0,2.832889229346205,4.135566950975038,116.3149203473645,4.135566950975038,116.3149203473645,0.5,0.7,1.0,70.0,False,False,False,0.0,2.43162802481471e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3769,12,9,3,2,,10.325878283406066,0.0,10.325878283406066,22.650338208671933,256.08747130653296,22.650338208671933,256.08747130653296,0.5,0.7,1.0,70.0,False,False,False,0.0,7.296847296317873e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3877,13,10,3,2,0.3,31.393213226072127,0.0,31.393213226072127,1.8619882635800136,121.6778210315598,1.8619882635800136,121.6778210315598,0.5,0.7,1.0,76.0,False,False,False,0.0,2.6610260900433344e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3877,13,10,3,2,,59.391560670709225,0.0,59.391560670709225,8.527240325218353,234.05489239010504,8.527240325218353,234.05489239010504,0.5,0.7,1.0,76.0,False,False,False,0.0,6.095285339967468e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3893,10,8,2,2,0.3,4.0327799074636985,0.0,4.0327799074636985,3.960453269032656,169.25155323524686,3.960453269032656,169.25155323524686,0.5,0.7,1.0,49.0,False,False,False,0.0,5.148629143598386e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3893,10,8,2,2,,6.816160808220181,0.0,6.816160808220181,25.789735031955523,391.7510289571922,25.789735031955523,391.7510289571922,0.5,0.7,1.0,49.0,False,False,False,0.0,1.7075714534932227e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3917,17,13,4,2,0.3,14.84089500378386,0.0,14.84089500378386,3.231486545060828,129.41268120310846,3.231486545060828,129.41268120310846,0.5,0.7,1.0,79.0,False,False,False,0.0,3.010093285917686e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3917,17,13,4,2,,58.538392650953696,0.0,58.538392650953696,46.59802515449815,392.8149817638951,46.59802515449815,392.8149817638951,0.5,0.7,1.0,79.0,False,False,False,0.0,1.716859202024737e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3953,8,6,2,2,0.3,0.8826597302400883,0.0,0.8826597302400883,2.8912735616142946,170.146177004601,2.8912735616142946,170.146177004601,0.5,0.7,1.0,62.0,False,False,False,0.0,5.203201869993105e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3953,8,6,2,2,,1.4674933421048555,0.0,1.4674933421048555,6.64224673669005,306.88841072721783,6.64224673669005,306.88841072721783,0.5,0.7,1.0,62.0,False,False,False,0.0,1.0478993486418222e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3972,10,8,2,2,0.3,6.835279619694871,0.0,6.835279619694871,2.24345046494093,114.53681040735844,2.24345046494093,114.53681040735844,0.5,0.7,1.0,77.0,False,False,False,0.0,2.357851527993533e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3972,10,8,2,2,,9.074134312430688,0.0,9.074134312430688,61.321296474743605,468.6718917474023,61.321296474743605,468.6718917474023,0.5,0.7,1.0,77.0,False,False,False,0.0,2.4439730341560553e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC3992,9,7,2,2,0.3,25.058803161284715,0.0,25.058803161284715,7.328357809050207,261.3034516680476,7.328357809050207,261.3034516680476,0.5,0.7,1.0,56.0,False,False,False,0.0,1.2272034793033906e-06,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC3992,9,7,2,2,,2.4521308619855846,0.0,2.4521308619855846,10.790897674194191,449.2366138828178,10.790897674194191,449.2366138828178,0.5,0.7,1.0,56.0,False,False,False,0.0,2.2454784131151803e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4010,12,9,3,2,0.3,5.781553452746431,0.0,5.781553452746431,7.531175519455067,196.5031209630899,7.531175519455067,196.5031209630899,0.5,0.7,1.0,89.0,False,False,False,0.0,6.940091393994764e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4010,12,9,3,2,,18.335920685250013,0.0,18.335920685250013,4999.999999999995,3393.689132930275,4999.999999999995,3393.689132930275,0.5,0.7,1.0,89.0,True,False,False,0.0,0.0001281453081266929,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4013,36,28,8,2,0.3,72.2938339697449,0.0,72.2938339697449,6.995065285075104,162.20025801824465,6.995065285075104,162.20025801824465,0.5,0.7,1.0,89.0,False,False,False,0.0,4.728565031842672e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4013,36,28,8,2,,25.12273880406817,0.0,25.12273880406817,32.85582123271304,340.8400231880635,32.85582123271304,340.8400231880635,0.5,0.7,1.0,89.0,False,False,False,0.0,1.2925869486517675e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4088,12,9,3,2,0.3,9.18839878115273,0.0,9.18839878115273,798.0788946748377,7459.107352059359,798.0788946748377,7459.107352059359,0.5,0.7,1.0,69.0,False,False,False,0.0,0.0010000000000000007,True,True,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4088,12,9,3,2,,14.810431175419332,0.0,14.810431175419332,4999.9999999998,1851.835228243627,4999.9999999998,1851.835228243627,0.5,0.7,1.0,69.0,True,False,False,0.0,3.815603841508797e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4100,24,19,5,2,0.3,37.048318423718605,0.0,37.048318423718605,3.904901855520453,176.66891051333903,3.904901855520453,176.66891051333903,0.5,0.7,1.0,73.0,False,False,False,0.0,5.609789257573632e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4100,24,19,5,2,,9.21607106329946,0.0,9.21607106329946,9.09864880267522,320.0284459883092,9.09864880267522,320.0284459883092,0.5,0.7,1.0,73.0,False,False,False,0.0,1.1395562291572985e-06,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4157,17,13,4,2,0.3,6.622944889722447,0.0,6.622944889722447,9.141526098826398,164.370657468634,9.141526098826398,164.370657468634,0.5,0.7,1.0,82.0,False,False,False,0.0,4.855957414168464e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4157,17,13,4,2,,5.71852450234387,0.0,5.71852450234387,4999.99999994833,3035.1616209205085,4999.99999994833,3035.1616209205085,0.5,0.7,1.0,82.0,True,False,False,0.0,0.00010249961594720803,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4183,23,18,5,2,0.3,26.558748607397654,0.0,26.558748607397654,3.09629709374756,115.17849304146642,3.09629709374756,115.17849304146642,0.5,0.7,1.0,82.0,False,False,False,0.0,2.3843448549648774e-07,False,False,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4183,23,18,5,2,,2.7318034449827344,0.0,2.7318034449827344,7.849404142399322,201.0927372682388,7.849404142399322,201.0927372682388,0.5,0.7,1.0,82.0,False,False,False,0.0,4.499366450257136e-07,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4217,19,15,4,2,0.3,570.3924369742435,0.0,570.3924369742435,505.74774178144395,7459.107352059372,505.74774178144395,7459.107352059372,0.5,0.7,1.0,86.0,False,False,False,0.0,0.001000000000000004,True,True,True,True,True,False,False
fixed_inputs,nfw,inner,NGC4217,19,15,4,2,,633.1174162305027,0.0,633.1174162305027,4999.999999964228,2298.022042878226,4999.999999964228,2298.022042878226,0.5,0.7,1.0,86.0,True,False,False,0.0,5.875799588689349e-05,False,False,True,True,True,False,False
fixed_inputs,core,inner,NGC4559,32,25,7,2,0.3,11.048336356372207,0.0,11.048336356372207,5.285166002808285,115.70658159972729,5.285166002808285,115.70658159972729,0.5,0.7,1.0,67.0,False,False,False,0.0,2.406259220530372e-07,False,False,True,True,True,True,False
fixed_inputs,nfw,inner,NGC4559,32,25,7,2,,2.8155177670985267,0.0,2.8155177670985267,55.409108308283415,326.93513364065035,55.409108308283415,326.93513364065035,0.5,0.7,1.0,67.0,False,False,False,0.0,1.1892736101822175e-06,False,False,True,True,True,True,False
fixed_inputs,core,inner,NGC5005,18,14,4,2,0.3,6.509115784228353,0.0,6.509115784228353,237.64860737072343,7459.107352059359,237.64860737072343,7459.107352059359,0.5,0.7,1.0,68.0,False,False,False,0.0,0.0010000000000000007,True,True,True,True,True,False,False
fixed_inputs,nfw,inner,NGC5005,18,14,4,2,,10.054748748023709,0.0,10.054748748023709,4999.999999999924,3952.848942390347,4999.999999999924,3952.848942390347,0.5,0.7,1.0,68.0,True,False,False,0.0,0.0001738517355006191,False,False,True,True,True,False,False
