r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
8.42,0.315161490197599,0.0289711282685661,0.315163792174256,0.586628177354417,0.586630139391782,0.586630139391782
8.43,0.314787706853539,0.0289423811486723,0.314789961085727,0.586284988723242,0.58628691119144,0.58628691119144
8.44,0.314414807765982,0.0289136840178921,0.314417015229723,0.585942396301781,0.585944279985405,0.585944279985405
8.45,0.314042789825052,0.0288850367745824,0.314044951476535,0.585600398394361,0.58560224406257,0.58560224406257
8.46,0.313671649935003,0.028856439317197,0.313673766711271,0.585258993311679,0.585260801718745,0.585260801718745
8.47,0.313301385014142,0.0288278915442874,0.313303457833502,0.584918179370781,0.5849199512564,0.5849199512564
8.48,0.312931991994759,0.0287993933545054,0.312934021756821,0.584577954895037,0.584579690984323,0.584579690984323
8.49,0.312563467823059,0.0287709446466042,0.312565455409612,0.58423831821412,0.584240019218314,0.584240019218314
8.5,0.312195809459103,0.0287425453194402,0.312197755733971,0.58389926766399,0.583900934280303,0.583900934280303
8.51,0.311829013876722,0.0287141952719745,0.311830919686381,0.583560801586858,0.583562434498962,0.583562434498962
8.52,0.311463078063445,0.0286858944032742,0.311464944237397,0.583222918331164,0.583224518209472,0.583224518209472
8.53,0.311097999020427,0.0286576426125146,0.311099826371236,0.582885616251544,0.582887183753212,0.582887183753212
8.54,0.310733773762381,0.0286294397989799,0.31073556308647,0.582548893708812,0.582550429478384,0.582550429478384
8.55,0.310370399317504,0.0286012858620653,0.310372151395041,0.582212749069933,0.582214253739211,0.582214253739211
8.56,0.310007872727411,0.0285731807012779,0.310009588322872,0.581877180707999,0.581878654896491,0.581878654896491
8.57,0.309646191047067,0.0285451242162388,0.309647870909569,0.581542187002204,0.581543631317383,0.581543631317383
8.58,0.309285351344713,0.0285171163066837,0.309286996208057,0.581207766337819,0.581209181375123,0.581209181375123
8.59,0.3089253507018,0.0284891568724651,0.308926961285185,0.580873917106169,0.580875303449587,0.580875303449587
8.6,0.308566186212922,0.0284612458135531,0.308567763220847,0.58054063770461,0.580541995926565,0.580541995926565
8.61,0.308207854985747,0.0284333830300367,0.308209399108516,0.580207926536499,0.580209257198256,0.580209257198256
8.62,0.307850354140949,0.0284055684221256,0.307851866054978,0.579875782011177,0.579877085663077,0.579877085663077
8.63,0.307493680812139,0.028377801890151,0.307495161179997,0.579544202543939,0.579545479725404,0.579545479725404
8.64,0.307137832145803,0.0283500833345671,0.307139281616849,0.579213186556012,0.579214437796069,0.579214437796069
