r,vc2_field_isolated,vc2_baryon,vc2_field_deformed,vc_total_unchanged_field,vc_total_deformed,vc_total_spherical
5.41,0.488519359017178,1.20916300849007,0.495204409609994,1.30295140642591,1.30551423511966,1.30371721029369
5.42,0.487653551443462,1.20775158086623,0.494272962351618,1.30207723745932,1.304616626913,1.30282851295486
5.43,0.486790327067729,1.20634175519391,0.493345047513054,1.30120408939629,1.30372036982896,1.30194110423281
5.44,0.485929681400225,1.20493354204674,0.492420644843992,1.30033196663274,1.30282546294227,1.30105498376939
5.45,0.485071609839674,1.20352695180411,0.491499734258734,1.29946087345629,1.30193190530951,1.3001701511784
5.46,0.484216107676176,1.20212199465356,0.490582295819471,1.29859081404796,1.30103969596359,1.29928660604615
5.47,0.483363170094025,1.20071868059326,0.489668309741182,1.29772179248377,1.3001488339165,1.29840434793196
5.48,0.48251279217449,1.19931701943441,0.488757756394734,1.29685381273639,1.29925931816137,1.29752337636821
5.49,0.481664968898549,1.1979170208036,0.487850616291666,1.29598687867669,1.29837114766744,1.29664369086117
5.5,0.480819695149597,1.1965186941452,0.486946870100541,1.29512099407538,1.29748432138725,1.29576529089095
5.51,0.479976965716067,1.19512204872361,0.486046498630938,1.29425616260448,1.29659883825127,1.29488817591209
5.52,0.479136775294027,1.19372709362563,0.485149482838165,1.29339238783892,1.29571469717056,1.29401234535401
5.53,0.478299118489734,1.19233383776269,0.484255803826234,1.292529673258,1.29483189703873,1.29313779862107
5.54,0.477463989822145,1.19094228987307,0.483365442833316,1.2916680222469,1.29395043672715,1.29226453509328
5.55,0.476631383725373,1.18955245852415,0.482478381247402,1.29080743809816,1.29307031509178,1.29139255412638
5.56,0.475801294551095,1.18816435211457,0.481594600590996,1.28994792401308,1.29219153096805,1.29052185505228
5.57,0.474973716570936,1.18677797887639,0.48071408252564,1.28908948310322,1.29131408317343,1.28965243717956
5.58,0.474148643978804,1.18539334687723,0.47983680885477,1.28823211839172,1.29043797050924,1.28878429979346
5.59,0.473326070893176,1.18401046402237,0.478962761509823,1.28737583281478,1.2895631917561,1.28791744215662
5.6,0.47250599135934,1.18262933805684,0.478091922565213,1.28652062922294,1.28868974568049,1.28705186350911
5.61,0.471688399351605,1.18124997656748,0.47722427422372,1.28566651038249,1.2878176310298,1.28618756306887
5.62,0.470873288775482,1.17987238698494,0.476359798820823,1.28481347897678,1.28694684653476,1.28532454003212
5.63,0.470060653469805,1.17849657658572,0.475498478827428,1.28396153760754,1.28607739091127,1.28446279357347
5.64,0.469250487208807,1.17712255249416,0.474640296836627,1.28311068879617,1.28520926285597,1.28360232284648
5.65,0.468442783704185,1.17575032168436,0.473785235577993,1.28226093498498,1.28434246105249,1.28274312698381
