baseline,fit_mode,galaxy,n_rows,n_train,n_outer,n_parameters,fit_status,fit_success,train_admissible,outer_admissible,invalid_training_rows,invalid_outer_rows,chi2_data,prior_penalty,objective,ml_disk,ml_bulge,distance_ratio,inclination_deg,inclination_factor,parameters_json,parameter_names_json,disk_pull,bulge_pull,distance_pull,inclination_pull,maximum_abs_pull,nuisance_bound_hit,n_bound_parameters,kkt_relative,n_starts,near_best_starts,seconds
fixed,inner,NGC6015,44,35,9,0,fixed_inputs,True,True,True,0,0,17085.916933632776,0.0,17085.916933632776,0.5,0.7,1.0,60.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC6015,44,35,9,3,converged,True,True,True,0,0,708.275841528508,74.60082877973898,782.876670308247,0.34490473139438305,0.7,2.8,72.0,1.0981854713951094,"[0.6898094627887661, 6.0, 6.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",-1.6127085228704434,0.0,6.0,6.0,6.0,True,2,7.09963597181761e-08,10,10,0.018428802490234375
fixed,inner,NGC6195,23,18,5,0,fixed_inputs,True,True,True,0,0,140.2124395748945,0.0,140.2124395748945,0.5,0.7,1.0,62.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC6195,23,18,5,4,converged,True,True,True,0,0,42.82757395061203,1.2794162906220963,44.10699024123412,0.5818191434520533,0.6468653888359901,1.064419328620315,64.80618088397743,1.0248320355780052,"[1.1636382869041066, 0.9240934126228431, 0.6431867341934574, 0.5612361767954861]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.6581800229453827,-0.34284125602274346,0.6431867341934574,0.5612361767954861,0.6581800229453827,False,0,1.0928199435525364e-07,12,12,0.02454090118408203
fixed,inner,NGC6503,31,24,7,0,fixed_inputs,True,True,True,0,0,45903.81810227528,0.0,45903.81810227528,0.5,0.7,1.0,74.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC6503,31,24,7,3,converged,True,True,True,0,0,8360.9614531079,86.69686142288691,8447.658314530787,1.3969238640173587,0.7,1.2971246006389776,85.09723814228028,1.0364931650222855,"[2.7938477280347174, 5.999999999999999, 5.548619071140134]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.462027322447377,0.0,5.999999999999999,5.548619071140134,5.999999999999999,True,1,5.595739298578054e-09,10,10,0.017985820770263672
fixed,inner,NGC6674,15,12,3,0,fixed_inputs,True,True,True,0,0,26590.094413285853,0.0,26590.094413285853,0.5,0.7,1.0,54.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC6674,15,12,3,4,converged,True,True,True,0,0,1026.2909528712944,68.22974637530739,1094.5206992466017,0.5722709732608579,0.454688276719418,2.1953125,85.96073995947356,1.2329976065895714,"[1.1445419465217157, 0.64955468102774, 6.0, 5.326789993245591]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.5863171383807628,-1.8738428312980289,6.0,5.326789993245591,6.0,True,1,5.57364735841627e-08,12,12,0.02811431884765625
fixed,inner,NGC6946,58,46,12,0,fixed_inputs,True,True,True,0,0,9060.793677846566,0.0,9060.793677846566,0.5,0.7,1.0,38.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC6946,58,46,12,4,converged,True,True,True,0,0,517.1431049980915,108.94528687753743,626.088391875629,0.18338768101465258,0.17583205020567064,2.804347826086956,46.47834048204913,1.1777805330296285,"[0.36677536202930516, 0.25118864315095807, 5.999999999999998, 4.239170241024563]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-4.355998455595366,-5.999999999999998,5.999999999999998,4.239170241024563,5.999999999999998,True,2,1.2165476138635172e-08,12,12,0.04868149757385254
fixed,inner,NGC7331,36,28,8,0,fixed_inputs,True,True,True,0,0,5502.5106582399785,0.0,5502.5106582399785,0.5,0.7,1.0,75.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC7331,36,28,8,4,converged,True,True,True,0,0,2142.199715043704,88.57132601035161,2230.771041054056,0.43275383326877476,0.17583205020567064,1.6122448979591837,83.04433521227169,1.0276567096649283,"[0.8655076665375495, 0.25118864315095807, 6.0, 4.022167606135844]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-0.6272908085593943,-5.999999999999998,6.0,4.022167606135844,6.0,True,2,1.4472793355613442e-08,12,12,0.024006366729736328
fixed,inner,NGC7793,46,36,10,0,fixed_inputs,True,True,True,0,0,370.58923618513035,0.0,370.58923618513035,0.5,0.7,1.0,47.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC7793,46,36,10,3,converged,True,True,True,0,0,30.16262511645304,3.67107087091629,33.83369598736933,0.6172899165631268,0.7,1.0231143569979912,61.56387036874786,1.2023573223886284,"[1.2345798331262536, 0.46357127090415673, 1.6182078187497622]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.9151917848438829,0.0,0.46357127090415673,1.6182078187497622,1.6182078187497622,False,0,2.519750745667274e-08,10,10,0.016998291015625
fixed,inner,NGC7814,18,14,4,0,fixed_inputs,True,True,True,0,0,5441.106003432427,0.0,5441.106003432427,0.5,0.7,1.0,90.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,NGC7814,18,14,4,4,converged,True,True,True,0,0,452.0229329501319,72.29916343617845,524.3220963863104,1.9905358527674861,0.6171663020039915,1.275,90.0,1.0,"[3.9810717055349722, 0.8816661457199879, 6.0, -1.4151814872642677e-19]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,-0.5469583495828939,6.0,-1.4151814872642677e-19,6.0,True,3,7.356707856597262e-10,12,12,0.014049768447875977
fixed,inner,UGC00128,22,17,5,0,fixed_inputs,True,True,True,0,0,129777.74916127564,0.0,129777.74916127564,0.5,0.7,1.0,57.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC00128,22,17,5,3,converged,True,True,True,0,0,1824.7127978869055,75.92491972335091,1900.6377176102565,1.7361353181753147,0.7,1.9023255813953488,89.70874006595325,1.1923478866939763,"[3.4722706363506295, 6.0, 3.2708740065953252]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.406135676833311,0.0,6.0,3.2708740065953252,6.0,True,1,2.258675632124231e-08,10,10,0.01405191421508789
fixed,inner,UGC00191,9,7,2,0,fixed_inputs,True,True,True,0,0,1872.440886626088,0.0,1872.440886626088,0.5,0.7,1.0,45.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC00191,9,7,2,3,converged,True,True,True,0,0,21.55985466699245,25.31009563072822,46.86995029772067,0.6641221950629399,0.7,2.1666468780300434,59.5679144992886,1.2193775808879055,"[1.3282443901258798, 3.9116983557477933, 2.9135828998577193]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.2327799033180713,0.0,3.9116983557477933,2.9135828998577193,3.9116983557477933,False,0,2.9106886904019918e-08,10,10,0.015050649642944336
fixed,inner,UGC00731,12,9,3,0,fixed_inputs,True,True,True,0,0,1909.5477969553967,0.0,1909.5477969553967,0.5,0.7,1.0,57.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC00731,12,9,3,3,converged,True,True,True,0,0,115.02750116930714,107.99999999999997,223.02750116930713,1.9905358527674861,0.7,2.8,75.0,1.1517344988693168,"[3.9810717055349722, 6.0, 5.999999999999997]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,5.999999999999997,6.0,True,3,0.0,10,10,0.007997512817382812
fixed,inner,UGC01281,25,20,5,0,fixed_inputs,True,False,True,2,0,,0.0,,0.5,0.7,1.0,90.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC01281,25,20,5,3,training_infeasible_within_prior_bounds,False,False,False,20,5,,,,,,,,,,"[""disk_scale"", ""distance_pull"", ""inclination_pull""]",,,,,,False,0,,0,0,0.00099945068359375
fixed,inner,UGC02259,8,6,2,0,fixed_inputs,True,True,True,0,0,4528.507990761987,0.0,4528.507990761987,0.5,0.7,1.0,41.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC02259,8,6,2,3,converged,True,True,True,0,0,16.966629831734465,37.9417836639692,54.90841349570366,1.3394802078360413,0.7,2.091434421474535,48.323922696362686,1.1384888214312605,"[2.6789604156720825, 3.6967940082201975, 2.4413075654542284]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.279662965189244,0.0,3.6967940082201975,2.4413075654542284,4.279662965189244,False,0,7.600086088653409e-08,10,10,0.016509294509887695
fixed,inner,UGC02487,17,13,4,0,fixed_inputs,True,True,True,0,0,38072.40495132963,0.0,38072.40495132963,0.5,0.7,1.0,36.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0009965896606445312
profiled,inner,UGC02487,17,13,4,4,converged,True,True,True,0,0,944.7244941422848,108.10514328279552,1052.8296374250804,0.5387605769281872,0.1758320502056706,1.9030390738060783,66.0,1.5542163640200253,"[1.0775211538563745, 0.251188643150958, 6.0, 6.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.3242580497004472,-5.999999999999999,6.0,6.0,6.0,True,3,3.2615107818289145e-07,12,12,0.022604703903198242
fixed,inner,UGC02885,19,15,4,0,fixed_inputs,True,True,True,0,0,1617.0023824827954,0.0,1617.0023824827954,0.5,0.7,1.0,64.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC02885,19,15,4,4,converged,True,True,True,0,0,184.85231284668743,24.970782125629437,209.82309497231685,0.9746477686940128,0.5554076806564607,1.3379253841818226,72.13758819951613,1.0589698948050028,"[1.9492955373880256, 0.793439543794944, 3.3792538418182265, 2.0343970498790336]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",2.8987768854121208,-1.0048615875980564,3.3792538418182265,2.0343970498790336,3.3792538418182265,False,0,7.634963523265886e-09,12,12,0.021607160568237305
fixed,inner,UGC02916,43,34,9,0,fixed_inputs,True,True,True,0,0,4612.990679128002,0.0,4612.990679128002,0.5,0.7,1.0,50.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC02916,43,34,9,4,converged,True,True,True,0,0,444.3103178361907,39.86881892942449,484.17913676561517,1.379721424128553,0.3065322894273996,1.3057500739898193,59.236096692952295,1.1217133996771655,"[2.759442848257106, 0.4379032706105709, 2.0404137590749167, 1.8472193385904585]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",4.408214036762947,-3.5862181113850014,2.0404137590749167,1.8472193385904585,4.408214036762947,False,0,2.131007745144699e-07,12,12,0.043091773986816406
fixed,inner,UGC02953,115,92,23,0,fixed_inputs,True,True,True,0,0,226413.25092361885,0.0,226413.25092361885,0.5,0.7,1.0,50.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC02953,115,92,23,4,converged,True,True,True,0,0,23694.882759005413,116.25310555886222,23811.135864564276,0.2580404652465561,0.17583205020567066,2.8,73.99999999999997,1.2548380248337898,"[0.5160809304931122, 0.2511886431509581, 6.0, 5.999999999999995]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-2.8728218808102772,-5.999999999999997,6.0,5.999999999999995,6.0,True,3,2.5212927018445823e-09,12,12,0.05248665809631348
fixed,inner,UGC03205,48,38,10,0,fixed_inputs,True,True,True,0,0,5217.8440038124245,0.0,5217.8440038124245,0.5,0.7,1.0,67.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC03205,48,38,10,4,converged,True,True,True,0,0,226.01344847246608,14.141724195091754,240.15517266755785,0.6586226739311937,0.5683531820356107,1.6454624306589252,71.8588241804879,1.0323598119967485,"[1.3172453478623873, 0.8119331171937296, 3.227312153294625, 1.2147060451219747]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",1.1966667344238748,-0.9047974419481944,3.227312153294625,1.2147060451219747,3.227312153294625,False,0,9.060151861235796e-08,12,12,0.031000375747680664
fixed,inner,UGC03546,30,24,6,0,fixed_inputs,True,True,True,0,0,26486.69529521717,0.0,26486.69529521717,0.5,0.7,1.0,55.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC03546,30,24,6,4,converged,True,True,True,0,0,477.12444863030504,46.02427171818029,523.1487203484853,0.7305103922630928,0.1758320502056706,1.5844529256764865,61.86590009580888,1.0765356573216083,"[1.4610207845261856, 0.251188643150958, 2.3296943009604396, 1.3731800191617758]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",1.6465639426477223,-5.999999999999999,2.3296943009604396,1.3731800191617758,5.999999999999999,True,1,6.047277081746276e-08,12,12,0.04558205604553223
fixed,inner,UGC03580,47,37,10,0,fixed_inputs,True,True,True,0,0,5084.003684749738,0.0,5084.003684749738,0.5,0.7,1.0,63.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC03580,47,37,10,4,converged,True,True,True,0,0,2090.5014856983785,61.7941294260953,2152.295615124474,0.38404493977160814,0.1758320502056706,2.1463754277903035,70.64822436565048,1.0589169322332663,"[0.7680898795432163, 0.251188643150958, 4.563456029857554, 1.91205609141262]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",-1.1458795717456272,-5.999999999999999,4.563456029857554,1.91205609141262,5.999999999999999,True,1,7.719189606304154e-09,12,12,0.03863883018493652
fixed,inner,UGC04278,25,20,5,0,fixed_inputs,True,True,True,0,0,1223.3013570188068,0.0,1223.3013570188068,0.5,0.7,1.0,90.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC04278,25,20,5,3,converged,True,True,True,0,0,127.52527279714869,33.75747889226193,161.28275168941062,1.4088968343139578,0.7,2.101749414818982,90.0,1.0,"[2.8177936686279157, 3.6763638368170244, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.499091889660172,0.0,3.6763638368170244,0.0,4.499091889660172,True,1,2.850306408825851e-10,10,10,0.013397932052612305
fixed,inner,UGC04325,8,6,2,0,fixed_inputs,True,True,True,0,0,1327.0311383473268,0.0,1327.0311383473268,0.5,0.7,1.0,41.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC04325,8,6,2,3,converged,True,True,True,0,0,25.761853960374122,32.03592720413826,57.79778116451239,1.4903332075272995,0.7,1.791719327739044,45.81305892718907,1.0929953801434407,"[2.980666415054599, 2.639064425796813, 1.6043529757296895]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.743133741515127,0.0,2.639064425796813,1.6043529757296895,4.743133741515127,False,0,3.969231943612232e-08,10,10,0.016237974166870117
fixed,inner,UGC04483,8,6,2,0,fixed_inputs,True,True,True,0,0,137.59397386347794,0.0,137.59397386347794,0.5,0.7,1.0,58.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC04483,8,6,2,3,converged,True,True,True,0,0,19.601208563677346,31.86968534402369,51.47089390770104,1.3860018420130835,0.7,1.266664219148797,64.0062914626916,1.0598952831333823,"[2.772003684026167, 2.8730919095386493, 2.0020971542305337]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.427938031227317,0.0,2.8730919095386493,2.0020971542305337,4.427938031227317,False,0,1.5903784290848358e-09,10,10,0.01002812385559082
fixed,inner,UGC04499,9,7,2,0,fixed_inputs,True,True,True,0,0,642.7678295783198,0.0,642.7678295783198,0.5,0.7,1.0,50.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC04499,9,7,2,3,converged,True,True,True,0,0,22.534757814720763,24.90346870227584,47.43822651699661,0.6556820123435257,0.7,2.2887598179542046,56.750417840040356,1.0916992634918736,"[1.3113640246870515, 4.2958660598473495, 2.250139280013451]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.1772326527360677,0.0,4.2958660598473495,2.250139280013451,4.2958660598473495,False,0,6.0687042834334125e-09,10,10,0.013023138046264648
fixed,inner,UGC05005,11,8,3,0,fixed_inputs,True,True,True,0,0,69.40740680578264,0.0,69.40740680578264,0.5,0.7,1.0,41.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05005,11,8,3,3,converged,True,True,True,0,0,9.764832975010709,8.244954433541555,18.009787408552263,0.631442417758053,0.7,1.3350474723073962,61.95244965910167,1.345241252219902,"[1.262884835516106, 1.6814999311128196, 2.0952449659101666]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.0136374835399693,0.0,1.6814999311128196,2.0952449659101666,2.0952449659101666,False,0,4.0947381368705944e-09,10,10,0.01202392578125
fixed,inner,UGC05253,73,58,15,0,fixed_inputs,True,True,True,0,0,7671.955278862355,0.0,7671.955278862355,0.5,0.7,1.0,37.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05253,73,58,15,4,converged,True,True,True,0,0,305.6418512903365,22.330873569508856,327.97272485984536,0.5594555437588372,0.3034721580598905,1.5609459964564543,44.873003598496645,1.1723498290964856,"[1.1189110875176744, 0.4335316543712721, 2.2457453354637766, 1.9682508996241612]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.4879557738213596,-3.6297918696083147,2.2457453354637766,1.9682508996241612,3.6297918696083147,False,0,2.531444088198579e-07,12,12,0.06155967712402344
fixed,inner,UGC05716,12,9,3,0,fixed_inputs,True,True,True,0,0,25577.065682197594,0.0,25577.065682197594,0.5,0.7,1.0,54.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05716,12,9,3,3,converged,True,True,True,0,0,324.9938460524468,61.044173023165506,386.03801907561234,1.1393864816903128,0.7,2.492957746478873,88.9988118743417,1.2358792707543926,"[2.2787729633806255, 6.0, 3.4998811874341706]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.5770105810592576,0.0,6.0,3.4998811874341706,6.0,True,1,2.2658792630573305e-08,10,10,0.013363361358642578
fixed,inner,UGC05721,23,18,5,0,fixed_inputs,True,True,True,0,0,1350.3519731245165,0.0,1350.3519731245165,0.5,0.7,1.0,61.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05721,23,18,5,3,converged,True,True,True,0,0,206.90006351159428,50.53048136191228,257.43054487350656,0.7621439325880387,0.7,2.7961165048543695,77.71760224833186,1.117183807941597,"[1.5242878651760774, 6.0, 3.343520449666371]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.8306699223440217,0.0,6.0,3.343520449666371,6.0,True,1,1.4925277088208387e-09,10,10,0.010872602462768555
fixed,inner,UGC05750,11,8,3,0,fixed_inputs,True,True,True,0,0,122.6115673581935,0.0,122.6115673581935,0.5,0.7,1.0,64.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05750,11,8,3,3,converged,True,True,True,0,0,7.90389437668388,22.03152855337344,29.93542293005732,1.1653344259820562,0.7,1.5090798459982349,78.15590777934351,1.0889143426306014,"[2.3306688519641123, 2.5541014495808874, 1.4155907779343504]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",3.674805721129958,0.0,2.5541014495808874,1.4155907779343504,3.674805721129958,False,0,3.0150801967438014e-09,10,10,0.010872602462768555
fixed,inner,UGC05764,10,8,2,0,fixed_inputs,True,True,True,0,0,21796.828985359625,0.0,21796.828985359625,0.5,0.7,1.0,60.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05764,10,8,2,3,converged,True,True,True,0,0,995.9089905967809,80.9019978913284,1076.8109884881094,1.9905358527674861,0.7,2.7991967871485945,89.83621606592968,1.1546958206131093,"[3.9810717055349722, 6.0, 2.9836216065929677]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.999999999999999,0.0,6.0,2.9836216065929677,6.0,True,2,8.19030892467614e-09,10,10,0.0065135955810546875
fixed,inner,UGC05829,11,8,3,0,fixed_inputs,True,True,True,0,0,165.78067247515924,0.0,165.78067247515924,0.5,0.7,1.0,34.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05829,11,8,3,3,converged,True,True,True,0,0,4.80878808062856,13.626336165425212,18.43512424605377,0.8776584269680473,0.7,1.5248198995566828,55.424860594088685,1.4724483677983402,"[1.7553168539360946, 1.7507505529612895, 2.142486059408869]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",2.443555227935233,0.0,1.7507505529612895,2.142486059408869,2.443555227935233,False,0,5.528677483279603e-09,10,10,0.012509822845458984
fixed,inner,UGC05918,8,6,2,0,fixed_inputs,True,True,True,0,0,168.43287083774462,0.0,168.43287083774462,0.5,0.7,1.0,46.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05918,8,6,2,3,converged,True,True,True,0,0,7.285213980050129,33.72951131952672,41.01472529957685,1.2979762573650737,0.7,1.9896834290881733,57.938607898787446,1.1781355676031957,"[2.5959525147301474, 3.296076116006699, 2.387721579757489]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.142967440685156,0.0,3.296076116006699,2.387721579757489,4.142967440685156,False,0,1.460501413678199e-09,10,10,0.010509014129638672
fixed,inner,UGC05986,15,12,3,0,fixed_inputs,True,True,True,0,0,4717.325805491954,0.0,4717.325805491954,0.5,0.7,1.0,90.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC05986,15,12,3,3,converged,True,True,True,0,0,281.9967638068327,39.63403183752504,321.6307956443577,0.7755349459605166,0.7,2.8006952491309383,90.0,1.0,"[1.5510698919210333, 6.0, -2.7840638298639914e-16]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",1.9063136776315286,0.0,6.0,-2.7840638298639914e-16,6.0,True,2,8.471900801241463e-10,10,10,0.014508962631225586
fixed,inner,UGC06399,9,7,2,0,fixed_inputs,True,True,True,0,0,455.0305773141581,0.0,455.0305773141581,0.5,0.7,1.0,75.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC06399,9,7,2,3,converged,True,True,True,0,0,10.33281488238617,40.04536018096666,50.37817506335283,1.8299571646111616,0.7,1.394048606555371,75.9919526607681,1.0044888662748632,"[3.6599143292223233, 2.8371499671986715, 0.4959763303840546]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",5.634709196071258,0.0,2.8371499671986715,0.4959763303840546,5.634709196071258,False,0,1.791468661033735e-09,10,10,0.010998964309692383
fixed,inner,UGC06446,17,13,4,0,fixed_inputs,True,True,True,0,0,1444.466652918076,0.0,1444.466652918076,0.5,0.7,1.0,51.0,1.0,"[1.0, 0.0, 0.0]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
profiled,inner,UGC06446,17,13,4,3,converged,True,True,True,0,0,17.3310898768655,53.47315056655323,70.80424044341873,1.334324599575655,0.7,2.573656438089718,59.37059775684776,1.1072317603589703,"[2.66864919915131, 5.245521460299059, 2.7901992522825867]","[""disk_scale"", ""distance_pull"", ""inclination_pull""]",4.262914884050225,0.0,5.245521460299059,2.7901992522825867,5.245521460299059,False,0,2.317127341804565e-08,10,10,0.016176223754882812
fixed,inner,UGC06614,13,10,3,0,fixed_inputs,True,True,True,0,0,230.19415889776266,0.0,230.19415889776266,0.5,0.7,1.0,36.0,1.0,"[1.0, 1.0, 0.0, 0.0]","[""disk_scale"", ""bulge_scale"", ""distance_pull"", ""inclination_pull""]",0.0,0.0,0.0,0.0,0.0,False,0,,0,0,0.0
