comparator,galaxy,delta_galaxy_loss,mean_contribution,variance_share,mean_without,reverses_direction
compact_plummer,UGC11914,-1.9957186641523634,-0.01523449361948369,0.00037671511517675844,-5.039838214235176,False
compact_plummer,UGC12506,0.6746253660232433,0.005149811954375903,0.00133707938225692,-5.060379322159605,False
compact_plummer,UGC12632,-4.031534381205374,-0.030775071612254762,4.005681635170881e-05,-5.024178093334768,False
compact_plummer,UGC12732,-4.168171968449505,-0.03181810662938553,2.9715033085687502e-05,-5.023127034971352,False
compact_plummer,UGCA442,-22.58985654833078,-0.17244165304069298,0.012748232929405065,-4.881421768972266,False
compact_plummer,UGCA444,-1.7015969103113113,-0.012989289391689399,0.0004536423298928103,-5.042100689264723,False
nfw,CamB,-5.132969666637948,-0.03918297455448815,0.00042347665379639565,10.653700966227229,False
nfw,D631-7,1.0786919379146143,0.008234289602401636,0.0001542344553076423,10.605918953884517,False
nfw,DDO064,0.2571579119511851,0.001963037495810573,0.00018220292232542235,10.612238446391927,False
nfw,DDO154,-18.492281584623857,-0.1411624548444569,0.0014536601769938337,10.75646490405789,False
nfw,DDO161,-19.847374758391002,-0.1515066775449695,0.0015925607467056273,10.766888697702251,False
nfw,DDO168,10.377505612936012,0.07921760009874819,4.1822088023565135e-08,10.534389617922814,False
nfw,DDO170,23.062331628514567,0.17604833304209594,0.00027086117585675543,10.436814033187593,False
nfw,ESO079-G014,-32.51082191866447,-0.2481742131195761,0.003196905436369638,10.864299829704356,False
nfw,ESO116-G012,-8.962217989917615,-0.06841387778563066,0.0006557963728470721,10.683156722560149,False
nfw,ESO563-G021,20.925936121748034,0.15973997039502316,0.00018636516155987924,10.453247844778105,False
nfw,F568-3,3.009533108789349,0.022973535181598084,9.76702863821437e-05,10.591066329493172,False
nfw,F568-V1,-0.25972887757039864,-0.001982663187560295,0.00020099361077611816,10.616214498619016,False
nfw,F571-8,-17.669236987667013,-0.13487967166158024,0.001372389203664685,10.750133791773607,False
nfw,F574-1,-1.8253755283708821,-0.013934164338709023,0.00026353635521937565,10.628257934394405,False
nfw,F583-1,-5.030615786765777,-0.03840164722721967,0.00041796121419114426,10.65291362868975,False
nfw,F583-4,0.9808558473444774,0.007487449216370057,0.00015744303763679906,10.606671539196595,False
nfw,IC2574,-7.558038658320028,-0.05769495159022922,0.0005647295149952337,10.672355343086322,False
nfw,IC4202,17.980100866137327,0.13725267836746052,9.568774892643467e-05,10.47590811597511,False
nfw,KK98-251,8.39216563903054,0.06406233312237054,7.909486778499252e-06,10.549661463875932,False
nfw,NGC0024,-248.14272315768235,-1.894219260745667,0.11545593210248505,12.523006762312185,False
nfw,NGC0055,-4.709766319362549,-0.03595241465162251,0.0004009062151985852,10.650445555863572,False
nfw,NGC0100,0.8359114271294255,0.006381003260529965,0.00016225727892052433,10.607786496275171,False
nfw,NGC0247,0.8467981233012872,0.006464107811460208,0.00016189316567776792,10.607702752458465,False
nfw,NGC0289,-3.552795808975173,-0.027120578694466973,0.0003423567393545126,10.641545782706745,False
nfw,NGC0300,13.829501089816981,0.10556871060928993,1.8748223035859998e-05,10.50783580656219,False
nfw,NGC0801,14.58605726806077,0.11134394861115092,2.8341875744802734e-05,10.502016143652622,False
nfw,NGC0891,-2.7999570127814537,-0.021373717654820257,0.00030673951807349653,10.635754715043717,False
