galaxy,model,holdout,n,n_train,n_test,chi2_data,chi2_data_per_row,prior_penalty,objective,eta,physical_length_kpc,physical_amplitude_kms,length_catalogue_kpc,amplitude_catalogue_kms,ml_disk,ml_bulge,distance_ratio,inclination_deg,maximum_abs_pull,nuisance_bound_hit,train_admissible,holdout_admissible,holdout_chi2,holdout_chi2_per_row,minimum_training_v2,minimum_test_v2,nuisance_parameters_json,n_parameters,success,optimality,eta_bound_hit,eta_boundary,scale_bound_hit,parameters_json,guard_epsilon,gradient_ratio,contact_ratio,potential_depth_ratio,guard_active,original_admissible,original_objective,objective_increase,original_gradient_ratio,original_contact_ratio,original_potential_depth_ratio,selected_candidate,constrained_starts,trial_records_json
NGC0801,guarded_free_family,False,13,13,0,58.85680527610249,4.527446559700191,1.3385030057803735,60.195308281882866,3.679193650622778e-14,27.831778604213206,204.99518768076985,26.70216174832326,205.01224007856038,0.6406455340786315,0.7,1.0423043222693713,80.02706623277088,1.0764779870284773,False,True,True,,,22561.36264340871,,"{""disk_pull"": 1.0764779870284773, ""distance_pull"": 0.4230432226937142, ""inclination_pull"": 0.027066232770880765}",6,True,,True,lower,False,"[3.2847445264854436, 5.323069685056269, 3.6791936506227106e-14, 1.0764779870284773, 0.4230432226937142, 0.027066232770880765]",0.001,4.675692331624345e-07,1.7202777538777903e-20,6.273669430000855e-07,False,True,60.195308281882866,0.0,4.675692331624345e-07,1.7202777538777903e-20,6.273669430000855e-07,admissible original,0,[]
NGC0891,guarded_free_family,False,18,18,0,15.699952717113698,0.8722195953952054,7.913519064914869,23.61347178202857,2.239815029894216e-14,4.475236708776696,230.39015272433957,4.633292174253166,230.39015272433957,0.26708507795880543,0.6682867718595898,0.9658870065749854,89.99999999999952,2.72320379666127,True,True,True,,,41534.16535570385,,"{""disk_pull"": -2.72320379666127, ""bulge_pull"": -0.20135175277280973, ""distance_pull"": -0.6761195296837897, ""inclination_pull"": -4.897396377377103e-13}",7,True,,True,lower,False,"[1.5332676681743675, 5.4397741879966395, 2.239815029894191e-14, -2.72320379666127, -0.20135175277280973, -0.6761195296837897, -4.897396377377103e-13]",0.001,5.905904491915903e-07,1.3228133646113001e-20,7.924322183655179e-07,False,True,23.61347178202857,0.0,5.905904491915903e-07,1.3228133646113001e-20,7.924322183655179e-07,admissible original,0,[]
NGC1003,guarded_free_family,False,36,36,0,112.6456044767188,3.1290445687977444,6.510006849417675,119.15561132613648,2.909576798662431e-16,19.064606817924822,124.35283417441369,11.484381168121244,127.51322374381122,0.6377384198431125,0.7,1.660046504799496,70.71703982160221,2.2001550159983196,False,True,True,,,3685.5021851052097,,"{""disk_pull"": 1.0567257702829254, ""distance_pull"": 2.2001550159983196, ""inclination_pull"": 0.7434079643204436}",6,True,,True,lower,False,"[2.440987952941129, 4.848220074858121, 2.9095767986624303e-16, 1.0567257702829254, 2.2001550159983196, 0.7434079643204436]",0.001,1.720560585691762e-07,5.0061031608217936e-23,2.3085839664665436e-07,False,True,119.15561132613648,0.0,1.720560585691762e-07,5.0061031608217936e-23,2.3085839664665436e-07,admissible original,0,[]
NGC1090,guarded_free_family,False,24,24,0,60.388244695303726,2.516176862304322,1.3979620898319995,61.786206785135725,2.9396426469023343e-13,12.666180736694846,154.78228172173806,11.273164494586014,155.22146839412747,0.6394329128583218,0.7,1.1235692287447623,64.33533961669377,1.0682498215842384,False,True,True,,,1724.8221503309614,,"{""disk_pull"": 1.0682498215842384, ""distance_pull"": 0.494276914979049, ""inclination_pull"": 0.11177987223125772}",6,True,,True,lower,False,"[2.422425077864566, 5.044852925464531, 2.939642646901902e-13, 1.0682498215842384, 0.494276914979049, 0.11177987223125772]",0.001,2.665637461879146e-07,7.836021564120432e-20,3.576652839826427e-07,False,True,61.786206785135725,0.0,2.665637461879146e-07,7.836021564120432e-20,3.576652839826427e-07,admissible original,0,[]
NGC2403,guarded_free_family,False,73,73,0,1468.8218500383678,20.120847260799557,8.090459853567518,1476.9123098919354,3.070470871710571e-17,5.026425552402188,143.94265232381485,5.148658640258383,141.91243597837683,0.9435104158095717,0.7,0.9762592363571299,61.45468606136042,2.757766945514209,False,True,True,,,488.78883652618697,,"{""disk_pull"": 2.757766945514209, ""distance_pull"": -0.4688800819466845, ""inclination_pull"": -0.5151046462131937}",6,True,,True,lower,False,"[1.6387362225482607, 4.955210219356061, 3.070470871710571e-17, 2.757766945514209, -0.4688800819466845, -0.5151046462131937]",0.001,2.305353854776722e-07,7.078521860077607e-24,3.093237744969961e-07,False,True,1476.9123098919354,0.0,2.305353854776722e-07,7.078521860077607e-24,3.093237744969961e-07,admissible original,0,[]
NGC2683,guarded_free_family,False,11,11,0,10.307392708023484,0.9370357007294076,1.7137496741791476,12.021142382202632,2.83473667438448e-22,6.971596400964283,174.1746783924482,6.874487998083259,174.59173475475185,0.6690303243745434,0.714449621472558,1.014125910599902,80.81060734046989,1.2647579864863936,False,True,True,,,19612.941819768632,,"{""disk_pull"": 1.2647579864863936, ""bulge_pull"": 0.0887357045654507, ""distance_pull"": 0.2828064958878372, ""inclination_pull"": 0.16212146809397818}",7,True,,True,lower,False,"[1.9278171677733116, 5.162450304110627, 2.83473667438448e-22, 1.2647579864863936, 0.0887357045654507, 0.2828064958878372, 0.16212146809397818]",0.001,3.375426290811537e-07,9.568444698245037e-29,4.5290209945290283e-07,False,True,12.021142382202632,0.0,3.375426290811537e-07,9.568444698245037e-29,4.5290209945290283e-07,admissible original,0,[]
NGC2841,guarded_free_family,False,50,50,0,127.85282688145239,2.5570565376290477,17.268484374400654,145.12131125585304,4.641438506371847e-25,24.957858315481417,292.0239796073583,21.763755252092135,298.81818367475086,1.2035748431154014,0.7215837417971088,1.1467624969308656,83.15419874744615,3.8150309728906673,False,True,True,,,74918.01593150005,,"{""disk_pull"": 3.8150309728906673, ""bulge_pull"": 0.13188699420757016, ""distance_pull"": 1.4781080048037187, ""inclination_pull"": 0.7154198747446148}",7,True,,True,lower,False,"[3.080245983021582, 5.699835307078888, 4.641438506371847e-25, 3.8150309728906673, 0.13188699420757016, 1.4781080048037187, 0.7154198747446148]",0.001,9.488457667145278e-07,4.404009278236728e-31,1.2731258299783226e-06,False,True,145.12131125585304,0.0,9.488457667145278e-07,4.404009278236728e-31,1.2731258299783226e-06,admissible original,0,[]
NGC2903,guarded_free_family,False,34,34,0,322.9072051328499,9.497270739201468,0.8697561065839032,323.77696123943383,4.135003026119879e-15,4.916683301778658,204.92986010007826,5.9388931594779155,204.5719439525618,0.5917181337279419,0.7,0.8278787258417157,65.7762227438766,0.7314487448519843,False,True,True,,,19143.5613906553,,"{""disk_pull"": 0.7314487448519843, ""distance_pull"": -0.5737375805276141, ""inclination_pull"": -0.07459241870779815}",6,True,,True,lower,False,"[1.7815227792234676, 5.320919717783286, 4.1350030261198715e-15, 0.7314487448519843, -0.5737375805276141, -0.07459241870779815]",0.001,4.672712720238512e-07,1.93216812383751e-21,6.269671498670187e-07,False,True,323.77696123943383,0.0,4.672712720238512e-07,1.93216812383751e-21,6.269671498670187e-07,admissible original,0,[]
NGC2915,guarded_free_family,False,30,30,0,26.02093028897636,0.8673643429658786,0.23390267605942927,26.25483296503579,7.600824802622672e-16,2.1406643363392135,110.42923560420475,2.145957918908483,109.92282897707815,0.4485930407814577,0.7,0.9975332309535863,55.612402098327365,0.47117472435602814,False,True,True,,,1006.011829388901,,"{""disk_pull"": -0.47117472435602814, ""distance_pull"": -0.05007541164219959, ""inclination_pull"": -0.09689947541815924}",6,True,,True,lower,False,"[0.7635860349335264, 4.6997785648338875, 7.600824802622669e-16, -0.47117472435602814, -0.05007541164219959, -0.09689947541815924]",0.001,1.3568340260657248e-07,1.0313057718362739e-22,1.8205492464377213e-07,False,True,26.25483296503579,0.0,1.3568340260657248e-07,1.0313057718362739e-22,1.8205492464377213e-07,admissible original,0,[]
NGC2955,guarded_free_family,False,24,24,0,47.71024685312089,1.9879269522133705,5.978491691029849,53.688738544150745,3.2860081030820103,3.9663469281204082,120.3662918268823,4.082574976440011,114.96743512366596,0.3182088455785166,0.95134913397488,0.9715307008468089,52.358948977965454,1.9625775632732831,False,True,True,,,23377.03328469012,,"{""disk_pull"": -1.9625775632732831, ""bulge_pull"": 1.3324188715730365, ""distance_pull"": -0.2844024884793268, ""inclination_pull"": -0.520150146004935}",7,True,,False,none,False,"[1.4067279110190136, 4.744648915424564, 1.4553557876426944, -1.9625775632732831, 1.3324188715730365, -0.2844024884793268, -0.520150146004935]",0.001,1.6120123200310065e-07,5.297085545889919e-07,1.0787751629208994e-06,False,True,53.688738544150745,0.0,1.6120123200310065e-07,5.297085545889919e-07,1.0787751629208994e-06,admissible original,0,[]
NGC2976,guarded_free_family,False,27,27,0,7.027814374550467,0.26028942127964694,0.0841957829065334,7.112010157457001,3.328120762005023,0.5523842100436185,37.0221829549882,0.5535782391423248,36.37086605787535,0.4746534029148396,0.7,0.9978430707454176,59.23055749962532,0.22593405544263445,False,True,True,,,84.07665284020811,,"{""disk_pull"": -0.22593405544263445, ""distance_pull"": -0.04289892628558391, ""inclination_pull"": -0.17694425003746808}",6,True,,False,none,False,"[-0.5913521833589035, 3.593768071139784, 1.4651334436514525, -0.22593405544263445, -0.04289892628558391, -0.17694425003746808]",0.001,1.525044932346347e-08,5.0755337023324235e-08,1.0331280328406431e-07,False,True,7.112010157457001,0.0,1.525044932346347e-08,5.0755337023324235e-08,1.0331280328406431e-07,admissible original,0,[]
NGC2998,guarded_free_family,False,13,13,0,22.16037861288956,1.7046445086838122,4.6309838217334125,26.79136243462297,39.005341457994106,2.5644845536520595,22.881052262997336,2.2208506744519565,23.048328665225483,0.7668183300757265,0.7,1.1547307449137265,58.67674700247303,1.8572248139790681,False,True,True,,,1787.8915148548842,,"{""disk_pull"": 1.8572248139790681, ""distance_pull"": 1.0330552675122326, ""inclination_pull"": 0.3383735012365152}",6,True,,False,none,False,"[0.7978903091769882, 3.137593257712899, 3.689012981648591, 1.8572248139790681, 1.0330552675122326, 0.3383735012365152]",0.001,5.825196505658461e-09,2.2721377876312237e-07,4.544535380030687e-07,False,True,26.79136243462297,0.0,5.825196505658461e-09,2.2721377876312237e-07,4.544535380030687e-07,admissible original,0,[]
NGC3109,guarded_free_family,False,25,25,0,8.236576583878563,0.3294630633551425,0.06826810973681595,8.30484469361538,1.9123965701251866e-17,2.643095170802425,79.715286000873,2.636138985791259,79.8653399859194,0.5295514869964469,0.7,1.0026387777915577,70.29845826305169,0.24938187551077406,False,True,True,,,25.755701205693345,,"{""disk_pull"": 0.24938187551077406, ""distance_pull"": 0.05013677803959546, ""inclination_pull"": 0.059691652610336356}",6,True,,True,lower,False,"[0.9693153412712563, 4.380341966240552, 1.9123965701251866e-17, 0.24938187551077406, 0.05013677803959546, 0.059691652610336356]",0.001,7.070364624916141e-08,1.3521341058224079e-24,9.486751321570618e-08,False,True,8.30484469361538,0.0,7.070364624916141e-08,1.3521341058224079e-24,9.486751321570618e-08,admissible original,0,[]
NGC3198,guarded_free_family,False,43,43,0,145.62469988890575,3.386620927648971,6.244152948455322,151.86885283736106,3.374747276127494e-17,13.213797197306986,160.54308157032597,11.351622799244188,161.8548375674071,0.7617533030730911,0.7,1.1640447741257562,74.60497843507173,1.8284434172680089,False,True,True,,,3615.9234609619075,,"{""disk_pull"": 1.8284434172680089, ""distance_pull"": 1.617012773525312, ""inclination_pull"": 0.5349928116905748}",6,True,,True,lower,False,"[2.429360711614022, 5.086699869127972, 3.374747276127494e-17, 1.8284434172680089, 1.617012773525312, 0.5349928116905748]",0.001,2.8677532713993696e-07,9.677942541260732e-24,3.8478442881874867e-07,False,True,151.86885283736106,0.0,2.8677532713993696e-07,9.677942541260732e-24,3.8478442881874867e-07,admissible original,0,[]
NGC3521,guarded_free_family,False,41,41,0,6.036762250524819,0.14723810367133705,0.18239053620720258,6.219152786732022,1.8702768079707157,4.988680433477523,116.55060711939936,4.540219159957175,116.70124543497009,0.5313906961094378,0.7,1.098775248004675,75.27890463392222,0.3306823520156512,False,True,True,,,22452.191850272146,,"{""disk_pull"": 0.2644394192998995, ""distance_pull"": 0.3306823520156512, ""inclination_pull"": 0.055780926784443643}",6,True,,False,none,False,"[1.5129752840064676, 4.759617211343277, 1.0544084738909303, 0.2644394192998995, 0.3306823520156512, 0.055780926784443643]",0.001,1.511428734017721e-07,2.8267901081338827e-07,6.024601910546037e-07,False,True,6.219152786732022,0.0,1.511428734017721e-07,2.8267901081338827e-07,6.024601910546037e-07,admissible original,0,[]
NGC3726,guarded_free_family,False,12,12,0,17.83089330441955,1.4859077753682959,0.9559918193420479,18.7868851237616,1.378702882314193e-10,24.352747007257054,224.4151424370041,23.1410186232611,225.28968970857832,0.6136920129335941,0.7,1.0523627936921471,53.29733037997736,0.8898046673764901,False,True,True,,,12821.248902717814,,"{""disk_pull"": 0.8898046673764901, ""distance_pull"": 0.37701211458345946, ""inclination_pull"": 0.1486651899886795}",6,True,,True,lower,False,"[3.1416067408166044, 5.4173870838903015, 1.378702882219152e-10, 0.8898046673764901, 0.37701211458345946, 0.1486651899886795]",0.001,5.603545586886504e-07,7.725624451819399e-17,7.518628292375701e-07,False,True,18.7868851237616,0.0,5.603545586886504e-07,7.725624451819399e-17,7.518628292375701e-07,admissible original,0,[]
NGC3741,guarded_free_family,False,21,21,0,22.17745499872603,1.0560692856536205,9.502467181600906,31.679922180326937,5.695131273594004e-20,2.2916892329503193,59.61615262957708,2.196693599744444,60.59962021491854,0.9726515282684646,0.7,1.043244826323037,72.7837417151925,2.8898726917279314,False,True,True,,,160.93364182450833,,"{""disk_pull"": 2.8898726917279314, ""distance_pull"": 0.8165640735114635, ""inclination_pull"": 0.6959354287981259}",6,True,,True,lower,False,"[0.7869533206563215, 4.104288625975078, 5.695131273594004e-20, 2.8898726917279314, 0.8165640735114635, 0.6959354287981259]",0.001,3.95445360253526e-08,2.2521132381775036e-27,5.3059382266846e-08,False,True,31.679922180326937,0.0,3.95445360253526e-08,2.2521132381775036e-27,5.3059382266846e-08,admissible original,0,[]
NGC3769,guarded_free_family,False,12,12,0,16.792507940523137,1.3993756617102615,0.4318931759420259,17.224401116465163,8.743673216991485e-21,8.187763841331874,146.42427822681577,7.647322512822163,146.60684367149295,0.5487517623697031,0.7,1.0706706599079037,70.19720660016411,0.5088287513369063,False,True,True,,,9901.795370966865,,"{""disk_pull"": 0.4040592369540379, ""distance_pull"": 0.5088287513369063, ""inclination_pull"": 0.09860330008205302}",6,True,,True,lower,False,"[2.0343555882508357, 4.9877544709788655, 8.743673216991485e-21, 0.4040592369540379, 0.5088287513369063, 0.09860330008205302]",0.001,2.3855294257527996e-07,2.0858289748299832e-27,3.200814333203415e-07,False,True,17.224401116465163,0.0,2.3855294257527996e-07,2.0858289748299832e-27,3.200814333203415e-07,admissible original,0,[]
NGC3877,guarded_free_family,False,13,13,0,20.35700810787942,1.5659237006061093,4.002776098166056,24.359784206045475,6.587942062547615e-16,2.1538032104943703,176.60915949059097,2.561606993636137,176.56243822518528,0.3428486938047038,0.7,0.8408015811344661,75.93933588376103,1.6386750511969161,False,True,True,,,4153.360836210811,,"{""disk_pull"": -1.6386750511969161, ""distance_pull"": -1.1462286158318438, ""inclination_pull"": -0.06066411623897161}",6,True,,True,lower,False,"[0.940634793439338, 5.173674571465642, 6.587942062547612e-16, -1.6386750511969161, -1.1462286158318438, -0.06066411623897161]",0.001,3.47044400454093e-07,2.286308403323138e-22,4.6565122158612856e-07,False,True,24.359784206045475,0.0,3.47044400454093e-07,2.286308403323138e-22,4.6565122158612856e-07,admissible original,0,[]
NGC3893,guarded_free_family,False,10,10,0,4.32894113529235,0.432894113529235,0.02015364325475993,4.34909477854711,7.058356377826095e-18,4.697594803607995,188.62480129562795,4.685932666508165,188.6696968484523,0.5164531668416572,0.7,1.0024887547324746,49.0156903461488,0.1406094048492278,False,True,True,,,23069.186474370545,,"{""disk_pull"": 0.1406094048492278, ""distance_pull"": 0.0179190340738164, ""inclination_pull"": 0.00784517307440026}",6,True,,True,lower,False,"[1.5445649709060052, 5.239997850440296, 7.058356377826095e-18, 0.1406094048492278, 0.0179190340738164, 0.00784517307440026]",0.001,3.9587327567693293e-07,2.7942146601851872e-24,5.311679836097811e-07,False,True,4.34909477854711,0.0,3.9587327567693293e-07,2.7942146601851872e-24,5.311679836097811e-07,admissible original,0,[]
NGC3917,guarded_free_family,False,17,17,0,21.838591158644924,1.2846230093320543,0.7340280659556067,22.57261922460053,6.118978076816017e-16,3.5544596630702294,154.29847068715506,3.7569974654980935,154.2605310408516,0.41944678723489714,0.7,0.9460905139575302,78.92775698633596,0.7629313208215799,False,True,True,,,923.2942919380084,,"{""disk_pull"": -0.7629313208215799, ""distance_pull"": -0.3881482995057827, ""inclination_pull"": -0.03612150683201624}",6,True,,True,lower,False,"[1.3236200919836973, 5.038642933005124, 6.118978076816016e-16, -0.7629313208215799, -0.3881482995057827, -0.03612150683201624]",0.001,2.648999262497329e-07,1.6209168412722953e-22,3.5543283249885016e-07,False,True,22.57261922460053,0.0,2.648999262497329e-07,1.6209168412722953e-22,3.5543283249885016e-07,admissible original,0,[]
NGC3949,guarded_free_family,False,7,7,0,1.6009122836311158,0.22870175480444513,0.051210812925858655,1.6521230965569744,100000.00000000004,0.7673833988433486,21.19852800036236,0.7565198442548304,21.21758450140509,0.5233116057390265,0.7,1.0143599069753666,55.07362615467231,0.19790362072911635,False,True,True,,,14499.43221662792,,"{""disk_pull"": 0.19790362072911635, ""distance_pull"": 0.10339133022264013, ""inclination_pull"": 0.03681307733615467}",6,True,,True,upper,False,"[-0.27902651443242954, 3.054830295481552, 11.51293546492023, 0.19790362072911635, 0.10339133022264013, 0.03681307733615467]",0.001,5.000000000152858e-09,0.0005000000000152861,0.0010000000000065718,True,False,1.6520641512048249,5.89453521495642e-05,0.0010786692783437122,103.12142314977646,206.24284629417946,constrained optimum,6,"[{""objective"": 1.6521230965569744, ""feasible"": true, ""success"": true, ""iterations"": 18, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.6521231481996423, ""feasible"": true, ""success"": true, ""iterations"": 40, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.6521231984103952, ""feasible"": true, ""success"": true, ""iterations"": 32, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.652123168746074, ""feasible"": true, ""success"": true, ""iterations"": 33, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.6521231076882397, ""feasible"": true, ""success"": true, ""iterations"": 10, ""message"": ""Optimization terminated successfully""}, {""objective"": 1.6521230965580749, ""feasible"": true, ""success"": true, ""iterations"": 14, ""message"": ""Optimization terminated successfully""}]"
