galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,extended,valid_extended,fit_failed_extended,scalar_core,valid_scalar_core,fit_failed_scalar_core,compact_plummer,valid_compact_plummer,fit_failed_compact_plummer,nfw,valid_nfw,fit_failed_nfw,baryon_only,valid_baryon_only,fit_failed_baryon_only,adaptive_primary,valid_adaptive_primary,fit_failed_adaptive_primary,profiled_baryons,valid_profiled_baryons,fit_failed_profiled_baryons
NGC4559,25,16.98,123.0,5.62,True,False,16.33,125.23802215401562,True,False,125.3106669143701,True,False,125.14372663646192,True,False,127.28752829595835,True,False,78.78701738646394,True,False,125.3106669087349,True,False,110.14274885867208,True,False
NGC4559,26,17.72,121.0,5.67,True,False,16.33,125.5164378954266,True,False,125.59168890227843,True,False,125.41519670242208,True,False,128.3167382358105,True,False,78.62625455563523,True,False,125.59168889659912,True,False,110.58661210665689,True,False
NGC4559,27,18.28,122.0,6.32,True,False,16.33,125.75099871739783,True,False,125.82723923348398,True,False,125.6448679310779,True,False,129.15545031312885,True,False,78.71630733220454,True,False,125.82723922778868,True,False,111.23682883877264,True,False
NGC4559,28,19.02,122.0,6.35,True,False,16.33,125.73438375555408,True,False,125.81096831604329,True,False,125.62191464815136,True,False,130.05929166280174,True,False,78.52225425602626,True,False,125.81096831033162,True,False,111.48606941550044,True,False
NGC4559,29,19.67,121.0,5.86,True,False,16.33,125.48534735232622,True,False,125.56139161717108,True,False,125.36742202344168,True,False,130.71453711514212,True,False,78.15354333128414,True,False,125.561391611451,True,False,111.32070491340896,True,False
NGC4559,30,20.32,120.0,5.94,True,False,16.33,124.99362222383304,True,False,125.06844951705372,True,False,124.8702668288283,True,False,131.2176887918227,True,False,77.54272502263154,True,False,125.068449511328,True,False,110.69585386552106,True,False
NGC4559,31,20.97,119.0,6.13,True,False,16.33,124.263660451816,True,False,124.3366765753818,True,False,124.13485435254388,True,False,131.57061477166468,True,False,76.67845818430581,True,False,124.33667656965184,True,False,109.60649996721668,True,False
NGC5005,14,9.01,265.0,22.2,True,False,8.189999999999998,261.3261891343112,True,False,260.7343017451271,True,False,261.24829628583115,True,False,268.7930216859635,True,False,214.76091296583647,True,False,260.73430167665265,True,False,241.3139068072801,True,False
NGC5005,15,9.83,264.0,22.0,True,False,8.189999999999998,257.21748465671595,True,False,256.391653742994,True,False,257.08653498868046,True,False,269.88051442560567,True,False,210.31503809163587,True,False,256.3916536744933,True,False,236.50983647912136,True,False
NGC5005,16,10.65,264.0,21.9,True,False,8.189999999999998,250.75482680993,True,False,249.66890365670545,True,False,250.55125607814813,True,False,269.32889410608124,True,False,203.60177914758717,True,False,249.66890358839947,True,False,229.0560754222097,True,False
NGC5005,17,11.47,265.0,22.0,True,False,8.189999999999998,243.28432732950256,True,False,241.91672710820723,True,False,242.98655921038264,True,False,268.3158099133291,True,False,196.0319258556836,True,False,241.916727040365,True,False,220.61697444349184,True,False
NGC5033,17,35.36,191.0,3.0,True,False,33.12,200.0580300368742,True,False,193.8418532891233,True,False,193.08298245227203,True,False,206.8754639254801,True,False,110.09934308265753,True,False,193.8418531903967,True,False,165.8774119237541,True,False
NGC5033,18,37.73,193.0,3.0,True,False,33.12,196.0243156074335,True,False,188.1471150343756,True,False,187.3956263058088,True,False,204.83107588300768,True,False,106.15742604597348,True,False,188.1471149379472,True,False,159.86094622870243,True,False
NGC5033,19,39.98,192.0,3.0,True,False,33.12,192.47706620635608,True,False,183.0706381494164,True,False,182.3313242241545,True,False,202.99982599903683,True,False,102.86480240116016,True,False,183.0706380552272,True,False,154.8713336817494,True,False
NGC5033,20,42.22,194.0,4.0,True,False,33.12,189.1929225780852,True,False,178.32787056984296,True,False,177.60332122140602,True,False,201.2561020530029,True,False,99.923069171479,True,False,178.32787047786024,True,False,150.43107635296582,True,False
NGC5033,21,44.59,196.0,5.0,True,False,33.12,185.94977072564973,True,False,173.6200357269891,True,False,172.91230100504336,True,False,199.4780169670795,True,False,97.07821154716534,True,False,173.62003563726057,True,False,146.15497915927722,True,False
NGC5055,22,40.29,180.0,4.55,True,False,37.4,162.99894417837464,True,False,162.99616853235645,True,False,162.98802161749092,True,False,179.41847156533453,True,False,96.9190135997084,True,False,164.01375377179855,True,False,112.85360370569042,True,False
NGC5055,23,43.17,179.0,0.44,True,False,37.4,158.39147440620934,True,False,158.3640258757276,True,False,158.3561313898353,True,False,177.92350457799589,True,False,94.56301353876714,True,False,159.6142301112534,True,False,110.51544897178988,True,False
NGC5055,24,45.92,179.0,1.96,True,False,37.4,154.57017514752735,True,False,154.52083299795598,True,False,154.51319035197682,True,False,176.79528277445328,True,False,92.99997464462066,True,False,155.9794373924988,True,False,109.19462964019942,True,False
NGC5055,25,48.81,179.0,2.99,True,False,37.4,150.35033609900128,True,False,150.27966237897044,True,False,150.27224872607707,True,False,175.12779932197083,True,False,90.6939225520878,True,False,151.94917919091031,True,False,106.69681281222508,True,False
NGC5055,26,51.7,174.0,3.39,True,False,37.4,146.25687332788107,True,False,146.1665880626698,True,False,146.15938133161947,True,False,173.32703591944403,True,False,88.27009551381231,True,False,148.03659052897507,True,False,103.92518208415584,True,False
NGC5055,27,54.59,172.0,4.84,True,False,37.4,142.1084287124715,True,False,141.9999849198467,True,False,141.99295433608137,True,False,171.25643122565305,True,False,85.44360018206024,True,False,144.06348978182126,True,False,100.4686334769179,True,False
NGC5371,15,37.48,208.0,4.0,True,False,34.68,187.36382855833529,True,False,183.26203363374145,True,False,183.5338097111411,True,False,197.15481309412976,True,False,179.58446835683253,True,False,183.26203359589687,True,False,184.26082353497603,True,False
NGC5371,16,40.4,209.0,4.0,True,False,34.68,178.53966290159588,True,False,174.0947474162356,True,False,174.36345976035926,True,False,190.78111347187183,True,False,170.50230354420063,True,False,174.0947473792777,True,False,175.04412761861337,True,False
NGC5371,17,43.32,207.0,4.0,True,False,34.68,171.18707320831504,True,False,166.42566319944507,True,False,166.69043504500874,True,False,185.3285553469967,True,False,162.92022577985094,True,False,166.42566316339008,True,False,167.3620975811247,True,False
NGC5371,18,46.24,213.0,6.0,True,False,34.68,165.16362146245973,True,False,160.11681402588513,True,False,160.37674741286315,True,False,180.69907810843875,True,False,156.702897535465,True,False,160.11681399077602,True,False,160.974480573004,True,False
NGC5585,19,8.21,91.6,2.6,True,False,7.53,91.73217262077884,True,False,91.73217231876116,True,False,91.73217262077884,True,False,97.25463011242978,True,False,46.7691563157271,True,False,91.73217262077884,True,False,71.79815787379442,True,False
NGC5585,20,8.9,92.3,1.4,True,False,7.53,91.90741864869018,True,False,91.90741834433084,True,False,91.90741864869018,True,False,100.70810329003636,True,False,46.46786524358916,True,False,91.90741864869018,True,False,72.45084579878836,True,False
NGC5585,21,9.57,90.9,1.0,True,False,7.53,91.43161206392358,True,False,91.4316117592364,True,False,91.43161206392358,True,False,103.8309455671156,True,False,45.80220703303727,True,False,91.43161206392358,True,False,72.07532668564903,True,False
NGC5585,22,10.31,89.59999999999998,2.7,True,False,7.53,90.61747737682524,True,False,90.6174770744272,True,False,90.61747737682524,True,False,107.22919105754296,True,False,45.2991734795286,True,False,90.61747737682524,True,False,71.96049330018096,True,False
NGC5585,23,10.96,89.4,2.7,True,False,7.53,89.43296931912435,True,False,89.43296901949346,True,False,89.43296931912435,True,False,110.01189176145937,True,False,44.43967596836767,True,False,89.43296931912435,True,False,70.89919866057271,True,False
NGC5907,15,42.78,216.0,3.0,True,False,40.26,211.28868933376995,True,False,211.28868931837167,True,False,210.72496082848988,True,False,206.4384059442283,True,False,150.81368917058592,True,False,211.2886893229844,True,False,173.9064464345755,True,False
NGC5907,16,45.29,215.0,3.0,True,False,40.26,210.13731638700352,True,False,210.1373163709868,True,False,209.4936431456836,True,False,204.0153941288281,True,False,146.6428774608024,True,False,210.1373163757848,True,False,169.05930042804164,True,False
NGC5907,17,47.81,217.0,5.0,True,False,40.26,208.8622421727221,True,False,208.86224215618697,True,False,208.14982447738083,True,False,201.6132976648572,True,False,142.75348443909823,True,False,208.86224216114024,True,False,164.54781687364354,True,False
NGC5907,18,50.33,214.0,5.0,True,False,40.26,208.3806485793986,True,False,208.3806485625168,True,False,207.61354123914737,True,False,200.1586491478629,True,False,140.51678865419194,True,False,208.3806485675739,True,False,161.88701422019878,True,False
NGC5985,26,23.23,297.0,4.12,True,False,22.52,275.6751297344286,True,False,273.6804746432572,True,False,274.1699176192539,True,False,286.8382442955168,True,False,246.6584265748488,True,False,273.68047465999325,True,False,278.7988344182361,True,False
NGC5985,27,24.06,293.0,5.15,True,False,22.52,273.3740813932075,True,False,271.2641178925827,True,False,271.75564797296266,True,False,285.8865675075949,True,False,244.96652671771412,True,False,271.26411790888545,True,False,276.7140346761885,True,False
NGC5985,28,24.77,291.0,6.21,True,False,22.52,271.58468536294,True,False,269.3807663172472,True,False,269.8729072103569,True,False,285.08578305531296,True,False,243.67905004464876,True,False,269.3807663331935,True,False,275.11071600341614,True,False
NGC5985,29,25.95,297.0,4.0,True,False,22.52,269.1357636241163,True,False,266.78651342108344,True,False,267.27732385599745,True,False,283.80949844165434,True,False,242.0498420996757,True,False,266.78651343645265,True,False,273.01818432408385,True,False
NGC5985,30,28.92,292.0,4.0,True,False,22.52,261.6751618571891,True,False,258.97799883529046,True,False,259.4628810614,True,False,279.9514497679922,True,False,236.16798358813415,True,False,258.9779988494972,True,False,265.97752493078195,True,False
NGC5985,31,31.76,288.0,4.0,True,False,22.52,251.5574023790676,True,False,248.52081132365896,True,False,249.00240825629623,True,False,275.644817696498,True,False,226.8881839421942,True,False,248.52081133713955,True,False,255.4221118142885,True,False
NGC5985,32,34.72,285.0,4.0,True,False,22.52,245.8851174619876,True,False,242.57342765754933,True,False,243.04108643089347,True,False,272.1658943170703,True,False,222.33825152893087,True,False,242.573427670183,True,False,249.98859440431303,True,False
NGC6015,35,22.63,159.0,8.5,True,False,21.89,175.82028815481868,True,False,175.8202881556878,True,False,174.09738675740212,True,False,146.3752311987926,True,False,99.6441168709824,True,False,175.8202881556878,True,False,120.35575327454752,True,False
NGC6015,36,23.48,155.0,9.1,True,False,21.89,179.4461098128659,True,False,179.44610981378258,True,False,177.5840190918205,True,False,145.54526371427286,True,False,98.03839697899586,True,False,179.44610981378258,True,False,118.78685662878856,True,False
NGC6015,37,24.34,154.0,8.0,True,False,21.89,183.2006150668601,True,False,183.200615067825,True,False,181.19925195739447,True,False,144.6633002535631,True,False,96.3766472243091,True,False,183.200615067825,True,False,117.01072269342173,True,False
NGC6015,38,25.19,149.0,5.4,True,False,21.89,187.15872131152005,True,False,187.15872131253164,True,False,185.0231305398385,True,False,143.90965514663233,True,False,95.02558840917966,True,False,187.15872131253164,True,False,115.75025604136836,True,False
NGC6015,39,25.93,153.0,3.1,True,False,21.89,191.38279556421017,True,False,191.3827955652584,True,False,189.14018689177013,True,False,143.9134913761017,True,False,95.28569474291328,True,False,191.3827955652584,True,False,117.4674168284942,True,False
NGC6015,40,26.78,156.0,3.0,True,False,21.89,194.33040291053587,True,False,194.33040291163687,True,False,191.9426382225427,True,False,142.01599653139544,True,False,91.54882452727986,True,False,194.33040291163687,True,False,111.25060739483786,True,False
NGC6015,41,27.64,151.0,9.4,True,False,21.89,198.1586454329636,True,False,198.15864543411385,True,False,195.6344602190057,True,False,140.79352628747475,True,False,89.25735700599249,True,False,198.15864543411385,True,False,107.8723724801387,True,False
NGC6015,42,28.37,158.0,7.7,True,False,21.89,201.559739507656,True,False,201.5597395088473,True,False,198.92200393651208,True,False,139.82704858280616,True,False,87.47446879276654,True,False,201.5597395088473,True,False,105.26638763316356,True,False
NGC6015,43,29.23,152.0,3.4,True,False,21.89,205.84166821053373,True,False,205.8416682117721,True,False,203.0742796895392,True,False,138.89451251562951,True,False,85.83436869724585,True,False,205.8416682117721,True,False,103.10435104159632,True,False
NGC6195,18,22.52,254.0,6.51,True,False,19.1,248.37294331215708,True,False,245.73248266789355,True,False,246.7918948272928,True,False,254.9610970121586,True,False,238.7310337025421,True,False,245.7324829661505,True,False,239.3789301468666,True,False
NGC6195,19,26.05,256.0,7.73,True,False,19.1,233.62148995392377,True,False,230.39797630320103,True,False,231.494465164036,True,False,253.3222674689948,True,False,223.9440085345861,True,False,230.39797657820264,True,False,224.51477144211552,True,False
NGC6195,20,29.48,255.0,8.5,True,False,19.1,218.59847663798016,True,False,214.77616990975605,True,False,215.9011551437653,True,False,252.1410515659177,True,False,208.6568209548316,True,False,214.7761701704362,True,False,209.51190692811812,True,False
NGC6195,21,33.0,244.0,5.75,True,False,19.1,206.2788670262511,True,False,201.87004081234144,True,False,203.0045636547619,True,False,253.1759035875614,True,False,196.05296936966369,True,False,201.87004106010409,True,False,197.17178280261345,True,False
NGC6195,22,36.43,246.0,4.24,True,False,19.1,199.298294488784,True,False,194.42022432678604,True,False,195.53462577339025,True,False,257.25976374978967,True,False,188.9508342865649,True,False,194.42022455982087,True,False,190.27690020155828,True,False
NGC6503,24,18.97,114.0,2.0,True,False,18.23,110.17773763782992,True,False,108.12762653614324,True,False,107.84948155030776,True,False,113.92078344980104,True,False,53.19347216946488,True,False,110.1777376361015,True,False,82.60525983019123,True,False
NGC6503,25,19.71,115.0,2.0,True,False,18.23,109.09060967808556,True,False,106.55891772247011,True,False,106.2794361809621,True,False,113.50499334804688,True,False,52.25775305113845,True,False,109.090609675834,True,False,81.0668334618138,True,False
NGC6503,26,20.45,114.0,2.0,True,False,18.23,108.03545537070777,True,False,105.02134520519884,True,False,104.7419097874667,True,False,113.10798474472126,True,False,51.42025991994349,True,False,108.03545536793438,True,False,79.66100635082591,True,False
NGC6503,27,21.29,116.0,2.0,True,False,18.23,106.8635614048031,True,False,103.30635811743473,True,False,103.02820367046088,True,False,112.66268260809817,True,False,50.53983254965945,True,False,106.8635614014452,True,False,78.17178540559021,True,False
NGC6503,28,22.03,115.0,3.0,True,False,18.23,105.81569944933965,True,False,101.78644168191435,True,False,101.51009855453052,True,False,112.23661627484252,True,False,49.72945091559383,True,False,105.8156994454766,True,False,76.86194876383273,True,False
NGC6503,29,22.76,118.0,4.0,True,False,18.23,104.8098062007066,True,False,100.32472299694764,True,False,100.05069973276429,True,False,111.81799390051296,True,False,48.97598904354941,True,False,104.80980619635824,True,False,75.65461932851755,True,False
NGC6503,30,23.5,115.0,10.0,True,False,18.23,103.78327178733522,True,False,98.8463362330976,True,False,98.57494545623204,True,False,111.36802481203216,True,False,48.17593650888248,True,False,103.78327178250846,True,False,74.41252040120443,True,False
NGC6674,12,62.48,246.0,2.0,True,False,57.47,241.7266314797584,True,False,242.04048696396103,True,False,241.9314409468384,True,False,240.15968790019707,True,False,160.35365113093897,True,False,242.0404870051861,True,False,194.321571279995,True,False
NGC6674,13,67.4,242.0,4.0,True,False,57.47,243.04908392848887,True,False,243.446442448154,True,False,243.31360407194447,True,False,241.6813587325457,True,False,153.5444308514133,True,False,243.44644249265724,True,False,185.9173573621867,True,False
NGC6674,14,72.40999999999998,242.0,5.0,True,False,57.47,244.0857269437178,True,False,244.5597880091485,True,False,244.4056701487103,True,False,243.49134311338605,True,False,146.8419219972722,True,False,244.55978805662264,True,False,177.3578649139613,True,False
NGC6946,46,16.47,159.0,10.0,True,False,16.09,161.0896490299309,True,False,161.1300124821308,True,False,161.1300124994073,True,False,167.18549280114746,True,False,113.54373152167312,True,False,161.1300124994073,True,False,135.3049659110268,True,False
NGC6946,47,16.84,158.0,10.0,True,False,16.09,160.19865574367643,True,False,160.23879633645493,True,False,160.2387963538361,True,False,166.9318417787362,True,False,112.24649477656251,True,False,160.2387963538361,True,False,134.0248309675711,True,False
NGC6946,48,17.21,157.0,10.0,True,False,16.09,159.28526240631135,True,False,159.32500461788754,True,False,159.32500463535777,True,False,166.6824439074491,True,False,110.97405742560156,True,False,159.32500463535777,True,False,132.77169404822396,True,False
NGC6946,49,17.5,157.0,10.0,True,False,16.09,158.54770942752927,True,False,158.5870248181984,True,False,158.5870248357288,True,False,166.48466185639603,True,False,109.98335725460308,True,False,158.5870248357288,True,False,131.79780103161085,True,False
NGC6946,50,17.87,157.0,9.0,True,False,16.09,157.61832551971978,True,False,157.65694900268684,True,False,157.6569490202784,True,False,166.2565280329921,True,False,108.7817872701046,True,False,157.6569490202784,True,False,130.6187198826755,True,False
NGC6946,51,18.24,160.0,11.0,True,False,16.09,156.70221514221157,True,False,156.7399913396507,True,False,156.73999135728684,True,False,166.05395661127102,True,False,107.64813093786292,True,False,156.73999135728684,True,False,129.50840427265115,True,False
NGC6946,52,18.62,159.0,12.0,True,False,16.09,155.750608305273,True,False,155.78736963689065,True,False,155.7873696545592,True,False,165.85321838396496,True,False,106.51577270650068,True,False,155.7873696545592,True,False,128.40153401558302,True,False
NGC6946,53,18.9,160.0,14.0,True,False,16.09,155.03351702018978,True,False,155.06944526331228,True,False,155.06944528099766,True,False,165.70278951586488,True,False,105.68697657568512,True,False,155.06944528099766,True,False,127.5928360274365,True,False
NGC6946,54,19.27,158.0,16.0,True,False,16.09,154.14921386186973,True,False,154.18391933555077,True,False,154.1839193532405,True,False,165.5588523181151,True,False,104.71989154963173,True,False,154.1839193532405,True,False,126.65058383203008,True,False
NGC6946,55,19.65,155.0,18.0,True,False,16.09,153.28528075291007,True,False,153.31860384311298,True,False,153.3186038607904,True,False,165.45204404036144,True,False,103.83120165658424,True,False,153.3186038607904,True,False,125.78596039123612,True,False
NGC6946,56,20.02,157.0,19.0,True,False,16.09,152.16521428229842,True,False,152.19714672500766,True,False,152.19714674269497,True,False,165.16205207299924,True,False,102.58808617022343,True,False,152.19714674269497,True,False,124.58000660807804,True,False
NGC6946,57,20.4,154.0,21.0,True,False,16.09,151.06165435568383,True,False,151.09204848276264,True,False,151.09204850044526,True,False,164.90564360099245,True,False,101.4112729702962,True,False,151.09204850044526,True,False,123.44097402331928,True,False
NGC7331,28,28.91,239.0,3.0,True,False,27.82,230.2763330314576,True,False,230.81828526651915,True,False,230.37990487006928,True,False,234.5503701861772,True,False,144.00569964257372,True,False,236.85292782379813,True,False,186.1780649079898,True,False
NGC7331,29,29.89,241.0,4.0,True,False,27.82,228.32629349537177,True,False,228.70317826002528,True,False,228.24318533790145,True,False,233.7987648406043,True,False,141.03116544141656,True,False,236.4120624882873,True,False,182.26008335615765,True,False
NGC7331,30,30.98,236.0,4.0,True,False,27.82,226.1444498952777,True,False,226.30405074111889,True,False,225.8239626781549,True,False,233.03598100967312,True,False,137.91388570502932,True,False,235.99832806440705,True,False,178.15432162168074,True,False
NGC7331,31,32.06,236.0,5.0,True,False,27.82,224.14845051004136,True,False,224.0619948573859,True,False,223.56602834079064,True,False,232.5107740604992,True,False,135.29713896394676,True,False,235.82276504044123,True,False,174.75063183129043,True,False
NGC7331,32,33.15,239.0,5.0,True,False,27.82,222.3210610611013,True,False,221.96012472278352,True,False,221.4518385690905,True,False,232.2153230804844,True,False,133.14877746000545,True,False,235.88093881054448,True,False,172.00965644734396,True,False
NGC7331,33,34.23,237.0,5.0,True,False,27.82,220.4546908193831,True,False,219.7999725415407,True,False,219.28219902700897,True,False,231.90606789946307,True,False,131.0848512982656,True,False,235.927450829588,True,False,169.36106529672531,True,False
NGC7331,34,35.32,241.0,7.0,True,False,27.82,218.41997010732595,True,False,217.449935315358,True,False,216.9246938429893,True,False,231.4683353394679,True,False,128.87997215781678,True,False,235.8633894271203,True,False,166.46877340839336,True,False
NGC7331,35,36.31,238.0,9.0,True,False,27.82,216.1561823357849,True,False,214.88408176503927,True,False,214.3528593502282,True,False,230.78141925386592,True,False,126.26129410191736,True,False,235.44079826509665,True,False,163.04061247163645,True,False
NGC7793,36,4.03,114.0,7.599999999999999,True,False,3.85,109.41684916388834,True,False,109.41684916388834,True,False,108.52434796736306,True,False,108.45098487455871,True,False,87.15560657839777,True,False,109.41684916388834,True,False,94.42901311172322,True,False
NGC7793,37,4.2,116.0,7.2,True,False,3.85,110.31939636379497,True,False,110.31939636379497,True,False,109.31416885691272,True,False,109.20361338236,True,False,86.1247001620787,True,False,110.31939636379497,True,False,93.3105747993788,True,False
NGC7793,38,4.38,114.0,7.8,True,False,3.85,111.36082036655716,True,False,111.36082036655716,True,False,110.23474392181087,True,False,110.02927256899504,True,False,85.04248202665835,True,False,111.36082036655716,True,False,92.13502931509728,True,False
NGC7793,39,4.73,114.0,11.4,True,False,3.85,113.994384935904,True,False,113.994384935904,True,False,112.6343554938692,True,False,111.90197779965608,True,False,83.46647260236107,True,False,113.994384935904,True,False,90.421551730083,True,False
NGC7793,40,5.25,109.0,9.9,True,False,3.85,118.79131299663732,True,False,118.79131299663732,True,False,117.08581863756363,True,False,114.93959370760294,True,False,81.76265181365807,True,False,118.79131299663732,True,False,88.56779212520381,True,False
NGC7793,41,5.78,107.0,12.6,True,False,3.85,123.27176593551432,True,False,123.27176593551432,True,False,121.1988933947804,True,False,117.37850951505791,True,False,78.70658608087966,True,False,123.27176593551432,True,False,85.24736530802316,True,False
NGC7793,42,6.3,105.0,12.5,True,False,3.85,128.44545334623237,True,False,128.44545334623237,True,False,126.01748298076993,True,False,119.90665150754688,True,False,76.18884745884648,True,False,128.44545334623237,True,False,82.51531677862758,True,False
NGC7793,43,6.82,101.0,5.2,True,False,3.85,134.22665156380793,True,False,134.22665156380793,True,False,131.450693642728,True,False,122.52214906500669,True,False,74.0632766571624,True,False,134.22665156380793,True,False,80.21235407216717,True,False
NGC7793,44,7.349999999999999,94.5,4.6,True,False,3.85,140.06639294942718,True,False,140.06639294942718,True,False,136.93117519926122,True,False,124.85482808520828,True,False,71.16207628326062,True,False,140.06639294942718,True,False,77.07010547554886,True,False
NGC7793,45,7.87,90.8,6.1,True,False,3.85,146.22463909629505,True,False,146.22463909629505,True,False,142.74405298732273,True,False,127.19536145796508,True,False,68.52098744780626,True,False,146.22463909629505,True,False,74.21193694916809,True,False
NGC7814,14,16.18,214.0,4.46,True,False,15.09,207.21219123766377,True,False,202.22356225194608,True,False,201.7240704182647,True,False,211.17683282463136,True,False,118.5174851167736,True,False,207.212191093457,True,False,173.19617289625316,True,False
NGC7814,15,17.36,214.0,5.07,True,False,15.09,204.18925503387683,True,False,196.87325489110296,True,False,196.35684377004745,True,False,209.62370759174053,True,False,114.4091142945961,True,False,204.18925482400948,True,False,166.77989200453894,True,False
NGC7814,16,18.44,214.0,4.78,True,False,15.09,201.50952934603083,True,False,192.0271672268851,True,False,191.5055279051542,True,False,208.2474287343444,True,False,110.9730374172274,True,False,201.50952907580185,True,False,161.4793486668695,True,False
NGC7814,17,19.53,214.0,4.87,True,False,15.09,198.92665942922443,True,False,187.27921967203508,True,False,186.75886465688643,True,False,206.900257940188,True,False,107.803457831843,True,False,198.9266590994244,True,False,156.82674172961208,True,False
UGC00128,17,43.8,132.0,2.01,True,False,41.31,126.23160506080887,True,False,126.43683016533096,True,False,126.04259151020877,True,False,127.08092699389576,True,False,89.01512581637,True,False,126.43683016816318,True,False,102.56247768505423,True,False
UGC00128,18,46.28,134.0,2.1,True,False,41.31,124.77947075535911,True,False,124.9975374585952,True,False,124.57467157833604,True,False,126.06124316424984,True,False,86.05869307105971,True,False,124.99753746151538,True,False,99.15675307022376,True,False
UGC00128,19,48.77,129.0,2.66,True,False,41.31,123.07060168368967,True,False,123.29775521498442,True,False,122.85034833837156,True,False,124.929742427856,True,False,82.98496412673104,True,False,123.29775521797995,True,False,95.61836211439903,True,False
UGC00128,20,51.26,132.0,4.67,True,False,41.31,121.5057084364602,True,False,121.73773879385512,True,False,121.27090993606669,True,False,123.92320303055268,True,False,80.37147852781423,True,False,121.73773879690536,True,False,92.60921639954712,True,False
UGC00128,21,53.75,125.0,5.95,True,False,41.31,120.0096415383799,True,False,120.24282618325566,True,False,119.76100614979777,True,False,123.04515284032333,True,False,78.09967489671475,True,False,120.2428261863432,True,False,89.99140100919043,True,False
UGC00191,7,7.45,81.0,0.63,True,False,4.97,71.39402880417519,True,False,70.94390213591558,True,False,70.82563920501217,True,False,85.9996131286568,True,False,46.10533418063384,True,False,70.94390216517819,True,False,80.3680564297782,True,False
UGC00191,8,9.98,83.84999999999998,1.04,True,False,4.97,64.99112931479698,True,False,64.27338483480506,True,False,64.18076212646307,True,False,89.33194356669334,True,False,44.22915503655318,True,False,64.27338485896696,True,False,76.45694584471391,True,False
UGC00731,9,9.090000000000002,74.0,2.83,True,False,8.189999999999998,72.42541880676386,True,False,68.50992362100445,True,False,67.73699070806909,True,False,76.0782616778997,True,False,46.77126754390591,True,False,76.48279944862422,True,False,76.80014850687027,True,False
UGC00731,10,10.0,73.79999999999998,3.22,True,False,8.189999999999998,72.41088738595204,True,False,67.76469736325322,True,False,67.09484140961612,True,False,77.414768848021,True,False,48.036814481776624,True,False,77.45682676157429,True,False,78.07636550337993,True,False
UGC00731,11,10.91,73.9,3.42,True,False,8.189999999999998,71.42342569015229,True,False,66.07625649898219,True,False,65.48024609021553,True,False,78.01195310933154,True,False,47.64253219215508,True,False,77.31806150526086,True,False,77.22654876148303,True,False
UGC01281,20,3.46,54.1,4.0,True,False,3.07,46.34047724942499,True,False,34.78770154000358,True,False,39.983658486875385,True,False,48.52326211461077,True,False,34.75683702650176,True,False,49.976193854415904,True,False,,False,True
UGC01281,21,3.83,55.0,4.0,True,False,3.07,46.87247910540766,True,False,34.49672305699457,True,False,39.488706780418376,True,False,50.50322832086252,True,False,34.46860605721546,True,False,51.481983193470974,True,False,,False,True
UGC01281,22,4.23,55.7,4.0,True,False,3.07,47.08122430694455,True,False,33.8154711555568,True,False,38.62975719823756,True,False,52.37192506384172,True,False,33.789500700417655,True,False,52.74622982354819,True,False,,False,True
UGC01281,23,4.62,56.4,4.0,True,False,3.07,48.10327984887135,True,False,34.41228146815134,True,False,38.90788877947969,True,False,54.74222093774416,True,False,34.38891674781239,True,False,54.65559000519965,True,False,,False,True
UGC01281,24,4.99,56.9,4.0,True,False,3.07,48.91516431884009,True,False,34.864154326099666,True,False,39.09057668858383,True,False,56.79263452510656,True,False,34.84280314562157,True,False,56.26294293465149,True,False,,False,True
UGC02259,6,7.13,88.29999999999998,2.3,True,False,6.11,83.4320013675737,True,False,78.61996328216325,True,False,77.5610442186438,True,False,85.93385398796615,True,False,49.50039969218928,True,False,87.09038642358048,True,False,81.60325127419222,True,False
UGC02259,7,8.14,90.0,3.0,True,False,6.11,80.5891305595838,True,False,74.03120978765729,True,False,73.09613904663127,True,False,84.97634598864718,True,False,46.80822337593487,True,False,85.73533142940204,True,False,76.65223132166659,True,False
UGC02487,13,65.31,329.0,2.2,True,False,60.28,317.6420431472903,True,False,315.5706417047596,True,False,315.53909411373485,True,False,324.02105289006124,True,False,205.1018142849965,True,False,315.5706416248502,True,False,289.7176233498218,True,False
UGC02487,14,70.33,330.0,3.53,True,False,60.28,308.76338304791227,True,False,305.6135465288449,True,False,305.5809946942111,True,False,318.6823088648409,True,False,197.515693402832,True,False,305.6135464508235,True,False,279.17796052254,True,False
UGC02487,15,75.34999999999998,332.0,13.4,True,False,60.28,300.0107833086335,True,False,295.78687372634573,True,False,295.7541201173804,True,False,313.4735396115712,True,False,190.1186359663537,True,False,295.78687365024183,True,False,268.53203906433174,True,False
UGC02487,16,80.37999999999998,333.0,15.3,True,False,60.28,291.647964921378,True,False,286.3790086616147,True,False,286.34652474482874,True,False,308.50546752170595,True,False,183.14261855360704,True,False,286.37900858740903,True,False,258.3181251456708,True,False
UGC02885,15,62.34,298.0,10.0,True,False,58.46,286.2631119094917,True,False,287.28792837048985,True,False,285.68451740598533,True,False,295.0755272209767,True,False,180.73594160353667,True,False,298.49564490453844,True,False,233.5186846188116,True,False
