galaxy,point_index,radius_kpc,observed_kms,sigma_kms,is_outer,is_training,training_edge_kpc,model,predicted_kms,valid_prediction,fit_failed,failure_reason,conditioning,inclination_factor,distance_ratio,residual_kms,standardized_residual,squared_standardized_error
CamB,1,0.4099999999999999,4.84,1.5,False,True,1.22,extended,6.981416742126188,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.1414167421261885,1.427611161417459,2.0380736282037057
CamB,1,0.4099999999999999,4.84,1.5,False,True,1.22,nfw,7.024131067219101,True,False,,inner_only_retrospective_prediction,0.977204588245286,0.9637632320787952,2.184131067219101,1.4560873781460675,2.120190452796289
CamB,1,0.4099999999999999,4.84,1.5,False,True,1.22,profiled_baryons,7.024130524790614,True,False,,independently_profiled_baryons_inner_only_matched_priors,0.9772044143426082,0.9637633377673184,2.184130524790614,1.456087016527076,2.1201893996987216
CamB,1,0.4099999999999999,4.84,1.5,False,True,1.22,scalar_core,6.981416742127176,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.141416742127176,1.4276111614181175,2.0380736282055865
CamB,2,0.57,6.79,1.5,False,True,1.22,adaptive_primary,8.89808683217397,True,False,,conditional_inner_validation_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.10808683217397,1.4053912214493132,1.9751244853267924
CamB,2,0.57,6.79,1.5,False,True,1.22,baryon_only,8.717658642313609,True,False,,conditional_ablation_of_inner_fitted_core_calibration,0.9705044967338508,0.9547066309317926,1.9276586423136086,1.2851057615424057,1.6514968183494867
CamB,2,0.57,6.79,1.5,False,True,1.22,compact_plummer,8.89808683217397,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.10808683217397,1.4053912214493132,1.9751244853267924
CamB,2,0.57,6.79,1.5,False,True,1.22,extended,8.89808683217397,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.10808683217397,1.4053912214493132,1.9751244853267924
CamB,2,0.57,6.79,1.5,False,True,1.22,nfw,8.918249738172145,True,False,,inner_only_retrospective_prediction,0.977204588245286,0.9637632320787952,2.128249738172145,1.41883315878143,2.0130875324576905
CamB,2,0.57,6.79,1.5,False,True,1.22,profiled_baryons,8.918249031719451,True,False,,independently_profiled_baryons_inner_only_matched_priors,0.9772044143426082,0.9637633377673184,2.1282490317194513,1.4188326878129676,2.01308619600657
CamB,2,0.57,6.79,1.5,False,True,1.22,scalar_core,8.898086832175473,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,2.1080868321754727,1.405391221450315,1.9751244853296084
CamB,3,0.7299999999999999,8.87,1.5,False,True,1.22,adaptive_primary,10.552167992806098,True,False,,conditional_inner_validation_retrospective_prediction,0.9705044967338508,0.9547066309317926,1.6821679928060984,1.1214453285373989,1.2576396248983546
CamB,3,0.7299999999999999,8.87,1.5,False,True,1.22,baryon_only,10.302188359156023,True,False,,conditional_ablation_of_inner_fitted_core_calibration,0.9705044967338508,0.9547066309317926,1.432188359156024,0.9547922394373494,0.9116282204897886
CamB,3,0.7299999999999999,8.87,1.5,False,True,1.22,compact_plummer,10.552167992806098,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,1.6821679928060984,1.1214453285373989,1.2576396248983546
CamB,3,0.7299999999999999,8.87,1.5,False,True,1.22,extended,10.552167992806098,True,False,,inner_only_retrospective_prediction,0.9705044967338508,0.9547066309317926,1.6821679928060984,1.1214453285373989,1.2576396248983546
CamB,3,0.7299999999999999,8.87,1.5,False,True,1.22,nfw,10.536289409153754,True,False,,inner_only_retrospective_prediction,0.977204588245286,0.9637632320787952,1.6662894091537552,1.1108596061025036,1.2340090644702093
