galaxy,model,T,group,Rmax_over_Rdisk,mass_fraction_first_test,mass_fraction_last,median_halo_slope_outer,mean_fractional_residual,median_fractional_residual,median_standardized_residual,last_fractional_residual,last_required_additional_enclosed_over_fitted,last_remaining_mass_over_enclosed,last_shortfall_exceeds_all_remaining_mass,last_halo_required_positive,last_spherical_same_mass_max_speed,last_observed_speed,last_quoted_error,last_capacity_margin_over_observed_squared,outer_baryon_fraction,eta,guard_active
UGC02953,variable_core,2,spiral_T1_9,17.574647887323945,0.9692161552407424,0.9999999999289644,-0.4996415154540079,-0.14137727261449923,-0.13722995991816742,-7.796231805256133,-0.2964310257450521,1.7973935304007334,7.103562182919632e-11,True,True,191.37076100120373,272.0,5.04,0.5049906984458824,0.3233964420598001,4.327829317271185,False
UGC03205,variable_core,2,spiral_T1_9,12.551724137931034,2.7733580006931907e-06,3.7263518753419234e-05,0.9997981878057116,0.13394114320470463,0.10537184888653012,10.452346902689321,0.3756607633738657,-0.5614008656104912,26834.89831162259,False,True,45439.74469174914,220.0,6.32,-42659.54540601951,0.5372455096167843,1000.0,True
UGC03546,variable_core,1,spiral_T1_9,7.712401055408971,0.7955756307552023,0.9820512278007052,-0.253939302737316,-0.05942687920817998,-0.04216746711545089,-1.2763081439233164,-0.16523922732354462,0.6631378386443383,0.018276818653840454,True,True,162.07190068128133,193.0,18.6,0.29481862625995,0.34499240207112125,1.955339045933986e-13,False
UGC03580,variable_core,1,spiral_T1_9,11.1358024691358,0.62648173167906,0.9977511858891418,-0.3227056889582025,-0.15245521603307002,-0.15948851061099048,-12.74061905123519,-0.3106511243691363,1.482814853305612,0.0022538826740197138,True,True,85.5509751039257,124.0,1.92,0.5240004330624016,0.18353492814039893,5.200411835441454e-23,False
UGC04278,variable_core,7,spiral_T1_9,3.0271493212669687,0.012855111144705552,0.020613003710994438,0.9391770230549046,0.11024084573341471,0.1330804015973858,1.487466198771276,0.14559040137216767,-0.3353328544749851,47.513065539624684,False,True,626.471464780773,92.8,8.75,-44.572896870421104,0.38083319139273525,2.7921912328198327e-10,False
UGC04325,variable_core,9,spiral_T1_9,3.005376344086021,0.9806352203096986,0.9931349816185424,-0.45056639565874135,-0.10048706050516751,-0.10048706050516751,-3.0314468404225066,-0.11539607590063772,0.4044105044326916,0.006912472633145539,True,True,81.1332804060613,91.5,3.05,0.21375864439683828,0.24477094753941436,1.193134231992074e-17,False
UGC04483,variable_core,10,irregular_T10_11,6.722222222222222,0.9040352508842294,0.956898042884283,-0.2964034762203971,-0.09493029249862633,-0.09493029249862633,-1.4847497224312212,-0.10259986718986203,0.38885277650212063,0.04504341652303823,True,True,22.019038272728388,24.2,1.23,0.17212272649430094,0.29860631583104946,0.423608014320784,False
UGC04499,variable_core,8,spiral_T1_9,4.728323699421965,0.8887750053447382,0.9364522183498123,-0.27420324898011494,-0.050390826758356266,-0.050390826758356266,-1.3973550712734575,-0.06461452152951358,0.21501885972815532,0.06786014321389477,True,True,71.04933950968176,74.3,2.67,0.08558685102916114,0.29253051159023613,9.502137087678711e-15,False
UGC05005,variable_core,10,irregular_T10_11,8.940624999999999,0.8263422917537041,0.9587740230867597,-0.19347439567329872,-0.05519970169306496,-0.04765386753647732,-0.47653867536477323,-0.08526225697731021,0.2558637418758928,0.04299863776087065,True,True,92.12466204029036,99.1,10.0,0.13581941244788207,0.19348852754323145,9.043244376429193e-15,False
UGC05253,variable_core,2,spiral_T1_9,6.603469640644361,0.6532847714574119,0.9999760233172826,-0.4438837448292321,-0.15623572796515586,-0.17694583357867869,-8.44213990708756,-0.30453288339089846,2.119554010142605,2.397725761249525e-05,True,True,151.61274685506947,218.0,6.53,0.5163196488313403,0.32217198856096746,6.762667964497509e-15,False
UGC05716,variable_core,9,spiral_T1_9,10.850877192982457,0.8278663378667389,0.9194427874660238,-0.21618768181685954,-0.025754290218783157,-0.017978248847272425,-1.2265534260288662,-0.06873401485175712,0.2799804396004799,0.08761525309909834,True,True,71.21211265976653,74.7,2.09,0.09120372799232972,0.4470657195507922,1.0585769744603139e-16,False
UGC05721,variable_core,7,spiral_T1_9,17.736842105263158,0.9888527852563842,0.9994709050165013,-0.48797500555197715,-0.1332430813278856,-0.13421046828218228,-2.308302583584141,-0.19200077961574372,0.7254805832653103,0.0005293750731942826,True,True,64.24839816271425,79.5,4.57,0.34688395767973357,0.18499778823429705,1.3677900170814824e-15,False
UGC05750,variable_core,8,spiral_T1_9,6.604046242774567,0.8007352036987837,0.9999999349699275,-0.2456630438640861,-0.10763328748305377,-0.07985917297055413,-0.5633701656831818,-0.228316394014409,1.248055966201102,6.503007687896911e-08,True,True,60.88583758974805,78.9,11.0,0.4045043911763337,0.24413616118109854,2.5684383246850166,False
UGC05764,variable_core,10,irregular_T10_11,3.094017094017094,0.9478320200525163,0.972263460619231,-0.376959755361006,0.021833805646627496,0.021833805646627496,0.41019237565112554,0.00413885030832293,-0.010996766394241353,0.02852780188109061,False,True,50.63837821977104,49.9,2.77,-0.029813273331666248,0.2606670323170911,3.3606690091615127e-18,False
UGC05829,variable_core,10,irregular_T10_11,3.472361809045226,0.8981272916389228,0.9650045003782974,-0.32907525860936815,-0.12066164127442232,-0.12591342735909591,-1.6323954218886743,-0.1693211081684281,0.9329894775141331,0.03626459732362264,True,True,57.47991591687216,68.6,5.06,0.29792417831628537,0.375277488805758,2.699098363374776e-26,False
UGC05918,variable_core,10,irregular_T10_11,2.6867469879518073,0.9445659668430827,0.9754404438492204,-0.37758831151396555,-0.11922914334760748,-0.11922914334760748,-1.3279866831782963,-0.1471854297711848,0.516481564761768,0.025177914557104497,True,True,38.295524033573045,44.5,3.93,0.2594131240974772,0.19351642949412196,7.395452077279075e-16,False
UGC05986,variable_core,9,spiral_T1_9,5.634730538922156,0.9009159122220259,0.9521730493762245,-0.309542950870656,-0.010119970878015713,-0.009034243418450372,-0.1930848103159001,-0.007467765477548774,0.0182153555658099,0.050229263110426414,False,True,108.39007721017884,107.0,6.39,-0.02615152743720245,0.1589759275022338,6.978741884806594e-16,False
UGC06399,variable_core,9,spiral_T1_9,3.829268292682927,0.8269907916341592,0.8919527839620859,-0.17693065718138445,-0.04611736197937728,-0.04611736197937728,-0.8190081658629139,-0.0654938272935837,0.18702496110303704,0.1211355780044372,True,True,85.6226207808392,87.6,4.9,0.0446361119738698,0.20165572004522986,2.2205535697018527e-15,False
UGC06446,variable_core,7,spiral_T1_9,6.859060402684564,0.9813628950228636,0.9967201615157135,-0.4648705820817223,-0.11007355093162718,-0.11394501635298854,-1.415236789126662,-0.10768154158745091,0.4407946284035537,0.003290631223209939,True,True,71.54295083789448,80.1,10.8,0.20224659646830556,0.31939405710708413,1.0848535869393754e-30,False
UGC06614,variable_core,1,spiral_T1_9,12.664705882352942,0.6851150197254894,0.9717383536060199,-0.1759961692396339,-0.053024960035100155,-0.03873031958009433,-0.49623221961995867,-0.11357139738260114,0.3635137822756205,0.029083596720355986,True,True,182.79318479033753,204.0,16.0,0.19710331589305843,0.2198144597030891,1.3287683951419612e-14,False
UGC06667,variable_core,6,spiral_T1_9,1.524271844660194,0.8757523225183422,0.9277025979447402,-0.2531254002033356,-0.05561165215273198,-0.05561165215273198,-1.4619971702976127,-0.07268942539836333,0.18954134451860052,0.07793165850287531,True,True,82.0890718953201,85.7,3.4,0.08249371642754875,0.12375680995045116,2.088481576710673e-15,False
UGC06786,variable_core,0,S0,9.458333333333332,0.8903863900367086,0.9999999972353848,-0.4983251160967095,-0.13042618559595032,-0.14772742251381907,-6.59946025727057,-0.22050329295619675,1.0560343710028457,2.764615203432186e-09,True,True,164.47380532527202,211.0,7.05,0.3923848826806344,0.28739602182263135,4.625634652037774,False
UGC06787,variable_core,2,spiral_T1_9,6.925512104283054,0.9999981290395479,0.9999999999991366,-0.4999999997842841,-0.2735626925804849,-0.2858878590243122,-23.58335441457185,-0.41738267491484293,3.3900398624427166,8.635314685534468e-13,True,True,148.56741789675186,255.0,4.16,0.6605570525104482,0.21784774977866808,5.364908694994836,False
UGC06818,variable_core,9,spiral_T1_9,5.02158273381295,6.945840231817386e-07,1.035530250498393e-06,0.9999596666995791,0.16722793616672654,0.16722793616672654,1.9937720131459629,0.18235226219736503,-0.3226698845100361,965687.8338305012,False,True,81195.20036601179,74.4,6.0,-1191007.455182102,0.18199200427732287,1000.0,True
UGC06917,variable_core,9,spiral_T1_9,3.793478260869566,0.9039420404629571,0.9637972825408488,-0.3303014700994922,-0.08901196237238451,-0.10221674716567047,-2.1635315284760446,-0.11694765018789431,0.4308419774494633,0.03756258511510868,True,True,99.21816919843036,111.0,6.0,0.2010189839227047,0.26328606262909504,7.623696535373429e-18,False
UGC06930,variable_core,7,spiral_T1_9,4.215736040609137,0.9873876615397829,0.9920310659942787,-0.45891566625697044,-0.1185155641493995,-0.1185155641493995,-1.7296866119101548,-0.13124188117761995,0.5567903076068595,0.008032948038511512,True,True,94.04555939536111,108.0,7.4,0.24172091546755872,0.3247180871144319,1.8856584926174746e-18,False
UGC06983,variable_core,6,spiral_T1_9,4.8847352024922115,0.9633845139856848,0.9894337302885369,-0.42787861338516864,-0.08096789654860434,-0.07678043680507449,-0.8461517525457187,-0.11840429894315248,0.4337335372579275,0.010679108047369601,True,True,96.43243909933081,109.0,12.3,0.2173036519951061,0.2879230512196823,1.9710906429065216e-31,False
UGC07089,variable_core,8,spiral_T1_9,4.053097345132744,0.6406696722123182,0.7617051702250582,0.030728959929671174,-0.061923734427925765,-0.06976049916007675,-0.8874450384954026,-0.09031904963750252,0.3192471081058234,0.3128439179486384,True,True,78.96305941279569,79.1,7.3,0.0034594702686029594,0.3042316588504739,4.330159516784366e-16,False
UGC07125,variable_core,9,spiral_T1_9,5.5266272189349115,0.9534522816911087,0.9840810581828028,-0.40769180206873257,-0.051813908458751355,-0.032103092040629784,-0.6490407738649064,-0.09644827045583967,0.44833258938617887,0.01617645384476063,True,True,58.87793174138235,64.9,3.48,0.17696993925872018,0.48758001608113627,4.352727398582685e-17,False
UGC07151,variable_core,6,spiral_T1_9,4.4,0.9599685581276128,0.9902313890642989,-0.4295964714901013,-0.11208554672470113,-0.111694846935477,-2.4238764437610842,-0.14585399875963068,0.6868484097832013,0.009864978068339969,True,True,65.25895213233609,76.2,3.17,0.2665504451246319,0.33534746798547876,4.879821766236123e-18,False
UGC07323,variable_core,8,spiral_T1_9,2.5752212389380533,0.35592663518634726,0.4350845589000802,0.43853279926064914,0.013254683794574909,0.013254683794574909,0.28738948456087576,0.010506776471276385,-0.036894054381508314,1.2984037919618658,False,True,113.70741307296521,85.6,3.87,-0.7645339914711358,0.4618766877829927,1.0267590596081797e-10,False
UGC07399,variable_core,8,spiral_T1_9,3.7378048780487805,0.9633763493633751,0.9816631310946755,-0.40877196633218316,-0.1495950264750089,-0.1495950264750089,-3.193104607543727,-0.1759432066036732,0.6581360636320246,0.018679390439036547,True,True,87.93390535707051,106.0,4.97,0.3118216704035036,0.19864362613526682,9.23589441557812e-26,False
UGC07524,variable_core,9,spiral_T1_9,3.0895953757225434,0.8774128523453923,0.9581228400540557,-0.30177570848416435,-0.04533352665772738,-0.03869433144443807,-0.986545646455074,-0.0347164164195583,0.12038255246191018,0.043707506172780075,True,True,77.26441977263977,79.0,2.78,0.04345608671644169,0.32560760098198444,5.086678475667562e-18,False
UGC07577,variable_core,10,irregular_T10_11,1.8777777777777778,0.9999995300610881,0.9999999596183891,-0.4999973684818859,-0.23503120191669968,-0.23503120191669968,-1.264394992701082,-0.28540633303884694,31.14805656455061,4.038161249830807e-08,True,True,12.719767279810004,17.8,3.17,0.48935589050459166,0.5688411792556668,7.833722556345269e-19,False
UGC07603,variable_core,7,spiral_T1_9,7.754716981132075,0.881403293512231,0.9522950187924738,-0.2939208129545956,-0.07522025963787932,-0.07660590533203782,-1.6699557217710665,-0.11517415506305029,0.3297310621313863,0.050094750330645255,True,True,57.809304372266475,64.0,2.89,0.18410261913931936,0.13255206582534304,2.6508158647229373e-14,False
UGC08286,variable_core,6,spiral_T1_9,7.657142857142856,0.9766870815242444,0.9948776774146016,-0.4554176113931441,-0.13914265475221926,-0.13675943403225405,-5.695552547077524,-0.17381122859629233,0.6010246938566107,0.0051486958665207805,True,True,69.78629798949319,84.3,2.0,0.314692993717244,0.1552790640544976,8.461490859305268e-18,False
UGC08490,variable_core,9,spiral_T1_9,15.149253731343283,0.9215627452080192,0.9721876455813097,-0.3574174506693062,-0.055118966810458636,-0.05264977623947107,-1.0965028207927547,-0.08492168343531047,0.26723962250558275,0.028608010547243934,True,True,71.74446515488012,77.6,3.69,0.14522194834071636,0.24259972645192796,1.2507666984075244e-26,False
UGC08550,variable_core,7,spiral_T1_9,11.911111111111111,0.8350759580297383,0.9313967599559153,-0.23399713435817704,-0.05572058437709485,-0.06050348473196597,-1.6006890806333232,-0.06050348473196597,0.21164072189756797,0.0736563009381006,True,True,55.2566673790614,57.5,2.0,0.0765068310502147,0.3250135968154462,1.220549368021871e-39,False
UGC08699,variable_core,2,spiral_T1_9,8.31715210355987,0.970355237391105,0.999999999998705,-0.49999996404481717,-0.18617748049884614,-0.1914490722819064,-5.527974844028946,-0.3605849427685817,4.572232895914545,1.2949641359227826e-12,True,True,117.01295547337351,183.0,7.49,0.5911483845855746,0.44640673685585797,5.893063169345967,False
UGC08837,variable_core,10,irregular_T10_11,2.4418604651162794,8.86177385857067e-08,1.317418969101114e-07,0.9999897849521933,0.015126708638701155,0.015126708638701155,0.2568241812933829,0.05478502553193806,-0.1500081489576462,7590598.675988485,False,True,114560.78982900623,48.0,3.0,-5696255.322155268,0.3512098411783004,30.971124970700792,True
UGC09037,variable_core,6,spiral_T1_9,6.5327102803738315,0.850923957315419,0.9369561824047188,-0.2499775673064919,-0.010243412231720452,-0.022336802673005727,-0.33679523515252185,-0.035452130016054934,0.11013962712984356,0.0672857693659461,True,True,149.92634050948496,152.0,16.0,0.027098875581456548,0.29163593823600703,1.0962032928093697e-13,False
UGC09133,variable_core,2,spiral_T1_9,15.53945480631277,0.43547746292693457,0.8459812517430865,0.14405741382006454,0.06982278985935635,0.08008688854521606,6.068726909859593,0.03506520759327987,-0.09400219752114128,0.18205929261383558,False,True,251.8549079716409,229.0,4.12,-0.20956684024720543,0.4063615943257357,1.3110341950719726e-16,False
UGC11455,variable_core,6,spiral_T1_9,7.070826306913997,0.9645859443244922,0.9991516294761306,-0.4735291605725833,-0.13077115870928466,-0.13297079448011928,-5.736640360292254,-0.20917018705703494,0.880036305253321,0.0008490908675335973,True,True,210.42150364643695,266.0,8.82,0.3742267907057002,0.24758508118511713,1.2022176271748488e-14,False
UGC11557,variable_core,8,spiral_T1_9,3.8400000000000003,4.037975424805792e-06,1.3626239552857307e-05,0.9998231935479107,0.42930424757829444,0.4339525188865153,5.2851530658417385,0.6104765485848941,-0.6753261888728603,73386.81885647302,False,True,35164.67330883057,84.5,6.7,-173179.80584248184,0.29878356106426623,1000.0,True
UGC11820,variable_core,9,spiral_T1_9,7.605769230769231,0.9485522673481747,0.9844303535938244,-0.39518037030325526,-0.12361475460687077,-0.12361475460687077,-10.105365755007416,-0.15599741775682494,1.4510642345364946,0.015815894287834587,True,True,71.43270574509417,84.45,1.31,0.2845242910098522,0.5457564365285155,6.078093172395436e-13,False
UGC11914,variable_core,2,spiral_T1_9,4.028688524590164,0.9999999999996332,0.9999999999999998,-0.4999999999827365,-0.049543657493079804,-0.021784087455619574,-0.9268839363728548,-0.20911630811772255,12.558755020386817,2.220446049250313e-16,True,True,241.21952602409465,305.0,5.07,0.3745029859146587,0.9032877930654738,2.654597669065809,False
UGC12506,variable_core,6,spiral_T1_9,6.773712737127371,0.4409398227854413,0.6746490993520486,0.4695749279592931,0.07977201422756137,0.08024152911614682,1.3479047066153182,0.1111378222555335,-0.3948915453431201,0.48225203436931463,False,True,277.5044864501318,225.0,11.6,-0.5211602962953363,0.6431441375356746,2.704235622102226,False
UGC12632,variable_core,9,spiral_T1_9,4.404958677685951,0.961071561884697,0.9849235993784473,-0.41591096223425605,-0.07846155946226438,-0.07599530031049462,-1.9742551326213904,-0.08939502495607268,0.3314353417503658,0.015307177765937263,True,True,66.8810939251907,73.1,2.79,0.16291033128724192,0.30546417413688093,3.453737059807928e-17,False
UGC12732,variable_core,9,spiral_T1_9,7.777777777777778,0.9334462783147435,0.9813788763172323,-0.38264226556949943,-0.06215106975369608,-0.061509161000930096,-1.7771018610849063,-0.09235043949172754,0.5833129903280468,0.018974449249046677,True,True,89.25849418289785,98.0,3.18,0.17044160935043648,0.5161460195318293,7.812085567411007e-25,False
UGCA442,variable_core,9,spiral_T1_9,5.364406779661017,0.8174044609869809,0.8974157741736228,-0.17441116022837155,-0.07022045849748235,-0.07022045849748235,-3.9955861754923028,-0.07703573503482819,0.19878080800458697,0.11431070054550907,True,True,54.69277440554936,56.5,0.65,0.06294946442906571,0.11732354032508979,3.413135168174301e-15,False
UGCA444,variable_core,10,irregular_T10_11,3.1566265060240966,0.8436983825996242,0.9417841682607366,-0.2533675021722248,-0.17285275884939594,-0.18044853312163756,-1.2262896444729532,-0.25967831742231245,1.104638962139958,0.061814408970980006,True,True,29.001102030671895,38.3,7.78,0.42663463586673744,0.1880113102849212,1.988230773090967e-23,False
