galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json,guard_optimizer_success,guard_optimizer_message,guard_selected_start,guard_epsilon,guard_depth_factor,guard_depth_ratio,guard_admissible,guard_active,guard_refitted,original_depth_ratio,original_objective,objective_change
F571-8,nfw,all_0.10,False,13.0,13.0,0.0,5.0,16.112183150570885,1.239398703890068,24.763884689116562,40.87606783968745,30.889576928919478,403.5443053351915,0.030889576928926365,403.54578719490405,0.4991623606360249,0.7,0.001000000000000223,0.05330000000001188,84.99759574246693,-0.007281744252092162,0.0,-4.9763271028037375,-0.0004808515066132311,False,True,4.9763271028037375,True,2.4754421838055027e-05,8.0,7.0,1534.8691873969876,True,,,1.0,"[3.43041881078359, 6.000286284247673, -0.007281744252092162, -4.9763271028037375, -0.0004808515066132311]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.811941741372062e-06,True,False,False,1.811941741372062e-06,40.87606783968745,0.0
F571-V1,core,all_0.10,False,7.0,7.0,0.0,5.0,0.48942060226089723,0.06991722889441389,0.008037466819738975,0.4974580690806362,4.00519257657107,88.50696310544228,4.010538777404031,86.46310526776112,0.5047628211555241,0.7,1.0013348174228212,80.20691887556796,30.785085117471567,0.04117354654355522,0.0,0.01336485944599592,0.07850851174715669,False,False,0.07850851174715669,True,4.890240678479785e-06,8.0,8.0,1.2960188477961765e-12,True,,,1.0,"[1.3875916634020427, 4.483081228076381, 0.04117354654355522, 0.01336485944599592, 0.07850851174715669]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.343655526021783e-07,True,False,False,1.343655526021783e-07,0.4974580690806362,0.0
F571-V1,nfw,all_0.10,False,7.0,7.0,0.0,5.0,1.5532066704071141,0.2218866672010163,0.020298817527127058,1.5735054879342412,26.830795069999432,205.69160740844214,26.896328661632356,197.37749884680107,0.5002078631031692,0.7,1.0024424766937376,80.29564238316838,31.4034777355945,0.001805100786094882,0.0,0.02445529789604885,0.14034777355944983,False,False,0.14034777355944983,True,1.8862538594753384e-06,8.0,8.0,2.3401947046863825e-11,True,,,1.0,"[3.2895502976175277, 5.326377995673146, 0.001805100786094882, 0.02445529789604885, 0.14034777355944983]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.334648408454623e-07,True,False,False,4.334648408454623e-07,1.5735054879342412,0.0
F574-1,core,all_0.10,False,14.0,14.0,0.0,5.0,7.8183305105681296,0.558452179326295,1.382322792759339,9.200653303327469,2.8678051972261103,101.98752740004619,3.012164374435279,97.60605654929931,0.6092777975012025,0.7,1.050337860238485,101.67270487108534,71.26091364387386,0.8584534808945428,0.0,0.5033786023848489,0.6260913643873857,False,False,0.8584534808945428,True,0.00029649086439418904,8.0,7.0,73.91131657753033,True,,,1.0,"[1.0535469975665335, 4.62485052541571, 0.8584534808945428, 0.5033786023848489, 0.6260913643873857]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.7122998498192432e-07,True,False,False,1.7122998498192432e-07,9.200653303327469,0.0
F574-1,nfw,all_0.10,False,14.0,14.0,0.0,5.0,19.64423438493963,1.4031595989242593,0.04026178552502098,19.68449617046465,16.033412867870204,221.91256866323903,15.972045339441262,223.0861945296743,0.5219180666239143,0.7,0.9961725224108762,96.42950016937282,64.36121451640804,0.18632326240976552,0.0,-0.03827477589123805,-0.06387854835919603,False,False,0.18632326240976552,True,7.94621915201096e-05,8.0,8.0,3.9254643979802495e-10,True,,,1.0,"[2.7746748490053275, 5.402283469448692, 0.18632326240976552, -0.03827477589123805, -0.06387854835919603]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.537375624325063e-07,True,False,False,5.537375624325063e-07,19.68449617046465,0.0
F583-1,core,all_0.10,False,25.0,25.0,0.0,5.0,7.187495026402575,0.287499801056103,0.3685557444051317,7.556050770807707,3.2094802449873754,91.75042083309111,3.6427082137104754,90.92342654576389,0.5215695641015707,0.7,1.1349838402650159,40.17842794538156,64.04141475532549,0.18342236117138017,0.0,0.5399353610600633,0.20828295106509923,False,False,0.5399353610600633,True,2.8638657116454894e-05,8.0,8.0,7.026468296089661e-11,True,,,1.0,"[1.1661090065824633, 4.5190720736608485, 0.18342236117138017, 0.5399353610600633, 0.20828295106509923]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.4858599376025395e-07,True,False,False,1.4858599376025395e-07,7.556050770807707,0.0
F583-1,nfw,all_0.10,False,25.0,25.0,0.0,5.0,35.66819150698567,1.4267276602794268,0.14090296571379377,35.80909447269946,30.657704401804438,229.79071973704833,27.985107834667083,230.99476199113863,0.508873642360529,0.7,0.9128246351354327,32.31399208379432,62.41962575349691,0.07639952385522716,0.0,-0.34870145945826947,-0.11607484930061804,False,False,0.34870145945826947,True,0.00032227028333617,8.0,7.0,91.14235335895532,True,,,1.0,"[3.4228839979009833, 5.437168980513245, 0.07639952385522716, -0.34870145945826947, -0.11607484930061804]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.936942710287045e-07,True,False,False,5.936942710287045e-07,35.80909447269946,0.0
F583-4,core,all_0.10,False,12.0,12.0,0.0,5.0,7.185203969738764,0.5987669974782304,1.9519875959561592,9.137191565694923,2.6285216487539476,62.50799087731216,3.013148098425798,57.700906584492536,0.6183282187596303,0.7,1.1463280509232947,61.099285114211604,62.54782036137828,0.9224906259297412,0.0,0.7289051508608978,0.754782036137828,False,False,0.9224906259297412,True,0.0002856457111677949,8.0,7.0,20.391741047175575,True,,,1.0,"[0.9664215774062592, 4.1352944026067195, 0.9224906259297412, 0.7289051508608978, 0.754782036137828]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.983999634240874e-08,True,False,False,5.983999634240874e-08,9.137191565694923,0.0
F583-4,nfw,all_0.10,False,12.0,12.0,0.0,5.0,1.4920697008800428,0.12433914174000356,0.012521029733251721,1.5045907306132944,28.27116507377403,198.08795924447682,28.602031398912388,196.42328918679672,0.5075424685862853,0.7,1.0117033141108602,53.923786642108844,55.69959240708592,0.0650238333496852,0.0,0.05829781701951875,0.06995924070859258,False,False,0.06995924070859258,True,2.7490115981727983e-06,8.0,7.0,28.04433921791207,True,,,1.0,"[3.3418423832289146, 5.288711170658247, 0.0650238333496852, 0.05829781701951875, 0.06995924070859258]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.2928385224090013e-07,True,False,False,4.2928385224090013e-07,1.5045907306132944,0.0
IC2574,core,all_0.10,False,34.0,34.0,0.0,5.0,73.48042737774253,2.161189040521839,5.154093195558171,78.6345205733007,7.931794482196136,91.41229826360431,8.194548067790864,89.87525389896682,0.8089613973778198,0.7,1.0331266255302642,4.0395251058233335,79.2483622908687,2.0895779378330714,0.0,0.6476255291166662,0.6069088986955273,False,False,2.0895779378330714,True,0.0004879121389234454,8.0,8.0,3.0076705570536433e-09,True,,,2.0,"[2.0708793003617365, 4.5153800237148785, 2.0895779378330714, 0.6476255291166662, 0.6069088986955273]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.4517991753108965e-07,True,False,False,1.4517991753108965e-07,78.6345205733007,0.0
IC2574,nfw,all_0.10,False,34.0,34.0,0.0,5.0,905.1362543855015,26.621654540750043,46.91560311312664,952.0518574986281,4999.999954994716,1550.6523128944311,6534.526795138936,1498.5855114312667,0.267493561829745,0.7,1.3069053707913167,5.109999999794049,88.16273353895525,-2.7165667067209323,0.0,5.9999999989702415,1.8803905055650352,True,True,5.9999999989702415,True,0.002532442262221045,8.0,8.0,4.913832867714518e-06,True,,,2.0,"[8.51719318241518, 7.346430968410685, -2.7165667067209323, 5.9999999989702415, 1.8803905055650352]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.498743359930432e-05,True,False,False,2.498743359930432e-05,952.0518574986281,0.0
IC4202,core,all_0.10,False,32.0,32.0,0.0,6.0,321.58175988660224,10.04942999645632,57.55109643657711,379.13285632317934,2.406507963905205,189.16135145499712,1.9043108732001737,189.16135145499712,1.2978735636410115,0.1758320502056706,0.7913170875653028,79.44823559155641,89.99999999999993,4.142623820516157,-5.999999999999999,-2.09517644084436,-7.760600439800865e-14,False,True,5.999999999999999,True,0.018483589967937523,8.0,4.0,612.8630123478164,True,,,1.0,"[0.878176719086615, 5.242600362257433, 4.142623820516157, -5.999999999999999, -2.09517644084436, -7.760600439800865e-14]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,6.431186457095282e-07,True,False,False,6.431186457095282e-07,379.13285632317934,0.0
IC4202,nfw,all_0.10,False,32.0,32.0,0.0,6.0,526.43144528175,16.45098266505469,67.331500628159,593.762945909909,11.642837163529737,463.1709363161686,5.793186457341916,463.1709363161686,0.8741429049864672,0.1758320502056706,0.4975751507964581,49.9565451399644,89.99999999999753,2.426124326161896,-5.999999999999999,-5.044345486003561,-2.4706598281740768e-12,False,True,5.999999999999999,True,0.011343142833287946,8.0,8.0,4.1012640394910704e-08,True,,,1.0,"[2.4546911551741806, 6.1380961788587936, 2.426124326161896, -5.999999999999999, -5.044345486003561, -2.4706598281740768e-12]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.3869383044836545e-06,True,False,False,2.3869383044836545e-06,593.762945909909,0.0
KK98-251,core,all_0.10,False,15.0,15.0,0.0,5.0,2.9414272932657717,0.19609515288438478,0.019071715013665794,2.9604990082794376,1.5488145424654225,35.8943401587856,1.605335920710378,35.812549223142064,0.4944322092253036,0.7,1.0364933158201006,7.048154547576684,59.21847417327418,-0.048632497124190634,0.0,0.12164438606700231,0.043694834654836236,False,False,0.12164438606700231,True,3.1714313243028224e-05,8.0,7.0,22.293402464524718,True,,,1.0,"[0.437489827001145, 3.5805796273211263, -0.048632497124190634, 0.12164438606700231, 0.043694834654836236]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,2.3051370827288806e-08,True,False,False,2.3051370827288806e-08,2.9604990082794376,0.0
KK98-251,nfw,all_0.10,False,15.0,15.0,0.0,5.0,13.14659832354921,0.876439888236614,4.2831008066883856,17.429699130237594,4999.999999876769,1126.4883479183943,7820.743700659797,1080.8109584375916,0.5092122836514383,0.7,1.5641487401705096,10.636211433159465,63.302759745899905,0.07928867192520439,0.0,1.8804958005683656,0.8605519491799806,True,False,1.8804958005683656,True,3.5949452799139604e-05,8.0,8.0,1.3169909607313457e-10,True,,,1.0,"[8.517193191391591, 7.026860416204418, 0.07928867192520439, 1.8804958005683656, 0.8605519491799806]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.2997447530934956e-05,True,False,False,1.2997447530934956e-05,17.429699130237594,0.0
NGC0024,core,all_0.10,False,29.0,29.0,0.0,5.0,9.736793618782034,0.3357515040959322,32.90476718305608,42.64156080183811,6.075111921506405,117.34567247009174,6.413842070000797,114.41168573509813,1.7830141768706105,0.7,1.0557570219069148,7.707026259920478,67.19699505524427,5.521847919589093,0.0,1.1306284997791074,1.065665018414758,False,False,5.521847919589093,True,1.9863326490760442e-05,8.0,7.0,394.696106170748,True,,,2.0,"[1.8042004123501407, 4.765124044498109, 5.521847919589093, 1.1306284997791074, 1.065665018414758]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,2.352702716013275e-07,True,False,False,2.352702716013275e-07,42.64156080183811,0.0
NGC0024,nfw,all_0.10,False,29.0,29.0,0.0,5.0,22.17081589662033,0.7645108929869079,1.5724325489905253,23.743248445610856,4.791476961373791,211.88579800319675,4.841666886959717,210.7371258892472,0.6616880937197633,0.7,1.0104748339584078,7.376466287896377,64.6478413382886,1.216833157717932,0.0,0.21240635526771143,0.21594711276286663,False,False,1.216833157717932,True,0.00028842177911498685,8.0,8.0,6.273381814025925e-10,True,,,2.0,"[1.5668387065617555, 5.35604744086298, 1.216833157717932, 0.21240635526771143, 0.21594711276286663]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.941294056350028e-07,True,False,False,4.941294056350028e-07,23.743248445610856,0.0
NGC0055,core,all_0.10,False,21.0,21.0,0.0,5.0,2.3356993960054657,0.11122378076216503,0.025976520403396278,2.361675916408862,4.1111706312016425,85.43687576386358,4.103201647971742,85.45476141482827,0.4823730209288264,0.7,0.9980616267373045,2.1059100324157125,76.94815858102982,-0.15586994568336973,0.0,-0.03718152349352348,-0.017280472990060476,False,False,0.15586994568336973,True,3.8820689407517e-06,8.0,7.0,342.4895801223981,True,,,2.0,"[1.413707813063061, 4.4477778081091355, -0.15586994568336973, -0.03718152349352348, -0.017280472990060476]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.3124985031371726e-07,True,False,False,1.3124985031371726e-07,2.361675916408862,0.0
NGC0055,nfw,all_0.10,False,21.0,21.0,0.0,5.0,45.4366325197149,2.163649167605471,4.164929258513809,49.60156177822871,101.92505045987728,347.8854110629476,104.25594055586777,347.07235479334196,0.31669925168668467,0.7,1.0228686675696868,2.158252888572039,77.59476036173149,-1.9832296713628095,0.0,0.43866262338217343,0.19825345391049726,False,False,1.9832296713628095,True,0.0006957955609026134,8.0,8.0,1.041998842765679e-08,True,,,2.0,"[4.624237743773895, 5.851873146995639, -1.9832296713628095, 0.43866262338217343, 0.19825345391049726]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,1.3402895728634184e-06,True,False,False,1.3402895728634184e-06,49.60156177822871,0.0
NGC0100,core,all_0.10,False,21.0,21.0,0.0,5.0,2.834586309518104,0.13498030045324305,0.4228429082559664,3.25742921777407,3.2020527351322197,90.22732242377646,3.6760634164543955,90.22729085326175,0.5512139671884616,0.7,1.1480333775023237,15.49845059628137,89.00114919704373,0.423502092733192,0.0,0.4934445916744127,0.0011491970437357368,False,False,0.4934445916744127,True,5.711620780380263e-05,8.0,6.0,174.94118937206537,True,,,1.0,"[1.1637920838743248, 4.502332290555308, 0.423502092733192, 0.4934445916744127, 0.0011491970437357368]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.4631947016424748e-07,True,False,False,1.4631947016424748e-07,3.25742921777407,0.0
NGC0100,nfw,all_0.10,False,21.0,21.0,0.0,5.0,14.189635015515464,0.6756969055007364,0.05806653818523841,14.247701553700702,4999.999999999995,2798.366488717423,5343.988671751752,2798.366064411286,0.4915526256594612,0.7,1.0687977343503514,14.428769413729745,89.00049783343056,-0.07399984080303704,0.0,0.22932578116783772,0.0004978334305619842,True,False,0.22932578116783772,True,3.895112043880779e-06,8.0,7.0,163.95091701377382,True,,,1.0,"[8.517193191416236, 7.936791129034481, -0.07399984080303704, 0.22932578116783772, 0.0004978334305619842]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,8.712998618216384e-05,True,False,False,8.712998618216384e-05,14.247701553700702,0.0
NGC0247,core,all_0.10,False,26.0,26.0,0.0,5.0,43.56880584608017,1.675723301772314,41.98271267280471,85.55151851888488,1503.1083906285282,9999.999999899183,1671.3165764189337,9852.45100113423,1.9905358527674861,0.7,1.111906890307537,4.1140554941378875,77.33206439201432,5.999999999999999,0.0,2.179239442830985,1.1106881306714376,True,True,5.999999999999999,True,8.154359446293942e-06,8.0,6.0,26.592987595445322,True,,,2.0,"[7.315290503339373, 9.210340371966101, 5.999999999999999, 2.179239442830985, 1.1106881306714376]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,0.0017446762622119012,True,False,False,0.0017446762622119012,85.55151851888488,0.0
NGC0247,nfw,all_0.10,False,26.0,26.0,0.0,5.0,42.385465857963105,1.6302102253062734,1.0250158756476209,43.41048173361072,22.964883945784273,223.96128634125333,23.19178758947443,223.5920055531989,0.6276892937977011,0.7,1.0098804611521588,3.7365577062629876,74.33339424827429,0.9877471682029375,0.0,0.19240898033151127,0.1111314160914318,False,False,0.9877471682029375,True,0.00027612388442530174,8.0,8.0,4.72503813853109e-10,True,,,2.0,"[3.1339662642393735, 5.411473208084725, 0.9877471682029375, 0.19240898033151127, 0.1111314160914318]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,5.56251425639254e-07,True,False,False,5.56251425639254e-07,43.41048173361072,0.0
