analysis,split,left_model,right_model,galaxy,n_points,left_loss,right_loss,delta_left_minus_right,outcome
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC2955,5,0.2202501074736927,5.750786497668459,-5.530536390194766,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC2976,6,0.3692275270250182,0.4412693709756179,-0.0720418439505997,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC2998,3,3.5053535010761223,12.505503971775758,-9.000150470699635,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3109,5,1.13832930837197,1.371293085970453,-0.23296377759848297,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3198,9,55.19569475461552,60.47409418264048,-5.278399428024954,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3521,9,2.131455360797629,2.131940590534797,-0.0004852297371678027,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3726,3,2.974859061515565,2.7659133290840345,0.20894573243153047,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3741,5,8.009854465691552,8.76149857006882,-0.7516441043772684,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3769,3,13.269515107787395,13.354735347981595,-0.08522024019420016,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3877,3,4.152871156149167,3.795552393197593,0.3573187629515737,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3893,2,0.6275173990846887,0.7104131573804631,-0.08289575829577434,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3917,4,4.194556223467277,4.8862229334926734,-0.6916667100253964,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3953,2,3.3049343099957484,3.4840977833104807,-0.17916347331473226,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3972,2,7.723129266523924,8.284912513277572,-0.5617832467536479,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC3992,2,0.1861634175697673,0.2009473186645019,-0.014783901094734625,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4010,3,20.22127351663096,22.9512391143577,-2.7299655977267427,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4013,8,0.7602545858079981,0.7885942842843834,-0.02833969847638529,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4088,3,1.0506610939426364,1.0970855305661036,-0.04642443662346718,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4100,5,0.5108872995935358,0.5461120358546022,-0.03522473626106637,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4157,4,0.0979369025810596,0.115095811773817,-0.017158909192757407,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4183,5,6.722086244914024,6.964780953985016,-0.24269470907099144,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4217,4,0.306658046171271,0.4211093155995329,-0.11445126942826189,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC4559,7,0.0462568693076991,0.5205216752937702,-0.4742648059860711,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5005,4,0.3790383037989018,0.421412419162985,-0.0423741153640832,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5033,5,8.504506612271001,9.551767377060273,-1.0472607647892715,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5055,6,386.9058409377385,427.941789824476,-41.035948886737515,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5371,4,73.75420385941202,73.74324555070466,0.01095830870735881,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5585,5,5.069471858772711,0.1011976334506556,4.968274225322055,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5907,4,2.052628680476112,2.251394922322018,-0.1987662418459064,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC5985,7,53.01697494394721,56.72713623035387,-3.7101612864066595,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC6015,9,77.67336845095151,77.6537115165844,0.019656934367120016,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC6195,5,46.62538537238775,47.32973626007623,-0.7043508876884843,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC6503,7,16.70345935944984,18.34364573772677,-1.6401863782769297,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC6674,3,1.4504771858380203,1.4374328971502364,0.013044288687783956,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC6946,12,0.0464161448003552,0.0510237131455014,-0.004607568345146203,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC7331,8,8.148599381521526,8.728524146626436,-0.5799247651049093,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC7793,10,22.87930978527477,22.87724784991917,0.0020619353556021736,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,NGC7814,4,16.22593960268938,17.404803410090743,-1.1788638074013633,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC00128,5,8.812221093843474,7.220291818200653,1.5919292756428218,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC00191,2,295.104098008747,304.5589278904799,-9.454829881732906,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC00731,3,4.039008425760134,4.16993779191318,-0.13092936615304662,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC01281,5,28.016572097645632,28.01650125940722,7.083823841114167e-05,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC02259,2,22.69878951437772,23.023419004435603,-0.3246294900578839,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC02487,4,24.074736609740874,25.393861359280017,-1.3191247495391423,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC02885,4,2.8312357426870465,2.871910582373861,-0.0406748396868144,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC02916,9,0.3116814634345248,0.3117220111204028,-4.054768587802293e-05,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC02953,23,104.958707057571,43.06320268317816,61.89550437439284,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC03205,10,180.8992448972649,180.8016637962575,0.09758110100742101,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC03546,6,3.0123822324099767,3.586326229576445,-0.5739439971664684,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC03580,10,171.89530055776115,181.9779135763765,-10.082613018615348,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC04278,5,3.237812493132805,3.2411323422480605,-0.003319849115255291,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC04325,2,9.37494470040974,10.473932676376332,-1.0989879759665921,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC04483,2,2.489369903444384,2.327837298511382,0.16153260493300214,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC04499,2,2.113176843354919,2.460229605018374,-0.3470527616634551,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05005,3,0.3488558751165913,0.4459369726690556,-0.0970810975524643,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05253,15,81.16727717937192,86.12513356345269,-4.95785638408077,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05716,3,2.7989077810774323,3.174546953057773,-0.3756391719803407,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05721,5,5.813762660062649,6.202289062237645,-0.3885264021749961,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05750,3,1.0024027492693977,0.1629866855337256,0.839416063735672,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05764,2,0.280907676026121,0.2127125547005194,0.0681951213256016,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05829,3,2.858466642899146,3.023440441644592,-0.16497379874544604,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05918,2,1.8782099277316409,2.076488576643708,-0.19827864891206692,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC05986,3,0.0766130309846121,0.181224717078359,-0.1046116860937469,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06399,2,0.7945806290427029,0.99814389354453,-0.20356326450182716,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06446,4,2.013217906541146,2.067689149724701,-0.05447124318355501,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06614,3,0.7831514623158552,0.9937057734678412,-0.21055431115198597,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06667,2,2.2744868019348856,2.855565566419436,-0.5810787644845505,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06786,9,112.47673873525056,16.138271742796448,96.33846699245412,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06787,15,637.2063963115386,600.0160113643979,37.19038494714073,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06818,2,4.04662740197605,4.046265764644621,0.00036163733142835497,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06917,3,3.841817106404408,4.2979884651206,-0.45617135871619174,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06930,2,3.0263133603801453,3.2089895978562737,-0.18267623747612838,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC06983,4,0.750477021126037,0.7943919974990515,-0.04391497637301456,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07089,3,0.6138969924572892,0.6821756455149622,-0.068278653057673,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07125,3,1.3300260197096905,1.4754578326372156,-0.14543181292752516,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07151,3,7.109146410944002,7.782178180770379,-0.6730317698263768,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07323,2,0.0856166998593125,0.0750075326231621,0.010609167236150407,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07399,2,10.508819969284788,10.84081663551502,-0.33199666623023205,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07524,7,1.2228178052309813,1.4496854112301072,-0.22686760599912592,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07577,2,1.7130748614170304,1.7167174715207578,-0.0036426101037274616,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC07603,3,3.271328376098553,3.890046802356268,-0.6187184262577148,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC08286,4,34.985555305747354,37.53690309677445,-2.551347791027098,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC08490,6,1.4629310550728032,1.6008953636802274,-0.13796430860742426,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC08550,3,2.4075080050438395,1.830645008575932,0.5768629964679075,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC08699,9,52.39327696348497,35.39307681357387,17.0002001499111,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC08837,2,0.4500319302285305,0.4500131839680864,1.874626044406913e-05,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC09037,5,0.1351064756014484,0.1606531989830892,-0.025546723381640796,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC09133,14,98.08086748251525,99.67827328561012,-1.5974058030948726,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC11455,8,37.86269751462456,41.059539545090594,-3.196842030466037,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC11557,3,31.755816207952623,31.74861686319464,0.007199344757982118,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC11820,2,102.1208064720412,105.41688155058952,-3.296075078548327,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC11914,13,60.407341791884406,60.40114457488336,0.006197217001044919,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC12506,7,2.2346993243369693,2.9777973653875605,-0.7430980410505912,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC12632,3,4.100147548835687,4.477864465216986,-0.37771691638129923,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGC12732,4,3.919179318280041,3.758307270230232,0.16087204804980937,right_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGCA442,2,23.257931076742725,29.69580537422848,-6.437874297485756,left_win
guard_0.001_wide_eta,holdout,variable_core,fixed_core,UGCA444,8,1.371653882641546,1.4317258603109215,-0.06007197766937544,left_win
guard_0.001_wide_eta,full,variable_core,nfw,CamB,9,1.325285334850178,3.787657557549805,-2.462372222699627,left_win
guard_0.001_wide_eta,full,variable_core,nfw,D512-2,4,0.0364316737924705,0.1541079410959749,-0.11767626730350439,left_win
guard_0.001_wide_eta,full,variable_core,nfw,D564-8,6,0.027669352218623,0.59366125313183,-0.5659919009132071,left_win
guard_0.001_wide_eta,full,variable_core,nfw,D631-7,16,0.3562370645205978,4.037621467988106,-3.681384403467508,left_win
guard_0.001_wide_eta,full,variable_core,nfw,DDO064,14,0.2381787559674501,0.4287111783261204,-0.19053242235867027,left_win
guard_0.001_wide_eta,full,variable_core,nfw,DDO154,12,0.9989384065335992,7.958080488138369,-6.959142081604769,left_win
guard_0.001_wide_eta,full,variable_core,nfw,DDO161,31,0.199123959638575,0.8584096115787216,-0.6592856519401467,left_win
guard_0.001_wide_eta,full,variable_core,nfw,DDO168,10,1.4617635733687602,7.127627016952111,-5.665863443583351,left_win
guard_0.001_wide_eta,full,variable_core,nfw,DDO170,8,4.393308116262803,1.6198074186051372,2.773500697657666,right_win
guard_0.001_wide_eta,full,variable_core,nfw,ESO079-G014,15,0.7707052915581358,3.111430828341749,-2.340725536783613,left_win
guard_0.001_wide_eta,full,variable_core,nfw,ESO116-G012,15,0.542710042835711,2.013342298167816,-1.470632255332105,left_win
guard_0.001_wide_eta,full,variable_core,nfw,ESO444-G084,7,1.642406774894185,0.4266159905650939,1.2157907843290912,right_win
guard_0.001_wide_eta,full,variable_core,nfw,ESO563-G021,30,8.692677301417946,15.83581785970084,-7.143140558282894,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F565-V2,7,0.0369614948348508,0.2670673216565914,-0.23010582682174063,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F568-3,18,0.7762841080187914,2.733011955572388,-1.9567278475535967,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F568-V1,15,0.3406383745222999,0.1877726053400112,0.1528657691822887,right_win
guard_0.001_wide_eta,full,variable_core,nfw,F571-8,13,0.4708653508956383,1.239398703890068,-0.7685333529944297,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F571-V1,7,0.0581094022768783,0.2218866672010163,-0.163777264924138,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F574-1,14,0.4948352102876795,1.4031595989242591,-0.9083243886365796,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F583-1,25,0.2530562293491039,1.4267276602794268,-1.173671430930323,left_win
guard_0.001_wide_eta,full,variable_core,nfw,F583-4,12,0.6068952310300952,0.1243391417400035,0.48255608929009175,right_win
guard_0.001_wide_eta,full,variable_core,nfw,IC2574,34,2.1592795968688585,26.621654540750043,-24.462374943881183,left_win
guard_0.001_wide_eta,full,variable_core,nfw,IC4202,32,8.964126986804997,16.45098266505469,-7.486855678249691,left_win
guard_0.001_wide_eta,full,variable_core,nfw,KK98-251,15,0.1682532088236016,0.876439888236614,-0.7081866794130124,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0024,29,0.3362916718584987,0.7645108929869079,-0.4282192211284092,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0055,21,0.1093257753549194,2.163649167605471,-2.0543233922505517,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0100,21,0.1273738740915597,0.6756969055007364,-0.5483230314091767,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0247,26,1.6757236664937845,1.6302102253062734,0.045513441187511106,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0289,28,1.764850509188198,1.6035127468641668,0.1613377623240313,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0300,25,0.5554916303217149,0.5938734717315944,-0.03838184140987955,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0801,13,4.527446559700191,4.163866685664376,0.3635798740358158,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC0891,18,0.8722195953952054,2.2776980890878264,-1.405478493692621,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC1003,36,3.1290445687977444,2.132298459696261,0.9967461091014833,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC1090,24,2.516176862304322,2.1570445735633625,0.35913228874095937,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2403,73,20.12084726079956,8.354357437426831,11.76648982337273,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2683,11,0.9370357007294076,0.6822795805724112,0.25475612015699634,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2841,50,2.557056537629048,1.2994137872124072,1.257642750416641,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2903,34,9.497270739201468,5.409915811597778,4.08735492760369,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2915,30,0.8673643429658786,0.8082145375321906,0.059149805433687974,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2955,24,1.9879269522133705,3.0159945444847884,-1.028067592271418,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2976,27,0.2602894212796469,0.6736357349605184,-0.41334631368087155,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC2998,13,1.7046445086838122,1.8772551772432997,-0.17261066855948748,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3109,25,0.3294630633551425,7.647719100288907,-7.318256036933764,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3198,43,3.386620927648971,1.2906495985800623,2.0959713290689086,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3521,41,0.147238103671337,0.2165154350619966,-0.06927733139065961,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3726,12,1.485907775368296,1.5695611529947866,-0.0836533776264905,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3741,21,1.0560692856536205,0.3109707846567654,0.745098500996855,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3769,12,1.3993756617102615,0.5457500080890101,0.8536256536212514,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3877,13,1.5659237006061093,3.638850691513969,-2.0729269909078596,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3893,10,0.432894113529235,0.5029342214847607,-0.07004010795552573,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3917,17,1.2846230093320543,2.330943504918004,-1.0463204955859495,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3949,7,0.2287017548044451,0.2131418554638249,0.015559899340620215,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3953,8,0.4973567430399397,0.1906698073401408,0.3066869356997989,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3972,10,1.2822731320794092,0.898615008423473,0.3836581236559362,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC3992,9,0.7253455877466352,0.320920160216569,0.40442542753006616,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4010,12,0.6223700770310905,1.8029603324827137,-1.1805902554516232,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4013,36,0.7137664140344463,0.6686473847713527,0.045119029263093635,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4051,7,0.1937896613180171,0.4919142320575983,-0.2981245707395812,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4068,6,0.1337601795723098,1.177364656920031,-1.043604477347721,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4085,7,1.1675565277425084,2.791962725100126,-1.6244061973576176,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4088,12,0.3756983107983007,0.337436554664704,0.03826175613359667,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4100,24,1.2537149133282373,0.7861489524349001,0.46756596089333713,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4138,7,0.2951729597193085,0.6409581776566382,-0.3457852179373297,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4157,17,0.2934254017262696,0.3160723538827822,-0.022646952156512634,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4183,23,0.2797288043890454,0.153556926054702,0.1261718783343434,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4217,19,0.9328700986122432,2.4834298605969463,-1.5505597619847031,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC4559,32,0.0521405765487984,0.2036432341705398,-0.15150265762174142,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5005,18,0.0772516021065263,0.0677057054273165,0.009545896679209798,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5033,22,2.828234462359554,2.554350423356449,0.273884039003105,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5055,28,7.619477095795525,2.1217004145842604,5.497776681211265,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5371,19,6.760773684167937,3.726771504233169,3.034002179934768,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5585,24,3.173015627940655,5.261978186030221,-2.0889625580895657,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5907,19,4.456344031994566,3.8578737938859535,0.5984702381086122,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC5985,33,5.543323650765439,1.5678529137674455,3.9754707369979934,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6015,44,7.625418079087271,7.768129631040983,-0.14271155195371232,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6195,23,1.2744207638698763,1.5389621069263997,-0.2645413430565233,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6503,31,6.710972264030168,1.2991748792335334,5.411797384796635,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6674,15,0.8745985690797767,1.1497243607471423,-0.2751257916673656,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6789,4,0.1502138353232025,1.014475675545254,-0.8642618402220514,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC6946,58,1.3974339060516383,1.507836571890007,-0.11040266583836877,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC7331,36,1.807264748851104,0.6722898679791933,1.1349748808719107,right_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC7793,46,0.4995667802815063,0.8048866522638705,-0.30531987198236415,left_win
guard_0.001_wide_eta,full,variable_core,nfw,NGC7814,18,1.290482436730885,0.3682095891699024,0.9222728475609825,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC00128,22,5.226642842829423,2.759628874324082,2.467013968505341,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC00191,9,2.3907344213151966,2.6402445539203274,-0.24951013260513077,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC00634,4,0.4707344304869676,1.3818225956966064,-0.9110881652096388,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC00731,12,1.652458205709889,0.2662791972777042,1.386179008432185,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC00891,5,0.3060318035505286,1.7973774729277694,-1.4913456693772407,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC01281,25,5.988680204337348,0.8484815854889992,5.140198618848349,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC02259,8,2.173570448072001,0.523640016477732,1.649930431594269,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC02487,17,4.127854785043986,3.3928268955564738,0.7350278894875126,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC02885,19,0.9181945284150432,0.6774128244883437,0.2407817039266995,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC02916,43,1.905762711281696,2.040689948456351,-0.13492723717465527,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC02953,115,8.265732555824266,5.344053714372191,2.921678841452075,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC03205,48,3.490750174475852,2.678675229126429,0.8120749453494227,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC03546,30,0.7559948001430522,0.7639209479173026,-0.00792614777425038,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC03580,47,3.9362555383147786,2.0289588373015186,1.90729670101326,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC04278,25,0.4216200004598427,1.060391861853755,-0.6387718613939122,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC04325,8,1.3378783990334282,1.997509807134363,-0.6596314081009349,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC04483,8,0.2335199834873146,0.4435875246087537,-0.21006754112143913,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC04499,9,0.4894182392781172,0.7941083515669866,-0.3046901122888694,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05005,11,0.027986267639232,0.1774187464709109,-0.1494324788316789,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05253,73,0.8597610728860252,2.21640804071686,-1.3566469678308348,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05414,6,0.125204708533425,0.639258947662937,-0.514054239129512,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05716,12,0.9052176271239856,1.447195664413002,-0.5419780372890164,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05721,23,0.6475400232690742,0.8534896345201378,-0.2059496112510636,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05750,11,0.040082938347728,0.7895025641144017,-0.7494196257666736,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05764,10,3.144957354124944,5.286349403327511,-2.1413920492025675,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05829,11,0.3232832014810927,0.0689815821969133,0.2543016192841794,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05918,8,0.2711920427706978,0.109698220163279,0.1614938226074188,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC05986,15,0.0987381530045773,3.908249181066289,-3.8095110280617117,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06399,9,0.1030537434779395,0.505558937960936,-0.4025051944829965,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06446,17,0.9082821854119212,0.1888157012820317,0.7194664841298894,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06614,13,0.0990267358630165,0.144625537030429,-0.045598801167412495,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06667,9,0.4992046376325431,1.0122663329495012,-0.5130616953169581,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06786,45,2.417354108373388,0.5982132277168115,1.8191408806565765,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06787,71,16.58202641422544,16.2151002783734,0.36692613585204015,right_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06818,8,0.7309960561485309,2.1637784652479573,-1.4327824090994263,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06917,11,0.4595689799996654,0.6339664824389966,-0.17439750243933116,left_win
guard_0.001_wide_eta,full,variable_core,nfw,UGC06923,6,0.1391209936116726,0.6115239432709484,-0.47240294965927576,left_win
