x,f,f_prime,phi,phi_prime,radial_mass_integral
22.49375,1.257982956844746e-10,-1.436652177017949e-10,-0.0916804649221165,0.004075819501947436,2.062237457838985
22.495,1.256188420339336e-10,-1.434605262705456e-10,-0.0916753704308413,0.004075366545038458,2.062237457838985
22.49625,1.25439644083394e-10,-1.432561261147175e-10,-0.09167027650571577,0.004074913663632948,2.062237457838985
22.4975,1.252607014708206e-10,-1.430520168224951e-10,-0.09166518314664562,0.00407446085771414,2.062237457838985
22.49875,1.250820138341779e-10,-1.428481979820621e-10,-0.09166009035353655,0.004074008127265268,2.062237457838985
22.5,1.249035808114315e-10,-1.426446691816041e-10,-0.09165499812629424,0.004073555472269571,2.062237457838985
22.50125,1.247254020405458e-10,-1.424414300093049e-10,-0.09164990646482445,0.004073102892710287,2.062237457838985
22.5025,1.24547477159485e-10,-1.422384800533483e-10,-0.09164481536903281,0.004072650388570648,2.062237457838985
22.50375,1.243698058062151e-10,-1.420358189019198e-10,-0.0916397248388251,0.004072197959833896,2.062237457838985
22.505,1.241923876187002e-10,-1.418334461432033e-10,-0.09163463487410697,0.004071745606483262,2.062237457838985
22.50625,1.240152222349048e-10,-1.416313613653825e-10,-0.09162954547478415,0.004071293328501985,2.062237457838985
22.5075,1.238383092927944e-10,-1.41429564156643e-10,-0.09162445664076235,0.004070841125873301,2.062237457838985
22.50875,1.236616484303337e-10,-1.412280541051687e-10,-0.09161936837194727,0.004070388998580447,2.062237457838985
22.51,1.234852392854866e-10,-1.410268307991432e-10,-0.09161428066824459,0.004069936946606656,2.062237457838985
22.51125,1.233090814962192e-10,-1.408258938267522e-10,-0.09160919352956004,0.004069484969935169,2.062237457838985
22.5125,1.231331747004957e-10,-1.406252427761794e-10,-0.09160410695579933,0.004069033068549221,2.062237457838985
22.51375,1.229575185362804e-10,-1.404248772356088e-10,-0.09159902094686814,0.004068581242432046,2.062237457838985
22.515,1.22782112641539e-10,-1.402247967932256e-10,-0.09159393550267218,0.004068129491566883,2.062237457838985
22.51625,1.226069566542359e-10,-1.400250010372139e-10,-0.09158885062311718,0.004067677815936968,2.062237457838985
22.5175,1.224320502123355e-10,-1.398254895557575e-10,-0.0915837663081088,0.004067226215525535,2.062237457838985
22.51875,1.222573929538034e-10,-1.396262619370418e-10,-0.0915786825575528,0.004066774690315822,2.062237457838985
22.52,1.220829845166041e-10,-1.394273177692506e-10,-0.09157359937135484,0.004066323240291068,2.062237457838985
22.52125,1.219088245423612e-10,-1.392286566447254e-10,-0.09156851674942075,0.00406587186543453,2.062237457838985
22.5225,1.217349126834362e-10,-1.390302781680025e-10,-0.09156343469165683,0.004065420565729575,2.062237457838985
22.52375,1.215612485938973e-10,-1.388321819455563e-10,-0.0915583531979694,0.004064969341159586,2.062237457838985
22.525,1.213878319278129e-10,-1.386343675838609e-10,-0.09155327226826487,0.004064518191707944,2.062237457838985
22.52625,1.212146623392529e-10,-1.38436834689392e-10,-0.09154819190244962,0.00406406711735804,2.062237457838985
22.5275,1.210417394822856e-10,-1.382395828686239e-10,-0.09154311210043001,0.004063616118093253,2.062237457838985
22.52875,1.208690630109799e-10,-1.380426117280312e-10,-0.09153803286211239,0.004063165193896971,2.062237457838985
22.53,1.20696632579404e-10,-1.378459208740882e-10,-0.09153295418740315,0.004062714344752576,2.062237457838985
22.53125,1.205244478416279e-10,-1.376495099132707e-10,-0.09152787607620866,0.004062263570643454,2.062237457838985
22.5325,1.203525084517199e-10,-1.374533784520527e-10,-0.09152279852843531,0.004061812871552991,2.062237457838985
22.53375,1.201808140637483e-10,-1.372575260969085e-10,-0.09151772154398942,0.004061362247464569,2.062237457838985
22.535,1.20009364331783e-10,-1.370619524543139e-10,-0.09151264512277743,0.004060911698361573,2.062237457838985
22.53625,1.198381589098923e-10,-1.36866657130743e-10,-0.09150756926470568,0.004060461224227389,2.062237457838985
22.5375,1.196671974521446e-10,-1.366716397326701e-10,-0.09150249396968051,0.0040600108250454,2.062237457838985
22.53875,1.194964796126098e-10,-1.364768998665709e-10,-0.09149741923760835,0.004059560500798991,2.062237457838985
22.54,1.19326005045356e-10,-1.362824371389196e-10,-0.09149234506839554,0.004059110251471549,2.062237457838985
22.54125,1.191557734044519e-10,-1.360882511561904e-10,-0.09148727146194846,0.004058660077046454,2.062237457838985
22.5425,1.189857843439671e-10,-1.35894341524859e-10,-0.09148219841817348,0.004058209977507094,2.062237457838985
22.54375,1.1881603751797e-10,-1.357007078513997e-10,-0.09147712593697699,0.004057759952836853,2.062237457838985
22.545,1.18646532580529e-10,-1.355073497422866e-10,-0.0914720540182653,0.004057310003019113,2.062237457838985
22.54625,1.184772691857138e-10,-1.353142668039956e-10,-0.09146698266194488,0.004056860128037264,2.062237457838985
22.5475,1.183082469875929e-10,-1.351214586430007e-10,-0.09146191186792201,0.004056410327874686,2.062237457838985
22.54875,1.181394656402347e-10,-1.349289248657762e-10,-0.09145684163610311,0.004055960602514764,2.062237457838985
22.55,1.179709247977089e-10,-1.347366650787978e-10,-0.09145177196639455,0.004055510951940885,2.062237457838985
22.55125,1.178026241140838e-10,-1.345446788885398e-10,-0.0914467028587027,0.004055061376136431,2.062237457838985
22.5525,1.176345632434279e-10,-1.343529659014763e-10,-0.09144163431293388,0.004054611875084786,2.062237457838985
22.55375,1.17466741839811e-10,-1.34161525724083e-10,-0.09143656632899455,0.004054162448769339,2.062237457838985
22.555,1.172991595573014e-10,-1.339703579628344e-10,-0.09143149890679104,0.004053713097173471,2.062237457838985
