x,f,f_prime,phi,phi_prime,radial_mass_integral
11.07625,4.339803422889171e-05,-5.097755860726459e-05,-0.2395838044254528,0.02163040697328465,2.653690012006229
11.0775,4.333435870026957e-05,-5.090331455222676e-05,-0.2395567694677687,0.02162552564263726,2.653690012294664
11.07875,4.327077590828197e-05,-5.082917767477102e-05,-0.2395297406107083,0.0216206459641482,2.653690012582317
11.08,4.320728571779809e-05,-5.075514782040639e-05,-0.2395027178522008,0.02161576793706923,2.653690012869192
11.08125,4.314388799424251e-05,-5.06812248352689e-05,-0.2394757011901779,0.02161089156065328,2.65369001315529
11.0825,4.308058260507665e-05,-5.060740856779286e-05,-0.2394486906225814,0.02160601683415775,2.653690013440614
11.08375,4.301736941822488e-05,-5.053369886693475e-05,-0.2394216861473554,0.02160114375684109,2.653690013725165
11.085,4.295424830161182e-05,-5.046009558165133e-05,-0.2393946877624438,0.02159627232796182,2.653690014008945
11.08625,4.289121912316215e-05,-5.038659856089939e-05,-0.2393676954657908,0.02159140254677841,2.653690014291957
11.0875,4.282828175080023e-05,-5.031320765363539e-05,-0.2393407092553405,0.02158653441254933,2.653690014574203
11.08875,4.276543605245069e-05,-5.023992270881612e-05,-0.239313729129037,0.02158166792453307,2.653690014855685
11.09,4.270268189603817e-05,-5.016674357539834e-05,-0.2392867550848245,0.02157680308198811,2.653690015136404
11.09125,4.264001914948706e-05,-5.009367010233852e-05,-0.2392597871206468,0.02157193988417292,2.653690015416363
11.0925,4.257744768072209e-05,-5.002070213859356e-05,-0.2392328252344482,0.021567078330346,2.653690015695565
11.09375,4.251496735766762e-05,-4.99478395331199e-05,-0.2392058694241727,0.02156221841976582,2.653690015974009
11.095,4.245257804824831e-05,-4.987508213487433e-05,-0.2391789196877644,0.02155736015169085,2.6536900162517
11.09625,4.239027962038878e-05,-4.980242979281363e-05,-0.2391519760231675,0.02155250352537959,2.653690016528639
11.0975,4.232807194201342e-05,-4.972988235589427e-05,-0.2391250384283259,0.02154764854009051,2.653690016804828
11.09875,4.226595488104687e-05,-4.965743967307302e-05,-0.2390981069011839,0.0215427951950821,2.653690017080269
11.1,4.220392830541376e-05,-4.958510159330665e-05,-0.2390711814396854,0.02153794348961283,2.653690017354964
11.10125,4.214199208358126e-05,-4.95128679661646e-05,-0.2390442620417771,0.02153309342294233,2.653690017628915
11.1025,4.208014608600818e-05,-4.944073864346439e-05,-0.2390173487054155,0.02152824499433467,2.653690017902124
11.10375,4.201839018360614e-05,-4.936871347753459e-05,-0.2389904414285594,0.02152339820305497,2.653690018174593
11.105,4.195672424728658e-05,-4.929679232070342e-05,-0.2389635402091677,0.02151855304836837,2.653690018446324
11.10625,4.189514814796112e-05,-4.922497502529941e-05,-0.2389366450451993,0.02151370952953999,2.653690018717319
11.1075,4.183366175654146e-05,-4.915326144365111e-05,-0.238909755934613,0.02150886764583498,2.653690018987581
11.10875,4.177226494393897e-05,-4.908165142808674e-05,-0.2388828728753676,0.02150402739651844,2.653690019257109
11.11,4.17109575810654e-05,-4.901014483093492e-05,-0.238855995865422,0.02149918878085553,2.653690019525908
11.11125,4.164973953883218e-05,-4.893874150452392e-05,-0.2388291249027351,0.02149435179811136,2.653690019793979
11.1125,4.158861068815094e-05,-4.886744130118224e-05,-0.2388022599852656,0.02148951644755107,2.653690020061324
11.11375,4.152757089993335e-05,-4.879624407323844e-05,-0.2387754011109726,0.02148468272843979,2.653690020327944
11.115,4.146662004509081e-05,-4.872514967302073e-05,-0.2387485482778147,0.02147985064004265,2.653690020593843
11.11625,4.140575799453499e-05,-4.865415795285765e-05,-0.2387217014837509,0.02147502018162477,2.653690020859021
11.1175,4.134498461917753e-05,-4.858326876507774e-05,-0.23869486072674,0.0214701913524513,2.65369002112348
11.11875,4.128429978992985e-05,-4.851248196200924e-05,-0.2386680260047408,0.02146536415178735,2.653690021387224
11.12,4.12237033777036e-05,-4.844179739598067e-05,-0.2386411973157122,0.02146053857889806,2.653690021650252
11.12125,4.116319525394115e-05,-4.837121491992006e-05,-0.2386143746576157,0.0214557146330497,2.653690021912568
11.1225,4.110277529203144e-05,-4.830073438895364e-05,-0.2385875580284222,0.02145089231351292,2.653690022174174
11.12375,4.104244336580658e-05,-4.823035565870775e-05,-0.2385607474261054,0.02144607161955942,2.65369002243507
11.125,4.098219934909828e-05,-4.816007858480832e-05,-0.2385339428486387,0.02144125255046092,2.65369002269526
11.12625,4.092204311573855e-05,-4.80899030228816e-05,-0.2385071442939955,0.02143643510548912,2.653690022954744
