r_kpc,true_v_kms,fit_v_kms,fit_se_kms
1.825475,23.3229382915433,23.26294913127512,0.3961803993892319
1.83545,23.37919316852006,23.31786010102493,0.3948137640970575
1.845425,23.43464921868053,23.37196783342375,0.3934280104338441
1.8554,23.48930976541771,23.42527583606151,0.3920237481185641
1.865375,23.54317818548968,23.47778766974029,0.3906015885470802
1.87535,23.59625790801019,23.5295069474141,0.3891621447262482
1.885325,23.64855241343528,23.58043733312818,0.3877060310887439
1.8953,23.70006523255047,23.63058254095716,0.3862338633650735
1.905275,23.75079994545531,23.67994633394278,0.3847462583947205
1.91525,23.80076018054834,23.72853252303134,0.3832438340292362
1.925225,23.84994961351084,23.77634496601137,0.3817272089476752
1.9352,23.89837196629062,23.82338756645136,0.3801970025132279
1.945175,23.94603100608603,23.86966427263876,0.3786538346275144
1.95515,23.99293054433,23.91517907651905,0.3770983255566349
1.965125,24.03907443567514,23.95993601263732,0.3755310958041841
1.9751,24.08446657697929,24.00393915707979,0.3739527659536717
1.985075,24.12911090629283,24.04719262641916,0.3723639565055762
1.99505,24.17301140184679,24.08970057665974,0.3707652877214935
2.005025,24.21617208104337,24.13146720218756,0.3691573794366354
2.015,24.25859699944788,24.17249673472047,0.3675408509982495
2.024975,24.30029024978328,24.21279344226377,0.3659163209673102
2.03495,24.34125596092717,24.25236162806669,0.3642844071071639
2.044925,24.38149829691127,24.2912056295843,0.3626457260624981
2.0549,24.42102145592456,24.32932981744169,0.3610008933644647
2.064875,24.45982966931859,24.3667385944029,0.359350523085415
2.07485,24.49792720061782,24.40343639434413,0.3576952278715738
2.084825,24.53531834453167,24.43942768123037,0.3560356185645241
2.0948,24.5720074259731,24.47471694809884,0.3543723042286291
2.104775,24.60799879907822,24.50930871604421,0.3527058917919634
2.11475,24.64329684623413,24.54320753321313,0.3510369860457397
2.124725,24.67790597710692,24.5764179737991,0.3493661893175867
2.1347,24.71183062767964,24.60894463704886,0.3476941014123065
2.144675,24.74507525928962,24.64079214626801,0.3460213193692859
2.15465,24.77764435767739,24.67196514783973,0.3443484372340806
2.164625,24.80954243203424,24.70246831024253,0.342676046017176
2.1746,24.84077401406266,24.73230632308158,0.3410047333080579
2.184575,24.87134365703519,24.76148389611994,0.3393350833304231
2.19455,24.90125593486704,24.79000575832273,0.337667676422915
2.204525,24.9305154411871,24.81787665690317,0.3360030892331736
2.2145,24.95912678842331,24.84510135637984,0.3343418940967355
2.224475,24.98709460688671,24.87168463763871,0.3326846592786282
2.23445,25.01442354387015,24.89763129700379,0.3310319483110315
2.244425,25.04111826274627,24.92294614531616,0.3293843202442403
2.2544,25.06718344207993,24.94763400701853,0.3277423289626037
2.264375,25.09262377474104,24.97169971925194,0.326106523455402
2.27435,25.11744396703116,24.99514813095493,0.3244774471537325
2.284325,25.14164873781198,25.01798410197839,0.3228556380680407
2.2943,25.16524281764648,25.04021250220017,0.321241628311524
2.304275000000001,25.18823094794384,25.06183821065821,0.3196359440406599
2.31425,25.21061788011554,25.08286611468182,0.318039105155058
2.324225,25.23240837473737,25.10330110904286,0.3164516250244601
2.3342,25.25360720072099,25.12314809510498,0.3148740104251677
2.344175,25.27421913449353,25.1424119799925,0.3133067610309713
2.35415,25.29424895918499,25.16109767575896,0.3117503695261652
2.364125,25.31370146382605,25.17921009857335,0.3102053209569566
2.3741,25.33258144255172,25.19675416790914,0.3086720929717881
2.384075,25.35089369381784,25.21373480574763,0.3071511550254344
2.39405,25.36864301962123,25.23015693578833,0.3056429687361572
2.404025,25.3858342247354,25.24602548266951,0.3041479870284893
2.414,25.40247211594764,25.26134537120046,0.3026666545044645
2.423975,25.41856150131414,25.27612152559954,0.3011994065970689
2.43395,25.43410718941457,25.29035886874852,0.2997466698745527
2.443925,25.44911398862667,25.30406232144873,0.2983088613363022
2.4539,25.46358670639889,25.31723680169732,0.2968863885249998
2.463875,25.47753014854456,25.32988722396226,0.295479649036482
2.47385,25.49094911853302,25.34201849848024,0.2940890304166713
2.483825,25.50384841680342,25.3536355305515,0.2927149099047336
2.4938,25.51623284007481,25.36474321985849,0.2913576540831194
2.503775000000001,25.52810718067956,25.375346459782,0.2900176188955006
2.51375,25.53947622589292,25.38545013673956,0.2886951490568424
2.523725,25.55034475728585,25.39505912952399,0.287390578270452
2.533700000000001,25.56071755007465,25.40417830866094,0.286104228503378
2.543675,25.570599372493,25.41281253577059,0.2848364103263502
2.55365,25.57999498516202,25.42096666294392,0.2835874221244986
2.563625,25.5889091404815,25.42864553212804,0.2823575504972189
2.5736,25.59734658202074,25.43585397452105,0.2811470694419889
2.583575,25.60531204392872,25.44259680998107,0.2799562407836604
2.59355,25.61281025034609,25.44887884643992,0.2787853134471814
2.603525,25.61984591483417,25.45470487933562,0.2776345237484236
2.6135,25.62642373980827,25.46007969104516,0.2765040948601616
2.623475,25.63254841598544,25.46500805034002,0.2753942369499057
2.63345,25.63822462183921,25.46949471183879,0.274305146874981
2.643425,25.64345702306603,25.47354441548467,0.2732370080984682
2.6534,25.64825027206156,25.47716188601902,0.2721899906626926
2.663375,25.65260900740565,25.48035183247963,0.2711642508925773
2.673350000000001,25.65653785336015,25.48311894769618,0.2701599316009255
2.683325,25.66004141937244,25.48546790780824,0.2691771616424704
2.6933,25.66312429959467,25.48740337178343,0.2682160562999413
2.703275000000001,25.66579107240585,25.48892998095424,0.2672767167632596
2.71325,25.66804629995224,25.49005235855946,0.2663592305847848
2.723225,25.66989452768811,25.4907751092991,0.2654636711937926
2.733200000000001,25.67134028393702,25.49110281889927,0.2645900983683728
2.743175,25.6723880794513,25.49104005368502,0.2637385578047215
2.75315,25.67304240699385,25.49059136016834,0.2629090815847127
2.763125,25.67330774091642,25.48976126463899,0.262101687837283
2.7731,25.67318853676161,25.488554272775,0.261316381142016
2.783075,25.67268923085999,25.48697486925187,0.2605531523777662
2.79305,25.67181423995182,25.48502751737469,0.2598119789749685
2.803025,25.67056796080319,25.48271665870623,0.2590928249716188
2.813,25.66895476984683,25.48004671271951,0.2583956411476467
2.822975,25.66697902281756,25.47702207644569,0.257720365265398
2.83295,25.66464505441159,25.47364712414559,0.2570669220868316
2.842925,25.66195717794125,25.46992620697826,0.2564352237819689
2.8529,25.6589196850124,25.46586365269021,0.2558251698680433
2.862875,25.65553684519845,25.46146376530519,0.2552366477342387
2.872850000000001,25.65181290573528,25.45673082483016,0.254669532553584
2.882825,25.64775209121465,25.4516690869665,0.254123687855154
2.8928,25.6433586032961,25.44628278283211,0.2535989655004776
2.902775000000001,25.63863662041965,25.44057611869385,0.2530952062161051
2.91275,25.63359029753429,25.43455327570546,0.2526122396526503
2.922725,25.62822376582974,25.42821840966075,0.2521498849072989
2.932700000000001,25.62254113248118,25.42157565074739,0.2517079506538294
2.942675,25.61654648039989,25.41462910331995,0.2512862356101844
2.95265,25.61024386799381,25.40738284566983,0.25088452877288
2.962625000000001,25.60363732893674,25.3998409298171,0.2505026098340009
