tau,E_s_over_E0,E_a_over_E0,E_over_E0,z,virial_over_E0,virial_over_E,numerical_logZ_derivative,BKM_speed_squared,D_to_uniform,entropy_lower_bound,D_to_reference,cone_direct_over_E0,cone_closed_over_E0,cone_partition_part_over_E0,cone_radial_part_over_E0
1.6799999999999997e+00,2.3031352703394127e+01,3.0894003005178146e+01,5.3925355708572276e+01,5.7290309167616793e-01,1.3874471442232269e+02,2.5729030916761677e+00,2.5729030916764226e+00,2.4468513922405624e-01,6.0638366400043386e-02,6.0638366400043497e-02,3.3487640540510688e-01,1.8016576452092983e+02,1.8016576452092980e+02,1.8058329279878443e+01,1.6210743524105138e+02
1.6900000000000004e+00,2.3496616890631564e+01,3.1834865468659459e+01,5.5331482359291023e+01,5.7534814017708824e-01,1.4249783018724150e+02,2.5753481401770881e+00,2.5753481401768288e+00,2.4432265777185386e-01,6.2360095008670596e-02,6.2360095008670652e-02,3.3899630910846906e-01,1.8648985065714717e+02,1.8648985065714717e+02,1.8757168297300023e+01,1.6773268235984716e+02
1.7000000000000002e+00,2.3971280037917619e+01,3.2804381459980370e+01,5.6775661497897985e+01,5.7778950688570829e-01,1.4635570445577636e+02,2.5777895068857086e+00,2.5777895068850309e+00,2.4394879261847835e-01,6.4103644579085128e-02,6.4103644579085156e-02,3.4313442256402715e-01,1.9302903607692184e+02,1.9302903607692184e+02,1.9481683823771895e+01,1.7354735225314994e+02
1.7100000000000000e+00,2.4455532016840166e+01,3.3803423608977440e+01,5.8258955625817606e+01,5.8022707832402964e-01,1.5032133486061267e+02,2.5802270783240298e+00,2.5802270783237269e+00,2.4356361590359002e-01,6.5868859298595289e-02,6.5868859298595289e-02,3.4729047865654872e-01,1.9979052698583004e+02,1.9979052698583004e+02,2.0232780585320828e+01,1.7955774640050919e+02
1.7199999999999998e+00,2.4949566534647555e+01,3.4832891121022129e+01,5.9782457655669688e+01,5.8266074174551141e-01,1.5439780643236151e+02,2.5826607417455114e+00,2.5826607417454017e+00,2.4316720177408185e-01,6.7655580487200884e-02,6.7655580487200995e-02,3.5146420812092827e-01,2.0678176940799204e+02,2.0678176940799204e+02,2.1011394139472873e+01,1.8577037526851922e+02
1.7300000000000004e+00,2.5453581211734175e+01,3.5893710586366531e+01,6.1347291798100699e+01,5.8509038515499379e-01,1.5858829418256795e+02,2.5850903851549942e+00,2.5850903851545315e+00,2.4275962635417481e-01,6.9463646641678006e-02,6.9463646641677979e-02,3.5565533960581286e-01,2.1401045713774192e+02,2.1401045713774192e+02,2.1818491898350402e+01,1.9219196523939149e+02
1.7400000000000002e+00,2.5967777660691048e+01,3.6986836814136716e+01,6.2954614474827764e+01,5.8751589732831744e-01,1.6289606576379225e+02,2.5875158973283177e+00,2.5875158973279375e+00,2.4234096771481939e-01,7.1292893480429415e-02,7.1292893480429498e-02,3.5986359973769610e-01,2.2148453995417080e+02,2.2148453995417080e+02,2.2655074185010388e+01,1.9882946576916041e+02
1.7500000000000000e+00,2.6492361566953846e+01,3.8113253691726001e+01,6.4605615258679848e+01,5.8993716783163730e-01,1.6732448420908568e+02,2.5899371678316370e+00,2.5899371678316609e+00,2.4191130584242390e-01,7.3143153989085080e-02,7.3143153989085080e-02,3.6408871318546232e-01,2.2921223210722013e+02,2.2921223210722007e+02,2.3522175324087815e+01,2.0569005678313226e+02
1.7599999999999998e+00,2.7027542771079631e+01,3.9273975070359647e+01,6.6301517841439278e+01,5.9235408704041648e-01,1.7187701075323821e+02,2.5923540870404165e+00,2.5923540870403570e+00,2.4147072260693117e-01,7.5014258466817391e-02,7.5014258466817474e-02,3.6833040272533130e-01,2.3720202108425994e+02,2.3720202108425994e+02,2.4420864767838069e+01,2.1278115631642189e+02
1.7700000000000005e+00,2.7573535352685933e+01,4.0470045677629571e+01,6.8043581030315508e+01,5.9476654615810010e-01,1.7655720773826059e+02,2.5947665461581000e+00,2.5947665461572753e+00,2.4101930172926470e-01,7.6906034573357429e-02,7.6906034573357540e-02,3.7258838930619037e-01,2.4546267666640580e+02,2.4546267666640580e+02,2.5352248258710503e+01,2.2011042840769528e+02
1.7800000000000002e+00,2.8130557716085306e+01,4.1702542057819294e+01,6.9833099773904607e+01,5.9717443723445873e-01,1.8136874160562849e+02,2.5971744372344583e+00,2.5971744372340990e+00,2.4055712874816623e-01,7.8818307376681912e-02,7.8818307376682051e-02,3.7686239211527328e-01,2.5400326028411416e+02,2.5400326028411411e+02,2.6317469029618241e+01,2.2768579125449594e+02
1.7900000000000000e+00,2.8698832677650209e+01,4.2972573540867089e+01,7.1671406218517291e+01,5.9957765318360023e-01,1.8631538597790171e+02,2.5995776531836010e+00,2.5995776531827866e+00,2.4008429098644662e-01,8.0750899401350273e-02,8.0750899401350246e-02,3.8115212864416381e-01,2.6283313468192677e+02,2.6283313468192677e+02,2.7317709043108426e+01,2.3551542563881827e+02
1.7999999999999998e+00,2.9278587554942376e+01,4.4281283240837396e+01,7.3559870795779773e+01,6.0197608780163703e-01,1.9140102483239693e+02,2.6019760878016367e+00,2.6019760878007356e+00,2.3960087751667281e-01,8.2703630677461504e-02,8.2703630677461532e-02,3.8545731475508160e-01,2.7196197390253468e+02,2.7196197390253468e+02,2.8354190270672017e+01,2.4360778363186267e+02
1.8100000000000005e+00,2.9870054257642956e+01,4.5629849084800867e+01,7.5499903342443815e+01,6.0436963578401182e-01,1.9662965576968850e+02,2.6043696357840118e+00,2.6043696357838839e+00,2.3910697912631271e-01,8.4676318790214922e-02,8.4676318790215005e-02,3.8977766474743536e-01,2.8139977360069253e+02,2.8139977360069247e+02,2.9428176013474840e+01,2.5197159758721762e+02
1.8200000000000003e+00,3.0473469380319230e+01,4.7019484873047759e+01,7.7492954253366989e+01,6.0675819274246867e-01,2.0200539337978174e+02,2.6067581927424688e+00,2.6067581927428454e+00,2.3860268828236192e-01,8.6668778930038048e-02,8.6668778930038132e-02,3.9411289142459771e-01,2.9115686169783578e+02,2.9115686169783584e+02,3.0540972265828543e+01,2.6061588943200729e+02
1.8300000000000001e+00,3.1089074297065977e+01,4.8451441371590832e+01,7.9540515668656809e+01,6.0914165522167052e-01,2.0753247270890446e+02,2.6091416552216709e+00,2.6091416552217104e+00,2.3808809909547399e-01,8.8680823943267900e-02,8.8680823943268011e-02,3.9846270616088469e-01,3.0124390938863837e+02,3.0124390938863837e+02,3.1693929122765244e+01,2.6954998026587316e+02
1.8399999999999999e+00,3.1717115258058065e+01,4.9927007437938741e+01,8.1644122695996799e+01,6.1151992071545380e-01,2.1321525282993233e+02,2.6115199207154536e+00,2.6115199207152142e+00,2.3756330728361891e-01,9.0712264383350727e-02,9.0712264383350699e-02,4.0282681896869843e-01,3.1167194251107867e+02,3.1167194251107867e+02,3.2888442233118504e+01,2.7878350027796012e+02
1.8500000000000005e+00,3.2357843488053945e+01,5.1447511181155043e+01,8.3805354669208995e+01,6.1389288768271777e-01,2.1905822051957301e+02,2.6138928876827174e+00,2.6138928876819159e+00,2.3702841013529183e-01,9.2762908562539548e-02,9.2762908562539659e-02,4.0720493856581030e-01,3.2245235329200113e+02,3.2245235329200119e+02,3.4125954299561194e+01,2.8832639899244003e+02
1.8600000000000003e+00,3.3011515286888660e+01,5.3014321157245433e+01,8.6025836444134086e+01,6.1626045556294462e-01,2.2506599404551363e+02,2.6162604555629447e+00,2.6162604555621805e+00,2.3648350647229657e-01,9.4832562604065251e-02,9.4832562604065279e-02,4.1159677244275339e-01,3.3359691248052133e+02,3.3359691248052133e+02,3.5407956627093782e+01,2.9818895585342750e+02
1.8700000000000001e+00,3.3678392131997526e+01,5.4628847600951374e+01,8.8307239732948901e+01,6.1862252479134439e-01,2.3124332706684919e+02,2.6186225247913444e+00,2.6186225247903927e+00,2.3592869661212690e-01,9.6921030494747873e-02,9.6921030494747928e-02,4.1600202693028937e-01,3.4511778188205909e+02,3.4511778188205909e+02,3.6735990721525731e+01,3.0838179116053328e+02
1.8799999999999999e+00,3.4358740783010404e+01,5.6292543695056011e+01,9.0651284478066415e+01,6.2097899681362267e-01,2.3759511265118886e+02,2.6209789968136228e+00,2.6209789968128692e+00,2.3536408232996947e-01,9.9028114138032031e-02,9.9028114138032031e-02,4.2042040726692775e-01,3.5702752730616862e+02,3.5702752730616862e+02,3.8111649939538808e+01,3.1891587736662979e+02
1.8899999999999997e+00,3.5052833388459149e+01,5.8006906878346889e+01,9.3059740266806031e+01,6.2332977410036550e-01,2.4412638741195897e+02,2.6233297741003656e+00,2.6233297740993291e+00,2.3478976682035282e-01,1.0115361340741233e-01,1.0115361340741230e-01,4.2485161766646090e-01,3.6933913194179632e+02,3.6933913194179632e+02,3.9536581191973234e+01,3.2980255074982307e+02
1.9000000000000004e+00,3.5760947594640683e+01,5.9773480193412119e+01,9.5534427788052810e+01,6.2567476016103984e-01,2.5084233576951772e+02,2.6256747601610395e+00,2.6256747601611043e+00,2.3420585465846511e-01,1.0329732620022658e-01,1.0329732620022661e-01,4.2929536138548940e-01,3.8206601017403096e+02,3.8206601017403091e+02,4.1012486702028070e+01,3.4105352347200289e+02
1.9100000000000001e+00,3.6483366656678996e+01,6.1593853675482208e+01,9.8077220332161204e+01,6.2801385955760536e-01,2.5774829433980460e+02,2.6280138595576052e+00,2.6280138595575022e+00,2.3361245176116568e-01,1.0545904849179133e-01,1.0545904849179141e-01,4.3375134079090771e-01,3.9522202185686569e+02,3.9522202185686558e+02,4.2541125820120200e+01,3.5268089603674537e+02
1.9199999999999999e+00,3.7220379551831357e+01,6.3469665783570093e+01,1.0069004533540145e+02,6.3034697791773564e-01,2.6484975645437299e+02,2.6303469779177355e+00,2.6303469779174935e+00,2.3300966534771334e-01,1.0763857438985119e-01,1.0763857438985117e-01,4.3821925742732198e-01,4.0882148705699467e+02,4.0882148705699467e+02,4.4124316897203009e+01,3.6469717015979165e+02
1.9299999999999997e+00,3.7972281095082792e+01,6.5402604875194157e+01,1.0337488597027695e+02,6.3267402194764366e-01,2.7215237681574808e+02,2.6326740219476439e+00,2.6326740219478526e+00,2.3239760390023617e-01,1.0983569618931674e-01,1.0983569618931677e-01,4.4269881208436773e-01,4.2287920128411679e+02,4.2287920128411679e+02,4.5763939218398576e+01,3.7711526206571807e+02
1.9400000000000004e+00,3.8739372057076174e+01,6.7394410726014343e+01,1.0613378278309052e+02,6.3499489944451293e-01,2.7966197629219539e+02,2.6349948994445129e+00,2.6349948994437433e+00,2.3177637712396584e-01,1.1205020442726749e-01,1.1205020442726757e-01,4.4718970486390452e-01,4.3741045122376863e+02,4.3741045122376863e+02,4.7461934998860002e+01,3.8994851622490870e+02
1.9500000000000002e+00,3.9521959284424149e+01,6.9446876095746958e+01,1.0896883538017110e+02,6.3730951930852797e-01,2.8738454685608917e+02,2.6373095193085283e+00,2.6373095193078142e+00,2.3114609590726098e-01,1.1428188793818983e-01,1.1428188793818980e-01,4.5169163524705463e-01,4.5243103098920290e+02,4.5243103098920290e+02,4.9220311443836586e+01,4.0321071954536615e+02
1.9600000000000000e+00,4.0320355822452385e+01,7.1561848341770514e+01,1.1188220416422290e+02,6.3961779155450516e-01,2.9532625667021631e+02,2.6396177915545054e+00,2.6396177915539720e+00,2.3050687228144276e-01,1.1653053390942636e-01,1.1653053390942644e-01,4.5620430216106078e-01,4.6795725890940105e+02,4.6795725890940105e+02,5.1041142874980636e+01,4.1691611603442038e+02
1.9699999999999998e+00,4.1134881040421519e+01,7.3741231081871348e+01,1.1487611212229287e+02,6.4191962732312147e-01,3.0349345532645708e+02,2.6419196273231216e+00,2.6419196273216685e+00,2.2985881938046632e-01,1.1879592793681315e-01,1.1879592793681315e-01,4.6072740404593521e-01,4.8400599487082752e+02,4.8400599487082752e+02,5.2926572924993778e+01,4.3107942194583381e+02
1.9800000000000004e+00,4.1965860759279273e+01,7.5986985907628465e+01,1.1795284666690773e+02,6.4421493889173764e-01,3.1189267924144394e+02,2.6442149388917380e+00,2.6442149388920346e+00,2.2920205140045238e-01,1.2107785408047259e-01,1.2107785408047267e-01,4.6526063892086966e-01,5.0059465823115136e+02,5.0059465823115147e+02,5.4878816802780861e+01,4.4571584142837060e+02
1.9900000000000002e+00,4.2813627381992951e+01,7.8301134149977713e+01,1.2111476153197066e+02,6.4650363968481717e-01,3.2053065721391908e+02,2.6465036396848176e+00,2.6465036396845498e+00,2.2853668355910126e-01,1.2337609492074381e-01,1.2337609492074381e-01,4.6980370445038427e-01,5.1774124632372832e+02,5.1774124632372843e+02,5.6900163631344711e+01,4.6084108269238357e+02
2.0000000000000000e+00,4.3678520026515386e+01,8.0685758698547033e+01,1.2436427872506242e+02,6.4878564428393937e-01,3.2941431614867190e+02,2.6487856442839397e+00,2.6487856442835391e+00,2.2786283205501306e-01,1.2569043161422075e-01,1.2569043161422078e-01,4.7435629801018753e-01,5.3546435357228142e+02,5.3546435357228142e+02,5.8992978860727732e+01,4.7647137471155355e+02
2.0099999999999998e+00,4.4560884661436468e+01,8.3143005876397140e+01,1.2770389053783362e+02,6.5106086843740407e-01,3.3855078695206436e+02,2.6510608684374040e+00,2.6510608684370642e+00,2.2718061402693729e-01,1.2802064394987384e-01,1.2802064394987392e-01,4.7891811675271778e-01,5.5378319123581559e+02,5.5378319123581559e+02,6.1159706758374490e+01,4.9262348447744120e+02
2.0200000000000005e+00,4.5461074244375261e+01,8.5675087371857501e+01,1.3113616161623276e+02,6.5332922906942981e-01,3.4794741060432307e+02,2.6533292290694304e+00,2.6533292290690604e+00,2.2649014751297433e-01,1.3036651040523051e-01,1.3036651040523059e-01,4.8348885767234534e-01,5.7271760780449972e+02,5.7271760780449995e+02,6.3402872979368432e+01,5.0931473482513144e+02
2.0300000000000002e+00,4.6379448863167454e+01,8.8284282229194218e+01,1.3466373109236167e+02,6.5559064428894198e-01,3.5761174441391756e+02,2.6555906442889419e+00,2.6555906442878494e+00,2.2579155140975193e-01,1.3272780820258839e-01,1.3272780820258848e-01,4.8806821767020675e-01,5.9228811006789113e+02,5.9228811006789113e+02,6.5725087219068968e+01,5.2656302284882213e+02
2.0400000000000000e+00,4.7316375879905813e+01,9.0972938899905003e+01,1.3828931477981081e+02,6.5784503339795530e-01,3.6755156845952661e+02,2.6578450333979551e+00,2.6578450333971659e+00,2.2508494543159838e-01,1.3510431336523937e-01,1.3510431336523937e-01,4.9265589361864887e-01,6.1251588487762365e+02,6.1251588487762342e+02,6.8129045950758325e+01,5.4438683892686504e+02
2.0499999999999998e+00,4.8272230077889560e+01,9.3743477356483311e+01,1.4201570743437287e+02,6.6009231689954628e-01,3.7777489222522905e+02,2.6600923168995463e+00,2.6600923168986768e+00,2.2437045006973524e-01,1.3749580077367701e-01,1.3749580077367698e-01,4.9725158242525769e-01,6.3342282162734659e+02,6.3342282162734659e+02,7.0617535250984346e+01,5.6280528637636223e+02
2.0600000000000005e+00,4.9247393811542864e+01,9.6598391270557272e+01,1.4584578508210012e+02,6.6233241650541841e-01,3.8828996143475752e+02,2.6623324165054183e+00,2.6623324165052273e+00,2.2364818655151136e-01,1.3990204422176525e-01,1.3990204422176528e-01,5.0185498109644533e-01,6.5503153547350053e+02,6.5503153547350053e+02,7.3193433715373587e+01,5.8183810175812687e+02
2.0700000000000003e+00,5.0242257159361372e+01,9.9540250257361507e+01,1.4978250741672286e+02,6.6456525514305864e-01,3.9910526509080728e+02,2.6645652551430588e+00,2.6645652551429144e+00,2.2291827679970000e-01,1.4232281647284153e-01,1.4232281647284159e-01,5.0646578680057419e-01,6.7736539132124824e+02,6.7736539132124835e+02,7.5859715467773384e+01,6.0150567585347483e+02
2.0800000000000001e+00,5.1257218079949311e+01,1.0257170218856582e+02,1.5382892026851513e+02,6.6679075696249057e-01,4.1022954272559605e+02,2.6667907569624902e+00,2.6667907569623375e+00,2.2218084339187941e-01,1.4475788931573758e-01,1.4475788931573763e-01,5.1108369693059974e-01,7.0044852860072467e+02,7.0044852860072467e+02,7.8619453265675176e+01,6.2182907533504954e+02
2.0899999999999999e+00,5.2292682571207919e+01,1.0569547557553744e+02,1.5798815814674538e+02,6.6900884734261845e-01,4.2167179186902814e+02,2.6690088473426181e+00,2.6690088473425209e+00,2.2143600951991949e-01,1.4720703362068482e-01,1.4720703362068491e-01,5.1570840916620042e-01,7.2430588685952341e+02,7.2430588685952341e+02,8.1475821704956147e+01,6.4283006515456736e+02
2.1000000000000005e+00,5.3349064832740169e+01,1.0891438202518599e+02,1.6226344685792617e+02,6.7121945289716856e-01,4.3344127574103823e+02,2.6712194528971680e+00,2.6712194528966857e+00,2.2068389894959428e-01,1.4967001939508900e-01,1.4967001939508909e-01,5.2033962153537761e-01,7.4896323219825433e+02,7.4896323219825433e+02,8.4432100527079157e+01,6.6453113167117544e+02
2.1100000000000003e+00,5.4426787431535772e+01,1.1223131877059825e+02,1.6665810620213404e+02,6.7342250148022587e-01,4.4554753117486626e+02,2.6734225014802258e+00,2.6734225014797275e+00,2.1992463598034107e-01,1.5214661583914724e-01,1.5214661583914732e-01,5.2497703247550431e-01,7.7444718457683405e+02,7.7444718457683393e+02,8.7491678031983767e+01,6.8695550654485021e+02
2.1200000000000001e+00,5.5526281471004168e+01,1.1564927127874533e+02,1.7117555274974950e+02,6.7561792219137184e-01,4.5800037677824434e+02,2.6756179221913721e+00,2.6756179221906575e+00,2.1915834540518525e-01,1.5463659140128894e-01,1.5463659140128905e-01,5.2962034089380594e-01,8.0078524602012851e+02,8.0078524602012851e+02,9.0658054600007986e+01,7.1012719142012043e+02
2.1299999999999999e+00,5.6647986763421244e+01,1.1917131593760328e+02,1.7581930270102453e+02,6.7780564538041965e-01,4.7080992133965236e+02,2.6778056453804200e+00,2.6778056453796348e+00,2.1838515247085244e-01,1.5713971383341352e-01,1.5713971383341355e-01,5.3426924622724070e-01,8.2800582975243492e+02,8.2800582975243492e+02,9.3934846326275434e+01,7.3407098342615939e+02
2.1399999999999997e+00,5.7792352005860252e+01,1.2280062282511024e+02,1.8059297483097049e+02,6.7998560265175245e-01,4.8398657248705126e+02,2.6799856026517528e+00,2.6799856026509992e+00,2.1760518283808547e-01,1.5965575024590584e-01,1.5965575024590592e-01,5.3892344850177176e-01,8.5613829029131898e+02,8.5613829029131921e+02,9.7325788771100292e+01,7.5881250152021858e+02
2.1500000000000004e+00,5.8959834959676670e+01,1.2654045856245082e+02,1.8550029352212749e+02,6.8215772686826714e-01,4.9754104560670584e+02,2.6821577268682670e+00,2.6821577268688244e+00,2.1681856254218579e-01,1.6218446716241031e-01,1.6218446716241033e-01,5.4358264839100900e-01,8.8521295453229004e+02,8.8521295453229027e+02,1.0083474083006759e+02,7.8437821370222264e+02
2.1600000000000001e+00,6.0150902633618486e+01,1.3039418925423450e+02,1.9054509188785300e+02,6.8432195215492175e-01,5.1148437302994046e+02,2.6843219521549213e+00,2.6843219521549186e+00,2.1602541795379873e-01,1.6472563057433673e-01,1.6472563057433678e-01,5.4824654727419397e-01,9.1526115385681851e+02,9.1526115385681851e+02,1.0446568872755944e+02,8.1079546512925913e+02
2.1699999999999999e+00,6.1366031470636472e+01,1.3436528351821877e+02,1.9573131498885527e+02,6.8647821390189601e-01,5.2582791349592924e+02,2.6864782139018955e+00,2.6864782139014811e+00,2.1522587573995872e-01,1.6727900599508400e-01,1.6727900599508405e-01,5.5291484729352369e-01,9.4631525729731106e+02,9.4631525729731106e+02,1.0822275013762349e+02,8.3809250715968778e+02
2.1799999999999997e+00,6.2605707538467364e+01,1.3845731560729823e+02,2.0106302314576561e+02,6.8862644876736068e-01,5.4058336189882937e+02,2.6886264487673603e+00,2.6886264487671063e+00,2.1442006282541426e-01,1.6984435851395685e-01,1.6984435851395696e-01,5.5758725141078402e-01,9.7840870579368243e+02,9.7840870579368220e+02,1.1211017843619030e+02,8.6629852735749228e+02
2.1900000000000004e+00,6.3870426724067663e+01,1.4267396862657378e+02,2.0654439535064142e+02,6.9076659467986246e-01,5.5576275932785666e+02,2.6907665946798627e+00,2.6907665946792982e+00,2.1360810635424907e-01,1.7242145284975646e-01,1.7242145284975649e-01,5.6226346346327893e-01,1.0115760475773648e+03,1.0115760475773648e+03,1.1613236708878041e+02,8.9544368048858428e+02
2.2000000000000002e+00,6.5160694931974518e+01,1.4701903784839465e+02,2.1217973278036916e+02,6.9289859084032568e-01,5.7137850340913292e+02,2.6928985908403256e+00,2.6928985908394321e+00,2.1279013365181662e-01,1.7501005340402537e-01,1.7501005340402545e-01,5.6694318821903877e-01,1.0458529747197233e+03,1.0458529747197233e+03,1.2029385417796618e+02,9.2555912054175735e+02
2.2100000000000000e+00,6.6477028286675022e+01,1.5149643412836187e+02,2.1797346241503692e+02,6.9502237772367870e-01,5.8744335895843562e+02,2.6950223777236784e+00,2.6950223777228257e+00,2.1196627218700279e-01,1.7760992431393341e-01,1.7760992431393349e-01,5.7162613143130225e-01,1.0812763608831058e+03,1.0812763608831058e+03,1.2459932707499392e+02,9.5667703380811213e+02
2.2199999999999998e+00,6.7819953339062366e+01,1.5611018742536072e+02,2.2393014076442310e+02,6.9713789708010010e-01,6.0397046895420692e+02,2.6971378970801001e+00,2.6971378970788162e+00,2.1113664953483585e-01,1.8022082950477644e-01,1.8022082950477650e-01,5.7631199989223592e-01,1.1178843003139159e+03,1.1178843003139161e+03,1.2905362726009457e+02,9.8883067305382167e+02
2.2300000000000004e+00,6.9190007277063572e+01,1.6086445042879654e+02,2.3005445770586010e+02,6.9924509193589468e-01,6.2097336584051675e+02,2.6992450919358948e+00,2.6992450919358646e+00,2.1030139333945688e-01,1.8284253274207424e-01,1.8284253274207427e-01,5.8100050148589277e-01,1.1557161481184924e+03,1.1557161481184924e+03,1.3366175529616982e+02,1.0220543928223226e+03
2.2400000000000002e+00,7.0587738140521211e+01,1.6576350229629406e+02,2.3635124043681526e+02,7.0134390659400114e-01,6.3846598316992458e+02,2.7013439065940013e+00,2.7013439065941558e+00,2.0946063127746614e-01,1.8547479768325334e-01,1.8547479768325331e-01,5.8569134524039246e-01,1.1948125618638160e+03,1.1948125618638160e+03,1.3842887596067376e+02,1.0563836859031424e+03
2.2500000000000000e+00,7.2013705040417449e+01,1.7081175250523032e+02,2.4282545754564774e+02,7.0343428663413565e-01,6.5646266759652588e+02,2.7034342866341361e+00,2.7034342866342578e+00,2.0861449102166033e-01,1.8811738792889310e-01,1.8811738792889310e-01,5.9038424137930812e-01,1.2352155445465355e+03,1.2352155445465355e+03,1.4336032354067063e+02,1.0918552210058647e+03
2.2599999999999998e+00,7.3468478382525390e+01,1.7601374482156046e+02,2.4948222320408584e+02,7.0551617891257368e-01,6.7497819122973215e+02,2.7055161789125735e+00,2.7055161789127555e+00,2.0776310020517499e-01,1.9077006707351832e-01,1.9077006707351835e-01,5.9507890137224440e-01,1.2769684889751088e+03,1.2769684889751086e+03,1.4846160729619245e+02,1.1285068816789162e+03
2.2700000000000005e+00,7.4952640095579241e+01,1.8137416138951471e+02,2.5632680148509394e+02,7.0758953156157600e-01,6.9402776435970259e+02,2.7075895315615761e+00,2.7075895315612128e+00,2.0690658638604545e-01,1.9343259875592486e-01,1.9343259875592486e-01,5.9977503798460186e-01,1.3201162236114312e+03,1.3201162236114312e+03,1.5373841709719372e+02,1.1663778065142376e+03
2.2800000000000002e+00,7.6466783864053056e+01,1.8689782694584221e+02,2.6336461080989528e+02,7.0965429398846169e-01,7.1362704856563278e+02,2.7096542939884616e+00,2.7096542939879509e+00,2.0604507701219968e-01,1.9610474670901845e-01,1.9610474670901848e-01,6.0447236532650439e-01,1.3647050599197476e+03,1.3647050599197476e+03,1.5919662923955167e+02,1.2055084306801959e+03
2.2900000000000000e+00,7.8011515365643206e+01,1.9258971316240275e+02,2.7060122852804597e+02,7.1171041687433489e-01,7.3379217021849468e+02,2.7117104168743347e+00,2.7117104168736064e+00,2.0517869938689534e-01,1.9878627480915612e-01,1.9878627480915614e-01,6.0917059890089331e-01,1.4107828412723068e+03,1.4107828412723068e+03,1.6484231244574727e+02,1.2459405288265596e+03
2.2999999999999998e+00,7.9587452513547021e+01,1.9845494312100507e+02,2.7804239563455207e+02,7.1375785217246657e-01,7.5453973439010929e+02,2.7137578521724670e+00,2.7137578521715757e+00,2.0430758063461393e-01,2.0147694712497149e-01,2.0147694712497149e-01,6.1386945565076501e-01,1.4583989934626989e+03,1.4583989934626991e+03,1.7068173405601712e+02,1.2877172594066819e+03
2.3100000000000005e+00,8.1195225703636567e+01,2.0449879592452740e+02,2.8569402162816397e+02,7.1579655310633816e-01,7.7588683918085530e+02,2.7157965531063382e+00,2.7157965531060904e+00,2.0343184766742337e-01,2.0417652796566960e-01,2.0417652796566962e-01,6.1856865400554673e-01,1.5076045768796123e+03,1.5076045768796123e+03,1.7672136641596495e+02,1.3308832104636472e+03
2.3200000000000003e+00,8.2835478066624887e+01,2.1072671144846410e+02,2.9356218951508902e+02,7.1782647416735124e-01,7.9785109047864205e+02,2.7178264741673508e+00,2.7178264741674063e+00,2.0255162715182026e-01,2.0688478192878010e-01,2.0688478192878013e-01,6.2326791392660363e-01,1.5584523403953608e+03,1.5584523403953608e+03,1.8296789346679580e+02,1.3754844469285654e+03
2.3300000000000001e+00,8.4508865725327610e+01,2.1714429523718414e+02,3.0165316096251172e+02,7.1984757111220854e-01,8.2045061716220766e+02,2.7198475711122088e+00,2.7198475711128398e+00,2.0166704547606240e-01,2.0960147394735318e-01,2.0960147394735318e-01,6.2796695695186522e-01,1.6109967770254320e+03,1.6109967770254323e+03,1.8942821754453968e+02,1.4215685594808922e+03
2.3399999999999999e+00,8.6216058057120364e+01,2.2375732354929733e+02,3.0997338160641766e+02,7.2185980095996949e-01,8.4370408676213265e+02,2.7218598009599697e+00,2.7218598009599582e+00,2.0077822871800272e-01,2.1232636933658400e-01,2.1232636933658400e-01,6.3266550623956319e-01,1.6652941814169731e+03,1.6652941814169726e+03,1.9610946639481352e+02,1.4691847150221588e+03
2.3500000000000005e+00,8.7957737961698882e+01,2.3057174855667790e+02,3.1852948651837676e+02,7.2386312198878844e-01,8.6763072159343142e+02,2.7238631219887885e+00,2.7238631219881348e+00,1.9988530261343282e-01,2.1505923383985687e-01,2.1505923383985684e-01,6.3736328661107544e-01,1.7214027092261877e+03,1.7214027092261877e+03,2.0301900040989085e+02,1.5183837088162963e+03
2.3600000000000003e+00,8.9734602134247410e+01,2.3759370370181887e+02,3.2732830583606631e+02,7.2585749373233666e-01,8.9225031537395148e+02,2.7258574937323368e+00,2.7258574937315907e+00,1.9898839252494752e-01,2.1779983367419276e-01,2.1779983367419278e-01,6.4206002459286338e-01,1.7793824384464592e+03,1.7793824384464597e+03,2.1016442009504505e+02,1.5692180183514142e+03
2.3700000000000001e+00,9.1547361344126969e+01,2.4482950921834760e+02,3.3637687056247455e+02,7.2784287697591843e-01,9.1758325034329675e+02,2.7278428769759184e+00,2.7278428769750285e+00,1.9808762341133651e-01,2.2054793557509289e-01,2.2054793557509286e-01,6.4675544845750776e-01,1.8392954327511386e+03,1.8392954327511391e+03,2.1755357377136627e+02,1.6217418589797726e+03
2.3799999999999999e+00,9.3396740719191911e+01,2.5228567781966046e+02,3.4568241853885240e+02,7.2981923375228075e-01,9.4365051489736516e+02,2.7298192337522802e+00,2.7298192337518548e+00,1.9718311979751454e-01,2.2330330684076183e-01,2.2330330684076186e-01,6.5144928826382098e-01,1.9012058069168770e+03,1.9012058069168766e+03,2.2519456552245168e+02,1.6760112413944253e+03
2.3899999999999997e+00,9.5283480035851014e+01,2.5996892056080515e+02,3.5525240059665617e+02,7.3178652733712757e-01,9.7047372175411749e+02,2.7317865273371278e+00,2.7317865273358923e+00,1.9627500574499501e-01,2.2606571537570722e-01,2.2606571537570724e-01,6.5614127589604632e-01,1.9651797943956844e+03,1.9651797943956844e+03,2.3309576339262335e+02,1.7320840310030608e+03
