run,case,t,N,T,Qg,Ea,Es,Wf,Vb,Wb,E,I,mixed_orthogonal_number_fraction,Es_tail_bound
J959_R24_tight,coupled_mixed,0.065,33.34725351587584,12.485156202670833,3.9232953884549167,5.525757986372414e-29,1.5261718404992642e-25,-25.150935635638316,-34.51664924875122,-11.586164658379928,-43.25913329326379,101.14491531784198,3.096150257995837e-30,9.009519815028287e-26
J959_R24_tight,coupled_mixed,0.0675,33.34725351587586,12.485156202670831,3.9232953884549153,6.616812261566657e-29,1.5533035658983596e-25,-25.1509356356383,-34.516649248751214,-11.586164658379932,-43.25913329326377,101.14491531784195,3.173262144965554e-30,9.009519815028136e-26
J959_R24_tight,coupled_mixed,0.07,33.347253515875856,12.485156202670835,3.9232953884549144,6.960762704718379e-29,1.669172491551144e-25,-25.15093563563832,-34.516649248751186,-11.586164658379927,-43.25913329326376,101.14491531784195,3.3260964375698275e-30,9.009519815028467e-26
J959_R24_tight,coupled_mixed,0.0725,33.34725351587585,12.485156202670835,3.9232953884549144,7.730487744352723e-29,1.7575176812809382e-25,-25.15093563563832,-34.5166492487512,-11.586164658379928,-43.25913329326377,101.14491531784189,3.4758877621467814e-30,9.009519815028608e-26
J959_R24_tight,coupled_mixed,0.075,33.347253515875856,12.485156202670835,3.923295388454914,6.097530965090541e-29,1.7751482019422952e-25,-25.15093563563831,-34.51664924875122,-11.586164658379928,-43.25913329326379,101.14491531784188,3.602184218459586e-30,9.009519815026449e-26
J959_R24_tight,coupled_mixed,0.0775,33.347253515875856,12.485156202670833,3.923295388454914,7.430703482612401e-29,1.8268249124574472e-25,-25.15093563563831,-34.51664924875121,-11.586164658379921,-43.25913329326377,101.14491531784188,3.6418812852954664e-30,9.009519815028933e-26
J959_R24_tight,coupled_mixed,0.08,33.34725351587586,12.485156202670835,3.9232953884549118,6.822970702711768e-29,1.8848252667078533e-25,-25.150935635638312,-34.516649248751214,-11.586164658379928,-43.25913329326378,101.14491531784194,3.8371715680951235e-30,9.009519815028608e-26
J959_R24_tight,coupled_mixed,0.0825,33.34725351587585,12.485156202670835,3.9232953884549144,9.045596086439372e-29,2.0017756102468528e-25,-25.15093563563831,-34.51664924875119,-11.586164658379928,-43.25913329326375,101.14491531784196,4.078694306449542e-30,9.009519815032164e-26
J959_R24_tight,coupled_mixed,0.085,33.347253515875856,12.485156202670835,3.9232953884549158,8.525378746794935e-29,2.0660280734053987e-25,-25.150935635638312,-34.516649248751214,-11.586164658379923,-43.25913329326377,101.14491531784196,4.166120325496639e-30,9.009519815029563e-26
J959_R24_tight,coupled_mixed,0.08750000000000001,33.34725351587588,12.485156202670835,3.923295388454914,9.779197345715183e-29,2.128528790672389e-25,-25.150935635638316,-34.5166492487512,-11.586164658379923,-43.25913329326377,101.14491531784189,4.389222198372094e-30,9.009519815036455e-26
J959_R24_tight,coupled_mixed,0.09,33.34725351587585,12.485156202670835,3.923295388454914,1.0017565041992032e-28,2.172369345045166e-25,-25.15093563563831,-34.516649248751214,-11.586164658379921,-43.25913329326377,101.14491531784189,4.439004249632059e-30,9.009519815025931e-26
J959_R24_tight,coupled_mixed,0.0925,33.34725351587584,12.485156202670835,3.923295388454914,1.0696186487569574e-28,2.270554493414746e-25,-25.15093563563831,-34.516649248751214,-11.586164658379927,-43.25913329326377,101.14491531784196,4.5885207443374485e-30,9.009519815026872e-26
J959_R24_tight,coupled_mixed,0.095,33.34725351587584,12.485156202670833,3.9232953884549127,1.210276711388437e-28,2.3174095008653637e-25,-25.150935635638298,-34.51664924875122,-11.586164658379923,-43.25913329326377,101.1449153178419,4.726939182325203e-30,9.009519815021583e-26
J959_R24_tight,coupled_mixed,0.0975,33.347253515875856,12.485156202670835,3.923295388454914,1.1211910403289677e-28,2.398221698524319e-25,-25.150935635638312,-34.516649248751214,-11.586164658379927,-43.25913329326378,101.14491531784195,4.836788396565192e-30,9.009519815029603e-26
J959_R24_tight,coupled_mixed,0.1,33.34725351587585,12.485156202670835,3.923295388454917,1.1395086211639402e-28,2.4196605088430874e-25,-25.15093563563832,-34.51664924875119,-11.586164658379923,-43.25913329326376,101.14491531784198,4.8654063469379184e-30,9.009519815016063e-26
J959_R24_tight,coupled_mixed,0.10250000000000001,33.34725351587585,12.485156202670833,3.9232953884549127,1.1730917993833925e-28,2.515734084391688e-25,-25.150935635638312,-34.5166492487512,-11.586164658379927,-43.259133293263766,101.14491531784195,5.0023294330807726e-30,9.009519815022677e-26
J959_R24_tight,coupled_mixed,0.105,33.34725351587585,12.485156202670833,3.9232953884549144,1.149962391694309e-28,2.509383227640098e-25,-25.15093563563832,-34.51664924875122,-11.586164658379936,-43.259133293263794,101.14491531784194,5.01346468548942e-30,9.009519815025768e-26
J959_R24_tight,coupled_mixed,0.1075,33.34725351587586,12.485156202670833,3.9232953884549158,1.1944714970031945e-28,2.620064793187484e-25,-25.15093563563831,-34.51664924875121,-11.586164658379927,-43.25913329326377,101.14491531784198,5.297483776908285e-30,9.009519815038396e-26
J959_R24_tight,coupled_mixed,0.11,33.34725351587584,12.485156202670835,3.9232953884549144,1.1578575074671715e-28,2.6194347548245333e-25,-25.15093563563831,-34.5166492487512,-11.586164658379928,-43.25913329326376,101.14491531784189,5.347569327026032e-30,9.009519815048231e-26
J959_R24_tight,coupled_mixed,0.1125,33.34725351587583,12.485156202670835,3.9232953884549127,1.0964926951222843e-28,2.6770972128312244e-25,-25.15093563563831,-34.51664924875121,-11.58616465837993,-43.25913329326377,101.14491531784194,5.313871655338192e-30,9.009519815017263e-26
J959_R24_tight,coupled_mixed,0.115,33.34725351587584,12.485156202670835,3.9232953884549158,1.2659181203976706e-28,2.7938738640079125e-25,-25.150935635638316,-34.516649248751214,-11.586164658379921,-43.25913329326378,101.1449153178419,5.6194588023712156e-30,9.009519815030676e-26
J959_R24_tight,coupled_mixed,0.11750000000000001,33.34725351587584,12.485156202670835,3.9232953884549144,1.1815130602199328e-28,2.9117070408285937e-25,-25.150935635638326,-34.51664924875122,-11.58616465837993,-43.2591332932638,101.14491531784194,5.844306829593695e-30,9.009519815057194e-26
J959_R24_tight,coupled_mixed,0.12,33.34725351587585,12.485156202670835,3.923295388454914,1.0720054647640414e-28,2.899430709226215e-25,-25.15093563563832,-34.5166492487512,-11.58616465837993,-43.25913329326377,101.14491531784195,5.7734009085160185e-30,9.009519815033486e-26
J959_R24_tight,coupled_mixed,0.1225,33.34725351587585,12.485156202670835,3.923295388454913,1.083885069945342e-28,3.0059727250873655e-25,-25.150935635638316,-34.5166492487512,-11.586164658379928,-43.25913329326377,101.14491531784196,5.906098625003727e-30,9.009519815037865e-26
J959_R24_tight,coupled_mixed,0.125,33.34725351587585,12.485156202670835,3.9232953884549167,1.1470502785568159e-28,3.070431829996547e-25,-25.15093563563833,-34.5166492487512,-11.586164658379928,-43.25913329326378,101.14491531784195,6.048609495978526e-30,9.009519814961078e-26
J959_R24_tight,coupled_mixed,0.1275,33.34725351587585,12.485156202670833,3.9232953884549144,1.2676052634399899e-28,3.1742143070515904e-25,-25.150935635638312,-34.5166492487512,-11.586164658379923,-43.259133293263766,101.14491531784203,6.270865473866872e-30,9.009519815069172e-26
J959_R24_tight,coupled_mixed,0.13,33.34725351587586,12.485156202670835,3.923295388454914,1.0907820574147522e-28,3.297060717955219e-25,-25.150935635638316,-34.5166492487512,-11.58616465837993,-43.25913329326377,101.14491531784196,6.536349476151515e-30,9.009519815024174e-26
J959_R24_tight,coupled_mixed,0.1325,33.34725351587583,12.485156202670835,3.923295388454913,1.2900290615349997e-28,3.316254571881966e-25,-25.15093563563831,-34.516649248751214,-11.586164658379937,-43.25913329326377,101.14491531784208,6.39203809797627e-30,9.009519815012151e-26
J959_R24_tight,coupled_mixed,0.135,33.34725351587585,12.485156202670835,3.923295388454913,1.1237191131124686e-28,3.3825130547469795e-25,-25.15093563563833,-34.516649248751214,-11.58616465837993,-43.2591332932638,101.144915317842,6.594505401219092e-30,9.009519815068217e-26
J959_R24_tight,coupled_mixed,0.1375,33.34725351587584,12.485156202670835,3.9232953884549153,1.030112164234911e-28,3.091695398438844e-25,-25.15093563563831,-34.51664924875121,-11.58616465837992,-43.259133293263766,101.14491531784196,6.056917687809883e-30,9.00951981506739e-26
J959_R24_tight,coupled_mixed,0.14,33.347253515875835,12.485156202670835,3.9232953884549167,1.0980642138972912e-28,3.20201641736435e-25,-25.15093563563832,-34.5166492487512,-11.586164658379928,-43.25913329326377,101.14491531784194,6.32693473654688e-30,9.009519815088589e-26
J959_R24_tight,coupled_mixed,0.14250000000000002,33.34725351587585,12.485156202670833,3.923295388454917,1.1419255822782897e-28,3.190652538573585e-25,-25.15093563563831,-34.516649248751214,-11.586164658379936,-43.25913329326377,101.14491531784198,6.42840531721861e-30,9.009519814828046e-26
J959_R24_tight,coupled_mixed,0.145,33.34725351587584,12.485156202670835,3.923295388454914,1.3152845484341933e-28,3.212716553991474e-25,-25.15093563563831,-34.5166492487512,-11.586164658379927,-43.25913329326376,101.1449153178419,6.386886627598496e-30,9.009519815301436e-26
J959_R24_tight,coupled_mixed,0.1475,33.34725351587585,12.485156202670835,3.9232953884549158,1.1398988783493599e-28,3.34171834659283e-25,-25.15093563563831,-34.51664924875119,-11.586164658379928,-43.25913329326375,101.14491531784188,6.655968644182276e-30,9.009519815173762e-26
J959_R24_tight,coupled_mixed,0.15,33.34725351587586,12.485156202670835,3.9232953884549158,1.3518465013627844e-28,3.4119224951279597e-25,-25.150935635638312,-34.51664924875122,-11.586164658379928,-43.25913329326379,101.14491531784189,6.818579581392384e-30,9.009519814627563e-26
J959_R24_tight,coupled_mixed,0.1525,33.34725351587585,12.485156202670835,3.9232953884549158,1.2192881030535275e-28,3.4493130792171234e-25,-25.150935635638312,-34.51664924875121,-11.586164658379932,-43.25913329326377,101.14491531784196,6.971502322333633e-30,9.009519814580222e-26
J959_R24_tight,coupled_mixed,0.155,33.347253515875856,12.485156202670836,3.923295388454917,1.402914253717729e-28,3.560024320881797e-25,-25.150935635638326,-34.5166492487512,-11.586164658379927,-43.25913329326377,101.14491531784202,7.197312982437337e-30,9.009519815194803e-26
J959_R24_tight,coupled_mixed,0.1575,33.347253515875856,12.485156202670835,3.9232953884549153,1.4560050805838639e-28,3.6325656825982074e-25,-25.150935635638312,-34.51664924875122,-11.586164658379923,-43.25913329326379,101.14491531784198,7.39996465171125e-30,9.009519815509448e-26
J959_R24_tight,coupled_mixed,0.16,33.347253515875856,12.485156202670836,3.9232953884549167,1.345739426657699e-28,3.5959336243470656e-25,-25.150935635638312,-34.51664924875122,-11.586164658379921,-43.25913329326378,101.14491531784188,7.289008176276209e-30,9.00951981438509e-26
J959_R24_tight,coupled_mixed,0.1625,33.34725351587585,12.485156202670835,3.9232953884549144,1.4298998048060493e-28,3.7722574268257545e-25,-25.1509356356383,-34.51664924875119,-11.586164658379927,-43.259133293263744,101.14491531784195,7.574323200963639e-30,9.00951981464659e-26
J959_R24_tight,coupled_mixed,0.165,33.347253515875856,12.485156202670835,3.9232953884549153,1.3134916208257744e-28,3.850655863758477e-25,-25.150935635638312,-34.516649248751214,-11.586164658379928,-43.25913329326377,101.14491531784209,7.870857443094503e-30,9.009519815051863e-26
J959_R24_tight,coupled_mixed,0.1675,33.34725351587585,12.485156202670836,3.9232953884549167,1.644356016633548e-28,3.937778363196042e-25,-25.15093563563832,-34.51664924875122,-11.586164658379932,-43.25913329326379,101.14491531784195,8.085173989889365e-30,9.009519815672609e-26
J959_R24_tight,coupled_mixed,0.17,33.347253515875856,12.485156202670836,3.9232953884549158,1.5328799257695888e-28,3.9336108641745895e-25,-25.150935635638312,-34.516649248751214,-11.586164658379923,-43.25913329326377,101.14491531784194,8.18708176008762e-30,9.009519815074997e-26
J959_R24_tight,coupled_mixed,0.17250000000000001,33.34725351587584,12.485156202670838,3.9232953884549153,1.5164731273743166e-28,3.9902752396026893e-25,-25.15093563563832,-34.516649248751214,-11.586164658379927,-43.25913329326378,101.14491531784189,8.298793751421114e-30,9.009519814620099e-26
J959_R24_tight,coupled_mixed,0.17500000000000002,33.34725351587585,12.485156202670835,3.9232953884549153,1.6383526996383346e-28,4.229958572544529e-25,-25.150935635638326,-34.5166492487512,-11.58616465837993,-43.25913329326377,101.14491531784188,8.876179980159883e-30,9.009519814767784e-26
J959_R24_tight,coupled_mixed,0.1775,33.34725351587584,12.485156202670835,3.923295388454917,1.895051244452257e-28,4.186181181841642e-25,-25.150935635638326,-34.5166492487512,-11.586164658379927,-43.25913329326377,101.14491531784196,8.97634155730039e-30,9.009519814877846e-26
J959_R24_tight,coupled_mixed,0.18,33.34725351587584,12.485156202670836,3.923295388454917,1.7382081604895364e-28,4.347992269021225e-25,-25.150935635638316,-34.5166492487512,-11.586164658379921,-43.25913329326376,101.14491531784194,9.260571949901193e-30,9.009519815355951e-26
J959_R24_tight,coupled_mixed,0.1825,33.34725351587587,12.485156202670836,3.9232953884549153,2.152275134141899e-28,4.473025093355638e-25,-25.150935635638316,-34.51664924875122,-11.586164658379921,-43.25913329326379,101.14491531784198,9.631083923591287e-30,9.009519815314381e-26
J959_R24_tight,coupled_mixed,0.185,33.34725351587584,12.485156202670835,3.9232953884549167,1.740937839100021e-28,4.473989915507248e-25,-25.15093563563831,-34.516649248751236,-11.586164658379928,-43.259133293263794,101.144915317842,9.851458185431599e-30,9.009519813558962e-26
J959_R24_tight,coupled_mixed,0.1875,33.347253515875856,12.485156202670838,3.9232953884549144,2.255583825801288e-28,4.471302760513217e-25,-25.15093563563832,-34.516649248751214,-11.58616465837993,-43.25913329326378,101.14491531784194,9.820947664065749e-30,9.009519817459186e-26
J959_R24_tight,coupled_mixed,0.19,33.34725351587585,12.485156202670836,3.923295388454918,1.897198895762867e-28,4.500277080002213e-25,-25.15093563563832,-34.51664924875123,-11.58616465837993,-43.259133293263794,101.14491531784186,9.79467874871549e-30,9.009519816687776e-26
J959_R24_tight,coupled_mixed,0.1925,33.34725351587585,12.485156202670836,3.923295388454917,2.2636339414932112e-28,4.489118167322051e-25,-25.150935635638326,-34.5166492487512,-11.58616465837992,-43.25913329326377,101.14491531784188,9.973539383450413e-30,9.009519810493992e-26
J959_R24_tight,coupled_mixed,0.195,33.34725351587585,12.485156202670835,3.9232953884549158,2.2181537871726234e-28,4.516324216223255e-25,-25.150935635638316,-34.516649248751214,-11.586164658379936,-43.25913329326378,101.14491531784194,1.003504385187296e-29,9.009519807351719e-26
J959_R24_tight,coupled_mixed,0.1975,33.34725351587584,12.485156202670838,3.923295388454917,1.7939113457596958e-28,4.56007037070365e-25,-25.150935635638316,-34.51664924875122,-11.586164658379928,-43.25913329326379,101.14491531784198,1.0317424124594989e-29,9.009519821950024e-26
