run,t,r_initial,v_initial,delta_radius,delta_radial_speed,delta_tangential_speed,radius_jet,radial_speed_jet,tangential_speed_jet,instantaneous_delta_vc2,instantaneous_vc2_jet,baseline_radial_drift
J959_R24,0.28250000000000003,1.0116885382292078,0.8969812462478036,1.5905704628606783e-05,0.00022066850267870396,-1.4102061966503321e-05,1.655828530178354e-05,0.00023445359719339527,-1.4680873435333433e-05,-0.002316870564253461,-0.0025188745171026428,-5.85945948128014e-18
J959_R24,0.28500000000000003,1.0116885382292078,0.8969812462478036,1.646443768447462e-05,0.00022633282934722153,-1.4597428888984965e-05,1.7152245838941226e-05,0.0002407332749325084,-1.520748952586881e-05,-0.0023545187140861057,-0.0025636536317852564,-5.8557159208501374e-18
J959_R24,0.28750000000000003,1.0116885382292078,0.8969812462478036,1.7037443391139928e-05,0.00023208669468987797,-1.5105449226893164e-05,1.7762044294665124e-05,0.0002471240945344713,-1.5748147799740927e-05,-0.0023923785219073473,-0.0026088272761126516,-5.85163986170503e-18
J959_R24,0.29,1.0116885382292078,0.8969812462478036,1.762494612705469e-05,0.00023793052270613786,-1.562632186846713e-05,1.8387959742273127e-05,0.00025362703092790523,-1.6303095688370638e-05,-0.0024304471582363273,-0.0026543954500848265,-5.8492908340909274e-18
J959_R24,0.2925,1.0116885382292078,0.8969812462478036,1.8227171320054395e-05,0.0002438647288988593,-1.6160246630092523e-05,1.9030273692404714e-05,0.000260243059041432,-1.687258278415194e-05,-0.0024687217856025298,-0.002700358153701783,-5.846343737249747e-18
J959_R24,0.295,1.0116885382292078,0.8969812462478036,1.884434542608364e-05,0.0002498897202482631,-1.6707424237649704e-05,1.9689270093020883e-05,0.000266973153803673,-1.74568608404519e-05,-0.0025071995590332497,-0.0027467153869635197,-5.845139240588168e-18
J959_R24,0.2975,1.0116885382292078,0.8969812462478036,1.9476695907858572e-05,0.0002560058951873853,-1.7268056307195856e-05,2.0365235329404196e-05,0.0002738182901432497,-1.8056183771610703e-05,-0.0025458776265421847,-0.002793467149870038,-5.843831088554328e-18
J959_R24,0.3,1.0116885382292078,0.8969812462478036,2.012445121346881e-05,0.00026221364357812186,-1.7842345326646303e-05,2.105845822415877e-05,0.00028077944298878356,-1.8670807652941646e-05,-0.002584753129617353,-0.0028406134424213366,-5.838763183364496e-18
J1279_R32,0.0,1.0116885382292078,0.8969812462478032,0.0,0.0,0.0,0.0,0.0,-0.0,3.369599726674303e-16,-0.0,0.0
J1279_R32,0.0025,1.0116885382292078,0.8969812462478032,1.0153658327703441e-13,1.6245991480780695e-10,-8.992806499463768e-14,1.0155506473843751e-13,1.6248810358150006e-10,-9.004054616582205e-14,-1.9723184349110302e-07,-1.9726482239040466e-07,-4.582348926850597e-21
J1279_R32,0.005,1.0116885382292078,0.8969812462478032,1.6245951442282578e-12,1.2996707864013598e-09,-1.4405143744511406e-12,1.6248810358150002e-12,1.2999048286520005e-09,-1.4406487386531528e-12,-7.88912309382594e-07,-7.890592895616186e-07,-1.230295208934036e-20
J1279_R32,0.0075,1.0116885382292078,0.8969812462478032,8.2244014789473e-12,4.386288949854862e-09,-7.291833803435566e-12,8.225960243813437e-12,4.3871787967005e-09,-7.293284239431586e-12,-1.774996202019579e-06,-1.7753834015136416e-06,-1.3847844511457545e-20
J1279_R32,0.01,1.0116885382292078,0.8969812462478032,2.5992618510525755e-11,1.0396792340643267e-08,-2.3045454433656687e-11,2.5998096573040003e-11,1.0399238629216004e-08,-2.3050379818450445e-11,-3.155408197931368e-06,-3.1562371582464746e-06,-1.1356509225478005e-20
J1279_R32,0.0125,1.0116885382292078,0.8969812462478032,6.345678207510279e-11,2.030538633266318e-08,-5.626188404050936e-11,6.347191546152346e-11,2.0311012947687506e-08,-5.627534135363879e-11,-4.930042840889395e-06,-4.9316205597601164e-06,-3.6028232560185575e-21
J1279_R32,0.015,1.0116885382292078,0.8969812462478032,1.3157950748802245e-10,3.508591401800341e-08,-1.1666068111537697e-10,1.3161536390101499e-10,3.5097430373604e-08,-1.1669254783090537e-10,-7.0987645444905784e-06,-7.1015336060545665e-06,3.714155393805948e-21
J1279_R32,0.0175,1.0116885382292078,0.8969812462478032,2.437574704018881e-10,5.571176546797923e-08,-2.1611967770951424e-10,2.4383371043698857e-10,5.573341952845453e-08,-2.1618735134413883e-10,-9.66140759159572e-06,-9.665976297129828e-06,5.878410993364388e-21
J1279_R32,0.02,1.0116885382292078,0.8969812462478032,4.15820160887203e-10,8.315578705868356e-08,-3.6867375818872006e-10,4.1596954516864005e-10,8.319390903372803e-08,-3.688060770952071e-10,-1.2617776131409187e-05,-1.2624948632985898e-05,5.632316669850556e-21
J1279_R32,0.0225,1.0116885382292078,0.8969812462478032,6.660284111281783e-10,1.1839019100697662e-07,-5.905126387872883e-10,6.663027797488884e-10,1.1845382751091351e-07,-5.907560233939584e-10,-1.5967644180939068e-05,-1.5978450613622776e-05,8.199402092919078e-21
J1279_R32,0.025,1.0116885382292078,0.8969812462478032,1.0150726966577254e-09,1.6238646467410993e-07,-8.999816447641251e-10,1.0155506473843754e-09,1.6248810358150005e-07,-9.004054616582207e-10,-1.971075562308774e-05,-1.9726482239040466e-05,6.827645838217109e-21
J1279_R32,0.0275,1.0116885382292078,0.8969812462478032,1.4860712111298237e-09,2.161152800926324e-07,-1.3175774915552552e-09,1.4868677028354636e-09,2.1627166586697652e-07,-1.3182836364138006e-09,-2.384682420653954e-05,-2.386904350923896e-05,1.2389731378625678e-20
J1279_R32,0.03,1.0116885382292078,0.8969812462478032,2.1045677147021593e-09,2.805464033624572e-07,-1.8659475076177046e-09,2.1058458224162398e-09,2.80779442988832e-07,-1.867080765294486e-09,-2.8375533546434696e-05,-2.8406134424218266e-05,1.8742065065097742e-20
J1279_R32,0.0325,1.0116885382292078,0.8969812462478032,2.8985291560224763e-09,3.5664860408474186e-07,-2.5698880801172663e-09,2.9005142039945144e-09,3.569863635685556e-07,-2.571648039042044e-09,-3.3296537120213474e-05,-3.333775498397838e-05,2.8919651436671725e-20
J1279_R32,0.035,1.0116885382292078,0.8969812462478032,3.898343067875737e-09,4.4538956486184046e-07,-3.456340991192519e-09,3.901339366991817e-09,4.4586735622763624e-07,-3.4589976215062213e-09,-3.8609458272108984e-05,-3.866390518851931e-05,3.9291191330184105e-20
J1279_R32,0.0375,1.0116885382292078,0.8969812462478032,5.136814736542047e-09,5.477357908074792e-07,-4.554392307731803e-09,5.141225152383399e-09,5.483973495875624e-07,-4.5583026496447415e-09,-4.4313890210900784e-05,-4.438458503784104e-05,5.0509274896693614e-20
J1279_R32,0.04,1.0116885382292078,0.8969812462478032,6.649164144863771e-09,6.646525190048674e-07,-5.895268384570329e-09,6.655512722698241e-09,6.655512722698242e-07,-5.900897233523314e-09,-5.0409396009128645e-05,-5.049979453194359e-05,6.756019527695648e-20
J1279_R32,0.0425,1.0116885382292078,0.8969812462478032,8.473022689194958e-09,7.971036280604527e-07,-7.512334199155646e-09,8.481980562019043e-09,7.983040528959097e-07,-7.520276456315627e-09,-5.689550860893316e-05,-5.700953367082695e-05,8.181397807691682e-20
J1279_R32,0.045,1.0116885382292078,0.8969812462478032,1.0648429670072599e-08,9.460515476749191e-07,-9.441089132700142e-09,1.0660844475982214e-08,9.476306200873081e-07,-9.452096374303335e-09,-6.377173081891081e-05,-6.39138024544911e-05,1.021745689047841e-19
J1279_R32,0.0475,1.0116885382292078,0.8969812462478032,1.3217828556995899e-08,1.1124571682401326e-06,-1.171916430564579e-08,1.3234757591777914e-08,1.1145059024655089e-06,-1.1734174016876094e-08,-7.103753531905608e-05,-7.121260088293608e-05,1.2772412797110006e-19
J1279_R32,0.05,1.0116885382292078,0.8969812462478032,1.622606302701888e-08,1.2972797503582527e-06,-1.4386318913928164e-08,1.6248810358150006e-08,1.2999048286520004e-06,-1.4406487386531531e-08,-7.869236466345704e-05,-7.890592895616186e-05,1.636058791635969e-19
J1279_R32,0.0525,1.0116885382292078,0.8969812462478032,1.9720372777554133e-08,1.5014768346419624e-06,-1.7484436565240458e-08,1.9750530545396063e-08,1.5048023272682715e-06,-1.7511175458875235e-08,-8.673563128478824e-05,-8.699378667416843e-05,2.0877356606542134e-19
J1279_R32,0.055,1.0116885382292078,0.8969812462478032,2.3750389113307772e-08,1.726004151273504e-06,-2.10575215042752e-08,2.3789883245367418e-08,1.7301733269358121e-06,-2.109253818262081e-08,-9.516671749914043e-05,-9.547617403695585e-05,2.6108912193021266e-19
J1279_R32,0.0575,1.0116885382292078,0.8969812462478032,2.8368130307491153e-08,1.971815529821915e-06,-2.515169361672065e-08,2.8419270871469095e-08,1.976992756276111e-06,-2.5197036479589812e-08,-0.00010398497551129957,-0.00010435309104452406,3.1435670607313793e-19
J1279_R32,0.06,1.0116885382292078,0.8969812462478032,3.362799673747067e-08,2.2398628090229237e-06,-2.981518554268092e-08,3.3693533158659836e-08,2.246235543910656e-06,-2.9873292244711775e-08,-0.00011318972742384484,-0.00011362453769687306,3.7095378726976023e-19
J1279_R32,0.0625,1.0116885382292078,0.8969812462478032,3.958676579489056e-08,2.5310957465599597e-06,-3.509833690351627e-08,3.9669947163452156e-08,2.538876618460938e-06,-3.517208834602424e-08,-0.0001227802652453479,-0.0001232905139940029,4.240426486924155e-19
J1279_R32,0.065,1.0116885382292078,0.8969812462478032,4.630358657043802e-08,2.8464619289466454e-06,-4.105359041606249e-08,4.640822726391223e-08,2.8558909085484446e-06,-4.1146368624672705e-08,-0.00013275585090182957,-0.00013335101993591352,4.784416635401987e-19
J1279_R32,0.0675,1.0116885382292078,0.8969812462478032,5.383997431350301e-08,3.1869066816099183e-06,-4.7735486563560414e-08,5.3970525159659985e-08,3.1982533427946654e-06,-4.785123789491065e-08,-0.000143115716246644,-0.000143806055522605,5.306873093183408e-19
J1279_R32,0.07,1.0116885382292078,0.8969812462478032,6.22598046666867e-08,3.5533729787393117e-06,-5.520065871067459e-08,6.242142987186907e-08,3.56693884982109e-06,-5.534396194409954e-08,-0.0001538590630754172,-0.00015465562075407725,5.779083915546992e-19
J1279_R32,0.0725,1.0116885382292078,0.8969812462478032,7.162930767558144e-08,3.946801353544043e-06,-6.350782733033355e-08,7.18279677432668e-08,3.962922358249204e-06,-6.368396753270878e-08,-0.00016498506314469225,-0.00016589971563033025,6.220936161428885e-19
J1279_R32,0.075,1.0116885382292078,0.8969812462478032,8.201706157380399e-08,4.368129808280009e-06,-7.271779545181545e-08,8.225960243813438e-08,4.3871787967004995e-06,-7.293284239431586e-08,-0.00017649285818495823,-0.00017753834015136417,6.6865233106329285e-19
J1279_R32,0.0775,1.0116885382292078,0.8969812462478032,9.349398634365435e-08,4.818293724670337e-06,-8.289344144429833e-08,9.378823494230653e-08,4.840683093796466e-06,-8.315433523560613e-08,-0.0001883815599235637,-0.00018957149431717886,7.125239384141175e-19
J1279_R32,0.08,1.0116885382292078,0.8969812462478032,1.0613333705250378e-07,5.298225774145833e-06,-9.409971479801271e-08,1.0648820356317185e-07,5.324410178158594e-06,-9.441435573637302e-08,-0.00020065025010875307,-0.00020199917812777437,7.543535463211411e-19
J1279_R32,0.0825,1.0116885382292078,0.8969812462478032,1.2001069696527434e-07,5.80885582837707e-06,-1.0640362879676957e-07,1.2043628392967258e-07,5.839334978408367e-06,-1.0678097454951789e-07,-0.0002132979805298842,-0.00021482139158315067,7.9380665756758235e-19
J1279_R32,0.085,1.0116885382292078,0.8969812462478032,1.352039704331414e-07,6.35111086982303e-06,-1.1987425485582293e-07,1.3571168899230468e-07,6.386432423167278e-06,-1.2032442330105003e-07,-0.00022632377305067513,-0.0002280381346833078,8.298137010359644e-19
J1279_R32,0.08750000000000001,1.0116885382292078,0.8969812462478032,1.5179337555889322e-07,6.925914902428912e-06,-1.3458271563848712e-07,1.5239606902311785e-07,6.966677441056815e-06,-1.3511709459008677e-07,-0.00023972661963661023,-0.00024164940742824574,8.58772651382591e-19
J1279_R32,0.09,1.0116885382292078,0.8969812462478032,1.6986143663915881e-07,7.534188862462445e-06,-1.506021782837763e-07,1.7057351161571542e-07,7.581044960698465e-06,-1.5123354198885336e-07,-0.00025350548238987154,-0.0002556552098179644,8.857595260577642e-19
J1279_R32,0.0925,1.0116885382292078,0.8969812462478032,1.894929763838485e-07,8.176850529473912e-06,-1.680078481891556e-07,1.9033054168525478e-07,8.23050991071372e-06,-1.6875048004268323e-07,-0.0002676592935850568,-0.00027005554185246394,9.177073715802803e-19
J1279_R32,0.095,1.0116885382292078,0.8969812462478032,2.1077510791319416e-07,8.854814437352752e-06,-1.8687696101693518e-07,2.1175612146844662e-07,8.916047219724071e-06,-1.877467842700175e-07,-0.0002821869557097267,-0.00028485040353174433,9.502397724869859e-19
J1279_R32,0.0975,1.0116885382292078,0.8969812462478032,2.337972265327536e-07,9.568991785685834e-06,-2.0728877625497688e-07,2.3494165052355568e-07,9.638631816351001e-06,-2.083034911624056e-07,-0.00029708734150989455,-0.00030003979485580546,9.852359666016603e-19
J1279_R32,0.1,1.0116885382292078,0.8969812462478032,2.586510012867138e-07,1.0320290351068605e-05,-2.29324569112066e-07,2.599809657304001e-07,1.0399238629216003e-05,-2.305037981845045e-07,-0.00031235929403349423,-0.00031562371582464745,1.024135496697589e-18
J1279_R32,0.10250000000000001,1.0116885382292078,0.8969812462478032,2.8543036629007616e-07,1.1109614398826284e-05,-2.530676227463502e-07,2.8697034129035204e-07,1.1198842586940564e-05,-2.5443306377407956e-07,-0.0003280016266846306,-0.00033160216643827024,1.066500849388398e-18
J1279_R32,0.105,1.0116885382292078,0.8969812462478032,3.142315118400484e-07,1.1937864594703765e-05,-2.786032211599121e-07,3.16008488726337e-07,1.2038418618146172e-05,-2.8017880734200377e-07,-0.00034401312327906567,-0.00034797514669667373,1.1028623960916752e-18
J1279_R32,0.1075,1.0116885382292078,0.8969812462478032,3.4515287530706315e-07,1.2805937916907795e-05,-3.060186400949405e-07,3.471965568828349e-07,1.2918941651454322e-05,-3.0783070927225857e-07,-0.0003603925380999293,-0.00036474265659985813,1.1436970330555444e-18
J1279_R32,0.11,1.0116885382292078,0.8969812462478032,3.7829513180628697e-07,1.3714727568368913e-05,-3.3540313948421385e-07,3.806381319258787e-07,1.3841386615486497e-05,-3.3748061092193296e-07,-0.0003771385959644373,-0.0003819046961478234,1.181231077955158e-18
J1279_R32,0.1125,1.0116885382292078,0.8969812462478032,4.1376118464962035e-07,1.4665122889017e-05,-3.6684795490238287e-07,4.1643923734305536e-07,1.4806728438864192e-05,-3.6922251462122406e-07,-0.0003942499922913956,-0.0003994612653405694,1.2217708745423941e-18
J1279_R32,0.115,1.0116885382292078,0.8969812462478032,4.5165615557931594e-07,1.565800926861913e-05,-4.004462886841864e-07,4.547083339435055e-07,1.5815942050208888e-05,-4.03152583673437e-07,-0.0004117253931726359,-0.00041741236417809624,1.2641462111505385e-18
J1279_R32,0.11750000000000001,1.0116885382292078,0.8969812462478032,4.920873747834144e-07,1.669426805957872e-05,-4.362933011536896e-07,4.955563198579236e-07,1.687000237814208e-05,-4.393691423549848e-07,-0.00042956343545062884,-0.0004357579926604039,1.3045882558861894e-18
J1279_R32,0.12,1.0116885382292078,0.8969812462478032,5.351643706938422e-07,1.777477649014888e-05,-4.74486101187388e-07,5.390965305385574e-07,1.796988435128525e-05,-4.779726759153884e-07,-0.0004477627268013759,-0.00045449815078749226,1.3438863227579814e-18
J1279_R32,0.1225,1.0116885382292078,0.8969812462478032,5.809988595678279e-07,1.8900407577900204e-05,-5.15123738220602e-07,5.854447387592093e-07,1.9116562898259893e-05,-5.190658305772771e-07,-0.000466321845821907,-0.0004736328385593615,1.3903879492818227e-18
J1279_R32,0.125,1.0116885382292078,0.8969812462478032,6.297047348532549e-07,2.0072030043444624e-05,-5.583071912562687e-07,6.347191546152345e-07,2.0311012947687504e-05,-5.627534135363879e-07,-0.0004852393421220457,-0.0004931620559760116,1.426629800408615e-18
J1279_R32,0.1275,1.0116885382292078,0.8969812462478032,6.813980563387949e-07,2.129050822451058e-05,-6.041393602052025e-07,6.870404255235422e-07,2.155420942818956e-05,-6.091423929615655e-07,-0.0005045137364225769,-0.0005130858030374425,1.4648179896616196e-18
J1279_R32,0.13,1.0116885382292078,0.8969812462478032,7.361970390895852e-07,2.255670199028789e-05,-6.527250553389763e-07,7.425316362225957e-07,2.2847127268387557e-05,-6.583418979947633e-07,-0.0005241435206594801,-0.0005334040797436541,1.5003438479810608e-18
J1279_R32,0.1325,1.0116885382292078,0.8969812462478032,7.942220421691797e-07,2.387146665614998e-05,-7.041709882971148e-07,8.013183087724113e-07,2.4190741396902984e-05,-7.10463218751042e-07,-0.0005441271580919805,-0.0005541168860946468,1.540850578903084e-18
J1279_R32,0.135,1.0116885382292078,0.8969812462478032,8.555955571487975e-07,2.5235652898701874e-05,-7.585857613179314e-07,8.635284025545598e-07,2.5586026742357324e-05,-7.656198063185704e-07,-0.0005644630834171162,-0.00057522422209042,1.5762788401180221e-18
J1279_R32,0.1375,1.0116885382292078,0.8969812462478032,9.204421964045774e-07,2.665010667123983e-05,-8.160798566914096e-07,9.292923142721651e-07,2.7033958233372072e-05,-8.239272727586257e-07,-0.0005851497028931775,-0.0005967260877309742,1.6173410715593152e-18
J1279_R32,0.14,1.0116885382292078,0.8969812462478032,9.88888681203977e-07,2.811566911950175e-05,-8.767656261010615e-07,9.987428779499052e-07,2.853551079856872e-05,-8.855033911055927e-07,-0.0006061853944631464,-0.000618622483016309,1.649596443045615e-18
J1279_R32,0.14250000000000002,1.0116885382292078,0.8969812462478032,1.0610638295820618e-06,2.9633176497913983e-05,-9.407572806319209e-07,1.0720153649340117e-06,3.0091659366568744e-05,-9.504680953669643e-07,-0.0006275685078904918,-0.0006409134079464248,1.6839419287727767e-18
J1279_R32,0.145,1.0116885382292078,0.8969812462478032,1.1370985440089393e-06,3.120346008621566e-05,-1.0081708787801347e-06,1.1492474838922689e-06,3.170337886599363e-05,-1.0189434805233404e-06,-0.0006492973648964247,-0.000663598862521321,1.7196159245279579e-18
J1279_R32,0.1475,1.0116885382292078,0.8969812462478032,1.2171257988492957e-06,3.282734610654557e-05,-1.0791243165719777e-06,1.2305793808140178e-06,3.337164422546489e-05,-1.0910538025284314e-06,-0.0006713702593054638,-0.0006866788467409985,1.7518475892064104e-18
J1279_R32,0.15,1.0116885382292078,0.8969812462478032,1.3012806276150502e-06,3.450565564086104e-05,-1.153737315129355e-06,1.31615363901015e-06,3.5097430373603996e-05,-1.1669254783090538e-06,-0.0006937854572014497,-0.0007101533606054567,1.771610964634429e-18
J1279_R32,0.1525,1.0116885382292078,0.8969812462478032,1.38970011001244e-06,3.6239204549005294e-05,-1.2321314092345048e-06,1.4061152791131122e-06,3.6881712239032456e-05,-1.2466870857651315e-06,-0.0007165411970813094,-0.0007340224041146957,1.7922399239623923e-18
J1279_R32,0.155,1.0116885382292078,0.8969812462478032,1.4825233587846668e-06,3.802880338716157e-05,-1.314429936671857e-06,1.5006117590769045e-06,3.872546475037173e-05,-1.3304693637696981e-06,-0.0007396356900233125,-0.0007582859772687154,1.8076991027251564e-18
J1279_R32,0.1575,1.0116885382292078,0.8969812462478032,1.5798915063512447e-06,3.987525732675386e-05,-1.400758025460469e-06,1.5997929741770814e-06,4.062966283624334e-05,-1.4184052121688945e-06,-0.0007630671198606054,-0.0007829440800675159,1.8200317802020608e-18
J1279_R32,0.16,1.0116885382292078,0.8969812462478032,1.6819476912455602e-06,4.177936607405152e-05,-1.4912425821966835e-06,1.7038112570107497e-06,4.259528142526875e-05,-1.5106296917819683e-06,-0.0007868336433574412,-0.0008079967125110975,1.8308183962453673e-18
J1279_R32,0.1625,1.0116885382292078,0.8969812462478032,1.7888370443517137e-06,4.374192379010686e-05,-1.5860122790645192e-06,1.8128213774965713e-06,4.462329544606945e-05,-1.6072800244012776e-06,-0.0008109333903969792,-0.0008334438745994597,1.8366534556560982e-18
J1279_R32,0.165,1.0116885382292078,0.8969812462478032,1.9007066749422567e-06,4.576371901141931e-05,-1.6851975430665078e-06,1.9269805428747613e-06,4.6714679827266936e-05,-1.7084955927922862e-06,-0.0008353644641755976,-0.0008592855663326027,1.8378839113445052e-18
J1279_R32,0.1675,1.0116885382292078,0.8969812462478032,2.0177056565180156e-06,4.784553457105083e-05,-1.7889305418128387e-06,2.046448397707088e-06,4.88704094974827e-05,-1.8144179406935667e-06,-0.0008601249414020378,-0.0008855217877105265,1.8365016606710032e-18
J1279_R32,0.17,1.0116885382292078,0.8969812462478032,2.1399850124517084e-06,4.998814752043252e-05,-1.8973451716419731e-06,2.171387023876875e-06,5.1091459385338223e-05,-1.9251907728168004e-06,-0.0008852128725042973,-0.0009121525387332312,1.832420346186196e-18
J1279_R32,0.17250000000000001,1.0116885382292078,0.8969812462478032,2.2676977014366687e-06,5.219232905175265e-05,-2.0105770442979676e-06,2.301960940588997e-06,5.337880441945501e-05,-2.0409599548467753e-06,-0.0009106262818466322,-0.0009391778194007166,1.821576016996795e-18
J1279_R32,0.17500000000000002,1.0116885382292078,0.8969812462478032,2.4009986027424025e-06,5.4458844420983826e-05,-2.1287634746069983e-06,2.4383371043698857e-06,5.573341952845452e-05,-2.1618735134413884e-06,-0.0009363631679509393,-0.000966597629712983,1.8112304304154163e-18
J1279_R32,0.1775,1.0116885382292078,0.8969812462478032,2.5400445012785237e-06,5.678845287158513e-05,-2.2520434657113952e-06,2.5806849090675224e-06,5.815627964095824e-05,-2.288081636231643e-06,-0.0009624215037240927,-0.0009944119696700298,1.7955816820285173e-18
J1279_R32,0.18,1.0116885382292078,0.8969812462478032,2.6849940724687076e-06,5.9181907558800404e-05,-2.380557697745367e-06,2.729176185851447e-06,6.064835968558772e-05,-2.4197366718216538e-06,-0.0009887992366981954,-0.0010226208392718576,1.7743960141098674e-18
J1279_R32,0.1825,1.0116885382292078,0.8969812462478032,2.836007866936406e-06,6.16399554747632e-05,-2.514448512291878e-06,2.88398520321275e-06,6.321063459096438e-05,-2.55699312978864e-06,-0.0010154942892729663,-0.0010512242385184662,1.7506206644050862e-18
J1279_R32,0.185,1.0116885382292078,0.8969812462478032,2.993248295004134e-06,6.416333737427582e-05,-2.6538598993930407e-06,3.0452886669640764e-06,6.584407928570975e-05,-2.7000076806829316e-06,-0.0010425045589658767,-0.0010802221674098558,1.7150231710851445e-18
J1279_R32,0.1875,1.0116885382292078,0.8969812462478032,3.156879611008026e-06,6.675278770127251e-05,-2.798937484116415e-06,3.2132657202396243e-06,6.854966869844531e-05,-2.848939156027963e-06,-0.001069827918675541,-0.001109614625946026,1.6773350763729008e-18
J1279_R32,0.19,1.0116885382292078,0.8969812462478032,3.327067897429645e-06,6.940903451607885e-05,-2.949828511344954e-06,3.388097943495146e-06,7.132837775779257e-05,-3.00394854832028e-06,-0.0010974622169435337,-0.0011394016141269773,1.632657577661629e-18
J1279_R32,0.1925,1.0116885382292078,0.8969812462478032,3.503981048846802e-06,7.213279942343762e-05,-3.106681832898417e-06,3.5699693545079484e-06,7.418118139237295e-05,-3.1651990110295357e-06,-0.0011254052782313716,-0.0011695831319527093,1.5854212293987849e-18
J1279_R32,0.195,1.0116885382292078,0.8969812462478032,3.687788755705611e-06,7.492479750142724e-05,-3.2696478918792238e-06,3.759066408376891e-06,7.710905453080801e-05,-3.3328558585984894e-06,-0.0011536549032013133,-0.0012001591794232218,1.5332872378881723e-18
J1279_R32,0.1975,1.0116885382292078,0.8969812462478032,3.878662487915366e-06,7.778573723092387e-05,-3.4388787085726236e-06,3.955577997522386e-06,8.01129721017192e-05,-3.5070865664430093e-06,-0.001182208869002887,-0.0012311297565385155,1.478755680958141e-18
J1279_R32,0.2,1.0116885382292078,0.8969812462478032,4.07677547826883e-06,8.071632042623348e-05,-3.614527866457884e-06,4.1596954516864015e-06,8.319390903372803e-05,-3.688060770952072e-06,-0.0012110649295709883,-0.0012624948632985898,1.419728877871911e-18
J1279_R32,0.2025,1.0116885382292078,0.8969812462478032,4.282302705689515e-06,8.371724216632767e-05,-3.796750495665968e-06,4.371612537932459e-06,8.635284025545597e-05,-3.875950269487763e-06,-0.0012402208159316157,-0.001294254499703445,1.3588811950859233e-18
J1279_R32,0.20500000000000002,1.0116885382292078,0.8969812462478032,4.495420878308483e-06,8.678919072703185e-05,-3.985703259434814e-06,4.591525460645633e-06,8.959074069552452e-05,-4.070929020385273e-06,-0.0012696742365074923,-0.001326408665753081,1.2965788122414242e-18
J1279_R32,0.20750000000000002,1.0116885382292078,0.8969812462478032,4.7163084163726616e-06,8.993284751412264e-05,-4.181544338788257e-06,4.81963286153255e-06,9.290858528255518e-05,-4.273173142952904e-06,-0.0012994228774388522,-0.0013589573614474978,1.2313297757048391e-18
J1279_R32,0.21,1.0116885382292078,0.8969812462478032,4.945145434987064e-06,9.31488869973782e-05,-4.38443341577166e-06,5.056135819621392e-06,9.630734894516937e-05,-4.48286091747206e-06,-0.0013294644029092804,-0.001391900586786695,1.1710813587228963e-18
J1279_R32,0.2125,1.0116885382292078,0.8969812462478032,5.182113726693067e-06,9.64379766453439e-05,-4.594531660462309e-06,5.301237851261899e-06,9.97880066119887e-05,-4.700172785197264e-06,-0.001359796455477058,-0.0014252383417706733,1.0999502738194668e-18
J1279_R32,0.215,1.0116885382292078,0.8969812462478032,5.427396743885145e-06,9.98007768613373e-05,-4.812001712539704e-06,5.555144910125358e-06,0.00010335153321163458,-4.925291348356137e-06,-0.0013904166564135802,-0.0014589706263994325,1.0295503428844617e-18
J1279_R32,0.2175,1.0116885382292078,0.8969812462478032,5.681179581068611e-06,0.00010323794092025478,-5.037007667851867e-06,5.818065387204613e-06,0.0001069989036727285,-5.158401370149412e-06,-0.001421322606052112,-0.0014930974406729728,9.519846296424942e-19
J1279_R32,0.22,1.0116885382292078,0.8969812462478032,5.943648956960467e-06,0.00010675011490629656,-5.269715061428926e-06,6.090210110814059e-06,0.00011073109292389198,-5.3996897747509274e-06,-0.001452511884137776,-0.0015276187845912935,8.737811051880608e-19
J1279_R32,0.2225,1.0116885382292078,0.8969812462478032,6.214993196436193e-06,0.00011033793765190504,-5.510290851162836e-06,6.371792346589649e-06,0.0001145490758937465,-5.649345647307633e-06,-0.0014839820501913578,-0.001562534658154395,7.903487059070226e-19
J1279_R32,0.225,1.0116885382292078,0.8969812462478032,6.495402212324717e-06,0.00011400204067747973,-5.758903402264259e-06,6.663027797488886e-06,0.00011845382751091354,-5.907560233939585e-06,-0.001515730643873783,-0.0015978450613622775,7.024208690887158e-19
J1279_R32,0.2275,1.0116885382292078,0.8969812462478032,6.7850674870543515e-06,0.00011774304813233496,-6.015722471164331e-06,6.964134603790828e-06,0.00012244632270401457,-6.174526941739949e-06,-0.0015477551853582345,-0.0016335499942149408,6.103859466184596e-19
J1279_R32,0.23,1.0116885382292078,0.8969812462478032,7.0841820541521426e-06,0.00012156157673656111,-6.2809191883062e-06,7.275333343096088e-06,0.0001265275364016711,-6.450441338774992e-06,-0.0015800531757126017,-0.001669649456712385,5.11414801771654e-19
J1279_R32,0.2325,1.0116885382292078,0.8969812462478032,7.392940479599423e-06,0.00012545823572408977,-6.554666041935775e-06,7.596847030326833e-06,0.00013069844353250464,-6.735501154084099e-06,-0.0016126220972838396,-0.00170614344885461,4.069210966242295e-19
J1279_R32,0.23500000000000001,1.0116885382292078,0.8969812462478032,7.711538843046164e-06,0.00012943362678667598,-6.8371368614483785e-06,7.928901117726777e-06,0.00013496001902513663,-7.029906277679757e-06,-0.0016454594140922118,-0.0017430319706416156,3.0173887424671347e-19
J1279_R32,0.23750000000000002,1.0116885382292078,0.8969812462478032,8.04017471888691e-06,0.00013348834401916962,-7.128506800735401e-06,8.2717234948612e-06,0.00013931323780818863,-7.333858760547562e-06,-0.0016785625722249725,-0.0017803150220734021,1.9718004822054572e-19
