z,variance,cubic,maximum_block_entropy
0.153,0.12959099999999998,0.08993615399999998,1.464453915766365
0.154,0.13028399999999998,0.09015652799999999,1.4657558620030258
0.155,0.130975,0.09037275,1.467050132654186
0.156,0.131664,0.09058483199999999,1.4683367682154573
0.157,0.132351,0.09079278599999999,1.4696158086420166
0.158,0.133036,0.09099662399999998,1.470887293358857
0.159,0.133719,0.09119635799999999,1.4721512612707826
0.16,0.1344,0.09139199999999999,1.4734077507721466
0.161,0.135079,0.091583562,1.4746567997563478
0.162,0.135756,0.09177105599999999,1.4758984456250923
0.163,0.136431,0.09195449399999998,1.477132725297423
0.164,0.137104,0.092133888,1.4783596752185286
0.165,0.137775,0.09230925,1.4795793313683396
0.166,0.138444,0.092480592,1.4807917292699107
0.167,0.139111,0.09264792599999999,1.481996903997605
0.168,0.139776,0.09281126399999999,1.4831948901850822
0.169,0.140439,0.09297061799999999,1.4843857220330903
0.17,0.1411,0.09312599999999999,1.4855694333170801
0.171,0.141759,0.09327742199999998,1.4867460573946363
0.17200000000000001,0.14241600000000001,0.093424896,1.4879156272127336
0.17300000000000001,0.143071,0.09356843399999999,1.489078175314826
0.17400000000000002,0.14372400000000002,0.093708048,1.4902337338477702
0.17500000000000002,0.144375,0.09384374999999999,1.4913823345685913
0.17600000000000002,0.14502400000000001,0.09397555199999999,1.4925240088510905
0.177,0.145671,0.094103466,1.4936587876923055
0.178,0.146316,0.094227504,1.4947867017188226
0.179,0.14695899999999998,0.09434767799999999,1.4959077811929464
0.18,0.1476,0.094464,1.4970220560187344
0.181,0.14823899999999998,0.09457648199999999,1.4981295557478909
0.182,0.148876,0.094685136,1.499230309585537
0.183,0.14951099999999998,0.09478997399999999,1.5003243463958502
0.184,0.150144,0.094891008,1.5014116947075797
0.185,0.150775,0.09498825,1.502492382719443
0.186,0.151404,0.09508171200000001,1.503566438305405
0.187,0.152031,0.095171406,1.5046338890198423
0.188,0.15265600000000001,0.09525734400000001,1.5056947621025991
0.189,0.153279,0.095339538,1.5067490844839315
0.19,0.1539,0.095418,1.5077968827893509
0.191,0.154519,0.09549274199999999,1.5088381833443614
0.192,0.15513600000000002,0.09556377600000002,1.5098730121790997
0.193,0.155751,0.095631114,1.5109013950328793
0.194,0.156364,0.095694768,1.511923357358635
0.195,0.156975,0.09575475,1.5129389243272804
0.196,0.157584,0.095811072,1.513948120831976
0.197,0.158191,0.095863746,1.5149509714923046
0.198,0.15879600000000002,0.09591278400000001,1.5159475006583676
0.199,0.15939899999999999,0.095958198,1.5169377324147924
0.2,0.16000000000000003,0.09600000000000002,1.5179216905846649
0.201,0.160599,0.09603820199999999,1.518899398733378
0.202,0.161196,0.096072816,1.5198708801724068
0.203,0.161791,0.09610385399999999,1.5208361579630052
0.20400000000000001,0.16238400000000003,0.09613132800000002,1.521795254919832
0.20500000000000002,0.162975,0.09615525,1.5227481936145055
0.20600000000000002,0.16356400000000001,0.096175632,1.5236949963790856
0.20700000000000002,0.164151,0.096192486,1.524635685309491
0.20800000000000002,0.16473600000000002,0.09620582400000001,1.525570282268849
0.20900000000000002,0.165319,0.096215658,1.5264988088907807
0.21,0.1659,0.096222,1.5274212865826207
0.211,0.166479,0.09622486200000001,1.5283377365285795
0.212,0.167056,0.09622425600000002,1.5292481796928405
0.213,0.167631,0.09622019400000001,1.530152636822604
0.214,0.168204,0.096212688,1.531051128451067
0.215,0.168775,0.09620175000000002,1.5319436749003534
0.216,0.169344,0.09618739200000001,1.5328302962843838
0.217,0.169911,0.09616962600000001,1.5337110125116964
0.218,0.17047600000000002,0.09614846400000002,1.5345858432882122
0.219,0.171039,0.096123918,1.5354548081199502
0.22,0.1716,0.09609600000000001,1.5363179263156939
0.221,0.172159,0.09606472200000002,1.5371752169896062
0.222,0.172716,0.09603009600000001,1.5380266990637994
0.223,0.173271,0.095992134,1.5388723912708575
0.224,0.173824,0.095950848,1.5397123121563112
0.225,0.174375,0.09590625000000001,1.540546480081071
0.226,0.174924,0.09585835200000001,1.5413749132238161
0.227,0.17547100000000002,0.09580716600000001,1.5421976295833382
0.228,0.176016,0.09575270400000001,1.5430146469808455
0.229,0.17655900000000002,0.09569497800000001,1.5438259830622292
0.23,0.1771,0.09563400000000001,1.5446316553002823
0.231,0.17763900000000002,0.09556978200000002,1.5454316809968862
0.232,0.178176,0.09550233600000001,1.5462260772851566
0.233,0.178711,0.09543167400000001,1.5470148611315508
0.234,0.17924400000000001,0.09535780800000002,1.5477980493379413
0.23500000000000001,0.17977500000000002,0.09528075000000001,1.5485756585436508
0.23600000000000002,0.18030400000000002,0.09520051200000001,1.5493477052274542
0.23700000000000002,0.18083100000000002,0.09511710600000002,1.550114205709545
0.23800000000000002,0.18135600000000002,0.09503054400000001,1.5508751761534683
0.23900000000000002,0.181879,0.09494083800000001,1.5516306325680216
0.24000000000000002,0.1824,0.094848,1.5523805908091228
0.241,0.182919,0.09475204200000001,1.5531250665816483
0.242,0.183436,0.094652976,1.553864075441235
0.243,0.183951,0.09455081400000001,1.5545976327960607
0.244,0.184464,0.094445568,1.5553257539085865
0.245,0.184975,0.09433725,1.5560484538972748
0.246,0.185484,0.094225872,1.5567657477382781
0.247,0.185991,0.094111446,1.5574776502671
0.248,0.186496,0.093993984,1.5581841761802269
0.249,0.186999,0.093873498,1.5588853400367366
0.25,0.1875,0.09375,1.5595811562598767
0.251,0.187999,0.093623502,1.5602716391386222
0.252,0.188496,0.093494016,1.5609568028292018
0.253,0.188991,0.093361554,1.5616366613566042
0.254,0.189484,0.093226128,1.5623112286160592
0.255,0.189975,0.09308775,1.5629805183744945
0.256,0.190464,0.092946432,1.5636445442719684
0.257,0.190951,0.09280218600000001,1.564303319823082
0.258,0.191436,0.09265502399999999,1.564956858418367
0.259,0.191919,0.092504958,1.5656051733256515
0.26,0.19240000000000002,0.092352,1.5662482776914073
0.261,0.192879,0.092196162,1.5668861845420718
0.262,0.193356,0.09203745599999999,1.5675189067853519
0.263,0.193831,0.091875894,1.5681464572115065
0.264,0.194304,0.091711488,1.568768848494611
0.265,0.194775,0.09154425,1.5693860931937995
0.266,0.195244,0.09137419199999999,1.5699982037544884
0.267,0.195711,0.09120132599999999,1.5706051925095847
0.268,0.19617600000000002,0.091025664,1.571207071680669
0.269,0.196639,0.090847218,1.5718038533791676
0.27,0.1971,0.090666,1.5723955496075024
0.271,0.197559,0.090482022,1.5729821722602235
0.272,0.198016,0.090295296,1.5735637331251273
0.273,0.198471,0.090105834,1.5741402438843553
0.274,0.19892400000000002,0.089913648,1.5747117161154764
0.275,0.199375,0.08971874999999999,1.5752781612925553
0.276,0.199824,0.08952115199999999,1.5758395907872011
0.277,0.200271,0.089320866,1.5763960158696055
0.278,0.200716,0.089117904,1.5769474477095593
0.279,0.201159,0.088912278,1.5774938973774595
0.28,0.2016,0.08870399999999999,1.5780353758452983
0.281,0.20203900000000002,0.088493082,1.5785718939876374
0.28200000000000003,0.20247600000000002,0.08827953599999999,1.5791034625825715
0.28300000000000003,0.202911,0.08806337399999999,1.5796300923126723
0.28400000000000003,0.20334400000000002,0.087844608,1.5801517937659233
0.28500000000000003,0.203775,0.08762324999999999,1.5806685774366391
0.28600000000000003,0.20420400000000002,0.08739931199999999,1.5811804537263705
0.28700000000000003,0.204631,0.08717280599999999,1.5816874329447994
0.28800000000000003,0.20505600000000002,0.08694374399999999,1.5821895253106162
0.28900000000000003,0.20547900000000002,0.086712138,1.58268674095239
0.29,0.20589999999999997,0.086478,1.5831790899094218
0.291,0.206319,0.08624134200000001,1.5836665821325882
0.292,0.20673599999999998,0.086002176,1.5841492274851707
0.293,0.207151,0.08576051400000001,1.584627035743677
0.294,0.20756399999999997,0.085516368,1.585100016598645
0.295,0.20797500000000002,0.08526975000000002,1.5855681796554422
0.296,0.20838399999999999,0.085020672,1.5860315344350462
0.297,0.208791,0.084769146,1.5864900903748227
0.298,0.20919599999999997,0.084515184,1.5869438568292837
0.299,0.209599,0.08425879800000001,1.5873928430708426
0.3,0.21,0.084,1.5878370582905537
0.301,0.210399,0.083738802,1.5882765115988442
0.302,0.21079599999999998,0.08347521599999999,1.5887112120262343
0.303,0.21119100000000002,0.08320925400000001,1.589141168524049
0.304,0.21158399999999997,0.08294092799999998,1.5895663899651173
0.305,0.21197500000000002,0.08267025000000001,1.5899868851444656
0.306,0.21236399999999997,0.08239723199999999,1.5904026627799976
0.307,0.21275100000000002,0.082121886,1.5908137315131676
0.308,0.213136,0.081844224,1.5912200999096437
0.309,0.21351900000000001,0.081564258,1.5916217764599607
0.31,0.21389999999999998,0.081282,1.5920187695801657
0.311,0.21427900000000003,0.080997462,1.5924110876124549
0.312,0.21465599999999999,0.08071065599999999,1.5927987388258005
0.313,0.21503100000000003,0.08042159400000001,1.5931817314165693
0.314,0.21540399999999998,0.080130288,1.5935600735091342
0.315,0.21577500000000002,0.07983675000000001,1.5939337731564762
0.316,0.21614399999999998,0.07954099199999999,1.594302838340778
0.317,0.216511,0.07924302600000001,1.5946672769740111
0.318,0.21687599999999999,0.07894286399999999,1.5950270968985132
0.319,0.21723900000000002,0.078640518,1.595382305887559
0.32,0.2176,0.07833599999999999,1.5957329116459233
0.321,0.217959,0.078029322,1.5960789218104363
0.322,0.21831599999999998,0.07772049599999999,1.59642034395053
0.323,0.21867100000000003,0.077409534,1.5967571855687814
0.324,0.219024,0.077096448,1.597089454101443
0.325,0.21937500000000001,0.07678125,1.5974171569189712
0.326,0.21972399999999997,0.07646395199999999,1.5977403013265437
0.327,0.22007100000000002,0.076144566,1.5980588945645735
0.328,0.22041599999999997,0.07582310399999999,1.598372943809213
0.329,0.220759,0.075499578,1.5986824561728548
0.33,0.2211,0.07517399999999999,1.598987438704621
0.331,0.22143900000000002,0.074846382,1.5992878983908518
0.332,0.221776,0.07451673599999999,1.5995838421555826
0.333,0.22211100000000003,0.074185074,1.5998752768610192
0.334,0.22244399999999998,0.07385140799999998,1.6001622093080026
0.335,0.22277500000000003,0.07351575,1.6004446462364714
0.336,0.223104,0.07317811199999999,1.600722594325915
0.337,0.22343100000000002,0.072838506,1.6009960601958226
0.338,0.22375599999999998,0.07249694399999998,1.6012650504061274
0.339,0.22407900000000003,0.072153438,1.6015295714576416
0.34,0.2244,0.07180799999999998,1.6017896297924894
0.341,0.22471900000000003,0.071460642,1.602045231794531
0.342,0.22503599999999999,0.07111137599999999,1.6022963837897848
0.343,0.22535100000000002,0.070760214,1.60254309204684
0.34400000000000003,0.225664,0.07040716799999999,1.6027853627772668
0.34500000000000003,0.22597500000000004,0.07005225,1.603023202136021
0.34600000000000003,0.22628399999999999,0.06969547199999998,1.6032566162218411
0.34700000000000003,0.22659100000000004,0.069336846,1.603485611077644
0.34800000000000003,0.226896,0.06897638399999999,1.6037101926909108
0.34900000000000003,0.22719900000000004,0.068614098,1.6039303669940719
0.35000000000000003,0.22749999999999998,0.06824999999999998,1.6041461398648846
0.35100000000000003,0.22779900000000003,0.06788410199999999,1.6043575171268079
0.35200000000000004,0.228096,0.06751641599999998,1.6045645045493686
0.353,0.22839099999999998,0.06714695400000001,1.6047671078485282
0.354,0.228684,0.066775728,1.6049653326870397
0.355,0.22897499999999998,0.06640275000000001,1.6051591846748026
0.356,0.229264,0.066028032,1.6053486693692136
0.357,0.229551,0.06565158600000001,1.6055337922755117
0.358,0.22983599999999998,0.065273424,1.6057145588471182
0.359,0.230119,0.064893558,1.6058909744859742
0.36,0.2304,0.064512,1.6060630445428723
0.361,0.230679,0.064128762,1.6062307743177846
0.362,0.230956,0.063743856,1.6063941690601862
0.363,0.231231,0.06335729400000001,1.6065532339693742
0.364,0.231504,0.062969088,1.6067079741947836
0.365,0.231775,0.06257925,1.6068583948362982
0.366,0.232044,0.062187792000000006,1.6070045009445573
0.367,0.232311,0.061794726,1.6071462975212596
0.368,0.232576,0.061400064000000004,1.6072837895194618
0.369,0.232839,0.061003818,1.607416981843874
0.37,0.2331,0.060606,1.6075458793511515
0.371,0.233359,0.060206622,1.6076704868501823
0.372,0.233616,0.059805696,1.6077908091023703
0.373,0.233871,0.059403234,1.607906850821917
0.374,0.234124,0.058999248,1.6080186166760968
0.375,0.234375,0.05859375,1.60812611128553
0.376,0.234624,0.058186752,1.6082293392244538
0.377,0.234871,0.057778266,1.6083283050209851
0.378,0.235116,0.057368303999999995,1.608423013157387
0.379,0.235359,0.056956878,1.6085134680703224
0.38,0.2356,0.056544,1.6085996741511153
0.381,0.235839,0.05612968199999999,1.6086816357459979
0.382,0.236076,0.055713936,1.6087593571563634
0.383,0.236311,0.05529677399999999,1.6088328426390082
0.384,0.236544,0.054878208,1.6089020964063763
0.385,0.236775,0.05445825,1.608967122626798
0.386,0.237004,0.05403691199999999,1.609027925424725
0.387,0.237231,0.053614206,1.6090845088809638
0.388,0.237456,0.053190143999999995,1.6091368770329053
0.389,0.237679,0.05276473799999999,1.6091850338747504
0.39,0.2379,0.052337999999999996,1.609228983357735
0.391,0.238119,0.051909941999999994,1.6092687293903492
0.392,0.238336,0.05148057599999999,1.6093042758385554
0.393,0.238551,0.051049913999999995,1.609335626526003
0.394,0.238764,0.05061796799999999,1.6093627852342396
0.395,0.238975,0.05018474999999999,1.6093857557029196
0.396,0.239184,0.04975027199999999,1.6094045416300111
0.397,0.239391,0.04931454599999999,1.609419146671998
0.398,0.239596,0.04887758399999999,1.6094295744440807
0.399,0.239799,0.048439397999999995,1.609435828520374
0.4,0.24,0.04799999999999999,1.6094379124341005
0.401,0.240199,0.04755940199999999,1.6094358296777842
0.402,0.240396,0.04711761599999999,1.6094295837034405
0.403,0.240591,0.04667465399999999,1.60941917792276
0.404,0.240784,0.046230527999999986,1.6094046157072952
0.405,0.240975,0.045785249999999986,1.609385900388642
0.406,0.24116400000000002,0.04533883199999999,1.6093630352586175
0.40700000000000003,0.241351,0.04489128599999999,1.6093360235694365
0.40800000000000003,0.241536,0.044442623999999986,1.6093048685338864
0.40900000000000003,0.24171900000000002,0.04399285799999999,1.6092695733254976
0.41000000000000003,0.2419,0.043541999999999983,1.6092301410787129
0.41100000000000003,0.24207900000000002,0.043090061999999985,1.6091865748890541
0.41200000000000003,0.242256,0.042637055999999986,1.6091388778132856
0.41300000000000003,0.242431,0.04218299399999999,1.6090870528695755
0.41400000000000003,0.24260400000000001,0.041727887999999984,1.609031103037657
0.41500000000000004,0.24277500000000002,0.04127174999999999,1.6089710312589829
0.41600000000000004,0.242944,0.04081459199999998,1.6089068404368803
0.41700000000000004,0.243111,0.04035642599999998,1.608838533436705
0.418,0.24327600000000002,0.03989726400000001,1.6087661130859892
0.419,0.24343899999999996,0.039437118,1.6086895821745897
0.42,0.2436,0.03897600000000001,1.608608943454834
0.421,0.24375899999999998,0.038513922000000006,1.6085241996416628
0.422,0.24391600000000002,0.03805089600000001,1.6084353534127702
0.423,0.24407099999999998,0.037586934,1.608342407408744
0.424,0.24422400000000002,0.03712204800000001,1.6082453642332015
0.425,0.24437499999999998,0.03665625,1.608144226452923
0.426,0.24452400000000002,0.03618955200000001,1.608038996597986
0.427,0.24467099999999997,0.035721966,1.6079296771618923
0.428,0.24481600000000003,0.03525350400000001,1.607816270601699
0.429,0.24495899999999998,0.034784178,1.607698779338143
0.43,0.2451,0.034314000000000004,1.607577205755765
0.431,0.24523899999999998,0.033842982,1.6074515522030302
0.432,0.245376,0.033371136,1.6073218209924502
0.433,0.24551099999999998,0.032898474,1.607188014400698
0.434,0.24564400000000003,0.032425008000000005,1.6070501346687263
0.435,0.24577499999999997,0.03195075,1.6069081840018784
0.436,0.245904,0.031475712,1.6067621645700028
0.437,0.24603099999999997,0.030999905999999997,1.6066120785075604
0.438,0.246156,0.030523344,1.606457927913733
0.439,0.24627899999999997,0.030046037999999997,1.6062997148525295
0.44,0.24640000000000004,0.029568000000000004,1.6061374413528902
0.441,0.246519,0.029089241999999998,1.6059711094087867
0.442,0.24663600000000002,0.028609776,1.605800720979324
0.443,0.24675099999999997,0.028129613999999994,1.6056262779888377
0.444,0.24686400000000003,0.027648768,1.6054477823269901
0.445,0.24697499999999997,0.027167249999999993,1.6052652358488655
0.446,0.24708400000000003,0.026685072,1.6050786403750616
0.447,0.24719099999999997,0.02620224599999999,1.604887997691781
0.448,0.24729600000000002,0.025718783999999998,1.6046933095509193
0.449,0.24739899999999998,0.025234697999999993,1.604494577670153
0.45,0.24750000000000003,0.024749999999999998,1.604291803733024
0.451,0.24759899999999999,0.024264701999999992,1.6040849893890243
0.452,0.24769600000000003,0.023778815999999998,1.6038741362536755
0.453,0.24779099999999998,0.02329235399999999,1.6036592459086103
0.454,0.24788400000000002,0.022805327999999996,1.60344031990165
0.455,0.24797499999999997,0.02231774999999999,1.6032173597468815
0.456,0.24806400000000003,0.021829631999999995,1.6029903669247312
0.457,0.24815099999999998,0.02134098599999999,1.602759342882037
0.458,0.24823600000000004,0.020851823999999995,1.6025242890321225
0.459,0.24831899999999998,0.020362157999999988,1.6022852067548623
0.46,0.24840000000000004,0.019871999999999994,1.6020420973967537
0.461,0.24847899999999998,0.01938136199999999,1.6017949622709784
0.462,0.24855600000000003,0.01889025599999999,1.6015438026574715
0.463,0.24863099999999996,0.018398693999999986,1.6012886198029799
0.464,0.24870400000000004,0.01790668799999999,1.6010294149211262
0.465,0.24877499999999997,0.017414249999999985,1.600766189192466
0.466,0.24884400000000004,0.01692139199999999,1.600498943764547
0.467,0.24891099999999997,0.016428125999999984,1.6002276797519637
0.468,0.24897600000000003,0.01593446399999999,1.5999523982364123
0.46900000000000003,0.24903899999999998,0.015440417999999985,1.599673100266743
0.47000000000000003,0.24910000000000002,0.014945999999999987,1.5993897868590117
0.47100000000000003,0.24915899999999996,0.014451221999999982,1.5991024589965281
0.47200000000000003,0.24921600000000002,0.013956095999999986,1.598811117629905
0.47300000000000003,0.24927099999999996,0.013460633999999982,1.5985157636771028
0.47400000000000003,0.24932400000000002,0.012964847999999985,1.5982163980234754
0.47500000000000003,0.24937499999999999,0.012468749999999983,1.5979130215218116
0.47600000000000003,0.24942400000000003,0.011972351999999985,1.5976056349923786
0.47700000000000004,0.24947099999999997,0.011475665999999982,1.597294239222959
0.47800000000000004,0.24951600000000002,0.010978703999999983,1.596978834968891
0.47900000000000004,0.24955899999999998,0.01048147799999998,1.5966594229531033
0.48000000000000004,0.24960000000000002,0.009983999999999982,1.5963360038661523
0.481,0.249639,0.009486282000000009,1.5960085783662523
0.482,0.249676,0.008988336000000008,1.5956771470793099
0.483,0.249711,0.008490174000000007,1.595341710598953
0.484,0.249744,0.007991808000000006,1.5950022694865589
0.485,0.249775,0.007493250000000007,1.5946588242712836
