galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,0.4010275689223058,60.82108894859328,7.798787658898868,8.149334429265892,8.32107998563583
CamB,0.4051127819548872,61.729439896031174,7.856808505750358,8.211850176696698,8.380601404264675
CamB,0.40919799498746867,62.63926308699025,7.914497020467583,8.27405266735328,8.439790265383598
CamB,0.41328320802005014,63.55153928041644,7.971921931405026,8.336007740628991,8.498711217931678
CamB,0.4173684210526316,64.4682201215594,8.029210429522905,8.397837072653298,8.55748382813635
CamB,0.4214536340852131,65.38922814400483,8.086360624162444,8.459538841847564,8.616106636196088
CamB,0.42553884711779455,66.31442550239639,8.143366963510633,8.521107730815151,8.674574733835845
CamB,0.4296240601503759,67.2436743513777,8.200224042755034,8.582538568731227,8.732883336176098
CamB,0.4337092731829574,68.17683684559248,8.25692659805042,8.643826325312782,8.79102777677464
CamB,0.43779448621553885,69.11377513968434,8.313469500737002,8.704966105047731,8.849003502871426
CamB,0.4418796992481203,70.05435138829694,8.36984775179913,8.765953141671272,8.90680607082745
CamB,0.4459649122807018,70.99842774607393,8.426056476553782,8.82678279287807,8.964431141749118
CamB,0.45005012531328326,71.94586636765897,8.48209091955863,8.88745053525949,9.02187447728979
CamB,0.4541353383458647,72.89652940769568,8.537946439729854,8.947951959455422,9.079131935620687
CamB,0.4582205513784461,73.85027902082773,8.593618505660332,9.00828276551089,9.136199467563584
CamB,0.46230576441102755,74.80697736169878,8.649102691129224,9.068438758427922,9.193073112878096
CamB,0.466390977443609,75.76648658495249,8.704394670794317,9.12841584390369,9.24974899669665
CamB,0.4704761904761905,76.72866884523249,8.759490216058952,9.188210024246361,9.306223326100602
CamB,0.47456140350877196,77.69338629718244,8.814385191105641,9.247817394460382,9.362492386831137
CamB,0.47864661654135343,78.660501095446,8.869075549088867,9.307234138493458,9.418552540129035
CamB,0.4827318295739349,79.62987539466681,8.923557328479871,9.366456525637725,9.474400219697465
CamB,0.48681704260651637,80.60137134948852,8.97782664955659,9.425480907078024,9.530031928782398
CamB,0.49090225563909773,81.57485111455476,9.03187971103218,9.484303712580514,9.585444237365373
CamB,0.4949874686716792,82.55017684450924,9.085712786815861,9.542921447315173,9.640633779463611
CamB,0.49907268170426067,83.52721069399557,9.139322222900097,9.601330688806023,9.695597250532712
CamB,0.5031578947368421,84.50581481765741,9.192704434368453,9.659528084003256,9.750331404967378
CamB,0.5072431077694236,85.48585137013842,9.24585590251862,9.717510346471647,9.804833053695813
CamB,0.5113283208020051,86.46718250608222,9.298773172095459,9.77527425368995,9.859099061863619
CamB,0.5154135338345865,87.44967038013252,9.351452848629057,9.83281664445624,9.913126346603265
CamB,0.5194987468671679,88.43317714693289,9.403891595873109,9.89013441639431,9.966911874885275
CamB,0.5235839598997494,89.41756496112706,9.45608613333905,9.947224523556601,10.020452661447601
CamB,0.5276691729323308,90.40269597735862,9.508033233921651,10.004083974119222,10.073745766799632
CamB,0.5317543859649123,91.38843235027129,9.559729721611971,10.060709828164924,10.12678829529762
CamB,0.5358395989974938,92.37463623450866,9.611172469293674,10.117099195550024,10.17957739328832
CamB,0.5399248120300753,93.3611697847144,9.662358396619037,10.173249233851513,10.232110247317845
CamB,0.5440100250626567,94.34789515553217,9.713284467960987,10.229157146390698,10.284384082402882
CamB,0.5480952380952381,95.3346745016056,9.763947690437798,10.284820180329978,10.336396160361478
CamB,0.5521804511278195,96.32136997757836,9.814345112007135,10.340235624839416,10.388143778200812
