augmented,baseline,fit_mode,region,galaxy,augmented_loss,baseline_loss,augmented_rms_kms,baseline_rms_kms
C_core,bar_profiled,full,all,NGC7793,0.49956708066509076,1.7328808111424265,4.859079274231065,9.4690273929889
C_core,bar_profiled,full,all,NGC7814,1.2904824620836233,47.1624587170833,6.978640329548375,39.86118183887389
C_core,bar_profiled,full,all,UGC00128,5.226643068467519,116.78144533084104,6.397064558671184,20.88918219214275
C_core,bar_profiled,full,all,UGC00191,2.3907338885158,4.874576820096506,4.895955912968397,5.022203329518285
C_core,bar_profiled,full,all,UGC00634,0.4707345317725602,6.496339106753897,2.1652694013635316,6.731267060048911
C_core,bar_profiled,full,all,UGC00731,1.6524170261291344,10.206565554617898,3.6136937652394265,8.58884053514402
C_core,bar_profiled,full,all,UGC00891,0.3060318392701403,67.0606859068811,0.7696574246125896,11.359774293219568
C_core,bar_profiled,full,all,UGC01281,5.988680104510041,inf,10.498627473447192,inf
C_core,bar_profiled,full,all,UGC02259,2.173570492575818,4.360228179144821,4.274637035979994,5.605865615280703
C_core,bar_profiled,full,all,UGC02487,4.127854555257925,85.12867918872976,12.07290189666967,57.243150101003714
C_core,bar_profiled,full,all,UGC02885,0.918194512295284,17.188936970685713,9.582246669206986,41.45954289507509
C_core,bar_profiled,full,all,UGC02916,1.9057625073585627,10.338730188717774,7.9502778884459655,19.91870974443694
C_core,bar_profiled,full,all,UGC02953,8.265731628726208,330.27852663336665,23.649108970080903,55.65039168833903
C_core,bar_profiled,full,all,UGC03205,3.4907501931565803,38.65586448373081,14.100431424237176,30.130409872593738
C_core,bar_profiled,full,all,UGC03546,0.7559944340386111,26.34130803791894,8.016885562843315,37.347766992080274
C_core,bar_profiled,full,all,UGC03580,3.9362214177730586,136.81255622085183,10.408142441380278,26.23602437872474
C_core,bar_profiled,full,all,UGC04278,0.42161911948795594,5.210198879669597,2.8604912759371692,10.017418123590941
C_core,bar_profiled,full,all,UGC04325,1.3378783449128706,3.297576068008178,3.5294153074895163,5.554828615914527
C_core,bar_profiled,full,all,UGC04483,0.23351998228790455,4.199341960627336,0.8093370469264526,3.2956363590389377
C_core,bar_profiled,full,all,UGC04499,0.48941824992260685,2.306951024208575,2.094604592468443,5.393639456001525
C_core,bar_profiled,full,all,UGC05005,0.0279862643993223,1.8111547627816889,1.94943967086154,13.569798410130938
C_core,bar_profiled,full,all,UGC05253,0.8597610837791688,38.32547946554963,14.185199959425434,26.741146551453156
C_core,bar_profiled,full,all,UGC05414,0.12520470944515008,2.7056976641775385,0.869562580574476,4.024098413363713
C_core,bar_profiled,full,all,UGC05716,0.905217824271463,39.838698674662865,1.7341506886267808,7.169441011550031
C_core,bar_profiled,full,all,UGC05721,0.6475400383080504,13.653803709420844,3.7889453804085056,17.281608923758757
C_core,bar_profiled,full,all,UGC05750,0.040082938075270275,0.8078259828420907,1.6390980300814884,7.390148492042888
C_core,bar_profiled,full,all,UGC05764,3.1449564119554347,99.61471911006262,2.0775906125282972,5.404039396113968
C_core,bar_profiled,full,all,UGC05829,0.32328316646910804,0.5659428431963394,2.8770145778234166,3.806596140919311
C_core,bar_profiled,full,all,UGC05918,0.2711920571344756,0.7301171472461183,2.046590873437156,3.358062883196438
C_core,bar_profiled,full,all,UGC05986,0.09873815207227116,23.43807549408189,0.9759577943738578,14.654765714536095
C_core,bar_profiled,full,all,UGC06399,0.10305374159774394,1.972548484703785,1.6772127445228413,7.23754346023403
C_core,bar_profiled,full,all,UGC06446,0.9082818289944953,1.0657568284965127,4.92475089235606,5.383442471421472
C_core,bar_profiled,full,all,UGC06614,0.09902674235193751,7.3556286000034845,4.91394222750592,33.75406157578452
C_core,bar_profiled,full,all,UGC06667,0.4992046385681831,77.30838050436722,2.4476617074874296,28.642352098520618
C_core,bar_profiled,full,all,UGC06786,2.4173540936150557,176.4431865620751,10.0707528589793,42.305991277365735
C_core,bar_profiled,full,all,UGC06787,16.582057773800656,158.89162723558476,18.13077018890636,40.918839130953636
C_core,bar_profiled,full,all,UGC06818,0.7309957479194225,9.540012536979358,4.227063441679524,16.719468547928532
C_core,bar_profiled,full,all,UGC06917,0.45956899431909565,6.663429705564583,3.212033484474242,10.387002058042704
C_core,bar_profiled,full,all,UGC06923,0.1391210087193178,3.7837236698321064,2.0576581049602405,11.610968571785586
C_core,bar_profiled,full,all,UGC06930,0.7500342039080554,1.0073052274457606,5.806856000675049,7.826111826783914
C_core,bar_profiled,full,all,UGC06983,0.8066101849600343,5.99800013320283,5.359767229397896,15.677747378184083
C_core,bar_profiled,full,all,UGC07089,0.1665417465493189,2.2267042383804587,1.939393981480497,8.799091510799355
C_core,bar_profiled,full,all,UGC07125,0.3346274966720225,2.8900594298907953,1.7360240374304108,4.679171357424414
C_core,bar_profiled,full,all,UGC07151,1.1922190131147763,3.796163214301831,2.7788016242446596,5.30882420397145
C_core,bar_profiled,full,all,UGC07232,0.056010051700451924,4.584108548723401,0.7809926139330137,7.065475362323318
C_core,bar_profiled,full,all,UGC07261,0.8830512989570147,0.8828664412363745,5.318747803089308,5.318191061335799
C_core,bar_profiled,full,all,UGC07323,0.19397398619988865,1.0334642139162795,1.7044438957962542,3.9342204037652397
C_core,bar_profiled,full,all,UGC07399,1.6372166647289828,17.315237577491185,4.666599444804896,14.91922671390404
C_core,bar_profiled,full,all,UGC07524,0.3255828494501702,1.9582846088851793,2.08328102744541,4.544275077120532
C_core,bar_profiled,full,all,UGC07559,0.017517650243911713,2.4495453765832407,0.4275042610661402,5.055280601445907
C_core,bar_profiled,full,all,UGC07577,0.09715345667376148,0.3712257601147611,0.9880715413212556,1.9314270736471575
C_core,bar_profiled,full,all,UGC07603,0.2971452891503114,16.736130186236647,1.575368899500151,11.822936730291131
C_core,bar_profiled,full,all,UGC07690,0.24213537391019951,1.1758747133698495,2.1208326004881326,4.673667324813531
C_core,bar_profiled,full,all,UGC07866,0.12733648408762033,1.048988931203225,1.452348486164055,4.1685005393412515
C_core,bar_profiled,full,all,UGC08286,3.28616950734166,104.04873561686176,4.277952468042023,20.74983480950935
C_core,bar_profiled,full,all,UGC08490,0.34165431586613565,21.500745573995243,2.156849399069135,17.110122787697247
C_core,bar_profiled,full,all,UGC08550,0.4688320133736262,18.280496892076318,1.6733288629990952,9.03147639557642
C_core,bar_profiled,full,all,UGC08699,0.949701776715417,11.787346963785478,8.182902173765315,19.162750448917958
C_core,bar_profiled,full,all,UGC08837,0.24857051397424068,4.536705979341448,1.4836882983609683,6.218837276795409
C_core,bar_profiled,full,all,UGC09037,1.0989543248157607,14.097462378200133,5.61537418286198,23.31070017917265
C_core,bar_profiled,full,all,UGC09133,8.431070217658746,282.50558645814436,23.700576852300163,54.02217275497011
C_core,bar_profiled,full,all,UGC09992,0.0744499349741232,0.18164149572107308,1.544360170704043,2.4122591693932907
C_core,bar_profiled,full,all,UGC10310,0.16057945103991125,0.29827495411380534,2.027661715534786,2.7634964474643757
C_core,bar_profiled,full,all,UGC11455,3.934572651284855,23.820940818384642,13.33453832731054,30.16497590289476
C_core,bar_profiled,full,all,UGC11557,0.2634583133156718,1.4572571510462637,3.997446888041552,9.667978997358045
C_core,bar_profiled,full,all,UGC11820,1.2764974909390994,10.710949390703076,2.7644233748369156,3.9562585211606653
C_core,bar_profiled,full,all,UGC11914,0.4596835762249084,6.136424503564361,9.730272258501952,11.536731482034348
C_core,bar_profiled,full,all,UGC12506,0.9724825005033549,2.5632066793548174,18.132301911069252,23.470503935659632
C_core,bar_profiled,full,all,UGC12632,0.47067232351357613,0.3209991204845687,2.636241538580165,2.329306012500949
C_core,bar_profiled,full,all,UGC12732,0.23930191488472274,0.9129744755989557,1.8259998720320598,3.539005583364537
C_core,bar_profiled,full,all,UGCA442,0.8404625826107419,264.32576254430023,1.7790855568127968,17.421557572187588
C_core,bar_profiled,full,all,UGCA444,0.35177497342135555,6.822222109716041,2.2020190010963394,10.973646716438857
B_nfw,bar_profiled,full,all,CamB,3.787657557549805,4.995113948882281,2.919285786710006,3.352462734317137
B_nfw,bar_profiled,full,all,D512-2,0.15410794109597462,0.822298943089898,1.7268295696594462,3.9872249397313717
B_nfw,bar_profiled,full,all,D564-8,0.5936612531318306,10.621090997412313,1.2191555183961782,6.283290130664865
B_nfw,bar_profiled,full,all,D631-7,4.037621467988106,47.23672912193482,4.037391960075831,18.956087787518523
B_nfw,bar_profiled,full,all,DDO064,0.4287111783261204,0.5994594583809761,3.2263057785937796,3.7370225258700147
B_nfw,bar_profiled,full,all,DDO154,7.958080488138374,2845.102959398719,2.636428852237541,16.947530486882457
B_nfw,bar_profiled,full,all,DDO161,0.8584096115787228,29.07830800516698,2.427000331066512,8.93104473877784
B_nfw,bar_profiled,full,all,DDO168,7.127627016952109,27.218699922410444,4.125999133970095,9.110109325214662
B_nfw,bar_profiled,full,all,DDO170,1.619807418605156,13.073410993389647,2.652324801923282,4.859930110939655
B_nfw,bar_profiled,full,all,ESO079-G014,3.1114308283417467,7.1121295252591015,9.629236509719695,13.33788957324393
B_nfw,bar_profiled,full,all,ESO116-G012,2.0133422981678177,25.946216794287977,4.4510705236732715,14.634352203262804
B_nfw,bar_profiled,full,all,ESO444-G084,0.42661599056509353,27.50813835191654,2.464702599366378,12.15051079820543
B_nfw,bar_profiled,full,all,ESO563-G021,15.835817859700844,32.81871759213863,23.481995556652194,43.46069352715448
B_nfw,bar_profiled,full,all,F565-V2,0.2670673216565912,4.5499178631496,4.684799722305087,13.135514413055141
B_nfw,bar_profiled,full,all,F568-3,2.7330119555723877,2.972667465806415,9.379189572645357,11.81053829145028
B_nfw,bar_profiled,full,all,F568-V1,0.18777260534001092,0.43870708881314335,8.168893431645733,9.492650514961424
B_nfw,bar_profiled,full,all,F571-8,1.2393987038900667,120.22442521314335,5.7115142610653855,47.47588451490679
B_nfw,bar_profiled,full,all,F571-V1,0.22188666720101644,1.0885117700576488,4.235939509798211,7.563842007527243
B_nfw,bar_profiled,full,all,F574-1,1.403159598924259,2.486724646407062,5.416598235833159,6.993214285673604
B_nfw,bar_profiled,full,all,F583-1,1.4267276602794292,2.336809927997828,6.792218764804852,9.28695550217467
B_nfw,bar_profiled,full,all,F583-4,0.12433914174000345,0.6879628501896864,1.6201356873991446,4.274533834562561
B_nfw,bar_profiled,full,all,IC2574,26.62165454075005,34.84095898851679,4.377628935391237,8.384164746755864
B_nfw,bar_profiled,full,all,IC4202,16.450982665054656,30.313702050977597,17.314806344588327,23.99554164047284
B_nfw,bar_profiled,full,all,KK98-251,0.8764398882366142,0.6044227327956968,1.8723673659157962,1.5548925786634866
B_nfw,bar_profiled,full,all,NGC0024,0.764510892986907,12.303854031157057,5.8402270070170434,16.752835432237873
B_nfw,bar_profiled,full,all,NGC0055,2.1636491676054734,13.959421860591547,3.5090905216443002,10.101838529244544
B_nfw,bar_profiled,full,all,NGC0100,0.6756969055007361,7.274759746386895,3.7198687465937765,15.205137100092688
B_nfw,bar_profiled,full,all,NGC0247,1.6302102253062734,2.438324533049864,2.705625885405646,8.748291137625237
B_nfw,bar_profiled,full,all,NGC0289,1.6035127468641655,3.784295107602879,10.19909982821946,27.0732093222184
B_nfw,bar_profiled,full,all,NGC0300,0.5938734717315947,18.84007470015331,3.9133616973369842,13.498273975503999
B_nfw,bar_profiled,full,all,NGC0801,4.163866685664374,40.28622527593169,12.585673922545002,30.586283692208372
B_nfw,bar_profiled,full,all,NGC0891,2.2776980890878185,68.41992417614284,11.078972236084187,40.92274454425076
B_nfw,bar_profiled,full,all,NGC1003,2.1322984596962584,108.81903619323812,4.007393977150741,29.06806094695213
B_nfw,bar_profiled,full,all,NGC1090,2.1570445735633634,22.549177176940024,9.18538318126194,18.29225655746259
B_nfw,bar_profiled,full,all,NGC2403,8.35435743742686,657.5815655192916,4.284983139568315,34.19115571072558
B_nfw,bar_profiled,full,all,NGC2683,0.6822795805724087,12.087481466980654,7.921410028715697,32.69006653418217
B_nfw,bar_profiled,full,all,NGC2841,1.2994137872124079,121.53125210047689,6.025159071332466,68.75435450812161
B_nfw,bar_profiled,full,all,NGC2903,5.40991581159778,162.28788767950323,17.622363806926824,52.28668186443781
B_nfw,bar_profiled,full,all,NGC2915,0.808214537532191,24.386592414999175,8.969887297074472,36.845201072407704
B_nfw,bar_profiled,full,all,NGC2955,3.0159945444847907,8.136850978484283,12.267909596485987,25.61677615938345
B_nfw,bar_profiled,full,all,NGC2976,0.6736357349605181,0.6736359411856151,3.234064318871784,3.234064895024464
B_nfw,bar_profiled,full,all,NGC2998,1.8772551772432975,23.22384140124121,18.701891751106757,27.078845079871925
B_nfw,bar_profiled,full,all,NGC3109,7.647719100288909,62.82517314916092,4.756599086017275,21.575600767944923
B_nfw,bar_profiled,full,all,NGC3198,1.2906495985800683,177.26264052988873,8.724180182722481,30.431510758563284
B_nfw,bar_profiled,full,all,NGC3521,0.21651543506199683,5.2804909021916355,4.592948294185313,19.048969147788476
B_nfw,bar_profiled,full,all,NGC3726,1.5695611529947893,12.927993932109098,6.861383196935358,33.54509370990693
B_nfw,bar_profiled,full,all,NGC3741,0.3109707846567652,79.67615674326117,1.2704961851211283,21.10943926118449
B_nfw,bar_profiled,full,all,NGC3769,0.5457500080890102,16.967650234486772,4.903385166033732,35.04582823304121
B_nfw,bar_profiled,full,all,NGC3877,3.6388506915139684,6.991558135293041,15.784822455381843,19.875571411673572
B_nfw,bar_profiled,full,all,NGC3893,0.5029342214847615,13.90921587899767,5.866475438536582,33.039803856689346
B_nfw,bar_profiled,full,all,NGC3917,2.3309435049180025,4.338260887374967,6.086839786351302,9.759598743493303
B_nfw,bar_profiled,full,all,NGC3949,0.21314185546382514,1.8476409219051149,3.9799671443481195,18.169271991482752
B_nfw,bar_profiled,full,all,NGC3953,0.19066980734014072,0.5765819371085441,2.763613729229949,5.440631926172369
B_nfw,bar_profiled,full,all,NGC3972,0.8986150084234727,3.7016971710245885,4.7189202908733785,9.577882248150296
B_nfw,bar_profiled,full,all,NGC3992,0.3209201602165688,17.401922651655447,3.99609672396193,27.637340258199423
B_nfw,bar_profiled,full,all,NGC4010,1.802960332482713,7.352228929780233,7.205484601406008,14.931295313448457
B_nfw,bar_profiled,full,all,NGC4013,0.668647384771354,48.38003800707349,5.169333289012668,35.65402452716305
B_nfw,bar_profiled,full,all,NGC4051,0.4919142320575983,1.1650781693129673,5.661347478180962,10.093013316047461
B_nfw,bar_profiled,full,all,NGC4068,1.1773646569200296,1.5153363933111361,3.7486953725729077,4.193688505966867
B_nfw,bar_profiled,full,all,NGC4085,2.791962725100127,7.7354818950582285,11.07612574366433,18.381449837310726
B_nfw,bar_profiled,full,all,NGC4088,0.33743655466470596,8.029400926162136,5.012043619029832,21.072284274681166
B_nfw,bar_profiled,full,all,NGC4100,0.7861489524348988,11.483296613840452,6.262330163519424,21.317363225344288
B_nfw,bar_profiled,full,all,NGC4138,0.6409581776566385,3.937865880226354,10.285457447771247,30.792973845485502
B_nfw,bar_profiled,full,all,NGC4157,0.3160723538827816,14.086408266639037,5.858192856215243,34.918010343479374
B_nfw,bar_profiled,full,all,NGC4183,0.1535569260547025,3.5505699392439376,2.5755608459178028,12.098781950545968
B_nfw,bar_profiled,full,all,NGC4217,2.483429860596946,9.17248437828982,12.529902243376437,22.86771254031632
B_nfw,bar_profiled,full,all,NGC4559,0.2036432341705397,5.083529300345093,2.514207511899926,11.674763746375652
B_nfw,bar_profiled,full,all,NGC5005,0.0677057054273164,0.4821346922501452,5.637333688177723,15.181406328761915
B_nfw,bar_profiled,full,all,NGC5033,2.5543504233564542,77.01655709446442,4.93744847134641,49.470531953745024
B_nfw,bar_profiled,full,all,NGC5055,2.1217004145842546,1262.8559886646212,2.978762457956687,43.62684262436578
B_nfw,bar_profiled,full,all,NGC5371,3.726771504233168,19.399893204797653,13.234396368161281,18.91116751797022
B_nfw,bar_profiled,full,all,NGC5585,5.261978186030218,46.3236500273779,4.163971140975924,12.483786653667146
B_nfw,bar_profiled,full,all,NGC5907,3.857873793885952,96.58165266085291,6.810343538342902,28.909309039531305
B_nfw,bar_profiled,full,all,NGC5985,1.5678529137674444,9.908459575109404,7.44815443858056,15.007743126248581
B_nfw,bar_profiled,full,all,NGC6015,7.768129631040986,32.38020045646381,8.083067417299583,24.47605849739185
B_nfw,bar_profiled,full,all,NGC6195,1.5389621069263963,9.191701349576599,8.96616253716293,16.71699542255779
B_nfw,bar_profiled,full,all,NGC6503,1.2991748792335363,315.5859721849434,3.112209096656758,36.04847502610011
B_nfw,bar_profiled,full,all,NGC6674,1.149724360747148,131.49784872933213,9.107868713282835,42.7616758698267
B_nfw,bar_profiled,full,all,NGC6789,1.014475675545254,4.476344262560284,6.014193130461247,14.21325395042832
B_nfw,bar_profiled,full,all,NGC6946,1.5078365718900038,9.93053986684411,4.948917375366656,17.131179606779508
B_nfw,bar_profiled,full,all,NGC7331,0.672289867979194,95.6162879131699,4.41545206118841,49.31489490517149
B_nfw,bar_profiled,full,all,NGC7793,0.8048866522638699,1.7328808111424265,6.487024676648104,9.4690273929889
B_nfw,bar_profiled,full,all,NGC7814,0.3682095891699039,47.1624587170833,2.517023747860874,39.86118183887389
B_nfw,bar_profiled,full,all,UGC00128,2.759628874324074,116.78144533084104,4.455959016806354,20.88918219214275
B_nfw,bar_profiled,full,all,UGC00191,2.640244553920327,4.874576820096506,5.105419218793086,5.022203329518285
B_nfw,bar_profiled,full,all,UGC00634,1.3818225956966252,6.496339106753897,3.9738075798147623,6.731267060048911
B_nfw,bar_profiled,full,all,UGC00731,0.26627919727770355,10.206565554617898,1.3777341407692705,8.58884053514402
B_nfw,bar_profiled,full,all,UGC00891,1.7973774729277683,67.0606859068811,3.2820037465050294,11.359774293219568
B_nfw,bar_profiled,full,all,UGC01281,0.8484815854889992,inf,4.060437381897976,inf
B_nfw,bar_profiled,full,all,UGC02259,0.523640016477729,4.360228179144821,1.5613388808978739,5.605865615280703
B_nfw,bar_profiled,full,all,UGC02487,3.3928268955564604,85.12867918872976,10.520644161518955,57.243150101003714
B_nfw,bar_profiled,full,all,UGC02885,0.6774128244883435,17.188936970685713,8.230509246020828,41.45954289507509
B_nfw,bar_profiled,full,all,UGC02916,2.040689948456362,10.338730188717774,14.935619158160995,19.91870974443694
B_nfw,bar_profiled,full,all,UGC02953,5.344053714372184,330.27852663336665,22.072261955480364,55.65039168833903
B_nfw,bar_profiled,full,all,UGC03205,2.6786752291264286,38.65586448373081,9.584358325603706,30.130409872593738
B_nfw,bar_profiled,full,all,UGC03546,0.7639209479173155,26.34130803791894,5.545588159586619,37.347766992080274
B_nfw,bar_profiled,full,all,UGC03580,2.0289588373015204,136.81255622085183,8.939311630146516,26.23602437872474
B_nfw,bar_profiled,full,all,UGC04278,1.0603918618537544,5.210198879669597,4.814060780195589,10.017418123590941
B_nfw,bar_profiled,full,all,UGC04325,1.9975098071343476,3.297576068008178,4.31170745815813,5.554828615914527
B_nfw,bar_profiled,full,all,UGC04483,0.4435875246087537,4.199341960627336,1.2506794647280022,3.2956363590389377
B_nfw,bar_profiled,full,all,UGC04499,0.7941083515669858,2.306951024208575,3.3348843430576793,5.393639456001525
B_nfw,bar_profiled,full,all,UGC05005,0.1774187464709124,1.8111547627816889,4.451117375492873,13.569798410130938
B_nfw,bar_profiled,full,all,UGC05253,2.2164080407168556,38.32547946554963,15.998140906071805,26.741146551453156
B_nfw,bar_profiled,full,all,UGC05414,0.6392589476629361,2.7056976641775385,1.9684193524425935,4.024098413363713
B_nfw,bar_profiled,full,all,UGC05716,1.4471956644130055,39.838698674662865,1.3046779493293574,7.169441011550031
B_nfw,bar_profiled,full,all,UGC05721,0.8534896345201372,13.653803709420844,4.552696186806844,17.281608923758757
B_nfw,bar_profiled,full,all,UGC05750,0.7895025641144017,0.8078259828420907,6.789420864959297,7.390148492042888
B_nfw,bar_profiled,full,all,UGC05764,5.286349403327502,99.61471911006262,4.150858967240744,5.404039396113968
B_nfw,bar_profiled,full,all,UGC05829,0.06898158219691332,0.5659428431963394,1.328975860554619,3.806596140919311
B_nfw,bar_profiled,full,all,UGC05918,0.10969822016327913,0.7301171472461183,1.3016443602612158,3.358062883196438
B_nfw,bar_profiled,full,all,UGC05986,3.9082491810662887,23.43807549408189,6.9412590420630105,14.654765714536095
