model_id,fit_mode,region,galaxy,n_rows,failed,pipeline_failure,invalid_rows,loss,rms_kms,signed_mean_residual
C_core,inner,training,IC4202,25,False,False,0,5.105791545200523,11.36757307224835,0.825072523005328
C_core,inner,outer,IC4202,7,False,False,0,27.960331113005704,35.96762715676408,-34.22782053899308
C_core,inner,training,KK98-251,12,False,False,0,0.07310712278065483,0.5407665772980236,-0.01527477184572068
C_core,inner,outer,KK98-251,3,False,False,0,10.754311432158332,6.558753366961844,6.042854342265024
C_core,inner,training,NGC0024,23,False,False,0,0.20315898865828963,3.6002933590631643,-0.33584040510164415
C_core,inner,outer,NGC0024,6,False,False,0,132.5794819750253,36.05988130471443,-30.829806952871802
C_core,inner,training,NGC0055,16,False,False,0,0.1036240686843892,0.9243392080128627,-0.2185120641667031
C_core,inner,outer,NGC0055,5,False,False,0,1.5396733170525003,4.304243737760824,-3.808361220063799
C_core,inner,training,NGC0100,16,False,False,0,0.07037262500328989,1.3264970674465428,0.3116569138625101
C_core,inner,outer,NGC0100,5,False,False,0,0.9835486453067294,7.277219034091557,-6.8254851772322835
C_core,inner,training,NGC0247,20,False,False,0,1.9243862475007507,3.367713134107961,-0.42529331809915616
C_core,inner,outer,NGC0247,6,False,False,0,0.947419759084458,8.228083584416785,-7.985338904290583
C_core,inner,training,NGC0289,22,False,False,0,2.0761478597549807,19.21735729278762,9.529179301574233
C_core,inner,outer,NGC0289,6,False,False,0,0.7378305904342389,5.892601503775595,0.7543478508748649
C_core,inner,training,NGC0300,20,False,False,0,0.5161769755558374,3.791111768426284,-0.5261910493759518
C_core,inner,outer,NGC0300,5,False,False,0,13.916067789826887,10.794355054113595,-10.717602332501485
C_core,inner,training,NGC0801,10,False,False,0,5.437711985444475,14.338788334396467,0.6222773174956047
C_core,inner,outer,NGC0801,3,False,False,0,35.024670574719,23.679451713635995,-22.327044659387337
C_core,inner,training,NGC0891,14,False,False,0,0.8473193847178929,8.749296899271709,0.9454901128433691
C_core,inner,outer,NGC0891,4,False,False,0,2.422661862191311,6.56210527610426,-6.239678937916693
C_core,inner,training,NGC1003,28,False,False,0,3.790089051359121,5.689488054758431,0.15618190392544992
C_core,inner,outer,NGC1003,8,False,False,0,12.795034183963942,7.402603529378931,-7.30221003176316
C_core,inner,training,NGC1090,19,False,False,0,3.161831176980524,10.9193496555227,-0.48818661268881003
C_core,inner,outer,NGC1090,5,False,False,0,0.46660587316444946,1.523280783919856,-1.360701745009169
