galaxy,ml_disk,ml_bulge,n,Q,D_Mpc,inclination_deg,refs,baryon_invalid_rows,baryon_chi2_valid,baryon_chi2_per_valid_row,core_length_kpc,core_amplitude_kms,core_excess_amplitude_kms,core_admissible_min_amplitude_kms,core_chi2,core_reduced_chi2,core_dof,core_success,core_optimality,core_bound_hit,core_bound_distance_log,core_restart_chi2_spread,core_near_best_starts,nfw_length_kpc,nfw_amplitude_kms,nfw_excess_amplitude_kms,nfw_admissible_min_amplitude_kms,nfw_chi2,nfw_reduced_chi2,nfw_dof,nfw_success,nfw_optimality,nfw_bound_hit,nfw_bound_distance_log,nfw_restart_chi2_spread,nfw_near_best_starts
UGC00191,0.3,0.42,9,1,17.1,45.0,"KN08,vZ97",0,8925.852368365157,991.7613742627951,1.6557379855524754,94.23279618161703,94.23279618161703,0.0,234.3030853869866,33.47186934099808,7,True,0.0032654927432586396,False,3.4605992918655097,9.043219506565947e-10,9,7.552758177677769,163.97356678922912,163.97356678922912,0.0,27.795937420866494,3.9708482029809278,7,True,9.512683469018113e-06,False,2.906662330931092,1.1191048088221578e-12,9
UGC00634,0.3,0.42,4,2,30.9,37.0,vZ97,0,6458.880137728841,1614.7200344322102,5.141092269023817,116.70190082159269,116.70190082159269,0.0,4.9019335143133205,2.4509667571566602,2,True,8.685025828840457e-06,False,3.24674474038762,1.829647544582258e-13,9,19.79433400508155,239.253548759966,239.253548759966,0.0,5.686106257366928,2.843053128683464,2,True,2.5162203155137435e-06,False,2.5288437045746655,6.323830348264892e-13,9
UGC00731,0.3,0.42,12,1,12.5,57.0,"Sw09,Sw02",0,2449.634490293903,204.13620752449194,2.0735991537081895,78.2989905742492,78.2989905742492,0.0,48.57162164105153,4.857162164105153,10,True,0.00040445017649864935,False,3.645832856508629,7.112532784958603e-11,9,8.15422669681478,147.08763432422322,147.08763432422322,0.0,3.516561416333685,0.3516561416333685,10,True,3.4350870131226294e-06,False,3.015339006633977,2.517985819849855e-13,9
UGC00891,0.3,0.42,5,2,10.2,60.0,vZ97,0,9656.601297996425,1931.320259599285,3.006795617633512,69.10792738122981,69.10792738122981,0.0,2.831550929672315,0.9438503098907717,3,True,9.519762520287365e-06,False,3.7706981201394747,5.595524044110789e-14,9,181.28853115863745,436.92264489513315,436.92264489513315,0.0,8.184035000777431,2.7280116669258105,3,True,0.00011689050799681036,False,1.0145182415777185,3.469935450084449e-10,9
UGC01281,0.3,0.42,25,1,5.27,90.0,"dB02,Sw02",2,706.7141314076374,30.726701365549452,0.41170814411505435,51.822735348535964,0.1426154312636954,51.822539110344294,365.8068233189239,15.904644492127124,23,True,0.0009611653850709102,False,3.0245824366998937,1.1872316463268362e-09,9,499.999999999931,772.6328706645502,421.34112052997176,647.6366365346322,21.412095426751844,0.930960670728341,23,True,3.4676353359904073e-06,True,1.376676550535194e-13,1.609379296496627e-12,9
UGC02259,0.3,0.42,8,2,10.5,41.0,"Be91,Ca88",0,6465.471255764865,808.1839069706082,1.6382733014554494,96.86770385999334,96.86770385999334,0.0,84.21283201228383,14.035472002047305,6,True,0.0007124696022114709,False,3.4330213978066686,1.0585665677353973e-10,9,3.5727693761779324,173.77500290127938,173.77500290127938,0.0,4.091172853271535,0.6818621422119224,6,True,5.4768019268794246e-06,False,2.848606191968088,4.707345624410664e-14,9
UGC02487,0.3,0.42,17,1,69.1,36.0,"No07,No05",0,69073.96570377648,4063.1744531633226,12.303845770044939,414.3324990308417,414.3324990308417,0.0,485.7269656163995,32.381797707759965,15,True,0.0046182896192077695,False,1.9796987784118238,7.404423740808852e-10,9,9.305738225341893,738.018719279577,738.018719279577,0.0,71.39561124594965,4.759707416396643,15,True,6.651043321203601e-05,False,1.4023983784939809,1.5916157281026244e-12,9
UGC02885,0.3,0.42,19,1,80.6,64.0,"Sa96,RA85",0,4041.992478311869,212.73644622694047,14.555477218214843,326.15533909305026,326.15533909305026,0.0,346.2689180139374,20.36875988317279,17,True,0.0033666086257562165,False,2.2189937994883184,8.309370969072916e-10,9,16.09789187715093,563.1800926264513,563.1800926264513,0.0,111.03985059826161,6.531755917544801,17,True,0.00028657333865767724,False,1.6727681103301864,2.5340796128148213e-10,9
UGC02916,0.3,0.42,43,2,65.4,50.0,"No07,No05",0,22866.352803074566,531.7756465831294,3.66265942968539,198.97445961654492,198.97445961654492,0.0,988.5232087621271,24.11032216492993,41,True,0.005505480788614403,False,2.7131910947979554,1.327634890913032e-09,9,11.1757074853264,381.4263741034536,381.4263741034536,0.0,421.3920256085987,10.277854283136554,41,True,2.362886332012632e-05,False,2.06244972610532,1.6484591469634324e-12,9
UGC02953,0.3,0.42,115,2,16.5,50.0,"No07,No05",0,539702.176261468,4693.062402273635,4.802554828310455,340.49116762904396,340.49116762904396,0.0,14726.257621072142,130.3208639032933,113,True,0.07500688421216713,False,2.1759783818125475,1.6139892977662385e-08,9,6.984178828675061,556.1343819865646,556.1343819865646,0.0,906.4288442714366,8.021494197092359,113,True,0.00010493909454093474,False,1.6853576083825663,9.208633855450898e-12,9
UGC03205,0.3,0.42,48,1,50.0,67.0,"No07,No05",0,43758.419571125574,911.6337410651162,4.230933422116472,263.485458945777,263.485458945777,0.0,1635.3510669126265,35.55111015027449,46,True,0.021848999451520856,False,2.4323693854580375,8.246161087299697e-09,9,5.6647813419039705,422.38457855244945,422.38457855244945,0.0,159.98064096368427,3.477840020949658,46,True,2.8204193731641277e-05,False,1.9604513450334524,1.4154011296341196e-11,9
UGC03546,0.3,0.42,30,1,28.7,55.0,"No07,No05",0,68969.66700260881,2298.9889000869603,5.346910211255027,199.7193459954952,199.7193459954952,0.0,115.91350398307486,4.139767999395531,28,True,0.00011619633415682992,False,2.709454456630173,5.272227099339943e-12,9,8.572907821578495,364.9360222250418,364.9360222250418,0.0,23.59369101453199,0.8426318219475711,28,True,5.2182790237293804e-05,False,2.106645511006593,8.100187187665142e-13,9
UGC03580,0.3,0.42,47,2,20.7,63.0,"No07,No05",0,27829.65351118369,592.1202874719934,6.015737949667241,133.90853388915386,133.90853388915386,0.0,714.0793278571379,15.868429507936396,45,True,0.0030219829323546513,False,3.1092105836818797,7.536300472565927e-10,9,30.463331060368063,283.31372832090335,283.31372832090335,0.0,316.3531718964174,7.030070486587054,45,True,0.0001566178087181161,False,2.3598127033895375,5.042011252953671e-11,9
UGC04278,0.3,0.42,25,1,9.51,90.0,"dB02,Sw02",0,1829.895067299723,73.19580269198892,2.886997467958849,96.31930246517761,96.31930246517761,0.0,23.418585601378197,1.0181993739729651,23,True,7.714286447028416e-06,False,3.4386988279641963,2.568611989772762e-12,9,499.999999999943,976.7388011625828,976.7388011625828,0.0,25.224123685587823,1.0967010298081663,23,True,1.5190993938713664e-08,True,1.1368683772161603e-13,3.488764832582092e-12,9
UGC04325,0.3,0.42,8,1,9.6,41.0,"Sw09,Sw02",0,2284.763626772307,285.59545334653836,1.159886268167468,103.47076370396859,103.47076370396859,0.0,14.160055739257166,2.3600092898761944,6,True,6.418926466058364e-05,False,3.367078471138923,6.247447004170681e-12,9,4.259267632844631,191.78037158203236,191.78037158203236,0.0,18.999002883818036,3.1665004806363393,6,True,2.1064286553892333e-05,False,2.750016748383401,4.0181191707233666e-12,9
UGC04483,0.3,0.42,8,2,3.34,58.0,"Le14,Le12",0,275.6199051076318,34.45248813845397,0.3562515143621589,23.72648843023656,23.72648843023656,0.0,2.224112743410601,0.37068545723510016,6,True,9.178519276922664e-07,False,2.879904708860982,3.432809592140984e-13,9,2.8014937258736534,57.68112934765699,57.68112934765699,0.0,3.5313017963307805,0.5885502993884634,6,True,4.775048046858967e-06,False,3.9514374953288733,3.2174263253637037e-12,9
UGC04499,0.3,0.42,9,1,12.5,50.0,"Sw09,Sw02",0,1224.6156570668145,136.06840634075718,2.1283026590904637,75.51427023311629,75.51427023311629,0.0,7.9780595147762,1.1397227878251714,7,True,2.6099600622289827e-05,False,3.682045919545202,2.9043434324194095e-12,9,11.448330630712027,160.9315405031738,160.9315405031738,0.0,6.3742405377434785,0.9106057911062112,7,True,8.152652038705864e-07,False,2.9253885073610055,1.028510610012745e-12,9
UGC05005,0.3,0.42,11,1,53.7,41.0,"dB02,VH93",0,195.91217299856876,17.81019754532443,6.669674916524212,109.09046823183094,109.09046823183094,0.0,1.0378943330887527,0.11532159256541696,9,True,2.3324134175817276e-06,False,3.314190045888907,5.795364188543317e-14,9,66.80238427278945,266.29180341411296,266.29180341411296,0.0,1.7878289577357247,0.19864766197063607,9,True,7.959495964597304e-07,False,2.012869325810132,8.359979375427429e-13,9
UGC05253,0.3,0.42,73,2,22.9,37.0,"No07,No05",0,72562.9786811764,994.0134065914576,3.327092637430288,269.2198310078565,269.2198310078565,0.0,7810.703535237912,110.00990894701285,71,True,0.08371093579459052,False,2.410839306144709,4.0192389860749245e-08,9,6.171318380459686,443.77775914349826,443.77775914349826,0.0,771.3581116059926,10.86419875501398,71,True,0.000999629327583565,False,1.9110436730008198,2.2657786757918075e-10,9
UGC05414,0.3,0.42,6,1,9.4,55.0,"Sw09,Sw02",0,530.2924045786191,88.38206742976985,1.5881461704914739,60.80406259918473,60.80406259918473,0.0,1.9716404017918743,0.49291010044796857,4,True,2.583331400133195e-06,False,3.8987109618448805,1.4832579608992091e-13,9,499.9999999999994,830.3800800094302,830.3800800094302,0.0,3.0175264750151762,0.7543816187537941,4,True,8.992963426022335e-10,True,8.881784197001252e-16,8.43769498715119e-15,9
UGC05716,0.3,0.42,12,2,21.3,54.0,vZ97,0,34360.9631142415,2863.4135928534583,2.7079828158160835,79.33381187862418,79.33381187862418,0.0,237.95029023787208,23.795029023787208,10,True,0.0005150009458408427,False,3.632703150581576,2.9530156098189764e-11,9,8.18123752315097,148.1726693932988,148.1726693932988,0.0,16.895862977311467,1.6895862977311467,10,True,2.7192192018001607e-05,False,3.00798928884444,3.481659405224491e-13,9
UGC05721,0.3,0.42,23,1,6.18,61.0,"dB02,Sw02",0,2266.521218511862,98.54440080486357,0.9531462958785059,100.12819282211669,100.12819282211669,0.0,49.39615059669516,2.3521976474616744,21,True,0.00032411143922830783,False,3.3999162744094296,3.7687186704715714e-11,9,2.2125911780027994,164.09948744635665,164.09948744635665,0.0,18.61497143422864,0.8864272111537448,21,True,7.833543391493154e-06,False,2.9058946929816463,3.8760106235713465e-12,9
UGC05750,0.3,0.42,11,1,58.7,64.0,"dB01,VdH93",0,201.16185793765797,18.28744163069618,4.941829151047163,87.03021157954703,87.03021157954703,0.0,0.34444764210909967,0.038271960234344406,9,True,7.409308664790938e-07,False,3.5401122497412763,1.2601031329495527e-14,9,59.355000668078254,230.82702906109262,230.82702906109262,0.0,9.910048624372603,1.101116513819178,9,True,7.613144390498475e-07,False,2.1310717236610586,6.193090484885033e-11,9
UGC05764,0.3,0.42,10,2,7.47,60.0,vZ97,0,23040.428495524284,2304.0428495524284,0.8172908322588195,59.02807882015127,59.02807882015127,0.0,39.23658408057299,4.904573010071624,8,True,2.7248330687718884e-05,False,3.710262733798634,3.765876499528531e-12,9,2.7070137436977144,116.67686099765616,116.67686099765616,0.0,54.043300569531276,6.7554125711914095,8,True,2.4843563009736077e-05,False,3.2469593256723943,1.6484591469634324e-11,9
UGC05829,0.3,0.42,11,2,8.64,34.0,"Sw09,Sw02",0,303.7187629961624,27.610796636014765,2.160650305363329,61.85572915629356,61.85572915629356,0.0,5.221807689717743,0.5802008544130826,9,True,1.5843456907591678e-05,False,3.88156284325048,3.447908625275886e-12,9,84.42591504103677,299.3482136153977,299.3482136153977,0.0,0.8473113807377167,0.09414570897085742,9,True,9.327996976649751e-06,False,1.7787336937013096,3.3790747977491264e-12,9
UGC05918,0.3,0.42,8,2,7.66,46.0,"Sw09,Sw02",0,285.1636916588013,35.645461457350166,1.13361311345692,46.33182357036844,46.33182357036844,0.0,2.595672593871832,0.43261209897863867,6,True,8.099902540088247e-06,False,4.0374329827309765,1.574740338128322e-12,9,7.247247636069242,103.03786346094255,103.03786346094255,0.0,0.9439679746050159,0.15732799576750264,6,True,1.7369125353460137e-06,False,3.371271040554377,1.4577228313328305e-13,9
UGC05986,0.3,0.42,15,2,8.63,90.0,"Sw09,Sw02",0,7141.291023423498,476.08606822823316,2.1472725139075615,127.12691842926249,127.12691842926249,0.0,3.850423664166104,0.2961864357050849,13,True,9.733132618074296e-06,False,3.161181622506401,4.263256414560601e-14,9,16.411774362031093,299.27827444120976,299.27827444120976,0.0,85.5725392443878,6.582503018799061,13,True,9.289941884433518e-05,False,2.304993743327292,5.704237082682084e-11,9
UGC06399,0.3,0.42,9,1,18.0,75.0,"VS01,SV98",0,826.9845275070822,91.88716972300914,2.3132375444736994,92.50098161517977,92.50098161517977,0.0,1.4810983739925268,0.2115854819989324,7,True,2.91015592113643e-06,False,3.4791483111321764,3.219646771412954e-14,9,21.63372222783006,243.45442965807274,243.45442965807274,0.0,5.096040563065824,0.7280057947236891,7,True,3.0111974791307234e-06,False,2.511437789836596,1.1075584893660562e-12,9
UGC06446,0.3,0.42,17,1,12.0,51.0,"VS01,SV98",0,1896.8233430764078,111.57784371037692,1.8102724125699086,91.05117433520701,91.05117433520701,0.0,36.664142015479534,2.4442761343653023,15,True,0.0002179700465581784,False,3.494945863863955,3.739586418305407e-11,9,5.029844298468439,164.97232738011672,164.97232738011672,0.0,3.313831675289497,0.22092211168596648,15,True,1.8550784116320142e-06,False,2.900589820662815,9.103828801926284e-14,9
UGC06614,0.3,0.42,13,1,88.7,36.0,"dB01,VH93",0,696.4757447912921,53.575057291637854,10.943997034026678,223.6087368815838,223.6087368815838,0.0,13.634284669451162,1.2394804244955602,11,True,2.7867098453868497e-05,False,2.596469753422535,2.1316282072803006e-12,9,50.777646385818635,433.53762105484026,433.53762105484026,0.0,2.1951213968537076,0.19955649062306433,11,True,3.154313119658401e-06,False,1.9343889907549698,3.863576125695545e-14,9
UGC06667,0.3,0.42,9,1,18.0,89.0,"VS01,SV98",0,2154.2591272514815,239.3621252501646,2.1708701996272675,94.23724807623235,94.23724807623235,0.0,5.578073172709162,0.7968675961013089,7,True,3.494180563711587e-06,False,3.460552049401768,4.2810199829546036e-13,9,20.34535776766291,241.20622977577776,241.20622977577776,0.0,9.230497239254168,1.3186424627505955,7,True,4.397036782091836e-06,False,2.520715274872974,2.7977620220553945e-12,9
UGC06786,0.3,0.42,45,1,29.3,64.0,"No07,No05",0,88887.19769840434,1975.2710599645409,4.3472603830423635,272.881127772996,272.881127772996,0.0,1956.97319357854,45.51100450182651,43,True,0.013283977016485971,False,2.3973312966951417,2.786691766232252e-09,9,9.07727680574399,452.99493525556755,452.99493525556755,0.0,47.54065051015653,1.1055965234920124,43,True,3.307440920151954e-05,False,1.8904866226809993,5.542233338928781e-13,9
UGC06787,0.3,0.42,71,2,21.3,66.0,"No07,No05",0,183636.43177641477,2586.428616569222,4.657343258518039,273.9921239781956,273.9921239781956,0.0,6864.324611415135,99.48296538282804,69,True,0.05868579687541947,False,2.3932682062804354,1.2031705409754068e-08,9,9.42590449195236,475.58599031291055,475.58599031291055,0.0,1866.3185702360527,27.048095220812357,69,True,0.00019757726983414545,False,1.8418198601368871,3.888089850079268e-11,9
UGC06818,0.3,0.42,8,2,18.0,75.0,"VS01,SV98",0,276.32862209921115,34.54107776240139,4.168480142764537,95.4375917132247,95.4375917132247,0.0,5.008377469053313,0.8347295781755522,6,True,3.584385829806947e-06,False,3.4478950236950423,3.2862601528904634e-13,9,499.99999999999005,772.350687685926,772.350687685926,0.0,15.916942997123972,2.6528238328539953,6,True,6.315919657348703e-07,True,1.9539925233402755e-14,1.715960706860642e-12,9
UGC06917,0.3,0.42,11,1,18.0,56.0,"VS01,SV98",0,1993.5367752457687,181.2306159314335,2.507663568152786,112.4909321908434,112.4909321908434,0.0,12.451090703160801,1.3834545225734223,9,True,6.230715984990744e-05,False,3.283494952002406,3.538502824085299e-12,9,13.574347964307224,241.13209334705968,241.13209334705968,0.0,6.28160372214173,0.6979559691268589,9,True,5.3611685415583545e-06,False,2.521022679139846,8.766321002440236e-13,9
UGC06923,0.3,0.42,6,2,18.0,65.0,"VS01,SV98",0,280.7299893552514,46.788331559208565,1.7365144772770953,81.39365297418242,81.39365297418242,0.0,0.7937557892851331,0.19843894732128328,4,True,8.557957062206778e-07,False,3.6070702709719686,1.8762769116165146e-14,9,22.581531342216945,248.45625634855537,248.45625634855537,0.0,3.0777317369871193,0.7694329342467798,4,True,8.939055403141214e-06,False,2.4911007683993223,3.1676883338604966e-12,9
UGC06930,0.3,0.42,10,1,18.0,32.0,"VS01,SV98",0,779.9215079034531,77.9921507903453,3.336568800747125,115.84786834617155,115.84786834617155,0.0,12.31957102823895,1.5399463785298688,8,True,0.00011504138011898326,False,3.25408971706051,1.0539125128161686e-11,9,8.791674291845535,208.362224585589,208.362224585589,0.0,2.100624112546264,0.262578014068283,8,True,1.121870073287027e-07,False,2.6670895381860333,2.3092638912203256e-13,9
UGC06983,0.3,0.42,17,1,18.0,49.0,"VS01,SV98",0,2430.416208821079,142.96565934241642,2.763932111647298,120.56511740038326,120.56511740038326,0.0,33.44304586696588,2.2295363911310586,15,True,0.000255410487759059,False,3.2141775673152724,4.0820680169417756e-11,9,7.266711634669671,218.5667195737948,218.5667195737948,0.0,8.707679959824548,0.5805119973216365,15,True,9.974370271668445e-07,False,2.6192762469847812,2.5224267119483557e-13,9
UGC07089,0.3,0.42,12,2,18.0,80.0,"VS01,SV98",0,417.84799769310075,34.82066647442506,3.11050788723495,76.14904069202969,76.14904069202969,0.0,3.960189365147209,0.3960189365147209,10,True,7.3969806046816676e-06,False,3.673675085998016,4.445332990599127e-13,9,499.99999999995276,743.4670614040488,743.4670614040488,0.0,1.8435343030640399,0.184353430306404,10,True,7.600352306160802e-06,True,9.414691248821327e-14,1.063815702195825e-12,9
UGC07125,0.3,0.42,13,1,19.8,90.0,"Sw09,Sw02",0,1426.7721455111123,109.75170350085479,3.7119322760503066,62.994130883695526,62.994130883695526,0.0,11.245876421982038,1.022352401998367,11,True,6.049334195019102e-05,False,3.863326006174691,2.872369009310205e-12,9,11.315018569852056,116.80589745601449,116.80589745601449,0.0,9.097224148651314,0.8270203771501194,11,True,5.385526224368716e-06,False,3.245854006612861,2.8848035071860068e-12,9
UGC07151,0.3,0.42,11,1,6.87,90.0,"Sw09,Sw02",0,1958.8922835321866,178.08111668474425,1.1608156119852557,74.81472609788969,74.81472609788969,0.0,25.615501883480132,2.8461668759422367,9,True,0.00011745557821561111,False,3.691352829080314,2.3032242779663648e-11,9,6.004247080583675,155.7611111218096,155.7611111218096,0.0,31.486487304729906,3.498498589414434,9,True,2.8962727543876478e-06,False,2.95804407306135,1.7550405573274475e-11,9
UGC07232,0.3,0.42,4,2,2.83,59.0,"Sw09,Sw02",0,104.66469816498036,26.16617454124509,0.7114560267495776,67.48152525294408,67.48152525294408,0.0,0.373886155611171,0.1869430778055855,2,True,1.152094051526194e-07,False,3.571581338481425,6.494804694057166e-15,9,499.9999999999994,1235.615254850641,1235.615254850641,0.0,3.7507064799397933,1.8753532399698967,2,True,7.009446120249229e-07,True,8.881784197001252e-16,6.661338147750939e-15,9
UGC07261,0.3,0.42,7,2,13.1,30.0,"Sw09,Sw02",0,329.91048361021444,47.13006908717349,1.350600752559946,82.04859485990642,82.04859485990642,0.0,8.474449675588993,1.6948899351177986,5,True,8.422199010983274e-05,False,3.5990558756732627,6.789235840187757e-12,9,3.8572229883137172,146.2067176591721,146.2067176591721,0.0,0.09957888160359216,0.01991577632071843,5,True,2.8391390464219257e-07,False,3.0213460729690143,2.886579864025407e-15,9
UGC07323,0.3,0.42,10,1,8.0,47.0,"Sw09,Sw02",0,629.8715548148147,62.987155481481466,2.3070274227367458,84.50778824438174,84.50778824438174,0.0,4.9633011781665655,0.6204126472708207,8,True,1.7992963453022549e-06,False,3.5695238689618147,1.6342482922482304e-13,9,499.99999999988216,964.0412996805984,964.0412996805984,0.0,4.243660099123839,0.5304575123904799,8,True,1.3910812766315515e-05,True,2.353672812205332e-13,3.183231456205249e-12,9
UGC07399,0.3,0.42,10,1,8.43,55.0,"Sw09,Sw02",0,3804.4048097758537,380.44048097758537,1.2526106169777727,112.22180928162493,112.22180928162493,0.0,62.297705882247456,7.787213235280932,8,True,0.0005541966015069625,False,3.285890214826619,7.229061793623259e-11,9,5.336301281046345,223.52093494560552,223.52093494560552,0.0,7.511155067014424,0.938894383376803,8,True,7.186266496855918e-06,False,2.59686248932283,7.114309141798003e-13,9
UGC07524,0.3,0.42,31,1,4.74,46.0,"Sw09,Sw02",0,3927.5544129907425,126.69530364486266,2.6003883444608538,83.03155277378661,83.03155277378661,0.0,27.21844266044348,0.9385669882911545,29,True,5.034379265515409e-05,False,3.587146878192791,4.643396778192255e-12,9,18.574487683160264,189.15410569698466,189.15410569698466,0.0,22.139820694112373,0.7634420929004266,29,True,1.692052490684545e-06,False,2.763805510769325,6.828315690654563e-12,9
UGC07559,0.3,0.42,7,2,4.97,61.0,"Sw09,Sw02",0,86.87559380427058,12.410799114895797,0.9454693580108965,31.2868470706096,31.2868470706096,0.0,0.13779247355984747,0.027558494711969493,5,True,1.837162614407603e-07,False,3.855949205781284,3.7192471324942744e-15,9,499.9999999995504,549.3670555001161,549.3670555001161,0.0,1.7830593112349216,0.3566118622469843,5,True,1.0757398670702996e-08,True,8.988365607365267e-13,1.4903633882568101e-12,9
UGC07577,0.3,0.42,9,2,2.59,63.0,"Sw09,Sw02",0,11.421850194560191,1.2690944660622434,4.0196863653137225,54.27917326050407,54.27917326050407,0.0,0.8806362549196423,0.1258051792742346,7,True,1.0659293128258853e-06,False,4.012226963814602,9.443557047461582e-13,9,499.9999999999772,261.70892458258305,261.70892458258305,0.0,1.0019917349335676,0.1431416764190811,7,True,1.740999263734731e-08,True,4.529709940470639e-14,3.1086244689504383e-13,9
UGC07603,0.3,0.42,12,1,4.7,78.0,"Sw09,Sw02",0,1699.887608291739,141.65730069097825,1.0366801688575096,69.94990063748891,69.94990063748891,0.0,7.0712919259408284,0.7071291925940828,10,True,1.8910581887189274e-05,False,3.7585882870188367,1.922018100231071e-12,9,7.106263415640188,158.64494155994583,158.64494155994583,0.0,14.482180058256855,1.4482180058256855,10,True,1.044133416001898e-05,False,2.939698934403255,7.45004058444465e-12,9
UGC07690,0.3,0.42,7,2,8.11,41.0,"Sw09,Sw02",0,295.71268660027744,42.244669514325345,0.6340235587850385,66.8174841545648,66.8174841545648,0.0,3.623091043607382,0.7246182087214764,5,True,3.157405067794735e-05,False,3.456353839159795,2.3243629243552277e-12,9,1.1365715962670537,109.04333317189479,109.04333317189479,0.0,1.8437110081765624,0.36874220163531246,5,True,2.5457415222167155e-07,False,3.314622212388243,5.739853037312059e-13,9
UGC07866,0.3,0.42,7,2,4.57,44.0,"Sw09,Sw02",0,70.0023429792764,10.0003347113252,0.6788108480166003,30.7699814648778,30.7699814648778,0.0,1.1074782277020623,0.22149564554041246,5,True,6.551063287897467e-06,False,3.524610240846032,3.3240077357277187e-13,9,7.994530062316416,87.10130361721266,87.10130361721266,0.0,0.2684026561170109,0.05368053122340218,5,True,2.0512308779675603e-06,False,3.5392957170012354,1.247890679678676e-13,9
UGC08286,0.3,0.42,17,1,6.5,90.0,"Sw09,Sw02",0,9414.567009212906,553.7980593654651,1.6448759573139282,95.1830620289326,95.1830620289326,0.0,132.14175990660516,8.809450660440344,15,True,0.0007992308117449468,False,3.4505655615466964,1.2033751772833057e-10,9,4.6763499488429146,171.24118628672628,171.24118628672628,0.0,40.59874029329379,2.7065826862195856,15,True,1.8019220461168823e-05,False,2.863294558771204,3.0127011996228248e-12,9
UGC08490,0.3,0.42,30,1,4.65,50.0,"Sw09,Sw02",0,5118.72623543789,170.62420784792965,1.5173813035175123,97.88801323660311,97.88801323660311,0.0,170.42710421710777,6.086682293468135,28,True,0.0014108306782627208,False,3.422543464459844,3.7982772482791916e-10,9,2.7884937297969,160.8094823111029,160.8094823111029,0.0,3.2458544906289664,0.11592337466532023,28,True,3.27275771536545e-06,False,2.926147243047607,2.9753977059954195e-14,9
UGC08550,0.3,0.42,11,1,6.7,90.0,"Sw09,Sw02",0,2562.673932015364,232.97035745594215,1.148391018629539,63.19175944948646,63.19175944948646,0.0,52.49428097366025,5.832697885962251,9,True,0.00030860584462005233,False,3.860193663456241,8.08881850389298e-11,9,3.7944407392808075,117.02187172052209,117.02187172052209,0.0,8.259018992329539,0.9176687769255043,9,True,1.2587784461043697e-05,False,3.2440067125409398,6.998845947236987e-13,9
UGC08699,0.3,0.42,41,2,39.3,73.0,"No07,No05",0,14440.547701922167,352.208480534687,1.6947060634221476,215.37399922787347,215.37399922787347,0.0,1124.4976541112305,28.833273182339244,39,True,0.005405547689996585,False,2.6339915194624037,1.6384547052439302e-09,9,3.3950634199055245,344.12678467364447,344.12678467364447,0.0,141.17720810937078,3.6199284130607894,39,True,8.80548584786115e-05,False,2.1653574180806334,5.064748620497994e-11,9
UGC08837,0.3,0.42,8,2,7.21,80.0,"Sw09,Sw02",0,217.40940061130436,27.176175076413045,3.478086371770457,68.47256315353471,68.47256315353471,0.0,1.5732355979960018,0.26220593299933365,6,True,2.659059858163985e-07,False,3.7799344405234017,6.261657858885883e-14,9,499.99999999983777,518.7425625239083,518.7425625239083,0.0,23.093559403571255,3.8489265672618758,6,True,4.965606403672256e-07,True,3.241851231905457e-13,7.016609515630989e-12,9
UGC09037,0.3,0.42,22,2,83.6,65.0,Ha14,0,1560.9782890602487,70.95355859364767,7.20595123110483,148.00044204019105,148.00044204019105,0.0,25.137181986934525,1.2568590993467263,20,True,2.18604209719546e-05,False,3.0091523071325437,1.7479351299698465e-12,9,152.9669910285305,542.9436121880226,542.9436121880226,0.0,46.55450021618537,2.327725010809268,20,True,6.824831503649671e-05,False,1.1843859452176027,5.88613602303667e-11,9
UGC09133,0.3,0.42,68,1,57.1,53.0,"No07,No05",0,184127.11462020077,2707.7516855911877,9.42743255161127,313.32707972621796,313.32707972621796,0.0,12240.634821338701,185.46416395967728,66,True,0.19305503697530105,False,2.259119939574057,1.7024467524606735e-07,9,10.776761369039887,493.04685407459374,493.04685407459374,0.0,1022.0242620255171,15.485216091295714,66,True,0.0009446109124569889,False,1.8057633594325866,2.212345862062648e-10,9
UGC09992,0.3,0.42,5,2,10.7,30.0,"Sw09,Sw02",0,29.790774468140302,5.958154893628061,0.5940951803887012,35.20634649226971,35.20634649226971,0.0,0.8184703260366573,0.2728234420122191,3,True,8.772682908895357e-06,False,3.3913072693167967,1.3852252678248078e-12,9,0.9231237237549675,57.97658270439906,57.97658270439906,0.0,0.03367178886057619,0.011223929620192063,3,True,1.7512813645485712e-08,False,3.832030997203919,1.0547118733938987e-15,9
UGC10310,0.3,0.42,7,1,15.2,34.0,"Sw09,Sw02",0,347.05571257565646,49.57938751080807,1.6913953475640873,77.17759192925483,77.17759192925483,0.0,1.6831416491343762,0.33662832982687524,5,True,4.319524639611414e-06,False,3.6602584127368436,4.1744385725905886e-13,9,6.900851207748485,147.6472005044943,147.6472005044943,0.0,3.427930032308283,0.6855860064616566,5,True,2.8682498286454317e-06,False,3.0115419199889004,4.0678571622265736e-13,9
UGC11455,0.3,0.42,36,1,78.6,90.0,SG06,0,7090.9835006356,196.97176390654442,7.497824292763227,295.5991015632445,295.5991015632445,0.0,164.14506297879743,4.8277959699646305,34,True,0.0005131662054846064,False,2.317363417947379,5.923084245296195e-11,9,32.466588952734256,539.454448335343,539.454448335343,0.0,233.42927631552172,6.865566950456521,34,True,0.00014010988293009012,False,1.7158092196300911,8.742517820792273e-11,9
